% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3034 +3.811581501e+02 +3.811581501e+02 +4.968381501e+02 +4.968381501e+02 +5.6859e-02 +3.8608e-01 +8.6580e-01 +4.9807e+00 -1.4584e+00 -2.4315e+00 +5.2136e-01 +3.5882e+00 -2.0303e+00 +4.6073e-01 -5.7052e-01 +9.6854e-02 -3.2361e+00 -1.3926e+00 -2.9960e+00 -1.9490e+00 -1.8300e+00 +2.8305e+00 +3.8080e+00 -5.8178e-01
3202 +3.788845819e+02 +3.788845819e+02 +4.945645819e+02 +4.945645819e+02 -1.6124e-01 -9.3098e-01 +1.1115e+00 +5.7240e-01 -5.1445e-01 -2.9289e+00 +1.4036e-01 +4.8860e+00 -2.1003e+00 -3.3308e-01 -5.5008e-01 -1.8498e+00 -2.3641e+00 -1.9135e+00 -2.5533e+00 -2.3343e+00 -9.7652e-01 +2.6555e+00 +4.0350e+00 -2.9157e-01
3206 +3.456255366e+02 +3.456255366e+02 +4.613055366e+02 +4.613055366e+02 -9.6632e-02 -1.2654e+00 -1.2937e+00 +1.1031e+00 -1.8435e+00 -5.4558e+00 -9.6528e-01 +2.4320e+00 -7.3131e-01 -8.2615e-01 -4.4110e-01 +1.8438e-01 -3.8726e+00 -7.3405e-01 -2.1921e+00 +4.1335e-02 -6.6173e-01 +2.8227e+00 +4.2546e+00 +1.8017e-01
3335 +3.356147196e+02 +3.356147196e+02 +4.512947196e+02 +4.512947196e+02 +2.7894e-02 -9.1746e-01 -1.5221e+00 +3.0897e+00 -1.2409e+00 -4.7167e+00 -9.9834e-01 +3.6248e+00 -3.5990e+00 -4.8257e-01 -4.7277e-01 -5.9723e-01 -2.4781e+00 -4.1479e-01 -2.9144e+00 -1.9381e+00 -8.2083e-01 +2.5866e+00 +3.7166e+00 -5.0599e-01
3373 +3.005157229e+02 +3.005157229e+02 +4.161957229e+02 +4.161957229e+02 -6.4405e-02 -9.5902e-01 -6.9261e-01 +2.4428e+00 -1.4605e+00 -3.9655e+00 -2.6268e-01 +3.1825e+00 -3.8118e+00 -2.1693e-01 -5.7231e-01 -5.3144e-01 -4.2734e+00 +5.3463e-01 -3.1785e+00 +3.2852e-01 -1.7739e+00 +1.6387e+00 +3.8183e+00 -5.5932e-01
3455 +2.858768398e+02 +2.858768398e+02 +4.015568398e+02 +4.015568398e+02 -1.7762e-01 -1.1002e+00 -6.2218e-01 +4.7065e+00 -2.1846e+00 -3.3043e+00 -4.2401e-01 +4.2686e+00 -5.5320e+00 +1.4157e-01 -5.5196e-01 -4.7148e-01 -3.5762e+00 +2.8708e-01 -5.1152e+00 +7.5531e-01 -1.2132e+00 +2.7458e+00 +4.0932e+00 -5.1858e-01
3733 +2.333013440e+02 +2.333013440e+02 +3.489813440e+02 +3.489813440e+02 -1.8442e-01 -1.1415e+00 -8.1161e-01 +3.4936e+00 -2.1405e+00 -3.3674e+00 -5.7027e+00 +2.8859e+00 -3.8003e+00 -1.9625e+00 -5.1956e-01 -1.6664e+00 -2.9646e+00 +1.4873e-01 -5.3545e-01 -1.8911e+00 -1.1698e+00 +3.1766e+00 +3.8366e+00 -5.2566e-01
4065 +2.248874869e+02 +2.248874869e+02 +3.405674869e+02 +3.405674869e+02 -2.8024e-01 -1.0295e+00 -8.3240e-01 +5.4189e+00 -2.9468e+00 -3.0047e+00 -4.7107e+00 +1.8921e+00 -3.3382e+00 -1.6135e+00 -4.8656e-01 -1.9928e+00 -3.0809e+00 -2.5362e-01 -1.5738e+00 -8.5446e-01 -7.5500e-01 +2.7669e+00 +3.4251e+00 -4.9836e-01
4792 +2.226406159e+02 +2.226406159e+02 +3.383206159e+02 +3.383206159e+02 -9.5379e-01 -1.9613e+00 +1.0216e+00 +3.0402e+00 -2.3577e+00 -4.5103e+00 -5.3815e+00 +2.3533e+00 -3.3216e+00 -1.1808e+00 -7.7958e-03 -1.7775e+00 -3.0369e+00 +5.7120e-01 -2.1749e+00 -6.9050e-01 -1.3571e+00 +3.1747e+00 +3.2622e+00 -7.1168e-01
4996 +2.161567346e+02 +2.161567346e+02 +3.318367346e+02 +3.318367346e+02 -4.3476e-01 -1.0699e+00 +1.1317e-01 +2.2746e+00 -1.9614e+00 -3.7495e+00 -3.5066e+00 +2.2852e+00 -4.2147e+00 -1.4107e+00 -1.7248e-01 -2.5551e+00 -3.8702e+00 +1.2640e+00 -2.3810e+00 -4.8120e-01 -5.9708e-01 +3.9144e+00 +3.4815e+00 -1.2570e+00
5224 +2.065093241e+02 +2.065093241e+02 +3.221893241e+02 +3.221893241e+02 -4.3034e-01 +5.0316e-02 -5.7650e-01 -4.0321e-01 -2.4893e+00 -4.0443e+00 -2.5828e+00 +3.0093e+00 -3.9194e+00 -2.5722e+00 +1.6847e+00 -2.9117e+00 -4.9512e+00 +8.5797e-02 -2.2127e+00 -7.5231e-01 +3.9947e-03 +2.6731e+00 +3.4477e+00 -5.0650e-01
5346 +1.782732435e+02 +1.782732435e+02 +2.939532435e+02 +2.939532435e+02 -3.0417e-01 -8.2781e-01 +1.6593e+00 +3.1833e+00 -2.7109e+00 -2.3782e+00 -3.5247e+00 +2.4885e+00 -4.7073e+00 -3.7638e+00 +4.1282e-01 -2.2091e+00 -3.2301e+00 +1.4377e-01 -2.0542e+00 -8.4048e-01 -4.5038e-01 +2.6986e+00 +3.4726e+00 -6.7149e-01
6267 +1.662615036e+02 +1.662615036e+02 +2.819415036e+02 +2.819415036e+02 +4.6574e-01 -4.5953e-01 +2.4878e-01 +3.0344e+00 -1.1230e+00 -4.8205e+00 -2.7466e+00 +1.7242e+00 -4.6971e+00 +4.2890e-01 +1.7879e+00 -2.7039e+00 -2.4449e+00 +6.4696e-01 -2.4021e+00 -3.4946e-01 -8.1311e-01 +3.0580e+00 +3.4608e+00 -5.7354e-01
7253 +1.455725135e+02 +1.455725135e+02 +2.612525135e+02 +2.612525135e+02 -3.1868e+00 -1.6471e+00 +1.2539e+00 +3.3102e+00 -5.0293e+00 -3.3608e+00 -3.6640e+00 +1.3565e+00 -3.3925e+00 -1.2319e+00 +2.1730e+00 -2.2203e+00 -3.8810e+00 +4.1075e-01 -2.4398e+00 +6.8795e-02 -7.3555e-01 +3.7268e+00 +3.1282e+00 -8.6041e-01
33460 +1.443024476e+02 +1.443024476e+02 +2.599824476e+02 +2.599824476e+02 -1.9861e+00 -3.9908e+00 -1.5742e+00 +4.8304e+00 -3.5768e+00 -5.5235e+00 -2.4018e+00 +2.9518e+00 -5.2020e+00 -3.7513e+00 +1.6840e+00 -2.9054e+00 -3.8202e+00 +6.7573e-01 -2.1038e+00 -4.7785e-01 -4.5214e-01 +4.0500e+00 +3.0759e+00 -5.0978e-01
50708 +1.223550542e+02 +1.223550542e+02 +2.380350542e+02 +2.380350542e+02 -3.8236e+00 -2.8532e-02 +1.1379e+00 +3.8322e+00 -2.9872e+00 -1.1800e+00 -3.5298e+00 +1.1890e+00 -3.9016e+00 -2.6855e+00 +1.8250e+00 -1.3583e+00 -3.9343e+00 +2.0186e-01 -2.0448e+00 -1.5100e+00 -1.2304e+00 +3.7696e+00 +3.3040e+00 -5.9589e-01
655994 +1.188994345e+02 +1.188994345e+02 +2.345794345e+02 +2.345794345e+02 -1.9645e+00 -1.3035e+00 +2.8965e-01 +2.3665e+00 -2.7767e+00 -4.4801e+00 -4.1596e+00 +3.5164e+00 -4.5866e+00 -2.4608e+00 +4.3262e+00 -2.7120e+00 -3.2699e+00 +1.8986e-01 -2.4843e+00 -7.6345e-01 -1.2035e+00 +3.2632e+00 +3.4543e+00 -1.6142e+00
687229 +1.129399438e+02 +1.129399438e+02 +2.286199438e+02 +2.286199438e+02 -1.1616e+00 -1.8060e+00 -2.0520e-01 +2.1800e+00 -2.9109e+00 -1.6928e+00 -4.9084e+00 +1.5848e+00 -4.5164e+00 -2.1289e+00 +3.1468e+00 -2.7946e+00 -2.8446e+00 +1.5736e+00 -2.5024e+00 -6.7722e-01 -4.5797e-01 +4.1768e+00 +3.4295e+00 -8.0222e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.158635511e+02 +9.158635511e+02 +9.121535511e+02 +9.121535511e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1569 +8.884106753e+02 +8.884106753e+02 +8.847006753e+02 +8.847006753e+02 +5.3683e+00 +3.5524e+00 -1.9957e+00 +1.6941e+00 +4.2061e+00 +2.5178e+00 -2.1701e+00 +3.0836e+00 -8.8231e-01 +4.9595e-03 -1.3865e+00 -1.8830e+00 +2.1932e+00 +9.9616e-01 -2.1895e+00 -3.8415e-01 +2.6770e+00 -2.3098e+00 +4.0167e+00 -3.9801e+00
1580 +8.433935994e+02 +8.433935994e+02 +8.396835994e+02 +8.396835994e+02 +6.3970e+00 +2.6479e+00 -1.8582e+00 +1.0270e+00 +3.5607e+00 +1.7856e+00 -2.1464e+00 +3.5734e+00 -1.5749e+00 -4.2685e-01 -1.2674e+00 -1.8943e+00 +8.0510e-01 +8.4291e-01 -2.1781e+00 -9.8967e-01 +1.8642e+00 -2.0875e+00 +3.8215e+00 -4.3545e+00
1656 +7.086598982e+02 +7.086598982e+02 +7.049498982e+02 +7.049498982e+02 +4.4753e+00 +3.5994e+00 -1.9572e+00 +1.4228e+00 +4.0265e+00 +2.3547e+00 -2.1301e+00 +1.4107e+00 +1.9942e+00 -3.8396e-01 -1.3840e+00 -1.9624e+00 +1.1116e+00 +9.5816e-01 -2.1884e+00 -1.2305e+00 +1.9637e+00 -1.7658e+00 +4.2814e+00 -4.5914e+00
1708 +6.653161188e+02 +6.653161188e+02 +6.616061188e+02 +6.616061188e+02 +1.7105e+00 +3.8419e+00 -1.4666e+00 +1.3676e+00 +3.9122e+00 +1.7520e+00 -2.1706e+00 +2.9190e+00 +6.5050e-01 -1.4177e-01 -1.2148e+00 -1.9041e+00 +1.1561e+00 -5.4005e-01 -2.1838e+00 -2.0492e+00 +2.0330e+00 -1.1259e+00 +3.9415e+00 -2.9715e+00
1811 +6.483509091e+02 +6.483509091e+02 +6.446409091e+02 +6.446409091e+02 +5.0774e+00 +1.5811e+00 -9.6866e-01 +6.6454e-01 +4.5630e+00 +1.0005e+00 -2.1687e+00 +2.0416e+00 -7.7087e-01 +2.8298e-01 -1.1416e+00 -1.7476e+00 +2.3554e+00 +2.5682e-01 -2.1831e+00 -8.6634e-01 +2.2685e+00 -1.5197e+00 +3.8263e+00 -3.6229e+00
1896 +6.418897067e+02 +6.418897067e+02 +6.381797067e+02 +6.381797067e+02 +5.1160e+00 +4.4802e+00 -1.6331e+00 +1.1578e+00 +3.8671e+00 +3.1039e+00 -2.1793e+00 +2.1179e+00 -5.6183e-01 -2.7706e-01 -1.2681e+00 -1.9181e+00 +2.0166e-01 +1.0167e-01 -2.1909e+00 -2.0373e+00 +1.7453e+00 -1.2961e+00 +3.8942e+00 -3.3633e+00
1914 +6.304048552e+02 +6.304048552e+02 +6.266948552e+02 +6.266948552e+02 +7.9139e+00 +1.7770e+00 -1.8633e+00 +1.7700e+00 +2.4237e+00 +1.9096e+00 -2.2138e+00 +2.0438e+00 -7.3352e-01 +5.2580e-02 -1.2672e+00 -1.9551e+00 +2.3956e+00 -2.7987e+00 -2.1771e+00 -1.5133e+00 +2.2329e+00 -6.9199e-01 +4.0216e+00 -1.5866e+00
1926 +6.022880699e+02 +6.022880699e+02 +5.985780699e+02 +5.985780699e+02 +6.3691e+00 +3.1268e+00 -2.5937e+00 +1.2449e+00 +4.2539e+00 +5.6445e+00 -2.1462e+00 +1.5901e+00 -5.0611e-01 +1.5678e-01 -1.1101e+00 -1.9743e+00 +1.1254e+00 -2.9455e-02 -2.1861e+00 -1.3375e+00 +1.6662e+00 -1.2129e+00 +3.8697e+00 -2.3691e+00
2012 +5.731560347e+02 +5.731560347e+02 +5.694460347e+02 +5.694460347e+02 +5.6350e+00 +3.5855e+00 -1.1570e+00 +1.1944e+00 +3.9335e+00 +3.8270e+00 -2.1337e+00 +1.6435e+00 -1.5671e+00 -1.0233e-01 -1.2888e+00 -1.9034e+00 +2.4117e+00 -5.7766e-01 -2.1751e+00 -2.3306e+00 +1.3949e+00 -1.6652e+00 +3.9656e+00 -4.3298e+00
2026 +5.564967649e+02 +5.564967649e+02 +5.527867649e+02 +5.527867649e+02 +5.6338e+00 +3.0451e+00 -1.9042e+00 +1.3094e+00 +2.4133e+00 +4.1664e+00 -2.1278e+00 +1.7995e+00 -5.4267e+00 -6.7662e-01 -1.2911e+00 -1.9294e+00 +1.7596e+00 -6.4101e-01 -2.1770e+00 -1.6994e+00 +1.4086e+00 -1.4188e+00 +4.0153e+00 -3.5963e+00
2056 +5.073178650e+02 +5.073178650e+02 +5.036078650e+02 +5.036078650e+02 +5.5327e+00 +3.1571e+00 -1.6548e+00 +1.2725e+00 +3.2068e+00 +1.8318e+00 -2.1767e+00 +2.2042e-01 -1.8702e+00 +4.5865e-01 -1.1791e+00 -1.9545e+00 +1.7361e+00 +6.6596e-02 -2.1806e+00 -1.4371e+00 +2.8596e+00 -1.4325e+00 +3.8643e+00 -3.2082e+00
2215 +4.907931171e+02 +4.907931171e+02 +4.870831171e+02 +4.870831171e+02 +2.8701e+00 +3.3252e+00 -1.0506e+00 -1.2191e+00 +3.8110e+00 +3.3574e+00 -2.1903e+00 -2.0391e+00 -1.7192e+00 -2.6590e-01 -1.1228e+00 -1.9908e+00 +2.7819e+00 -1.2268e+00 -2.2184e+00 -1.6174e+00 +2.5145e+00 -1.0785e+00 +3.8788e+00 -3.7133e+00
2313 +4.807428268e+02 +4.807428268e+02 +4.770328268e+02 +4.770328268e+02 +3.8427e+00 +2.2920e+00 -1.9832e+00 +1.2433e+00 +6.2238e+00 +3.6882e+00 -1.9816e+00 -7.6614e-02 +1.8618e-01 -1.0949e+00 -1.3504e+00 -1.9269e+00 +3.9533e+00 -1.8421e+00 -2.1977e+00 -2.9880e+00 +6.6779e-01 -9.2041e-01 +4.0566e+00 -3.6069e+00
2378 +4.742930483e+02 +4.742930483e+02 +4.705830483e+02 +4.705830483e+02 +6.0329e+00 +2.6222e+00 -8.5504e-01 +2.7644e+00 +4.0628e+00 +2.4737e-02 -2.0931e+00 -1.5496e+00 -2.5979e+00 +2.6286e-01 +1.2533e-02 -2.0702e+00 +3.1275e+00 -1.7660e+00 -2.2015e+00 -4.8630e+00 +6.9633e-01 -1.5911e+00 +3.7591e+00 -2.8083e+00
2506 +4.542295245e+02 +4.542295245e+02 +4.505195245e+02 +4.505195245e+02 +2.2364e+00 +2.8847e+00 -8.4885e-01 +1.7189e+00 +3.8072e+00 +2.6278e+00 -2.1905e+00 -8.3256e-01 -1.4814e+00 -3.6200e-01 -3.9844e-01 -1.7087e+00 +2.0173e+00 -2.3193e+00 -2.1754e+00 -2.1465e+00 +1.9071e+00 -6.5128e-01 +3.8397e+00 -3.3363e+00
2510 +4.416476500e+02 +4.416476500e+02 +4.379376500e+02 +4.379376500e+02 +3.6018e+00 +3.0388e+00 -2.3468e+00 +2.1387e+00 +4.7854e+00 +5.1262e+00 -2.2712e+00 -3.3338e+00 -1.8263e+00 -9.5164e-01 -2.6903e-01 -1.8189e+00 +3.0294e+00 -1.6190e+00 -2.1651e+00 -2.8710e+00 +7.8157e-01 +4.2669e-01 +4.0558e+00 -2.0579e+00
2516 +4.217526942e+02 +4.217526942e+02 +4.180426942e+02 +4.180426942e+02 +3.7100e+00 +2.1516e+00 +1.0052e+00 +1.6664e+00 +8.7279e-01 +2.7675e+00 -2.1140e+00 -2.1475e-01 +1.7865e-01 -4.0062e-01 -7.8004e-01 -1.5966e+00 +5.8650e+00 -1.7153e+00 -2.1920e+00 -2.8881e+00 +1.5704e+00 -1.9568e-01 +3.1714e+00 -2.9894e+00
2618 +3.958822614e+02 +3.958822614e+02 +3.921722614e+02 +3.921722614e+02 +3.2913e+00 +2.1653e+00 -9.4311e-01 -3.8216e-01 +3.2372e+00 +2.5060e+00 -2.0365e+00 -3.7463e-01 -6.7787e-01 +2.9175e-02 +1.1804e+00 -1.5778e+00 +3.3444e+00 -3.6414e-01 -2.1846e+00 -2.4452e+00 +2.3893e+00 -3.1648e-01 +3.4754e+00 -4.0051e+00
2650 +3.874542846e+02 +3.874542846e+02 +3.837442846e+02 +3.837442846e+02 +2.1085e+00 -8.8307e-01 -9.8439e-01 +1.1986e+00 +2.4929e+00 +1.8875e+00 -2.1450e+00 -4.3137e-01 -4.7429e+00 -3.4548e-01 -4.6542e-01 -1.9068e+00 +2.5976e+00 -1.2229e+00 -2.1754e+00 -2.9224e+00 +1.9259e+00 -7.5227e-01 +3.5464e+00 -3.5491e+00
2847 +3.635658541e+02 +3.635658541e+02 +3.598558541e+02 +3.598558541e+02 +3.3176e+00 +5.4074e-01 -8.6931e-01 +2.1509e+00 +1.4886e+00 +3.3368e+00 -1.9757e+00 -1.3115e+00 -2.8368e+00 +3.5146e-01 +1.7713e-01 -1.8495e+00 +3.0231e+00 -1.4059e+00 -2.1120e+00 -3.4093e+00 +6.9770e-01 -1.9941e-01 +3.3968e+00 -3.2313e+00
3196 +3.587550302e+02 +3.587550302e+02 +3.550450302e+02 +3.550450302e+02 +7.0940e+00 +2.3105e+00 -1.1965e-01 +4.7130e+00 +3.3472e+00 +2.2411e+00 -2.4456e+00 -5.5928e-01 -2.6088e+00 +5.5051e-01 +2.7586e+00 -1.8708e+00 +2.3473e+00 -2.6652e+00 -2.1829e+00 -1.5940e+00 +2.3358e+00 +8.7719e-01 +3.0390e+00 -3.4012e+00
3219 +3.454720693e+02 +3.454720693e+02 +3.417620693e+02 +3.417620693e+02 +3.7749e+00 +2.6473e+00 -1.4158e-01 +3.2975e+00 +2.3592e+00 +5.2260e+00 -1.9793e+00 -4.5635e-01 -3.8825e+00 +2.1804e-02 +1.5247e+00 -1.8949e+00 +2.3817e+00 -5.4831e-01 -2.1915e+00 -2.2354e+00 +1.0587e+00 +7.9693e-01 +2.8674e+00 -2.0768e+00
3321 +2.875463669e+02 +2.875463669e+02 +2.838363669e+02 +2.838363669e+02 +3.1325e+00 -3.8236e-01 +2.0775e-01 +3.7317e+00 +4.3091e+00 +3.0832e+00 -2.0495e+00 -4.7224e-01 -1.5161e+00 +1.4930e+00 +2.7650e+00 -1.5078e+00 +3.5840e+00 -2.5581e+00 -2.1539e+00 -4.9318e+00 +2.3052e+00 +9.5047e-01 +2.5676e+00 -2.7470e+00
3591 +2.721817355e+02 +2.721817355e+02 +2.684717355e+02 +2.684717355e+02 +3.3078e+00 +5.6008e-01 +3.5716e+00 +3.3714e+00 +1.6457e+00 +1.2195e+00 -1.8738e+00 -9.6728e-01 -2.3048e+00 +6.0018e-01 +3.1621e+00 -1.6108e+00 +1.5277e+00 -2.6335e+00 -2.1767e+00 -2.7342e+00 +1.1569e+00 +2.8419e+00 +4.2737e+00 -3.4401e+00
3961 +2.269396473e+02 +2.269396473e+02 +2.232296473e+02 +2.232296473e+02 +2.0644e+00 -4.6671e-01 +2.6226e+00 +3.8399e+00 +3.1640e+00 +3.6240e+00 -1.2180e+00 -2.9467e-01 -3.0544e+00 +1.7415e+00 +2.6699e+00 -1.4251e+00 +3.0400e+00 -1.8215e+00 -2.2475e+00 -3.2869e+00 +2.5810e+00 +1.1195e+00 +3.0101e+00 -3.7138e+00
9208 +2.085300526e+02 +2.085300526e+02 +2.048200526e+02 +2.048200526e+02 +5.2864e-01 -3.1811e+00 +2.7051e+00 +3.9120e+00 +2.3965e+00 +3.8478e+00 +1.5509e+00 -2.3142e+00 -2.2283e+00 +1.6777e+00 +4.5823e+00 +7.1582e-01 +3.5440e+00 -2.6093e+00 -1.0136e-01 -3.4811e+00 +8.3622e-01 +1.4229e+00 +3.2463e+00 -3.2401e+00
9491 +1.947831161e+02 +1.947831161e+02 +1.910731161e+02 +1.910731161e+02 +3.0571e+00 -2.3489e+00 +2.3482e+00 +2.0685e+00 -2.7934e-03 +2.1081e+00 +1.7414e+00 -2.0333e+00 -4.0894e+00 +1.2792e+00 +3.6009e+00 +9.6516e-01 +3.0212e+00 -1.6240e+00 +9.1929e-01 -3.2958e+00 +6.3257e-01 +2.5662e+00 +2.6789e+00 -3.3444e+00
16662 +1.875777665e+02 +1.875777665e+02 +1.838677665e+02 +1.838677665e+02 +4.1476e+00 -3.2966e+00 +1.0978e+00 +2.2490e+00 +3.8637e+00 +5.0729e+00 -6.3916e-01 -3.2173e+00 -2.7208e+00 +5.0058e-01 +2.5988e+00 +5.5917e-01 +2.2564e+00 -1.6123e+00 +8.6552e-01 -2.5935e+00 +3.9479e-01 +2.1251e+00 +3.5263e+00 -4.4558e+00
20066 +1.816106571e+02 +1.816106571e+02 +1.779006571e+02 +1.779006571e+02 +4.0014e+00 -1.8777e+00 +2.7062e+00 +3.1432e+00 +5.5589e+00 +3.6655e+00 +8.2605e-01 -1.7502e+00 -4.0431e+00 -8.4854e-01 +2.2238e+00 +1.6332e+00 +2.5565e+00 -2.1557e+00 +1.0591e-01 -3.8421e+00 +1.3888e+00 +1.2035e+00 +3.1665e+00 -3.3037e+00
26321 +1.678502375e+02 +1.678502375e+02 +1.641402375e+02 +1.641402375e+02 +1.1958e+00 -2.1186e+00 +1.6335e+00 +5.3246e+00 +3.4145e+00 +3.9431e+00 +2.7083e+00 -1.3940e+00 -2.2429e+00 +1.4870e-01 +3.1278e+00 +1.5907e+00 +4.3420e+00 -1.7020e+00 +1.3143e-01 -2.6181e+00 +1.5536e+00 +1.3155e+00 +3.5396e+00 -3.4944e+00
27172 +1.443913447e+02 +1.443913447e+02 +1.406813447e+02 +1.406813447e+02 +5.9341e+00 -2.5306e+00 -9.6104e-01 +2.5464e+00 +3.9124e+00 +2.4440e+00 +4.3279e-01 -1.9630e+00 -3.5073e+00 +1.4203e-01 +3.7116e+00 +6.1624e-01 +3.0897e+00 -1.2200e+00 +5.2992e-01 -3.8080e+00 +1.3101e+00 +1.2044e+00 +2.8108e+00 -2.7602e+00
124333 +1.293339359e+02 +1.293339359e+02 +1.256239359e+02 +1.256239359e+02 +2.8262e+00 +3.6493e-01 +1.6390e+00 +2.5355e+00 +4.7989e+00 +4.7122e+00 -3.7958e-01 -1.3415e+00 -2.3697e+00 +6.0775e-01 +3.9523e+00 +9.6271e-01 +2.6397e+00 -1.7942e+00 +6.0784e-01 -2.7838e+00 +1.4973e+00 +1.8855e+00 +4.0049e+00 -2.5739e+00
136699 +1.278080783e+02 +1.278080783e+02 +1.240980783e+02 +1.240980783e+02 +5.1352e+00 -3.3217e+00 +1.4618e+00 +5.2863e+00 +3.8677e+00 +4.9105e+00 -5.0918e-01 -6.7041e-01 -3.0526e+00 +1.2840e+00 +3.7739e+00 +1.6752e+00 +3.6943e+00 -2.0581e+00 +1.1116e-01 -3.1543e+00 +1.5632e+00 +1.9426e+00 +3.8030e+00 -3.5342e+00
162033 +1.234819111e+02 +1.234819111e+02 +1.197719111e+02 +1.197719111e+02 +1.1616e+00 -3.6420e+00 +5.0073e-01 +3.7277e+00 +2.4615e+00 +3.5677e+00 +7.7094e-01 -3.1877e+00 -2.3257e+00 +5.7091e-01 +3.6625e+00 +2.1587e+00 +3.6282e+00 -2.1796e+00 +5.9888e-01 -3.3512e+00 +1.9962e+00 +1.6222e+00 +4.2001e+00 -2.8578e+00
718317 +1.206272447e+02 +1.206272447e+02 +1.169172447e+02 +1.169172447e+02 +3.8452e+00 -2.4696e+00 +1.5844e-02 +2.3604e+00 +3.1764e+00 +4.5467e+00 +7.5501e-01 -1.8440e+00 -3.5452e+00 +9.7335e-01 +3.1546e+00 +8.6568e-01 +4.0904e+00 -2.0501e+00 -3.1678e-02 -3.6874e+00 +1.5299e+00 +7.3424e-01 +4.2967e+00 -2.8968e+00
782809 +1.196520294e+02 +1.196520294e+02 +1.159420294e+02 +1.159420294e+02 +2.0712e+00 -2.5027e+00 +1.8699e+00 +3.9938e+00 +2.3371e+00 +3.4073e+00 +2.5349e-01 -3.0652e+00 -2.7614e+00 +4.0197e-02 +3.1486e+00 +6.3707e-01 +3.6896e+00 -1.2433e+00 +7.4468e-01 -2.4056e+00 +1.8792e+00 +1.5157e+00 +3.1849e+00 -2.8275e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.427879767e+02 +7.427879767e+02 +8.749679767e+02 +8.749679767e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2258 +7.233299477e+02 +7.233299477e+02 +8.555099477e+02 +8.555099477e+02 +2.1010e+00 +1.8689e+00 -1.9554e+00 +3.8610e-01 +4.5938e+00 +3.9075e+00 +3.2383e+00 +1.5955e+00 +4.1607e+00 -7.9615e-01 +2.7129e-01 +4.1306e+00 +1.0440e+00 +2.5824e-01 -1.5380e+00 +3.8241e+00 +1.6726e+00 +3.8117e+00 -1.1401e+00 -6.1723e-01
2341 +6.751799250e+02 +6.751799250e+02 +8.073599250e+02 +8.073599250e+02 +1.3806e+00 +5.3427e+00 +4.3382e+00 +3.3260e-01 +4.0413e+00 +3.8700e+00 +2.4816e+00 +2.1539e+00 +4.4854e+00 -1.1315e+00 +3.4772e-01 +4.4060e+00 +7.9102e-01 +1.2584e+00 -1.0097e+00 +2.1602e+00 +1.1798e+00 +3.3594e+00 -5.2805e-01 -8.2256e-03
2570 +6.230449684e+02 +6.230449684e+02 +7.552249684e+02 +7.552249684e+02 +2.4732e-01 +2.1536e+00 -2.2071e+00 +1.4785e+00 +4.1938e+00 +3.9183e+00 +1.0633e+00 +1.4545e+00 +5.2570e+00 +1.9703e-01 -1.4523e+00 +5.2089e+00 -6.5269e-02 +4.4361e-01 -2.6394e+00 +2.3453e+00 +1.8421e+00 +4.6918e+00 -1.4140e+00 -8.3613e-01
2656 +5.769752669e+02 +5.769752669e+02 +7.091552669e+02 +7.091552669e+02 +2.2888e+00 +3.1187e+00 -2.0335e+00 -9.7389e-01 +2.6537e+00 +3.8938e+00 +2.0525e+00 +1.3580e+00 +4.2421e+00 -2.7119e-02 -4.2428e-01 +3.4522e+00 -2.5905e-01 +1.1700e-01 -1.8852e+00 +3.7051e+00 +1.3393e+00 +4.3810e+00 -1.8095e+00 +3.3077e-01
2822 +5.586982436e+02 +5.586982436e+02 +6.908782436e+02 +6.908782436e+02 +8.7095e-01 -1.8688e-01 +6.0652e-01 -5.0753e-01 +3.7640e+00 +3.6371e+00 +2.1194e+00 +1.7469e+00 +3.5091e+00 -1.8829e-01 -1.5693e+00 +2.8490e+00 -2.0430e-01 +9.1308e-01 -1.8577e+00 +2.7433e+00 +1.2256e+00 +2.6678e+00 -1.0802e+00 -9.5982e-01
