% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
55269 +4.259987144e-03 +4.259987144e-03 +3.201942600e+02 +3.201942600e+02 -4.1317e-01 -2.3709e+00 +1.3939e+00 -8.5775e-01 -3.4647e+00 +3.4598e+00 +2.7988e+00 -1.7953e+00 -3.6035e+00 -1.7996e-01 -1.0569e+00 +2.4495e+00 +5.7829e-01 -1.7439e+00 +1.2304e+00 +2.5849e+00 +3.6280e+00 +6.8161e-01 +2.5872e+00 +1.3464e+00
57190 +3.370209511e-03 +3.370209511e-03 +3.201933702e+02 +3.201933702e+02 -4.1221e-01 -2.3572e+00 +1.4060e+00 -8.5963e-01 -3.4714e+00 +3.4572e+00 +2.7986e+00 -1.7947e+00 -3.6032e+00 -1.8031e-01 -1.0565e+00 +2.4496e+00 +5.7813e-01 -1.7437e+00 +1.2303e+00 +2.5847e+00 +3.6280e+00 +6.8159e-01 +2.5872e+00 +1.3464e+00
57904 +2.844356513e-03 +2.844356513e-03 +3.201928444e+02 +3.201928444e+02 -4.1339e-01 -2.3613e+00 +1.4080e+00 -8.5692e-01 -3.4671e+00 +3.4578e+00 +2.8008e+00 -1.7953e+00 -3.6045e+00 -1.8112e-01 -1.0567e+00 +2.4496e+00 +5.7869e-01 -1.7440e+00 +1.2304e+00 +2.5847e+00 +3.6280e+00 +6.8165e-01 +2.5872e+00 +1.3464e+00
58668 +1.930899915e-03 +1.930899915e-03 +3.201919309e+02 +3.201919309e+02 -4.3482e-01 -2.3598e+00 +1.4000e+00 -8.5546e-01 -3.4689e+00 +3.4570e+00 +2.8005e+00 -1.7951e+00 -3.6036e+00 -1.7987e-01 -1.0568e+00 +2.4497e+00 +5.7823e-01 -1.7442e+00 +1.2305e+00 +2.5847e+00 +3.6280e+00 +6.8158e-01 +2.5872e+00 +1.3464e+00
60034 +1.776259582e-03 +1.776259582e-03 +3.201917763e+02 +3.201917763e+02 -4.3920e-01 -2.3512e+00 +1.4037e+00 -8.5422e-01 -3.4665e+00 +3.4554e+00 +2.8009e+00 -1.7933e+00 -3.6041e+00 -1.8078e-01 -1.0568e+00 +2.4492e+00 +5.7845e-01 -1.7441e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
60352 +1.580485044e-03 +1.580485044e-03 +3.201915805e+02 +3.201915805e+02 -4.4917e-01 -2.3666e+00 +1.4067e+00 -8.6142e-01 -3.4696e+00 +3.4603e+00 +2.7997e+00 -1.7938e+00 -3.6049e+00 -1.8059e-01 -1.0567e+00 +2.4496e+00 +5.7826e-01 -1.7440e+00 +1.2305e+00 +2.5848e+00 +3.6280e+00 +6.8158e-01 +2.5872e+00 +1.3464e+00
61476 +1.527679900e-03 +1.527679900e-03 +3.201915277e+02 +3.201915277e+02 -4.4418e-01 -2.3537e+00 +1.4074e+00 -8.5179e-01 -3.4708e+00 +3.4593e+00 +2.8003e+00 -1.7941e+00 -3.6040e+00 -1.8027e-01 -1.0565e+00 +2.4497e+00 +5.7836e-01 -1.7440e+00 +1.2304e+00 +2.5847e+00 +3.6280e+00 +6.8161e-01 +2.5872e+00 +1.3464e+00
62985 +1.016977050e-03 +1.016977050e-03 +3.201910170e+02 +3.201910170e+02 -4.2610e-01 -2.3639e+00 +1.4000e+00 -8.5673e-01 -3.4719e+00 +3.4602e+00 +2.8006e+00 -1.7944e+00 -3.6035e+00 -1.8095e-01 -1.0568e+00 +2.4495e+00 +5.7834e-01 -1.7439e+00 +1.2303e+00 +2.5848e+00 +3.6280e+00 +6.8162e-01 +2.5872e+00 +1.3464e+00
64448 +9.084180257e-04 +9.084180257e-04 +3.201909084e+02 +3.201909084e+02 -4.3522e-01 -2.3604e+00 +1.4017e+00 -8.6150e-01 -3.4716e+00 +3.4562e+00 +2.8011e+00 -1.7951e+00 -3.6048e+00 -1.8067e-01 -1.0566e+00 +2.4498e+00 +5.7839e-01 -1.7439e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8162e-01 +2.5872e+00 +1.3464e+00
64739 +7.741595153e-04 +7.741595153e-04 +3.201907742e+02 +3.201907742e+02 -4.2902e-01 -2.3548e+00 +1.4017e+00 -8.6062e-01 -3.4694e+00 +3.4579e+00 +2.8007e+00 -1.7938e+00 -3.6036e+00 -1.8127e-01 -1.0569e+00 +2.4495e+00 +5.7839e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
64854 +6.277880096e-04 +6.277880096e-04 +3.201906278e+02 +3.201906278e+02 -4.3191e-01 -2.3569e+00 +1.4034e+00 -8.5516e-01 -3.4708e+00 +3.4574e+00 +2.8005e+00 -1.7938e+00 -3.6044e+00 -1.8101e-01 -1.0568e+00 +2.4497e+00 +5.7847e-01 -1.7441e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8159e-01 +2.5872e+00 +1.3464e+00
65252 +5.430416473e-04 +5.430416473e-04 +3.201905430e+02 +3.201905430e+02 -4.3021e-01 -2.3636e+00 +1.4007e+00 -8.5588e-01 -3.4695e+00 +3.4551e+00 +2.8007e+00 -1.7939e+00 -3.6040e+00 -1.8096e-01 -1.0566e+00 +2.4496e+00 +5.7835e-01 -1.7441e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8159e-01 +2.5872e+00 +1.3464e+00
65434 +5.031843235e-04 +5.031843235e-04 +3.201905032e+02 +3.201905032e+02 -4.3217e-01 -2.3697e+00 +1.4016e+00 -8.5823e-01 -3.4702e+00 +3.4578e+00 +2.8008e+00 -1.7941e+00 -3.6041e+00 -1.8085e-01 -1.0570e+00 +2.4496e+00 +5.7850e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8159e-01 +2.5872e+00 +1.3464e+00
66142 +4.506955528e-04 +4.506955528e-04 +3.201904507e+02 +3.201904507e+02 -4.3297e-01 -2.3601e+00 +1.4049e+00 -8.5749e-01 -3.4694e+00 +3.4584e+00 +2.8017e+00 -1.7934e+00 -3.6037e+00 -1.8063e-01 -1.0569e+00 +2.4497e+00 +5.7843e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
66314 +4.274298050e-04 +4.274298050e-04 +3.201904274e+02 +3.201904274e+02 -4.3941e-01 -2.3588e+00 +1.4028e+00 -8.5825e-01 -3.4697e+00 +3.4585e+00 +2.8010e+00 -1.7942e+00 -3.6038e+00 -1.8065e-01 -1.0570e+00 +2.4496e+00 +5.7846e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8162e-01 +2.5872e+00 +1.3464e+00
66458 +2.637026697e-04 +2.637026697e-04 +3.201902637e+02 +3.201902637e+02 -4.3657e-01 -2.3580e+00 +1.4040e+00 -8.5908e-01 -3.4690e+00 +3.4576e+00 +2.8008e+00 -1.7948e+00 -3.6040e+00 -1.8062e-01 -1.0567e+00 +2.4497e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
68397 +2.296767349e-04 +2.296767349e-04 +3.201902297e+02 +3.201902297e+02 -4.4002e-01 -2.3622e+00 +1.4021e+00 -8.5548e-01 -3.4688e+00 +3.4577e+00 +2.8007e+00 -1.7942e+00 -3.6042e+00 -1.8090e-01 -1.0568e+00 +2.4497e+00 +5.7837e-01 -1.7439e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
68772 +1.769582211e-04 +1.769582211e-04 +3.201901770e+02 +3.201901770e+02 -4.3386e-01 -2.3653e+00 +1.4039e+00 -8.5621e-01 -3.4688e+00 +3.4583e+00 +2.8010e+00 -1.7941e+00 -3.6040e+00 -1.8104e-01 -1.0568e+00 +2.4497e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
71992 +1.245603061e-04 +1.245603061e-04 +3.201901246e+02 +3.201901246e+02 -4.3253e-01 -2.3620e+00 +1.4036e+00 -8.5800e-01 -3.4694e+00 +3.4580e+00 +2.8005e+00 -1.7946e+00 -3.6039e+00 -1.8077e-01 -1.0569e+00 +2.4495e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8161e-01 +2.5872e+00 +1.3464e+00
72423 +1.215865927e-04 +1.215865927e-04 +3.201901216e+02 +3.201901216e+02 -4.3257e-01 -2.3611e+00 +1.4019e+00 -8.5734e-01 -3.4698e+00 +3.4567e+00 +2.8012e+00 -1.7944e+00 -3.6039e+00 -1.8070e-01 -1.0569e+00 +2.4496e+00 +5.7843e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
72483 +7.249824802e-05 +7.249824802e-05 +3.201900725e+02 +3.201900725e+02 -4.3392e-01 -2.3608e+00 +1.4039e+00 -8.5774e-01 -3.4696e+00 +3.4581e+00 +2.8013e+00 -1.7945e+00 -3.6040e+00 -1.8068e-01 -1.0568e+00 +2.4496e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
74264 +6.154952268e-05 +6.154952268e-05 +3.201900615e+02 +3.201900615e+02 -4.3129e-01 -2.3573e+00 +1.4032e+00 -8.5687e-01 -3.4705e+00 +3.4579e+00 +2.8008e+00 -1.7945e+00 -3.6040e+00 -1.8074e-01 -1.0568e+00 +2.4496e+00 +5.7842e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
74410 +4.786539375e-05 +4.786539375e-05 +3.201900479e+02 +3.201900479e+02 -4.3086e-01 -2.3607e+00 +1.4024e+00 -8.5753e-01 -3.4694e+00 +3.4575e+00 +2.8010e+00 -1.7945e+00 -3.6040e+00 -1.8070e-01 -1.0568e+00 +2.4496e+00 +5.7843e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
74623 +4.516683964e-05 +4.516683964e-05 +3.201900452e+02 +3.201900452e+02 -4.3604e-01 -2.3603e+00 +1.4042e+00 -8.5752e-01 -3.4700e+00 +3.4574e+00 +2.8009e+00 -1.7944e+00 -3.6039e+00 -1.8069e-01 -1.0568e+00 +2.4496e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
74677 +3.413477776e-05 +3.413477776e-05 +3.201900341e+02 +3.201900341e+02 -4.3469e-01 -2.3616e+00 +1.4036e+00 -8.5724e-01 -3.4694e+00 +3.4573e+00 +2.8008e+00 -1.7945e+00 -3.6039e+00 -1.8073e-01 -1.0568e+00 +2.4496e+00 +5.7837e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
76480 +3.310867913e-05 +3.310867913e-05 +3.201900331e+02 +3.201900331e+02 -4.3496e-01 -2.3616e+00 +1.4032e+00 -8.5793e-01 -3.4694e+00 +3.4579e+00 +2.8009e+00 -1.7945e+00 -3.6039e+00 -1.8075e-01 -1.0567e+00 +2.4496e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
77673 +2.306414603e-05 +2.306414603e-05 +3.201900231e+02 +3.201900231e+02 -4.3274e-01 -2.3604e+00 +1.4022e+00 -8.5728e-01 -3.4697e+00 +3.4575e+00 +2.8006e+00 -1.7946e+00 -3.6040e+00 -1.8084e-01 -1.0568e+00 +2.4496e+00 +5.7839e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
79301 +2.140907350e-05 +2.140907350e-05 +3.201900214e+02 +3.201900214e+02 -4.3277e-01 -2.3606e+00 +1.4044e+00 -8.5742e-01 -3.4693e+00 +3.4573e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8085e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
80336 +1.192018186e-05 +1.192018186e-05 +3.201900119e+02 +3.201900119e+02 -4.3337e-01 -2.3606e+00 +1.4032e+00 -8.5773e-01 -3.4694e+00 +3.4576e+00 +2.8009e+00 -1.7944e+00 -3.6040e+00 -1.8078e-01 -1.0568e+00 +2.4496e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
81994 +9.111084182e-06 +9.111084182e-06 +3.201900091e+02 +3.201900091e+02 -4.3303e-01 -2.3608e+00 +1.4030e+00 -8.5769e-01 -3.4697e+00 +3.4578e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8079e-01 -1.0568e+00 +2.4496e+00 +5.7838e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
82140 +7.921414806e-06 +7.921414806e-06 +3.201900079e+02 +3.201900079e+02 -4.3336e-01 -2.3610e+00 +1.4031e+00 -8.5755e-01 -3.4700e+00 +3.4577e+00 +2.8009e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
82531 +7.413615606e-06 +7.413615606e-06 +3.201900074e+02 +3.201900074e+02 -4.3341e-01 -2.3605e+00 +1.4034e+00 -8.5780e-01 -3.4697e+00 +3.4576e+00 +2.8008e+00 -1.7943e+00 -3.6041e+00 -1.8082e-01 -1.0568e+00 +2.4496e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
82603 +5.819085970e-06 +5.819085970e-06 +3.201900058e+02 +3.201900058e+02 -4.3266e-01 -2.3606e+00 +1.4034e+00 -8.5763e-01 -3.4696e+00 +3.4577e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8084e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
82843 +5.585945928e-06 +5.585945928e-06 +3.201900056e+02 +3.201900056e+02 -4.3254e-01 -2.3612e+00 +1.4029e+00 -8.5751e-01 -3.4697e+00 +3.4576e+00 +2.8008e+00 -1.7943e+00 -3.6040e+00 -1.8082e-01 -1.0568e+00 +2.4496e+00 +5.7841e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
83422 +3.316885625e-06 +3.316885625e-06 +3.201900033e+02 +3.201900033e+02 -4.3331e-01 -2.3614e+00 +1.4032e+00 -8.5761e-01 -3.4697e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
83985 +3.149363238e-06 +3.149363238e-06 +3.201900031e+02 +3.201900031e+02 -4.3231e-01 -2.3606e+00 +1.4031e+00 -8.5752e-01 -3.4696e+00 +3.4577e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
85405 +3.060074562e-06 +3.060074562e-06 +3.201900031e+02 +3.201900031e+02 -4.3282e-01 -2.3603e+00 +1.4031e+00 -8.5755e-01 -3.4696e+00 +3.4576e+00 +2.8009e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
85631 +2.906911561e-06 +2.906911561e-06 +3.201900029e+02 +3.201900029e+02 -4.3258e-01 -2.3604e+00 +1.4035e+00 -8.5756e-01 -3.4696e+00 +3.4576e+00 +2.8009e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
85767 +2.266789636e-06 +2.266789636e-06 +3.201900023e+02 +3.201900023e+02 -4.3276e-01 -2.3603e+00 +1.4031e+00 -8.5760e-01 -3.4697e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8078e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
87630 +1.893890214e-06 +1.893890214e-06 +3.201900019e+02 +3.201900019e+02 -4.3297e-01 -2.3610e+00 +1.4032e+00 -8.5757e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
88240 +1.339180415e-06 +1.339180415e-06 +3.201900013e+02 +3.201900013e+02 -4.3295e-01 -2.3610e+00 +1.4031e+00 -8.5756e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8081e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
89245 +9.844990814e-07 +9.844990814e-07 +3.201900010e+02 +3.201900010e+02 -4.3313e-01 -2.3610e+00 +1.4033e+00 -8.5758e-01 -3.4696e+00 +3.4575e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
89481 +8.188529819e-07 +8.188529819e-07 +3.201900008e+02 +3.201900008e+02 -4.3283e-01 -2.3607e+00 +1.4031e+00 -8.5773e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
90263 +5.419556146e-07 +5.419556146e-07 +3.201900005e+02 +3.201900005e+02 -4.3252e-01 -2.3609e+00 +1.4031e+00 -8.5769e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
92519 +5.339641689e-07 +5.339641689e-07 +3.201900005e+02 +3.201900005e+02 -4.3267e-01 -2.3607e+00 +1.4031e+00 -8.5758e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8081e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
93540 +5.124515496e-07 +5.124515496e-07 +3.201900005e+02 +3.201900005e+02 -4.3276e-01 -2.3607e+00 +1.4034e+00 -8.5758e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8081e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
94721 +4.669959708e-07 +4.669959708e-07 +3.201900005e+02 +3.201900005e+02 -4.3287e-01 -2.3609e+00 +1.4033e+00 -8.5762e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8079e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
95053 +4.299268994e-07 +4.299268994e-07 +3.201900004e+02 +3.201900004e+02 -4.3293e-01 -2.3608e+00 +1.4031e+00 -8.5762e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8079e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
95712 +3.720893460e-07 +3.720893460e-07 +3.201900004e+02 +3.201900004e+02 -4.3265e-01 -2.3609e+00 +1.4031e+00 -8.5755e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
95770 +3.038294381e-07 +3.038294381e-07 +3.201900003e+02 +3.201900003e+02 -4.3290e-01 -2.3609e+00 +1.4030e+00 -8.5763e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
96994 +2.236028536e-07 +2.236028536e-07 +3.201900002e+02 +3.201900002e+02 -4.3282e-01 -2.3609e+00 +1.4032e+00 -8.5760e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
97878 +2.124407388e-07 +2.124407388e-07 +3.201900002e+02 +3.201900002e+02 -4.3282e-01 -2.3608e+00 +1.4033e+00 -8.5763e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
98122 +1.717319265e-07 +1.717319265e-07 +3.201900002e+02 +3.201900002e+02 -4.3275e-01 -2.3608e+00 +1.4032e+00 -8.5758e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
99271 +1.579663831e-07 +1.579663831e-07 +3.201900002e+02 +3.201900002e+02 -4.3284e-01 -2.3608e+00 +1.4032e+00 -8.5762e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
99522 +1.446196052e-07 +1.446196052e-07 +3.201900001e+02 +3.201900001e+02 -4.3272e-01 -2.3608e+00 +1.4031e+00 -8.5758e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8081e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
99529 +1.343684630e-07 +1.343684630e-07 +3.201900001e+02 +3.201900001e+02 -4.3273e-01 -2.3608e+00 +1.4032e+00 -8.5757e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8079e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
100420 +1.123954121e-07 +1.123954121e-07 +3.201900001e+02 +3.201900001e+02 -4.3275e-01 -2.3608e+00 +1.4033e+00 -8.5758e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
101974 +1.067307380e-07 +1.067307380e-07 +3.201900001e+02 +3.201900001e+02 -4.3268e-01 -2.3608e+00 +1.4032e+00 -8.5760e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
102016 +8.692802567e-08 +8.692802567e-08 +3.201900001e+02 +3.201900001e+02 -4.3274e-01 -2.3608e+00 +1.4032e+00 -8.5759e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
102712 +8.017718756e-08 +8.017718756e-08 +3.201900001e+02 +3.201900001e+02 -4.3277e-01 -2.3608e+00 +1.4032e+00 -8.5760e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
103032 +6.270784070e-08 +6.270784070e-08 +3.201900001e+02 +3.201900001e+02 -4.3279e-01 -2.3607e+00 +1.4032e+00 -8.5763e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
103189 +3.494960765e-08 +3.494960765e-08 +3.201900000e+02 +3.201900000e+02 -4.3281e-01 -2.3608e+00 +1.4032e+00 -8.5763e-01 -3.4696e+00 +3.4576e+00 +2.8008e+00 -1.7944e+00 -3.6040e+00 -1.8080e-01 -1.0568e+00 +2.4496e+00 +5.7840e-01 -1.7440e+00 +1.2304e+00 +2.5848e+00 +3.6280e+00 +6.8160e-01 +2.5872e+00 +1.3464e+00
