% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2208 +4.401039521e+02 +4.401039521e+02 +3.918839521e+02 +3.918839521e+02 -2.5465e+00 +2.1900e+00 -6.7263e-01 +3.2273e+00 -2.8487e+00 -2.7385e+00 -6.8890e+00 +5.1618e-01 -1.8621e+00 +3.8865e+00 -8.8903e-01 -1.6045e+00 +4.9638e-01 -7.6207e-02 -1.2726e+00 -3.3967e-01 -6.8282e-01 +1.1515e+00 +1.9346e+00 +1.7402e+00
2230 +4.349110936e+02 +4.349110936e+02 +3.866910936e+02 +3.866910936e+02 -2.1689e+00 +2.0386e+00 -1.0972e+00 +3.3107e+00 -4.4186e+00 -2.8013e+00 -6.0593e+00 +4.1228e-01 -1.8441e+00 +4.0870e+00 +2.6520e-01 -3.0972e+00 +4.0013e-01 -1.2355e+00 -8.5249e-01 +1.1196e+00 -2.3683e+00 +1.0572e+00 +1.5242e+00 +1.2532e+00
2295 +4.078745645e+02 +4.078745645e+02 +3.596545645e+02 +3.596545645e+02 -2.5696e+00 +2.2028e+00 -1.6275e+00 +3.2396e+00 -4.2262e+00 -5.4370e-02 -6.0544e+00 +1.4429e+00 -1.8150e+00 +3.4366e+00 +1.1525e-01 -2.0959e+00 +8.4994e-01 +2.8962e-01 -1.0122e+00 -1.7289e+00 -3.9880e-01 +2.0055e+00 +2.1563e+00 +1.0002e+00
2472 +4.022181215e+02 +4.022181215e+02 +3.539981215e+02 +3.539981215e+02 -2.9173e+00 +2.1094e+00 -8.5557e-01 +3.5104e+00 -6.4245e+00 -1.5556e+00 -7.4769e+00 +1.3537e+00 -1.4551e+00 +3.1739e+00 -2.0028e+00 -1.5888e+00 +5.2524e-01 -2.3422e-01 +2.4900e+00 +7.8921e-01 -2.0032e+00 +2.9710e-01 +2.2518e+00 +1.1637e+00
2475 +3.936719608e+02 +3.936719608e+02 +3.454519608e+02 +3.454519608e+02 -2.7478e+00 +2.0918e+00 -1.2245e+00 +3.1584e+00 -4.9005e+00 -4.3711e-01 -7.5240e+00 -1.4601e+00 -7.5275e-01 +3.3799e+00 -3.0106e+00 -1.8408e+00 +4.9004e-01 -1.3932e-01 -3.9912e-01 +9.9764e-01 -9.0625e-01 +8.6373e-01 +1.8463e+00 +2.9128e+00
2478 +3.470165125e+02 +3.470165125e+02 +2.987965125e+02 +2.987965125e+02 -3.0359e+00 +2.1807e+00 -1.1895e+00 +3.3112e+00 -4.9818e+00 -1.2943e+00 -6.1645e+00 +2.1545e+00 -1.7098e+00 +4.0639e+00 -9.4961e-01 -1.6495e+00 +6.0659e-01 -4.7016e-03 -8.1011e-01 +9.3831e-01 -2.3986e+00 -2.7088e-01 +2.2658e+00 +1.3292e+00
2771 +3.299080810e+02 +3.299080810e+02 +2.816880810e+02 +2.816880810e+02 -2.3154e+00 +2.0183e+00 -1.2192e+00 +2.5940e+00 -5.0147e+00 -6.5572e-01 -5.3469e+00 +7.8515e-01 -1.3112e+00 +5.0401e+00 -6.4664e-01 -1.9971e+00 +3.9213e-01 +1.1707e+00 -2.3117e+00 +1.2129e+00 -1.7200e+00 +4.1383e-01 +1.5681e+00 +1.2736e+00
2959 +3.165046312e+02 +3.165046312e+02 +2.682846312e+02 +2.682846312e+02 -2.3283e+00 +2.1425e+00 -1.2037e+00 +2.7128e+00 -3.0734e+00 +1.0554e+00 -3.8696e+00 +7.0213e-01 -1.6152e+00 +3.2005e+00 -1.9419e+00 -2.5408e+00 +6.9404e-01 +2.6900e-01 -1.8715e+00 +6.0740e-04 -1.2551e+00 +1.6027e-01 +2.8193e+00 +2.4832e+00
3226 +2.892757887e+02 +2.892757887e+02 +2.410557887e+02 +2.410557887e+02 -2.7427e+00 +2.1599e+00 -1.1413e+00 +2.3914e+00 -3.4289e+00 +1.1117e+00 -4.1988e+00 +7.2423e-01 -4.2151e+00 +3.7296e+00 +3.4204e-01 -1.3766e+00 -1.4910e-01 +6.5007e-01 -6.7955e-01 -6.1843e-01 -2.2280e+00 -7.2101e-01 +2.4020e+00 +1.9867e+00
3251 +2.819723473e+02 +2.819723473e+02 +2.337523473e+02 +2.337523473e+02 -3.0394e+00 +2.0393e+00 -2.7407e-01 +2.5533e+00 -3.5851e+00 +1.1368e+00 -5.6377e+00 +7.3668e-01 -2.7495e+00 +3.6819e+00 -9.8408e-01 -1.3259e+00 -1.9986e-02 +1.2149e+00 +5.5479e-01 -3.6303e+00 -3.2487e+00 -7.5746e-01 +1.7929e+00 +2.2937e+00
3304 +2.547258583e+02 +2.547258583e+02 +2.065058583e+02 +2.065058583e+02 -1.4330e+00 +1.9991e+00 -1.1859e-01 +2.2035e+00 -4.9777e+00 +1.1534e+00 -3.9484e+00 +9.7324e-01 -2.3827e+00 +2.7581e+00 -1.1628e+00 -1.3520e+00 +5.6752e-02 +1.3006e+00 -1.0021e+00 -7.3483e-01 -3.3693e+00 -2.5116e-01 +1.5693e+00 +1.7172e+00
3863 +2.294586886e+02 +2.294586886e+02 +1.812386886e+02 +1.812386886e+02 -2.4856e+00 +1.9563e+00 -1.1086e+00 -1.2817e-02 -3.8738e+00 +2.5656e+00 -4.6390e+00 +2.2840e+00 -2.0435e+00 +3.5998e+00 -2.0377e+00 -2.0051e+00 -7.8421e-01 +1.3258e+00 -9.3081e-01 -1.0618e+00 -2.5967e+00 -2.4724e-01 +1.0774e-01 +1.8467e+00
4334 +2.237879657e+02 +2.237879657e+02 +1.755679657e+02 +1.755679657e+02 -1.5025e+00 +2.0271e+00 -7.2629e-01 +8.5416e-02 -4.9518e+00 +3.9978e+00 -2.8467e+00 +2.1543e+00 -2.6837e+00 +3.9492e+00 +9.7002e-01 -1.0638e+00 -1.5145e+00 +3.0706e+00 -2.3272e+00 -2.5731e+00 -2.1880e+00 -5.0620e-01 +3.4847e+00 +1.5107e+00
4340 +2.182742176e+02 +2.182742176e+02 +1.700542176e+02 +1.700542176e+02 -3.0894e+00 +1.6904e+00 -2.5237e+00 +4.2571e-01 -4.5769e+00 +3.4318e+00 -3.7588e+00 +1.4776e+00 -1.9798e+00 +3.5806e+00 +8.6256e-01 -8.0030e-01 -1.3246e+00 +2.0016e+00 -1.5696e+00 -1.9504e+00 -1.6149e+00 -7.0246e-01 +1.6304e+00 -8.9987e-02
4946 +2.032387358e+02 +2.032387358e+02 +1.550187358e+02 +1.550187358e+02 -1.5362e+00 +6.3163e-01 -1.8780e+00 +1.4789e+00 -5.4041e+00 +2.8884e+00 -4.9260e+00 +1.7384e+00 -1.8868e+00 +5.2273e+00 -7.4925e-01 -1.3463e+00 -1.2802e+00 +1.3479e+00 -2.7979e+00 -1.5903e+00 -1.7793e+00 -1.0821e+00 +3.2678e+00 +1.6332e+00
6863 +1.990698269e+02 +1.990698269e+02 +1.508498269e+02 +1.508498269e+02 -8.4086e-01 -1.8287e+00 -2.9253e+00 -2.1217e+00 -4.6489e+00 +2.8200e+00 -2.4957e+00 +6.8428e-02 -3.1018e+00 +3.7342e+00 +3.1916e-01 +8.8582e-01 -2.6302e+00 +1.8996e+00 -3.7640e+00 +1.9482e-01 -3.4876e+00 -1.3740e+00 +2.4201e+00 +2.6136e+00
7513 +1.933689902e+02 +1.933689902e+02 +1.451489902e+02 +1.451489902e+02 -1.7544e+00 -6.3418e-01 -1.7152e+00 -3.5595e-01 -2.8768e+00 +3.8065e+00 -3.8968e+00 +1.2191e+00 -2.5011e+00 +4.6384e+00 +2.3857e+00 -1.9840e+00 -1.5165e+00 +3.2045e+00 -1.7553e+00 -8.0990e-01 -2.1971e+00 -7.5931e-01 +8.2290e-01 +1.6708e+00
10214 +1.689222711e+02 +1.689222711e+02 +1.207022711e+02 +1.207022711e+02 -1.2133e+00 -2.4843e+00 -1.2809e+00 -8.0453e-01 -3.6814e+00 +3.3004e+00 -3.5132e+00 +2.0361e+00 -3.3659e+00 +4.5465e+00 -7.3880e-01 -1.6406e+00 -1.4354e+00 +4.3402e+00 -3.8882e+00 -6.8184e-01 -4.1989e+00 -3.1755e+00 +2.3456e+00 +2.0383e+00
17763 +1.395652421e+02 +1.395652421e+02 +9.134524207e+01 +9.134524207e+01 -2.2206e+00 -1.4400e+00 -1.8079e+00 +9.6758e-01 -2.9046e+00 +3.4570e+00 -4.0500e+00 +1.6988e+00 -3.1363e+00 +3.5550e+00 +3.4750e-01 -1.2566e+00 -1.6292e+00 +1.8457e+00 -1.8286e+00 -2.1324e+00 -2.9675e+00 -2.0049e+00 +2.8548e+00 -3.4742e-02
145265 +1.176966176e+02 +1.176966176e+02 +6.947661763e+01 +6.947661763e+01 -9.9190e-01 -2.5696e+00 -1.8114e+00 +1.3583e+00 -2.8469e+00 +3.1794e+00 -3.3096e+00 +1.3917e+00 -2.0684e+00 +4.3331e+00 -5.6175e-02 -1.6171e+00 -1.6895e+00 +1.3319e+00 -2.1125e+00 -3.8555e-01 -1.5782e+00 -2.4865e+00 +1.9963e+00 +7.5520e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228006449e+03 +1.228006449e+03 +1.253476449e+03 +1.253476449e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2018 +1.190673736e+03 +1.190673736e+03 +1.216143736e+03 +1.216143736e+03 -2.6011e+00 +3.2661e+00 +1.3208e+00 +1.7738e+00 -5.6890e-01 +2.5573e+00 +4.2523e+00 +1.7402e+00 +2.4864e+00 -7.9486e-01 +3.1929e+00 -2.6784e+00 +1.6671e-01 -2.7205e+00 +4.2838e+00 -4.7358e+00 -1.8690e+00 +3.0508e+00 -8.8546e-02 +3.3916e+00
2021 +1.170511185e+03 +1.170511185e+03 +1.195981185e+03 +1.195981185e+03 -2.3171e+00 +3.1804e+00 +1.2464e+00 +2.4264e+00 -1.6750e+00 +2.4950e+00 +4.0572e+00 +2.1053e+00 +2.8303e+00 -2.3270e-01 +3.1672e+00 -2.6111e+00 -1.4551e-01 -1.3162e+00 +4.8397e+00 -3.3665e+00 +1.1208e+00 -6.4100e-01 -3.1656e-01 +2.8601e+00
2042 +1.030754403e+03 +1.030754403e+03 +1.056224403e+03 +1.056224403e+03 -2.8042e+00 +1.1762e+00 +1.5692e+00 +1.6789e+00 -9.4830e-01 +2.4778e+00 +4.3153e+00 +2.8457e+00 +2.6081e+00 -5.7042e-01 +3.6609e+00 -2.3735e+00 +1.4375e-01 -1.3551e+00 +5.0213e+00 -4.2853e+00 +2.1102e+00 +5.2466e-01 -9.5709e-01 +3.7513e+00
2102 +1.022224164e+03 +1.022224164e+03 +1.047694164e+03 +1.047694164e+03 -2.5653e+00 +2.1400e-01 +1.4315e+00 +8.5441e-01 -2.1963e+00 +2.5523e+00 +4.2276e+00 +2.8926e+00 +7.1098e+00 -6.2517e-01 +3.1159e+00 -2.7755e+00 +6.8420e-01 -3.9286e-01 +4.7626e+00 +3.3337e-01 +1.1199e+00 +4.2038e-01 -9.5042e-01 +2.6643e+00
2105 +9.494902078e+02 +9.494902078e+02 +9.749602078e+02 +9.749602078e+02 -2.5477e+00 +1.9547e+00 +1.4583e+00 +1.9076e+00 +2.7940e-01 +2.5171e+00 +4.1918e+00 +2.6660e+00 +3.3027e+00 -7.0734e-01 +3.3030e+00 -3.2414e+00 +4.3279e-01 +1.0304e+00 +3.6027e+00 -6.0960e+00 +1.1425e+00 +1.0440e+00 -1.8604e-01 +2.8005e+00
2137 +9.321355491e+02 +9.321355491e+02 +9.576055491e+02 +9.576055491e+02 -2.5590e+00 +1.6439e+00 +1.1088e+00 +1.8996e+00 -8.0126e-01 +2.5464e+00 +4.0511e+00 +1.9632e+00 +3.7388e+00 -3.8427e-01 +3.2103e+00 -2.8083e+00 -4.3188e-01 -1.7641e+00 +4.1615e+00 -6.0264e+00 +7.7675e-01 +4.4630e-01 -1.1113e+00 +2.8785e+00
2214 +9.111210885e+02 +9.111210885e+02 +9.365910885e+02 +9.365910885e+02 -2.0335e+00 +2.1382e+00 +8.5425e-01 +2.0276e+00 +8.1798e-01 +2.5460e+00 +3.8697e+00 +1.1707e+00 +2.9177e+00 -2.7695e-01 +3.2175e+00 -2.9310e+00 +6.8499e-01 -1.7196e+00 +4.5733e+00 -2.9619e+00 -7.0322e-02 +5.4422e+00 -6.7897e-01 +2.7202e+00
2232 +8.317637381e+02 +8.317637381e+02 +8.572337381e+02 +8.572337381e+02 -2.6575e+00 +1.8760e+00 +1.1431e+00 +1.3759e+00 +3.6399e-02 +2.7862e+00 +3.7989e+00 +3.0443e+00 +2.9962e+00 -1.3729e+00 +3.3062e+00 -2.5487e+00 +6.2585e-01 -1.2395e+00 +3.3825e+00 -4.9527e+00 -3.7140e-01 +1.0378e+00 -4.7740e-01 +1.4789e+00
2495 +7.616128212e+02 +7.616128212e+02 +7.870828212e+02 +7.870828212e+02 -2.7814e+00 +1.4016e+00 +2.1986e+00 +1.6068e+00 -2.3803e+00 +1.2820e+00 +4.2443e+00 +4.0264e+00 +2.2133e+00 -1.2589e+00 +3.1627e+00 -2.4784e+00 -5.0467e-01 -9.9096e-01 +2.1423e+00 -5.4798e+00 -6.0354e-01 +2.6228e+00 -8.7431e-01 -2.8974e+00
2533 +7.572248587e+02 +7.572248587e+02 +7.826948587e+02 +7.826948587e+02 -2.6207e+00 +1.7762e+00 +1.3353e+00 +1.3597e+00 +1.6414e-01 +2.8517e+00 +4.1305e+00 +3.6961e+00 +1.2754e+00 -2.4368e+00 +2.5487e+00 -2.6869e+00 +1.4907e+00 -9.0196e-01 +5.8878e+00 -3.6823e+00 +4.3681e-01 +5.2518e+00 +9.0966e-01 -2.7205e-02
2550 +7.386044891e+02 +7.386044891e+02 +7.640744891e+02 +7.640744891e+02 -3.4865e+00 +9.7770e-01 -1.1760e+00 +1.5219e+00 +2.9959e-01 +2.5847e+00 +3.7719e+00 -4.9130e-01 +1.7884e+00 +1.2157e+00 +3.0560e+00 -2.8101e+00 +4.3564e-01 -1.3598e+00 +4.7534e+00 -5.1729e+00 -6.0313e-01 +3.5754e+00 -1.7098e-01 +6.8867e-01
2603 +6.734651294e+02 +6.734651294e+02 +6.989351294e+02 +6.989351294e+02 -3.2003e+00 +1.7011e+00 +1.4667e+00 -1.0707e+00 -4.2609e-01 +2.6114e+00 +4.1281e+00 +1.7440e+00 +2.6522e+00 -7.0255e-01 +2.6544e+00 -1.9595e+00 +1.8063e+00 -4.9230e-01 +3.2588e+00 -4.3915e+00 +8.8000e-01 +3.1794e+00 -1.2197e-01 +7.0099e-01
2657 +6.565076159e+02 +6.565076159e+02 +6.819776159e+02 +6.819776159e+02 -7.6902e-01 +3.5967e-01 +6.1051e-01 +1.7419e+00 -1.6625e+00 +2.8588e+00 +4.0928e+00 -4.3666e-01 +2.5751e+00 +5.1757e-02 +2.3866e+00 -1.3906e+00 +1.2537e+00 -9.3709e-01 +2.7333e+00 -3.4769e+00 -3.2040e-01 +5.3431e+00 +6.0353e-02 -2.2944e+00
2674 +5.927951518e+02 +5.927951518e+02 +6.182651518e+02 +6.182651518e+02 -2.5809e+00 -1.5319e+00 +1.1499e+00 +1.1698e+00 -4.0055e-01 +2.9542e+00 +4.0926e+00 +1.3821e+00 +3.6450e+00 -1.2780e+00 +1.3635e+00 -4.5573e+00 +1.5066e+00 -1.0432e+00 +4.2978e+00 -2.0813e+00 +1.5448e+00 +4.3346e+00 +2.0155e-01 +9.2144e-02
2756 +5.520840546e+02 +5.520840546e+02 +5.775540546e+02 +5.775540546e+02 -2.7531e+00 +2.4119e+00 +7.5921e-01 +4.7638e-01 +2.4980e-01 +1.8267e+00 +3.9388e+00 +1.9872e+00 +3.3262e+00 +1.5978e+00 +2.0017e-01 -2.7227e+00 +7.8037e-01 -3.9125e-03 +6.3303e+00 -3.7217e+00 +3.1575e-01 +2.9149e+00 -7.1210e-01 -4.6611e+00
2800 +5.036603738e+02 +5.036603738e+02 +5.291303738e+02 +5.291303738e+02 -3.4320e+00 +5.9977e-01 +1.1002e+00 -1.8116e+00 -7.6412e-01 +2.5656e+00 +3.9443e+00 +1.9955e+00 +4.4547e+00 -1.6791e+00 +2.0225e+00 -3.5659e+00 +6.3009e-01 +8.9244e-02 +4.8231e+00 -4.9372e+00 -8.4826e-01 +2.9113e+00 -3.6950e-01 -2.9880e+00
2833 +4.592051773e+02 +4.592051773e+02 +4.846751773e+02 +4.846751773e+02 -3.5153e+00 -3.1926e-01 +1.6946e+00 +2.5872e-01 -4.8346e-01 +2.7671e+00 +1.4357e+00 +1.4792e+00 +4.7739e+00 -1.6431e+00 +1.5876e+00 -3.2553e+00 +3.4523e-01 +4.3657e-01 +3.8707e+00 -6.1757e+00 +1.6140e-01 +2.4512e+00 -2.0358e-01 -1.1953e-01
2849 +4.322316042e+02 +4.322316042e+02 +4.577016042e+02 +4.577016042e+02 -3.5543e+00 -2.3006e+00 +6.3447e-01 -1.2106e+00 -1.4712e+00 +2.2133e+00 +4.1322e+00 +9.7102e-01 +2.9983e+00 -2.0552e+00 +2.0830e-01 -2.7148e+00 +4.5184e-02 +1.0896e-01 +3.6581e+00 -4.5758e+00 +9.5533e-01 +3.3619e+00 -1.5288e-01 -8.3225e-01
3014 +4.129011223e+02 +4.129011223e+02 +4.383711223e+02 +4.383711223e+02 -3.6128e+00 -7.0013e-01 +1.1895e+00 -1.2623e+00 -2.5343e+00 +2.2238e+00 +3.4991e+00 -8.7310e-01 +3.3416e+00 -3.2615e+00 -6.2450e-01 -3.3269e+00 +6.2447e-01 +3.6257e-01 +4.1480e+00 -4.2524e+00 +1.8289e+00 +3.7680e+00 -1.7494e-01 -3.8107e+00
3142 +3.930558936e+02 +3.930558936e+02 +4.185258936e+02 +4.185258936e+02 -3.5512e+00 -2.8706e+00 +3.8326e+00 -1.4528e-01 +2.3098e-01 +2.1939e+00 +2.5963e+00 +1.4333e+00 +4.3898e+00 -9.2659e-01 +4.7282e-01 -2.4708e+00 +1.1584e-01 -8.7794e-01 +3.5663e+00 -4.0820e+00 +1.2330e+00 +4.6704e+00 +7.8690e-01 -3.4251e+00
3282 +3.246943250e+02 +3.246943250e+02 +3.501643250e+02 +3.501643250e+02 -3.8191e+00 -1.6610e+00 +6.4496e-01 -1.6677e+00 -3.1537e-01 +2.0389e+00 +1.4456e+00 -5.0728e-01 +2.9818e+00 -9.8716e-01 -4.1324e-01 -3.1373e+00 -5.2932e-01 -8.5829e-01 +4.4522e+00 -4.2294e+00 +2.9167e-01 +3.3216e+00 -7.2320e-01 -2.3037e+00
3682 +3.160057063e+02 +3.160057063e+02 +3.414757063e+02 +3.414757063e+02 -4.8836e+00 -1.0330e+00 -5.1110e+00 -1.0198e+00 -1.6853e-02 +1.9957e+00 +1.6327e+00 +6.4607e-01 +3.4544e+00 -2.6764e+00 -2.8846e+00 -2.4402e+00 +1.4468e+00 -1.4518e+00 +4.1174e+00 -5.0318e+00 +6.9562e-01 +3.9860e+00 +1.1069e+00 -3.3198e+00
3761 +2.816099971e+02 +2.816099971e+02 +3.070799971e+02 +3.070799971e+02 -2.5740e+00 -2.3414e+00 +1.8000e+00 -1.1651e-01 -1.1070e+00 +2.3199e+00 +3.9704e-02 +2.2841e-01 +3.1013e+00 -1.3479e+00 -8.0231e-01 -2.4162e+00 +5.5567e-01 -9.0516e-01 +4.0852e+00 -5.7281e+00 +1.0836e+00 +2.8821e+00 +1.6679e+00 -2.9944e+00
3829 +2.730187126e+02 +2.730187126e+02 +2.984887126e+02 +2.984887126e+02 -4.3949e+00 -3.4144e+00 -6.4567e-02 -1.1026e+00 -1.4492e+00 +1.2029e+00 -2.8108e-01 -5.3523e-01 +3.1605e+00 +7.4392e-01 -5.6961e+00 -1.8483e+00 -1.5426e+00 -1.3738e+00 +3.2096e+00 -4.2725e+00 +2.9730e-01 +1.5579e+00 +1.9144e+00 -1.5183e+00
3860 +2.388233892e+02 +2.388233892e+02 +2.642933892e+02 +2.642933892e+02 -3.7329e+00 -1.2374e+00 +1.2688e+00 -9.7967e-01 -7.6488e-01 +2.9917e-01 -1.5883e+00 +1.0597e+00 +3.2724e+00 +6.0697e-01 -3.5750e+00 -2.7507e+00 +8.2554e-01 -9.7665e-01 +2.8194e+00 -1.7459e+00 +2.1687e+00 +4.1992e+00 +1.4888e+00 -3.0613e+00
6406 +2.201542199e+02 +2.201542199e+02 +2.456242199e+02 +2.456242199e+02 -4.2256e+00 -2.8313e+00 -8.2352e-01 -3.3451e+00 -1.8212e+00 +7.3783e-01 -1.1491e+00 +1.1854e-01 +1.9941e+00 +1.8536e+00 -3.1480e+00 -2.3261e+00 +6.7381e-02 -1.2609e-01 +2.1549e+00 -3.0385e+00 +2.0596e+00 +4.0383e+00 +7.2680e-01 -5.0974e+00
7105 +1.942131902e+02 +1.942131902e+02 +2.196831902e+02 +2.196831902e+02 -4.3278e+00 -2.2266e+00 -6.9942e-01 -3.0214e+00 -2.7842e+00 +3.0193e-01 -2.2061e+00 +1.2617e+00 +3.5360e+00 +9.8907e-01 -3.3986e+00 -2.3662e+00 -2.7231e-01 -1.5375e+00 +2.7544e+00 -2.7555e+00 +2.5071e+00 +4.9903e+00 +1.2340e+00 -4.6461e+00
8679 +1.668300216e+02 +1.668300216e+02 +1.923000216e+02 +1.923000216e+02 -4.2657e+00 -2.4360e+00 -2.0647e+00 -2.3498e+00 -3.8750e-01 -3.6283e-02 -2.1390e+00 +1.4326e+00 +9.3144e-01 +1.1174e+00 -3.5724e+00 -1.5241e+00 +6.0593e-01 -2.6714e-01 +2.2461e+00 -3.4027e+00 +2.1775e+00 +3.2629e+00 +1.6765e+00 -3.8984e+00
54222 +1.609650413e+02 +1.609650413e+02 +1.864350413e+02 +1.864350413e+02 -3.8371e+00 -1.9010e+00 -8.5058e-01 -2.4039e+00 -2.0585e+00 -4.3999e-01 -1.5082e+00 +7.9131e-01 +1.7634e+00 +1.8307e-03 -3.4333e+00 -1.9892e+00 -5.7719e-01 -5.5810e-01 +3.1419e+00 -2.7138e+00 +1.7824e+00 +4.9330e+00 +1.7370e+00 -2.7426e+00
55353 +1.545379840e+02 +1.545379840e+02 +1.800079840e+02 +1.800079840e+02 -3.4955e+00 -2.4084e+00 -1.4135e+00 -2.8546e+00 -1.6552e+00 -1.8152e-01 -1.6399e+00 +2.5922e+00 +3.1107e+00 -1.3950e-01 -2.7205e+00 -1.0068e+00 +2.2213e+00 +8.5400e-01 +2.7477e+00 -3.0446e+00 +3.0558e+00 +3.3646e+00 +1.0853e+00 -2.6403e+00
66879 +1.463273120e+02 +1.463273120e+02 +1.717973120e+02 +1.717973120e+02 -4.4911e+00 -2.3326e+00 +2.8184e-01 -1.8318e+00 -1.6527e+00 -7.9289e-02 -7.8964e-01 +7.4309e-01 +3.0691e+00 -6.9126e-01 -3.4612e+00 -8.0031e-01 -3.5948e-02 +4.7577e-02 +3.5677e+00 -2.8710e+00 +1.2290e+00 +3.0954e+00 +2.2136e+00 -4.6567e+00
79812 +1.383533622e+02 +1.383533622e+02 +1.638233622e+02 +1.638233622e+02 -4.7936e+00 -1.7489e+00 -1.7662e+00 -2.2039e+00 -2.4559e+00 +8.0213e-01 -1.3995e+00 +1.5192e+00 +3.3444e+00 -9.3847e-01 -2.9155e+00 -1.9197e+00 -1.1893e-01 +6.7964e-01 +3.3573e+00 -5.0332e+00 +1.9497e+00 +4.4170e+00 +9.3869e-01 -4.3033e+00
97309 +1.367122790e+02 +1.367122790e+02 +1.621822790e+02 +1.621822790e+02 -3.8886e+00 -2.2899e+00 -9.8089e-01 -2.7014e+00 -1.9561e+00 -4.4873e-01 -1.3147e+00 -3.7480e-01 +2.6374e+00 +8.5835e-01 -5.5164e+00 -3.4306e-01 -1.1339e-01 -5.0363e-01 +2.6941e+00 -4.4288e+00 +1.8179e+00 +2.9731e+00 +1.4536e+00 -4.0746e+00
157359 +1.320264656e+02 +1.320264656e+02 +1.574964656e+02 +1.574964656e+02 -4.1663e+00 -1.5036e+00 -2.3676e+00 -1.9543e+00 -1.5373e+00 +6.1161e-01 -1.2146e+00 -1.1084e+00 +2.3987e+00 -2.3426e-01 -3.1399e+00 +5.6072e-01 +1.3692e-01 +2.9823e-01 +4.3003e+00 -2.4846e+00 +1.5294e+00 +5.0363e+00 +1.1945e+00 -3.0863e+00
169674 +1.163158890e+02 +1.163158890e+02 +1.417858890e+02 +1.417858890e+02 -4.3142e+00 -1.7365e+00 -1.7287e+00 -1.1221e+00 -1.6621e+00 +4.3421e-01 -1.0688e+00 +9.0132e-01 +2.6335e+00 +8.5840e-01 -5.0515e+00 -1.1201e+00 +1.9339e-01 +6.5843e-02 +2.5097e+00 -2.4390e+00 +1.6322e+00 +3.6400e+00 +2.8887e+00 -3.4980e+00
441435 +1.024356999e+02 +1.024356999e+02 +1.279056999e+02 +1.279056999e+02 -4.1860e+00 -1.9627e+00 -1.1748e+00 -2.7577e+00 -8.3717e-01 -6.7998e-01 -3.4072e-01 -5.4658e-01 +3.1842e+00 +5.6704e-01 -3.2065e+00 -9.9056e-01 +1.3023e+00 -1.0827e+00 +4.6046e+00 -3.1285e+00 +2.4311e+00 +4.7671e+00 +1.2116e+00 -3.3551e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.498547399e+02 +6.498547399e+02 +5.490447399e+02 +5.490447399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5849 +6.394508718e+02 +6.394508718e+02 +5.386408718e+02 +5.386408718e+02 -4.2200e+00 +1.0072e+00 +1.8608e+00 -1.0023e+00 -2.4633e+00 +1.0871e+00 +3.0592e+00 +5.5796e-01 -1.6954e+00 +2.0064e+00 -1.1724e+00 -3.4394e+00 -1.9026e+00 +1.5736e+00 -1.9433e+00 +3.6396e+00 +1.6294e+00 -2.0009e+00 +2.2664e-01 +2.5096e+00
5882 +5.992181505e+02 +5.992181505e+02 +4.984081505e+02 +4.984081505e+02 -3.9760e+00 -1.7772e-01 +1.9630e+00 +2.5161e+00 -2.3243e+00 +1.3162e+00 +1.7980e+00 +3.1988e+00 -1.9632e+00 -2.4951e-01 -3.2073e+00 -3.4324e+00 -2.9502e+00 +1.3995e+00 -3.1328e+00 +4.0722e+00 +3.2150e+00 -2.9742e+00 +1.3897e+00 +1.9256e+00
5937 +5.772088862e+02 +5.772088862e+02 +4.763988862e+02 +4.763988862e+02 -3.1738e+00 +3.1301e-01 +1.5243e+00 -1.0006e+00 -8.8182e-01 +1.0393e+00 -2.3035e+00 +6.9085e-01 -2.1805e+00 +3.6207e+00 -3.1796e+00 -3.7709e+00 -2.3317e+00 +2.0737e+00 -1.4948e+00 +5.4607e+00 +1.3907e+00 -2.6073e+00 +9.7838e-01 +2.6316e+00
