% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
804 +5.422567437e+06 +5.422567437e+06 +5.422397237e+06 +5.422397237e+06 -2.5688e-01 +3.1154e-01 -1.0173e+00 -1.7763e-01 +3.7076e+00 -4.8201e+00 -4.7186e+00 -1.9531e+00 +4.4046e-01 +3.1525e+00 -2.8507e+00 +4.6026e+00 -3.0435e+00 -1.0889e+00 +2.7925e+00 -2.7004e+00 +1.7376e+00 +3.7848e+00 +2.7677e-01 -1.2404e+00
808 +4.472987595e+06 +4.472987595e+06 +4.472817395e+06 +4.472817395e+06 +1.5992e+00 +4.1119e-01 -1.1752e+00 -2.2407e-01 +3.7142e+00 -4.8044e+00 -4.7778e+00 -1.9941e+00 +7.0440e-01 +3.0263e+00 -2.8097e+00 +4.5991e+00 -3.2157e+00 -1.2016e+00 +2.7917e+00 -2.7619e+00 +2.1253e+00 +3.7854e+00 +9.4704e-02 -5.2521e-01
821 +4.371583661e+06 +4.371583661e+06 +4.371413461e+06 +4.371413461e+06 -2.7457e-01 +3.1556e-01 -9.8357e-01 -2.3721e-01 +2.8499e+00 -4.6376e+00 -4.6740e+00 -1.9752e+00 +8.4241e-01 +3.0695e+00 -2.8096e+00 +4.6028e+00 -3.0967e+00 -1.1159e+00 +2.7915e+00 -2.7477e+00 +1.1112e+00 +3.7950e+00 +2.0306e-01 -1.1003e+00
860 +4.221281126e+06 +4.221281126e+06 +4.221110926e+06 +4.221110926e+06 -3.9716e-01 +2.2689e-01 -9.9925e-01 -2.2019e-01 +3.7950e+00 -4.5490e+00 -4.6745e+00 -1.9694e+00 -2.9550e-02 +3.1821e+00 -2.7813e+00 +4.6011e+00 -3.0315e+00 -1.2285e+00 +2.7916e+00 -2.7656e+00 +9.3727e-01 +3.7853e+00 +2.1814e-01 -1.1615e+00
908 +1.766377648e+06 +1.766377648e+06 +1.766207448e+06 +1.766207448e+06 -2.8741e-01 -4.6319e-01 -1.3508e+00 -1.5693e-01 +3.6233e+00 -5.1263e+00 -4.7637e+00 -1.9727e+00 +6.7423e-01 +3.2286e+00 -2.8026e+00 +4.6012e+00 -3.0800e+00 -1.0838e+00 +2.7916e+00 -2.7469e+00 +3.8657e-01 +3.7827e+00 +4.8861e-01 -7.9966e-01
1015 +7.642795135e+05 +7.642795135e+05 +7.641093135e+05 +7.641093135e+05 -1.5254e-01 -1.8639e-02 -1.8642e+00 -1.4329e-01 +3.6876e+00 -5.0758e+00 -4.8013e+00 -1.9447e+00 +7.2019e-01 +3.3345e+00 -2.7734e+00 +4.6013e+00 -3.1426e+00 -1.0937e+00 +2.7916e+00 -2.8884e+00 -7.2270e-01 +3.8084e+00 +2.6376e-01 -9.6118e-01
1053 +7.100874357e+05 +7.100874357e+05 +7.099172357e+05 +7.099172357e+05 +3.3229e-01 +1.8670e-01 -1.0829e+00 -2.0494e-01 +3.7447e+00 -4.8799e+00 -4.8091e+00 -1.9366e+00 +9.6968e-01 +3.3112e+00 -2.7543e+00 +4.6016e+00 -3.1565e+00 -1.0675e+00 +2.7918e+00 -2.7422e+00 -1.3617e+00 +3.7954e+00 +6.6552e-01 -6.3598e-01
1218 +5.484175433e+05 +5.484175433e+05 +5.482473433e+05 +5.482473433e+05 +6.6395e-02 -1.1046e+00 -2.1947e+00 +1.9233e-03 +3.5334e+00 -4.7493e+00 -5.3001e+00 -1.9342e+00 +3.7034e-01 +3.0667e+00 -2.6357e+00 +4.6011e+00 -3.0041e+00 -1.3560e+00 +2.7893e+00 -2.7263e+00 -1.8511e-01 +3.8013e+00 -7.6226e-02 -7.7424e-01
1338 +5.058879946e+05 +5.058879946e+05 +5.057177946e+05 +5.057177946e+05 +4.3047e-01 -8.4706e-01 -1.8514e+00 -1.5908e-01 +3.4517e+00 -5.3687e+00 -4.5847e+00 -2.2421e+00 +1.0766e+00 +3.1933e+00 -2.5599e+00 +4.6010e+00 -3.1404e+00 -1.1506e+00 +2.7928e+00 -2.9166e+00 -1.2528e+00 +3.7532e+00 +1.7802e-01 -1.0209e+00
1502 +4.871454912e+05 +4.871454912e+05 +4.869752912e+05 +4.869752912e+05 +1.0393e-01 -7.3359e-01 -2.4546e+00 -1.7195e-01 +2.9738e+00 -5.2314e+00 -4.7146e+00 -2.0362e+00 +1.7213e-01 +3.2398e+00 -2.6007e+00 +4.6002e+00 -2.7615e+00 -1.4702e+00 +2.7917e+00 -2.3737e+00 -5.1449e-01 +3.7672e+00 +1.7600e-01 -7.0479e-01
1616 +4.233918890e+05 +4.233918890e+05 +4.232216890e+05 +4.232216890e+05 -8.0143e-03 -8.3255e-01 -2.4777e+00 +3.3991e-02 +2.5686e+00 -5.1258e+00 -4.7814e+00 -2.1108e+00 -4.2888e-01 +3.5138e+00 -2.5671e+00 +4.6009e+00 -2.6670e+00 -9.8068e-01 +2.7915e+00 -2.7669e+00 -5.2122e-01 +3.8078e+00 +1.8920e-01 -1.3591e+00
1842 +4.149941287e+05 +4.149941287e+05 +4.148239287e+05 +4.148239287e+05 +1.6272e+00 +9.8448e-01 -2.4090e+00 +3.8405e-02 +3.4845e+00 -5.0604e+00 -4.8465e+00 -1.9179e+00 -1.7711e+00 +3.4866e+00 -2.5858e+00 +4.6021e+00 -3.1975e+00 -1.1054e+00 +2.7919e+00 -2.9416e+00 -6.2694e-02 +3.8251e+00 +7.9388e-01 -3.2730e-01
1895 +3.713766780e+05 +3.713766780e+05 +3.712064780e+05 +3.712064780e+05 +5.4221e-01 -8.6306e-01 -2.3102e+00 -4.7264e-01 +2.9351e+00 -4.8812e+00 -5.3245e+00 -1.7267e+00 -2.8734e-01 +3.2545e+00 -2.1222e+00 +4.5982e+00 -3.2686e+00 -1.0886e+00 +2.7928e+00 -2.9453e+00 -1.8641e-01 +3.7869e+00 +1.0209e+00 -4.6205e-01
2132 +3.485744872e+05 +3.485744872e+05 +3.484042872e+05 +3.484042872e+05 +8.8878e-01 -3.7189e-01 -2.6576e+00 -1.9922e-01 +2.6836e+00 -5.5600e+00 -5.7780e+00 -2.2159e+00 -1.1378e+00 +3.3395e+00 -1.8784e+00 +4.6124e+00 -2.7661e+00 -1.2350e+00 +2.7982e+00 -4.2885e+00 +4.2765e-01 +3.7372e+00 +9.5062e-01 -1.6286e+00
2391 +3.141917568e+05 +3.141917568e+05 +3.140215568e+05 +3.140215568e+05 +1.0285e+00 +5.7021e-01 -2.0779e+00 -8.6286e-03 +2.7886e+00 -4.6647e+00 -5.2911e+00 -1.1251e+00 -3.0846e+00 +3.6342e+00 -2.3134e+00 +4.6081e+00 -3.5439e+00 -1.7047e+00 +2.7908e+00 -3.4754e+00 +8.6737e-02 +3.9752e+00 +1.9730e+00 -5.2382e-01
2853 +2.672825522e+05 +2.672825522e+05 +2.671123522e+05 +2.671123522e+05 +1.3835e+00 -2.0475e-01 -2.0816e+00 +5.3331e-01 +3.3948e+00 -3.9896e+00 -6.2902e+00 -1.6613e+00 +1.1053e+00 +3.1821e+00 -1.5428e+00 +4.6261e+00 -4.3410e+00 -2.0562e+00 +2.7903e+00 -4.3009e+00 +7.0353e-01 +3.7742e+00 +7.6602e-01 -9.0053e-01
129477       +inf +2.672825522e+05       +inf +2.671123522e+05 -6.1609e+29 +2.8369e+30 +4.7375e+29 +2.5612e+30 +1.4291e+29 -1.1498e+30 -5.9047e+29 -1.9373e+29 +1.5961e+31 -1.1389e+29 +1.4017e+30 -3.8312e+29 +6.1686e+29 +1.4500e+29 +1.3895e+30 +2.4835e+30 +8.2088e+29 -1.4784e+29 +4.6443e+29 +1.7647e+29
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.326307935e+06 +9.326307935e+06 +9.325838185e+06 +9.325838185e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
974 +8.948306719e+06 +8.948306719e+06 +8.947836969e+06 +8.947836969e+06 +1.0876e+00 +1.0767e+00 +2.8971e+00 +2.2037e+00 -3.7498e+00 +3.1354e+00 -1.6014e+00 -1.5018e-01 +1.8092e+00 +4.7749e+00 -1.3911e+00 -4.4178e-01 +1.6472e+00 -2.2024e+00 +9.4574e-01 +1.4377e+00 -2.2834e+00 -4.5689e+00 -3.4878e+00 +3.8786e+00
1007 +8.869068783e+06 +8.869068783e+06 +8.868599033e+06 +8.868599033e+06 +1.1687e+00 +9.5195e-01 +2.8009e+00 +1.6564e+00 -3.7537e+00 +4.2124e+00 -2.2478e+00 -8.0187e-02 +1.6784e+00 +4.9344e+00 -1.5940e+00 -6.4787e-01 +1.6390e+00 -2.2174e+00 +1.1841e+00 +1.4831e+00 -2.5348e+00 -4.1240e+00 -3.4862e+00 +3.8772e+00
1026 +7.816463247e+06 +7.816463247e+06 +7.815993497e+06 +7.815993497e+06 +1.1721e+00 +2.5150e-01 +2.7562e+00 +1.8436e+00 -3.7562e+00 +3.9437e+00 -2.5168e+00 -1.8832e-01 +1.8279e+00 +4.8937e+00 -2.2540e+00 -4.8445e-01 +1.6459e+00 -2.2150e+00 +1.0722e+00 +1.4490e+00 -2.1506e+00 -3.7723e+00 -3.5106e+00 +3.8818e+00
1077 +7.512909797e+06 +7.512909797e+06 +7.512440047e+06 +7.512440047e+06 +9.2399e-01 -1.2392e-01 +2.9192e+00 +1.9629e+00 -3.7544e+00 +3.9497e+00 -2.1653e+00 -9.4688e-02 +1.8337e+00 +4.2986e+00 -1.8934e+00 -7.3148e-01 +1.6383e+00 -2.0441e+00 +9.8143e-01 +1.2920e+00 -2.3631e+00 -3.6651e+00 -3.4791e+00 +3.8881e+00
1120 +4.928349993e+06 +4.928349993e+06 +4.927880243e+06 +4.927880243e+06 +1.1209e+00 -7.5669e-01 +2.8077e+00 +1.9778e+00 -3.7626e+00 +2.2280e+00 -2.5809e+00 -3.1417e-02 +1.8123e+00 +6.2989e+00 -3.3441e+00 +3.7434e-01 +1.6692e+00 -2.2453e+00 +1.4148e+00 +1.3087e+00 -2.3655e+00 -3.5416e+00 -3.5793e+00 +3.8787e+00
1194 +4.403932828e+06 +4.403932828e+06 +4.403463078e+06 +4.403463078e+06 +1.2503e+00 +4.0696e-01 +2.7899e+00 +6.9105e-01 -3.7953e+00 +3.4141e+00 -4.5484e+00 -3.5922e-01 +1.9838e+00 +4.5684e+00 -1.7475e+00 -6.3642e-01 +1.6433e+00 -2.2097e+00 +8.4396e-01 +1.3959e+00 -2.2713e+00 -4.1080e+00 -3.6355e+00 +3.8852e+00
1203 +4.283554451e+06 +4.283554451e+06 +4.283084701e+06 +4.283084701e+06 +1.2383e+00 -1.6153e+00 +2.8719e+00 +1.8257e+00 -3.7071e+00 +4.1308e+00 -1.4739e+00 -1.8422e-01 +1.7673e+00 +5.8962e+00 -1.0971e+00 -4.0760e-01 +1.6503e+00 -2.3326e+00 +1.1094e+00 +1.6604e+00 -2.4677e+00 -2.8642e+00 -3.7017e+00 +3.8747e+00
1210 +3.637823486e+06 +3.637823486e+06 +3.637353736e+06 +3.637353736e+06 +9.2359e-01 +5.4763e-01 +2.7376e+00 +1.8124e+00 -3.7187e+00 +3.5695e+00 -2.3835e+00 -1.3583e-01 +1.7212e+00 +4.7683e+00 +1.4081e+00 -6.4419e-01 +1.6510e+00 -1.5287e+00 +1.2357e+00 +1.4736e+00 -2.0112e+00 -3.0882e+00 -3.6610e+00 +3.8867e+00
1218 +2.712361085e+06 +2.712361085e+06 +2.711891335e+06 +2.711891335e+06 +1.3069e+00 -6.3234e-01 +2.9180e+00 +1.8964e+00 -3.8337e+00 +3.7753e+00 -1.1916e+00 -3.1796e-01 +1.8984e+00 +4.1503e+00 +2.2689e+00 +1.3833e-01 +1.6335e+00 -1.4218e+00 +1.7604e+00 +1.5215e+00 -2.2995e+00 -2.0013e+00 -3.3227e+00 +3.8791e+00
1265 +2.440144394e+06 +2.440144394e+06 +2.439674644e+06 +2.439674644e+06 +1.0845e+00 +9.1899e-01 +2.8687e+00 +2.2952e+00 -3.1284e+00 +3.2648e+00 -1.1767e+01 -1.8637e-01 +1.9023e+00 +3.9926e+00 -2.0788e+00 -4.8906e-01 +1.6311e+00 -1.2652e+00 +7.2422e-01 +2.1249e+00 -2.1624e+00 -3.1430e+00 -2.4815e+00 +3.8909e+00
1305 +1.649158495e+06 +1.649158495e+06 +1.648688745e+06 +1.648688745e+06 +1.1377e+00 +6.3878e-02 +2.8733e+00 +1.3209e+00 -3.7987e+00 +2.9923e+00 -4.3645e+00 -5.8177e-01 +1.8757e+00 +4.5925e+00 -7.7821e-01 +5.3289e-01 +1.6535e+00 -2.7515e+00 +1.7271e+00 +1.7137e+00 -2.2030e+00 -2.3706e+00 -3.2988e+00 +3.8791e+00
1328 +1.063876988e+06 +1.063876988e+06 +1.063407238e+06 +1.063407238e+06 +1.0286e+00 -6.6465e-01 +2.6496e+00 +1.2506e+00 -3.7164e+00 +3.5597e+00 -7.8714e+00 -2.3462e-01 +1.8248e+00 +4.2857e+00 -1.0412e+00 -5.9495e-01 +1.6271e+00 -2.3701e+00 +1.6180e+00 +8.6999e-01 -1.6243e+00 -3.4417e+00 -3.4720e+00 +3.8685e+00
1579 +8.660085708e+05 +8.660085708e+05 +8.655388208e+05 +8.655388208e+05 +9.6953e-01 -2.1123e+00 +2.9484e+00 +1.5729e+00 -3.7238e+00 +3.5793e+00 -6.0587e+00 -2.6363e-01 +1.7414e+00 +3.9086e+00 +1.1335e+00 -6.6736e-01 +1.6327e+00 -2.6849e+00 +2.0673e+00 +9.5460e-01 -1.1379e+00 -2.8253e+00 -2.7714e+00 +3.8482e+00
1595 +8.346448091e+05 +8.346448091e+05 +8.341750591e+05 +8.341750591e+05 +9.5384e-01 -1.1313e+00 +2.6555e+00 +1.4756e+00 -3.5706e+00 +3.5833e+00 -5.2744e+00 -2.9301e-01 +1.8096e+00 +4.4196e+00 +1.6491e+00 -2.0949e-02 +1.6565e+00 -1.7577e+00 +6.6222e-01 +1.0921e+00 -1.7368e+00 -2.1015e+00 -3.4501e+00 +3.8725e+00
1604 +7.414272017e+05 +7.414272017e+05 +7.409574517e+05 +7.409574517e+05 +8.6199e-01 -1.6183e+00 +2.6984e+00 +1.5336e+00 -2.4778e+00 +3.7354e+00 -5.0801e+00 -4.0011e-01 +1.7271e+00 +4.5866e+00 +1.9026e+00 -1.4066e+00 +1.6504e+00 -2.5227e+00 -1.2441e+00 +1.3599e+00 -1.7839e+00 -2.6264e+00 -2.9124e+00 +3.8987e+00
1719 +5.590568528e+05 +5.590568528e+05 +5.585871028e+05 +5.585871028e+05 +8.8579e-01 -1.4176e+00 +2.8019e+00 +2.1002e+00 -3.7411e+00 +4.0884e+00 -6.3041e+00 -4.8613e-01 +1.7416e+00 +5.0805e+00 +1.5500e+00 -3.8835e-01 +1.6191e+00 -3.1000e+00 +6.1017e-01 +7.5404e-01 -3.2032e+00 -2.4254e+00 -1.7339e+00 +3.8757e+00
1724 +5.284300643e+05 +5.284300643e+05 +5.279603143e+05 +5.279603143e+05 +7.4485e-01 -3.7307e+00 +3.5318e+00 +1.3290e+00 -3.7691e+00 +3.6335e+00 -6.1271e+00 -3.0838e-01 +1.8594e+00 +4.8621e+00 -7.4838e-02 -1.1867e-01 +1.6340e+00 -1.2382e-01 +3.8522e-01 +1.5493e+00 -1.6912e+00 -3.8942e+00 -3.0374e+00 +3.8771e+00
2337 +4.608838418e+05 +4.608838418e+05 +4.604140918e+05 +4.604140918e+05 +1.7999e+00 -1.4870e+00 +2.7301e+00 +2.3870e+00 -4.0392e+00 +4.1106e+00 -5.3822e+00 -8.5702e-01 +1.1389e+00 +5.4351e+00 +8.5116e-01 +1.8106e+00 +1.4992e+00 -1.4306e-01 -6.4122e-01 +3.2403e-01 +6.6969e-01 -2.6020e+00 -1.9197e+00 +3.8794e+00
2351 +4.358900255e+05 +4.358900255e+05 +4.354202755e+05 +4.354202755e+05 +5.9626e-01 -4.0427e+00 +3.3838e+00 +1.3791e+00 -4.1963e+00 +3.5075e+00 -5.9581e+00 -1.1103e+00 +1.3611e+00 +3.8607e+00 +7.3958e-01 -9.2773e-01 +1.6189e+00 -2.3801e+00 -2.4242e-01 +1.0279e+00 +2.0187e-01 -4.2892e+00 -1.9993e+00 +3.8794e+00
2763 +3.518163529e+05 +3.518163529e+05 +3.513466029e+05 +3.513466029e+05 +1.3399e+00 -1.6532e+00 +2.5714e+00 -1.5162e-01 -3.1836e+00 +4.9192e+00 -7.3148e+00 -9.9343e-01 +1.4215e+00 +4.7427e+00 +3.1136e+00 -1.9855e+00 +1.6875e+00 -2.3878e+00 -3.1855e+00 +1.2307e+00 -3.7771e-01 -1.4171e+00 -1.1701e+00 +3.8912e+00
3805 +2.742172609e+05 +2.742172609e+05 +2.737475109e+05 +2.737475109e+05 +1.5828e+00 -4.7149e+00 +2.8285e+00 +1.1995e+00 -4.6384e+00 +2.6883e+00 -7.3311e+00 -6.1300e-01 +1.4851e+00 +5.7717e+00 +2.8014e+00 -1.2046e+00 +1.9089e+00 -6.1367e+00 -2.9490e+00 -5.5460e-01 -4.4550e+00 -5.5254e+00 +6.3722e-01 +3.9742e+00
122663       +inf +2.742172609e+05       +inf +2.737475109e+05 +6.9090e+29 -9.0091e+29 +6.3643e+29 -7.7740e+28 +1.4685e+30 -4.4908e+29 -2.9124e+30 +8.5606e+29 -8.2199e+29 +1.6923e+29 -4.8472e+28 +5.9492e+29 +7.3288e+29 +1.1554e+31 +1.1596e+30 +2.0264e+28 +1.5111e+31 +6.2237e+29 +4.6950e+28 +6.0079e+28
% function evaluation | noise-free fitness - Fopt (1.832700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.068475221e+07 +1.068475221e+07 +1.068493548e+07 +1.068493548e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
410 +1.029185912e+07 +1.029185912e+07 +1.029204239e+07 +1.029204239e+07 +3.2814e+00 -2.2742e+00 +3.2875e+00 -1.6238e+00 -2.1376e+00 +4.6474e+00 +7.9726e-01 -3.3878e+00 -3.3928e+00 -9.4184e-01 +2.4913e+00 -3.2738e+00 +1.2281e+00 -1.0630e+00 +1.5635e+00 +6.6171e-01 -2.7857e+00 +3.1745e+00 -4.5992e+00 -9.7615e-01
505 +1.008152438e+07 +1.008152438e+07 +1.008170765e+07 +1.008170765e+07 +3.2637e+00 -2.2732e+00 +3.2795e+00 -1.5312e+00 -2.1574e+00 +4.6794e+00 +9.1936e-01 -3.3860e+00 -3.3789e+00 -9.6446e-01 +2.4828e+00 -3.2544e+00 +1.2605e+00 -1.0626e+00 +1.5735e+00 +6.8247e-01 -2.6190e+00 +3.1747e+00 -4.6792e+00 -1.0630e+00
507 +9.970653183e+06 +9.970653183e+06 +9.970836453e+06 +9.970836453e+06 +3.2894e+00 -2.2757e+00 +3.3200e+00 -1.5286e+00 -2.1469e+00 +4.7108e+00 +8.2128e-01 -3.3867e+00 -3.3790e+00 -9.6440e-01 +2.4691e+00 -3.2907e+00 +1.1613e+00 -1.0611e+00 +1.9157e+00 +7.0001e-01 -2.7926e+00 +3.1746e+00 -4.6279e+00 -1.1749e+00
602 +9.717347943e+06 +9.717347943e+06 +9.717531213e+06 +9.717531213e+06 +3.2305e+00 -2.2743e+00 +3.5477e+00 -1.6675e+00 -2.1858e+00 +4.6715e+00 +8.1296e-01 -3.3793e+00 -3.3709e+00 -9.4693e-01 +2.4654e+00 -3.2221e+00 +1.2647e+00 -1.0597e+00 +1.5467e+00 +6.7650e-01 -2.7371e+00 +3.1746e+00 -4.9861e+00 -1.1696e+00
606 +8.780382372e+06 +8.780382372e+06 +8.780565642e+06 +8.780565642e+06 +3.2455e+00 -2.2739e+00 +3.3168e+00 -1.6739e+00 -2.1359e+00 +4.2720e+00 +8.2895e-01 -3.3872e+00 -3.3760e+00 -9.7704e-01 +2.4606e+00 -3.2410e+00 +1.2053e+00 -1.0564e+00 +2.1092e+00 +6.9309e-01 -2.4593e+00 +3.1740e+00 -4.8007e+00 -1.1286e+00
663 +8.333771081e+06 +8.333771081e+06 +8.333954351e+06 +8.333954351e+06 +3.5220e+00 -2.2842e+00 +3.4902e+00 -1.6223e+00 -2.0645e+00 +4.6727e+00 +6.7054e-01 -3.3784e+00 -3.3610e+00 -9.8564e-01 +2.4167e+00 -3.2565e+00 +1.1796e+00 -1.0620e+00 +1.5854e+00 +6.5874e-01 -2.6411e+00 +3.1745e+00 -5.8129e+00 -1.1797e+00
813 +7.369651643e+06 +7.369651643e+06 +7.369834913e+06 +7.369834913e+06 +3.0858e+00 -2.2594e+00 +3.4333e+00 -1.4121e+00 -2.1381e+00 +4.5011e+00 +7.3935e-01 -3.3867e+00 -3.3879e+00 -9.4328e-01 +2.4140e+00 -3.2078e+00 +1.4016e+00 -1.0273e+00 +2.0993e+00 +4.3371e-01 -2.2406e+00 +3.1742e+00 -5.1047e+00 -1.0582e+00
825 +6.876125600e+06 +6.876125600e+06 +6.876308870e+06 +6.876308870e+06 +3.2760e+00 -2.2585e+00 +3.3534e+00 -1.6314e+00 -2.1473e+00 +4.9874e+00 +9.7593e-01 -3.3814e+00 -3.5816e+00 -1.0310e+00 +2.3982e+00 -3.2504e+00 +1.3719e+00 -1.0609e+00 +2.3809e+00 +5.9108e-01 -2.3616e+00 +3.1741e+00 -5.6208e+00 -1.1432e+00
865 +4.953000207e+06 +4.953000207e+06 +4.953183477e+06 +4.953183477e+06 +3.2701e+00 -2.2725e+00 +3.5772e+00 -1.4027e+00 -2.1675e+00 +4.7700e+00 +8.0864e-01 -3.4014e+00 -3.4208e+00 -9.7065e-01 +2.6755e+00 -3.2596e+00 +1.1869e+00 -1.0753e+00 +2.2941e+00 +7.3904e-01 -1.9341e+00 +3.1745e+00 -5.4245e+00 -9.5382e-01
909 +4.537843095e+06 +4.537843095e+06 +4.538026365e+06 +4.538026365e+06 +2.8280e+00 -2.2672e+00 +3.2944e+00 -1.5739e+00 -2.1953e+00 +4.5210e+00 +8.1124e-01 -3.3650e+00 -3.3799e+00 -1.0206e+00 +2.4659e+00 -3.3101e+00 +1.1654e+00 -1.0515e+00 +2.1608e+00 +2.6011e-01 -2.3431e+00 +3.1745e+00 -6.5634e+00 -1.0851e+00
1004 +4.431099876e+06 +4.431099876e+06 +4.431283146e+06 +4.431283146e+06 +3.4211e+00 -2.2820e+00 +3.3397e+00 -1.6296e+00 -2.1622e+00 +4.8888e+00 +7.9310e-01 -3.3898e+00 -3.6412e+00 -9.2976e-01 +2.4515e+00 -3.5231e+00 +1.1927e+00 -1.0389e+00 +2.9581e+00 +7.0369e-01 -2.5170e+00 +3.1744e+00 -5.7867e+00 -8.7955e-01
1007 +4.118605063e+06 +4.118605063e+06 +4.118788333e+06 +4.118788333e+06 +3.3626e+00 -2.2784e+00 +3.3987e+00 -1.7376e+00 -2.1314e+00 +4.5670e+00 +8.7539e-01 -3.3793e+00 -2.8712e+00 -1.0420e+00 +2.3023e+00 -3.3244e+00 +1.1341e+00 -1.0019e+00 +2.6458e+00 +7.5212e-01 -2.4394e+00 +3.1739e+00 -5.7156e+00 -5.0905e-01
1013 +4.059441700e+06 +4.059441700e+06 +4.059624970e+06 +4.059624970e+06 +3.2984e+00 -2.2942e+00 +3.3324e+00 -1.5822e+00 -2.1344e+00 +4.6578e+00 +8.5084e-01 -3.3874e+00 -3.4172e+00 -9.7568e-01 +2.4771e+00 -3.0880e+00 +1.2385e+00 -1.0583e+00 +2.2984e+00 +6.1170e-01 -2.1495e+00 +3.1738e+00 -7.7165e+00 -1.1739e+00
1015 +3.641501114e+06 +3.641501114e+06 +3.641684384e+06 +3.641684384e+06 +3.2709e+00 -2.2648e+00 +3.3211e+00 -1.4843e+00 -2.1327e+00 +4.6343e+00 +8.8667e-01 -3.3776e+00 -3.4150e+00 -9.9961e-01 +2.6938e+00 -3.2834e+00 +1.2704e+00 -1.0815e+00 +2.7080e+00 +6.8525e-01 -1.7581e+00 +3.1742e+00 -6.0083e+00 -1.0444e+00
1024 +2.945072793e+06 +2.945072793e+06 +2.945256063e+06 +2.945256063e+06 +3.2994e+00 -2.2655e+00 +3.6012e+00 -1.4705e+00 -2.1729e+00 +3.7947e+00 +5.3939e-01 -3.3779e+00 -3.5385e+00 -1.0765e+00 +2.4167e+00 -3.3198e+00 +1.0109e+00 -9.9508e-01 +2.7300e+00 +9.0757e-01 -1.3445e+00 +3.1702e+00 -5.8442e+00 -8.0286e-01
1121 +2.825592426e+06 +2.825592426e+06 +2.825775696e+06 +2.825775696e+06 +3.2568e+00 -2.2891e+00 +3.5212e+00 -1.6320e+00 -2.2056e+00 +4.5904e+00 +3.2442e-01 -3.3851e+00 -3.2622e+00 -1.0525e+00 +2.4728e+00 -3.3261e+00 +1.4580e+00 -1.0420e+00 +2.6193e+00 +6.5650e-01 -2.7837e+00 +3.1752e+00 -7.4938e+00 -5.4746e-01
1134 +2.365453362e+06 +2.365453362e+06 +2.365636632e+06 +2.365636632e+06 +3.2330e+00 -2.2298e+00 +2.8143e+00 -1.4683e+00 -2.2991e+00 +5.2201e+00 +6.8900e-01 -3.3825e+00 -3.4675e+00 -1.0163e+00 +2.4154e+00 -3.2838e+00 +1.0867e+00 -9.9241e-01 +2.6080e+00 +8.1952e-01 -1.2507e+00 +3.1746e+00 -7.4437e+00 -5.0445e-01
1176 +1.647905498e+06 +1.647905498e+06 +1.648088768e+06 +1.648088768e+06 +3.2992e+00 -2.2802e+00 +3.2941e+00 -1.6819e+00 -2.2090e+00 +4.2981e+00 -1.2372e+00 -3.3772e+00 -3.4402e+00 -5.9907e-01 +1.7406e+00 -3.2698e+00 +1.6755e+00 -1.0125e+00 +3.1880e+00 +6.5018e-01 -1.4752e+00 +3.1729e+00 -6.6721e+00 -4.3620e-01
1276 +1.578730666e+06 +1.578730666e+06 +1.578913936e+06 +1.578913936e+06 +3.1889e+00 -2.2835e+00 +3.5280e+00 -1.6544e+00 -2.1592e+00 +4.1004e+00 +8.9157e-02 -3.3893e+00 -3.4779e+00 -1.0611e+00 +2.5007e+00 -2.5838e+00 +1.6588e+00 -1.0121e+00 +3.2951e+00 +8.8386e-01 -1.6511e+00 +3.1741e+00 -7.1387e+00 -7.7497e-01
1315 +1.300926119e+06 +1.300926119e+06 +1.301109389e+06 +1.301109389e+06 +3.3184e+00 -2.2634e+00 +3.6984e+00 -7.1164e-01 -2.0025e+00 +4.6735e+00 +6.3672e-01 -3.3818e+00 -3.3813e+00 -1.2716e+00 +2.6585e+00 -2.3018e+00 +1.4497e+00 -1.1304e+00 +3.6651e+00 +8.1344e-01 -1.3593e+00 +3.1755e+00 -7.4146e+00 -4.7451e-01
1511 +1.027967935e+06 +1.027967935e+06 +1.028151205e+06 +1.028151205e+06 -7.8589e-01 -2.2336e+00 +3.4876e+00 -1.2063e+00 -1.8354e+00 +3.9449e+00 -7.4109e-02 -3.4260e+00 -3.9851e+00 -9.3045e-01 +1.8665e+00 -3.2292e+00 +1.4315e+00 -1.0275e+00 +4.1664e+00 +9.8302e-01 -9.0779e-01 +3.1758e+00 -6.9419e+00 +4.2928e-01
