% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4735 +2.491737599e+02 +2.491737599e+02 +2.503337599e+02 +2.503337599e+02 +1.3183e+00 -2.5621e+00 -2.6691e+00 +3.3595e+00 +1.4760e+00 +1.4768e+00 +5.1110e-01 +1.4296e+00 +4.4076e-01 -9.1498e-01 +9.1687e-01 -1.5169e+00 -5.5888e-02 -1.5984e+00 -1.4462e-01 -6.8859e-01 +2.3455e+00 +4.0443e-01 -9.3607e-01 +8.9915e-01
4974 +2.409820611e+02 +2.409820611e+02 +2.421420611e+02 +2.421420611e+02 +1.7912e+00 -3.0591e+00 -2.8959e+00 +8.8442e-01 +1.2872e+00 +2.6000e+00 +1.8913e+00 +2.1633e+00 +4.0695e-01 -1.3191e+00 +1.2512e+00 -3.6247e+00 -8.6157e-01 -1.3619e+00 -1.6374e+00 -3.1834e-01 +1.7400e+00 +7.2699e-01 +4.9711e-01 +2.2724e+00
5207 +2.283603643e+02 +2.283603643e+02 +2.295203643e+02 +2.295203643e+02 +5.0234e-01 -1.2460e+00 -3.6926e+00 +2.0176e+00 +1.6296e+00 +6.5710e-01 +2.0368e+00 +2.1250e+00 +1.2576e+00 -2.7389e+00 +1.7910e+00 -1.1857e+00 -2.9916e-01 -2.4235e+00 +1.2555e-01 -1.0694e+00 +1.0135e+00 +3.5170e-01 -1.1293e-01 +1.9171e+00
5538 +2.170390745e+02 +2.170390745e+02 +2.181990745e+02 +2.181990745e+02 +1.8715e+00 -1.5856e+00 -1.3176e+00 -4.9188e-01 -6.3181e-01 +1.6192e+00 +1.3204e+00 +1.7469e+00 -1.4325e+00 -1.2433e+00 +1.3706e+00 -8.9997e-01 -3.1902e-02 -7.4511e-01 -1.1981e+00 -1.4686e+00 +1.3899e+00 -3.0170e+00 -1.4815e+00 +1.5767e+00
5776 +2.123525303e+02 +2.123525303e+02 +2.135125303e+02 +2.135125303e+02 +1.5385e+00 -2.1347e+00 -1.6848e+00 +6.0844e-01 +9.7349e-01 -8.3580e-01 +3.6039e+00 +1.5474e+00 -2.1367e+00 -1.4826e+00 +1.7470e+00 -1.3444e+00 -2.0969e+00 -3.8501e-01 -8.6950e-01 -5.8729e-01 +2.7298e-01 -6.3306e-02 -1.2515e+00 +1.5176e+00
5789 +2.021438800e+02 +2.021438800e+02 +2.033038800e+02 +2.033038800e+02 +5.9950e-01 -2.1619e+00 -2.0948e+00 +1.1968e+00 +9.2951e-01 +1.5172e+00 +1.7823e+00 +1.7603e+00 -4.1371e-01 -5.0460e-01 +2.2412e+00 -1.6651e+00 -3.4812e+00 -7.7353e-01 -1.1912e+00 -1.2848e+00 +4.1068e-01 +8.3495e-01 -2.2081e+00 +1.0314e+00
5904 +1.688566357e+02 +1.688566357e+02 +1.700166357e+02 +1.700166357e+02 +1.7883e+00 -1.7776e+00 -2.1635e+00 +2.3749e+00 +1.9311e+00 +9.8006e-01 +1.2197e+00 +1.4643e+00 -4.2180e-01 -1.5079e+00 +1.8289e+00 -2.8580e+00 -1.0231e+00 -3.1456e-01 -1.2175e+00 -1.5025e+00 +1.4703e+00 -7.2080e-01 -1.9357e+00 +1.2071e+00
% function evaluation | noise-free fitness - Fopt (2.407100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.202592040e+02 +3.202592040e+02 +5.609692040e+02 +5.609692040e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5002 +2.851198071e+02 +2.851198071e+02 +5.258298071e+02 +5.258298071e+02 +2.8273e+00 +5.8929e-01 +9.7902e-01 -6.6048e-01 -3.3800e+00 +1.2007e+00 +6.9881e-01 +8.3624e-01 -1.7133e-01 +2.7159e-01 -4.1764e-01 +1.5444e-01 -1.2358e+00 -1.1479e+00 +1.6027e+00 -7.2280e-01 +2.7122e-01 +5.2902e-01 -6.9786e-01 +2.2548e+00
5154 +2.212948192e+02 +2.212948192e+02 +4.620048192e+02 +4.620048192e+02 +2.9208e+00 +4.1031e-01 +8.2213e-01 -1.4098e-01 -2.9359e+00 +1.0944e-01 +9.5916e-01 +1.5310e+00 -2.0015e-01 -1.2107e+00 +6.7761e-01 -2.1040e+00 +2.1156e+00 -6.7702e-01 +1.9966e+00 -3.1338e-01 -3.3652e-01 -4.1943e-03 -1.4078e+00 +2.1878e-01
% function evaluation | noise-free fitness - Fopt (-2.707900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.046832452e+02 +3.046832452e+02 +3.389324516e+01 +3.389324516e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3988 +2.900019132e+02 +2.900019132e+02 +1.921191319e+01 +1.921191319e+01 +3.1090e+00 -2.2294e+00 -3.9073e-01 +1.3295e+00 +1.3653e+00 -1.8055e+00 -4.0601e-01 +1.6684e+00 -5.8676e-01 -2.9692e-03 +1.0361e+00 +1.9806e+00 -1.0986e+00 -2.4102e+00 -1.9102e+00 -2.2032e+00 -5.5845e-01 -2.7614e+00 -1.1577e+00 +7.1049e-01
4034 +2.805041639e+02 +2.805041639e+02 +9.714163904e+00 +9.714163904e+00 +2.2709e+00 -4.6239e-01 +2.9045e-01 +4.5337e-01 -5.3583e-01 -3.5621e-01 +1.1662e+00 +6.6975e-01 -7.1642e-01 -2.0644e-01 +1.2318e+00 +2.0940e+00 +2.2811e-01 -3.4479e+00 -1.7560e+00 -1.6330e+00 -1.8585e+00 -2.9064e+00 -2.1537e+00 +2.6309e-02
4099 +2.727437593e+02 +2.727437593e+02 +1.953759298e+00 +1.953759298e+00 +2.9851e+00 -6.6664e-01 -3.0335e+00 +1.2638e+00 +1.8629e+00 -1.0869e+00 +1.3627e+00 +1.8782e+00 -8.5991e-01 +1.0811e+00 -1.9383e-01 +1.2117e+00 +7.6412e-01 -2.9042e+00 -1.8197e+00 -5.1428e-01 -2.2727e+00 -2.9119e+00 -1.9824e+00 -5.0032e-01
4170 +2.657451740e+02 +2.657451740e+02 -5.044825963e+00 -5.044825963e+00 +1.8833e+00 -5.4472e-03 -1.4857e+00 +1.7191e+00 +1.9695e+00 -2.2854e+00 +1.2538e+00 +1.8421e+00 -1.5694e+00 -2.2015e+00 +1.3883e+00 +2.3035e+00 -4.5554e-02 -2.7010e+00 -1.7827e+00 -6.2742e-01 -6.7079e-01 -2.6478e+00 -7.0495e-01 -5.9909e-01
4235 +2.616347415e+02 +2.616347415e+02 -9.155258497e+00 -9.155258497e+00 +2.2323e+00 -2.6294e-01 -9.1194e-01 +2.3644e+00 +1.5629e+00 -7.0187e-01 +2.0031e+00 +8.1688e-01 -7.2419e-01 -1.5191e-01 +8.8945e-01 +1.7561e+00 +1.3340e-01 -2.6877e+00 -1.7722e+00 +7.1832e-01 -6.3225e-01 -3.3899e+00 -7.0266e-01 +2.2528e-01
4244 +2.196887582e+02 +2.196887582e+02 -5.110124182e+01 -5.110124182e+01 +2.8132e+00 -1.3599e-01 -4.1025e-01 +3.1598e+00 +2.0336e+00 -3.1577e-01 +2.4617e-01 +1.8648e+00 -1.0795e+00 +1.8817e-01 +7.5524e-01 +2.2736e+00 +1.6395e-01 -2.6700e+00 -2.5771e+00 +1.1931e+00 -1.5239e+00 -2.7931e+00 -9.4082e-01 -6.2312e-01
4313 +1.926119270e+02 +1.926119270e+02 -7.817807298e+01 -7.817807298e+01 +2.2476e+00 +2.1990e+00 -2.8891e+00 -6.7217e-01 +1.3514e+00 -1.3829e+00 +1.1328e+00 -1.4377e-01 -1.0691e+00 -1.4795e-01 +8.9600e-01 +1.9897e+00 +1.2043e+00 -2.5635e+00 -2.1175e+00 -4.0179e-01 -1.6585e+00 -1.9093e+00 -1.2513e+00 -7.1977e-02
% function evaluation | noise-free fitness - Fopt (2.612000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.706885438e+02 +2.706885438e+02 +2.968085438e+02 +2.968085438e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-6.252000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.069335788e+02 +3.069335788e+02 +2.444135788e+02 +2.444135788e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7161 +2.918739264e+02 +2.918739264e+02 +2.293539264e+02 +2.293539264e+02 -2.1897e+00 +1.6772e+00 -1.2398e+00 +1.2536e-01 -1.0634e+00 +9.3249e-01 +3.5136e+00 -5.9674e-01 +1.3899e+00 +2.8375e+00 -3.6736e-01 -3.6440e-02 +2.0314e+00 +3.9829e-01 -7.1481e-01 +2.7883e+00 -3.4379e-01 -7.0083e-01 +1.4493e+00 +4.1070e-01
7224 +2.641309825e+02 +2.641309825e+02 +2.016109825e+02 +2.016109825e+02 -5.7362e-01 -5.1793e-02 -1.6710e+00 +5.5044e-01 -2.4755e-01 +5.9656e-01 +3.5230e+00 -1.5195e+00 +2.9552e+00 +2.0086e+00 -1.4920e+00 +1.8638e+00 +1.6951e+00 +4.4337e-01 -1.8132e+00 +2.6278e+00 -1.1357e+00 -1.0318e+00 -1.2726e+00 +1.0342e-01
7462 +2.623256278e+02 +2.623256278e+02 +1.998056278e+02 +1.998056278e+02 -1.4281e+00 +7.1361e-03 -2.2447e+00 +3.4488e-01 -1.5464e+00 +1.8348e+00 +1.4323e+00 -6.0887e-01 +1.7861e+00 +3.5294e+00 +9.6128e-01 +1.0635e+00 +2.9821e+00 +7.2830e-01 -1.8977e+00 +2.6924e+00 +1.9511e+00 -7.1281e-01 +1.7902e-01 +2.1978e-01
7681 +2.368409782e+02 +2.368409782e+02 +1.743209782e+02 +1.743209782e+02 -1.3064e+00 +3.7402e-01 -9.6232e-01 +8.0493e-01 -6.9212e-01 +1.1484e+00 +2.4650e+00 -1.0611e+00 +1.9255e+00 +1.1521e+00 +7.2737e-01 +6.1233e-01 +2.8543e+00 +2.4481e-01 -4.3081e-01 +2.7641e+00 +3.0978e-01 -5.2239e-01 +1.4113e+00 +3.7687e-01
7763 +2.268177852e+02 +2.268177852e+02 +1.642977852e+02 +1.642977852e+02 -7.5330e-01 +7.9910e-01 -1.7108e+00 +3.7291e-01 -1.0821e+00 +1.4762e+00 +1.9782e+00 -9.1847e-01 +2.6712e+00 +2.2158e+00 -2.5015e-01 +1.5808e+00 +1.1317e+00 -1.3080e-02 +4.2086e-01 +2.6334e+00 +6.2794e-01 -1.2595e+00 +2.0307e-01 +5.4944e-01
8127 +1.979023483e+02 +1.979023483e+02 +1.353823483e+02 +1.353823483e+02 -8.0333e-01 +1.4687e+00 -1.2813e+00 +1.7460e-01 -5.2318e-01 +1.4684e+00 +1.7952e+00 -1.5192e+00 +2.8510e+00 +1.6454e-01 -7.9319e-01 +3.3576e-01 +1.6696e+00 +9.1721e-01 -1.2380e+00 +1.6878e+00 +2.0844e+00 -1.6875e+00 -1.0872e+00 -4.1262e-01
% function evaluation | noise-free fitness - Fopt (-2.438600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.683294984e+02 +3.683294984e+02 +1.244694984e+02 +1.244694984e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4832 +3.401621572e+02 +3.401621572e+02 +9.630215720e+01 +9.630215720e+01 +9.1070e-01 -2.2645e+00 +6.8069e-01 -6.4443e-01 -3.4927e+00 -7.0090e-01 +1.4574e+00 -1.9934e+00 +2.2514e+00 +1.9637e+00 +2.4757e+00 -1.0576e+00 -2.2872e+00 -4.2936e+00 -2.5616e+00 +2.3862e+00 +2.2643e+00 +1.4214e+00 -3.1659e-02 -2.8220e+00
4890 +3.308988104e+02 +3.308988104e+02 +8.703881042e+01 +8.703881042e+01 +1.4649e-01 -2.6622e+00 -4.7726e-01 -2.5137e+00 -1.7874e+00 +1.9862e+00 +2.8287e+00 -1.4484e+00 +1.9494e+00 +2.1942e+00 +2.7199e+00 -1.4173e+00 -1.3350e+00 -4.1281e+00 -2.0655e+00 +1.5405e+00 +3.0212e+00 +2.2426e+00 -1.4997e-01 -1.1666e+00
4963 +2.974414139e+02 +2.974414139e+02 +5.358141395e+01 +5.358141395e+01 +3.5559e-01 -1.9307e+00 -7.5209e-01 -9.7081e-01 -1.1419e+00 +6.6610e-01 +2.3655e+00 -2.2161e+00 +3.9301e+00 +2.6877e-01 +2.7597e+00 -7.0101e-01 -1.0071e+00 -3.4225e+00 -2.4068e+00 +9.9620e-01 +2.4760e+00 +7.0691e-01 -3.2902e-01 -1.3646e+00
5472 +2.835771819e+02 +2.835771819e+02 +3.971718186e+01 +3.971718186e+01 +1.1133e+00 -5.3238e-01 +7.7217e-01 -1.3803e-01 -1.2512e+00 -5.3958e-01 +1.2497e+00 -1.3074e+00 +1.7243e+00 +2.7462e+00 +1.2539e+00 -7.7193e-01 -7.3006e-02 -2.3868e+00 -2.1027e+00 +1.0439e+00 +1.9541e+00 +1.5625e+00 -1.7338e+00 -4.1347e-01
5665 +2.765466172e+02 +2.765466172e+02 +3.268661718e+01 +3.268661718e+01 +1.2592e+00 +1.1378e+00 -7.9242e-01 -6.0935e-01 -8.1195e-01 +2.2525e+00 +1.3555e+00 -1.4667e+00 +1.6079e+00 +6.4439e-01 +7.6847e-01 -6.5969e-01 -1.4364e+00 -8.4256e-01 -1.1990e+00 +7.3873e-01 +2.0453e+00 +5.4384e-01 -1.2243e+00 -3.8306e+00
5712 +2.595507669e+02 +2.595507669e+02 +1.569076690e+01 +1.569076690e+01 +6.6142e-01 -7.5832e-01 -1.8364e+00 -2.2903e+00 -8.8510e-01 +2.5092e+00 +1.8223e+00 -1.4417e+00 +2.2350e+00 +1.6086e+00 +5.4112e-01 +8.3290e-01 -6.2943e-01 -2.7663e+00 -1.6509e+00 +1.6544e+00 +1.9607e+00 +1.5183e+00 +5.0292e-01 +1.7851e+00
5854 +2.502830653e+02 +2.502830653e+02 +6.423065258e+00 +6.423065258e+00 +1.2184e+00 -7.1177e-01 -1.3080e+00 -8.4375e-01 -9.6801e-01 +2.1936e+00 +6.1552e-01 -3.2162e+00 +1.4323e+00 +8.6004e-01 +6.1357e-01 -1.3483e-01 -1.0612e+00 -2.7085e+00 -1.7472e+00 +2.6698e+00 +2.3089e+00 +1.2945e+00 -3.5947e-02 -1.3286e+00
6126 +2.252783334e+02 +2.252783334e+02 -1.858166657e+01 -1.858166657e+01 +5.3177e-01 +1.1461e+00 -1.0359e+00 -1.6258e+00 -1.5971e+00 +1.0467e+00 +1.0514e+00 -3.3733e+00 +2.1045e+00 +5.4805e-01 +8.3389e-01 +4.7090e-01 -7.0302e-02 -9.3029e-01 -1.7348e+00 +1.8825e+00 +1.9555e+00 +1.0062e+00 -3.9549e-01 -1.3245e+00
6891 +2.136174184e+02 +2.136174184e+02 -3.024258162e+01 -3.024258162e+01 +6.5008e-01 +1.6310e+00 -1.8592e+00 -1.0186e+00 -9.6589e-01 -7.7589e-03 +3.1089e-01 +8.2463e-01 +2.5894e+00 +2.0665e+00 +2.0410e+00 -5.1345e-01 -4.5073e-01 +7.1270e-01 -1.3138e+00 +1.8863e+00 +1.0562e+00 +1.3976e+00 -2.1224e-01 -1.4567e+00
7129 +1.973824766e+02 +1.973824766e+02 -4.647752344e+01 -4.647752344e+01 +1.0024e+00 +5.3553e-01 -1.2985e+00 -1.0062e+00 -1.3541e+00 +5.7091e-01 +7.1919e-01 -9.6843e-01 -9.2416e-01 +1.9851e+00 +1.7542e+00 +4.1907e-01 -1.7583e+00 +3.1864e+00 -1.3338e+00 +2.0861e+00 +1.9599e+00 +2.1104e+00 -8.0857e-01 -5.4472e-01
7464 +1.882398789e+02 +1.882398789e+02 -5.562012110e+01 -5.562012110e+01 +1.6326e+00 +3.3938e-01 -1.5071e+00 -1.5611e+00 -2.4815e+00 +1.1387e+00 +1.8962e+00 -2.5590e+00 +1.4287e+00 +6.2698e-01 +1.7433e+00 -6.3523e-02 -1.2012e+00 +1.4401e+00 -1.5142e+00 +1.1883e+00 +1.2930e+00 +1.4006e+00 -2.5215e+00 -1.2083e+00
7529 +1.858804572e+02 +1.858804572e+02 -5.797954280e+01 -5.797954280e+01 +1.2410e+00 +1.1552e+00 -2.0383e+00 -2.2393e+00 -2.0343e+00 +3.1959e-01 -1.7651e-01 -1.1577e+00 +1.0118e+00 +7.0849e-01 -9.3600e-02 -6.4393e-01 -1.6744e+00 +1.9411e+00 -6.5041e-01 -5.3153e-01 +1.7312e+00 -5.5930e-01 -2.0017e+00 +8.8514e-02
8498 +1.593441689e+02 +1.593441689e+02 -8.451583106e+01 -8.451583106e+01 +6.9277e-01 +1.0838e+00 -7.6317e-01 -1.2493e+00 -1.3344e+00 +4.4400e-01 +4.3204e-01 -1.8595e+00 +6.8563e-01 +1.8663e+00 +1.4954e+00 -1.1331e+00 -1.9838e+00 +8.1746e-01 -1.2522e+00 +9.0549e-01 +1.0792e+00 +7.6404e-01 -2.1925e+00 -1.7250e+00
% function evaluation | noise-free fitness - Fopt (-9.475000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.180462411e+02 +3.180462411e+02 -6.294537589e+02 -6.294537589e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3535 +3.121749124e+02 +3.121749124e+02 -6.353250876e+02 -6.353250876e+02 +1.4624e-01 -2.6368e+00 -1.5441e+00 +7.4267e-01 +3.2542e+00 -3.8550e+00 -1.0310e+00 -2.8860e+00 -8.9899e-01 -1.0544e-01 -1.1520e+00 +9.3836e-01 -2.0671e+00 -1.1431e+00 +3.0710e-02 +1.2010e+00 -1.0830e+00 -1.4984e+00 +6.0025e-01 +2.2615e+00
3586 +2.957042791e+02 +2.957042791e+02 -6.517957209e+02 -6.517957209e+02 -1.7089e-01 -2.7141e+00 -1.6359e+00 +1.0093e+00 -1.2016e+00 -3.8255e+00 -2.3836e+00 +8.2386e-01 +6.0213e-01 +8.6336e-02 -1.6620e+00 +1.4551e+00 -2.9724e+00 -1.1749e+00 +8.4932e-01 +1.1393e+00 +1.5307e-01 -2.8343e+00 -1.1113e+00 +1.5012e+00
3739 +2.784155272e+02 +2.784155272e+02 -6.690844728e+02 -6.690844728e+02 +5.4848e-02 -1.9404e+00 -3.6492e+00 +1.1412e-01 +5.9730e-02 -3.8737e+00 -2.0705e+00 -7.7054e-01 +2.5206e+00 +6.9675e-01 -1.7112e+00 +1.1641e+00 -1.6597e+00 -1.1742e+00 +4.6869e-01 +1.6493e+00 -2.6496e-01 +1.0622e+00 +7.1465e-01 -5.1803e-01
3774 +2.619334562e+02 +2.619334562e+02 -6.855665438e+02 -6.855665438e+02 -5.9565e-01 -2.5537e+00 -9.4559e-01 -8.3198e-01 -1.3067e+00 -3.9325e+00 +1.2908e+00 -2.8199e+00 +1.4696e+00 +5.4965e-01 +6.8304e-01 +6.2984e-02 -1.5577e+00 -1.1616e+00 +2.2295e+00 -3.3612e-01 +8.2048e-02 -2.0055e+00 -1.6401e+00 +1.5155e+00
4224 +2.565169166e+02 +2.565169166e+02 -6.909830834e+02 -6.909830834e+02 -1.6672e+00 -2.3221e+00 -9.7892e-01 +9.1833e-01 +2.8758e+00 -3.7172e+00 +1.0848e+00 -9.3347e-01 +1.2456e+00 +9.8326e-02 -2.4672e+00 +1.5656e+00 -1.3004e+00 -1.3592e+00 +1.6450e+00 +1.1301e+00 -1.6956e-01 -3.0258e+00 -1.3063e+00 +2.3053e+00
4760 +2.289447511e+02 +2.289447511e+02 -7.185552489e+02 -7.185552489e+02 -1.0570e+00 -1.9009e+00 -1.0704e+00 -6.3651e-01 +9.9186e-01 -3.1620e+00 -9.4178e-02 -1.3550e+00 +1.8666e+00 +9.8123e-01 -3.9222e-01 +1.3461e+00 -2.0754e+00 -8.1620e-01 +1.2269e+00 +6.4792e-01 +5.9489e-02 -1.1408e+00 -1.4382e+00 +5.0204e-01
5210 +2.227982212e+02 +2.227982212e+02 -7.247017788e+02 -7.247017788e+02 -5.0099e-01 -1.1599e+00 -2.0189e+00 -1.2600e+00 +1.0951e+00 -3.8230e+00 +4.7841e-01 -1.8294e+00 +1.5823e+00 +8.7542e-01 +5.1775e-01 +1.2930e+00 -6.7783e-01 -9.9845e-01 +1.7491e+00 +8.2316e-01 -1.7216e-02 -1.4436e+00 -1.1369e+00 +4.7366e-01
5674 +1.976315050e+02 +1.976315050e+02 -7.498684950e+02 -7.498684950e+02 -1.0773e+00 +4.6570e-02 -7.0088e-01 -1.1398e+00 +1.3457e+00 -3.6708e+00 +1.2973e+00 -1.0876e+00 +3.5806e-03 +1.5655e+00 -2.0313e+00 +1.3612e+00 -4.2391e-01 +5.3604e-01 +1.2665e+00 +1.7611e+00 -3.3697e+00 -1.1465e+00 -1.3396e+00 +8.0030e-01
