% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2211 +1.104828066e+08 +1.104828066e+08 +1.104827885e+08 +1.104827885e+08 +2.6988e-01 -2.7297e+00 -9.6940e-01 +1.4494e+00 +1.7712e+00 +9.5104e-01 +1.7270e+00 -2.4145e+00 +1.7187e+00 +1.3083e+00 -6.1507e-01 +1.8546e+00 +4.2449e+00 -1.2736e-01 -3.0398e+00 -1.3552e+00 -1.3246e+00 -3.7183e+00 +3.3298e+00 -2.2373e+00
2217 +9.560750318e+07 +9.560750318e+07 +9.560748508e+07 +9.560748508e+07 +8.5570e-01 -2.5921e+00 -9.0988e-01 +2.9703e+00 +6.0162e-01 +2.4254e+00 +1.6638e+00 -7.3883e-01 +2.1157e+00 +1.5729e+00 -8.8934e-02 +1.8305e-01 +3.6619e+00 -2.5416e-01 -3.0342e+00 -1.5942e+00 -4.5033e-01 -2.3895e+00 +3.0450e+00 -3.0768e-01
2307 +9.452632499e+07 +9.452632499e+07 +9.452630689e+07 +9.452630689e+07 +1.5588e+00 -3.1224e+00 +2.9091e-01 +1.6503e-01 -5.0479e-01 +1.1926e+00 +2.9721e+00 -2.6477e+00 +2.4833e+00 +1.4641e+00 -1.0875e+00 -9.2839e-01 +3.7882e+00 -2.5517e-01 -3.0044e+00 -1.2191e+00 -2.2366e-01 -4.0646e+00 +2.3104e+00 +1.3834e+00
2399 +9.162863958e+07 +9.162863958e+07 +9.162862148e+07 +9.162862148e+07 +5.6035e-01 -2.6523e+00 -7.4031e-01 +3.2779e-01 +4.8543e-01 +2.0112e+00 +2.2100e+00 -3.0128e+00 +1.8114e+00 +1.3083e+00 -2.2566e+00 -1.6482e+00 +3.9919e+00 +8.1388e-01 -3.0572e+00 -1.3311e+00 -8.7677e-01 -4.1702e+00 +3.7342e+00 -1.6062e+00
2410 +8.871180334e+07 +8.871180334e+07 +8.871178524e+07 +8.871178524e+07 -1.5190e-01 -2.6791e+00 -9.6501e-01 +1.1864e-02 -7.6549e-01 +2.1607e+00 +1.8482e+00 -2.5256e+00 +1.4478e+00 +1.5068e+00 -1.8103e+00 -1.4450e+00 +3.7055e+00 -5.6376e-01 -2.8628e+00 -1.2098e+00 -9.1552e-01 -2.5620e+00 +3.7136e+00 -1.8047e+00
2435 +8.361907911e+07 +8.361907911e+07 +8.361906101e+07 +8.361906101e+07 -1.4280e+00 -2.2086e+00 -6.5603e-01 -6.9012e-02 +3.0701e-01 +9.2988e-01 +3.5460e+00 -8.5196e-01 +2.3149e+00 +1.7728e+00 -4.5165e+00 -2.5112e+00 +3.3581e+00 +1.9499e-01 -3.0188e+00 -1.3692e+00 -4.3981e-01 -3.9488e+00 +3.1160e+00 -1.3773e+00
2494 +8.204528070e+07 +8.204528070e+07 +8.204526260e+07 +8.204526260e+07 -2.1939e+00 -2.5530e+00 -3.7443e-01 +1.5181e+00 +1.0256e+00 +2.3507e+00 +2.8983e+00 -2.3873e+00 +2.5870e+00 +1.6267e+00 -1.5868e+00 -3.0093e+00 +3.3519e+00 -1.3422e-01 -3.1204e+00 -1.2657e+00 -2.3846e-01 -4.4420e+00 +2.5188e+00 -1.0088e+00
2509 +7.997794778e+07 +7.997794778e+07 +7.997792968e+07 +7.997792968e+07 +1.7840e+00 -2.4630e+00 +8.2200e-02 +1.7610e+00 +2.9907e+00 +2.0445e+00 +2.7828e+00 -2.4708e+00 +1.8247e+00 +1.6086e+00 -3.8217e+00 -1.0514e+00 +4.0261e+00 -2.7861e-01 -2.8441e+00 -1.3581e+00 -6.3159e-01 -2.3139e+00 +5.0270e+00 -1.4027e+00
2610 +7.518641030e+07 +7.518641030e+07 +7.518639220e+07 +7.518639220e+07 +5.4740e-01 -2.8797e+00 +3.5629e-01 +4.0483e-01 +2.5664e-01 +1.3546e+00 +2.7408e+00 -2.6734e+00 +1.7105e+00 +1.3523e+00 -1.3472e+00 -1.2033e+00 +3.0374e+00 -4.0046e-01 -3.0512e+00 -1.3970e+00 -1.2286e+00 -3.3795e+00 +3.5560e+00 +5.4185e-01
2688 +7.362097254e+07 +7.362097254e+07 +7.362095444e+07 +7.362095444e+07 -1.6309e+00 -2.6896e+00 +7.2987e-01 +6.5442e-01 +1.0700e+00 +1.5845e+00 +3.2295e+00 -2.6978e+00 +2.0691e+00 +1.7155e+00 -2.3874e+00 -1.4589e+00 +3.4673e+00 -3.6973e-01 -3.0026e+00 -1.4481e+00 -2.3678e+00 -4.1541e+00 +3.3435e+00 -1.6457e+00
2698 +7.073244384e+07 +7.073244384e+07 +7.073242574e+07 +7.073242574e+07 +3.8469e-01 -2.5851e+00 -4.3660e-02 +5.7665e-01 +6.0618e-01 +2.4218e+00 +2.0903e+00 -2.4437e+00 +1.2009e+00 +1.8051e+00 -2.4786e+00 -1.5136e+00 +3.5357e+00 -9.6669e-01 -2.9610e+00 -1.2455e+00 -6.3232e-01 -3.6353e+00 +3.4084e+00 -2.6656e-01
2730 +6.850398483e+07 +6.850398483e+07 +6.850396673e+07 +6.850396673e+07 +7.6366e-02 -2.5758e+00 +2.6279e+00 +9.4577e-01 +5.7813e-01 +1.9897e+00 +3.6206e+00 -1.6534e+00 +4.2135e-01 +1.1724e+00 -3.1390e+00 -3.0865e+00 +3.4541e+00 -6.4869e-01 -2.6820e+00 -1.6013e+00 +7.3995e-01 -2.6290e+00 +4.3837e+00 +1.9384e-01
2747 +6.341241659e+07 +6.341241659e+07 +6.341239849e+07 +6.341239849e+07 -1.8396e-01 -2.8045e+00 +2.2365e-01 +8.5400e-01 +1.4529e+00 -4.9083e-01 +2.2323e+00 -2.0576e+00 +4.5354e-01 +2.2008e+00 -1.7055e+00 -1.8604e+00 +2.3495e+00 -4.1273e-01 -3.2241e+00 -1.0904e+00 -6.0661e-01 -3.4016e+00 +3.5506e+00 -1.0450e+00
2816 +6.167980600e+07 +6.167980600e+07 +6.167978790e+07 +6.167978790e+07 +7.7864e-03 -2.8724e+00 +1.1435e+00 +6.6414e-01 +1.4948e+00 +1.6742e+00 +3.1073e+00 -2.5191e+00 +1.9818e+00 +1.3409e+00 -2.2655e+00 -1.7027e+00 +2.7933e+00 -9.3985e-01 -2.3310e+00 -1.4738e+00 -4.4626e-01 -4.0298e+00 +3.6871e+00 -1.4615e+00
2886 +5.118864295e+07 +5.118864295e+07 +5.118862485e+07 +5.118862485e+07 -1.6707e-01 -2.5637e+00 +1.4380e+00 +1.6421e+00 +7.0935e-01 +2.0716e+00 +2.6703e+00 -1.7240e+00 +1.2578e+00 +2.1693e+00 -3.5471e+00 -3.4046e+00 +2.2738e+00 +3.9821e-01 -2.0473e+00 -1.0943e+00 -9.6908e-01 -3.3574e+00 +3.6897e+00 -7.6498e-01
3189 +4.642659763e+07 +4.642659763e+07 +4.642657953e+07 +4.642657953e+07 +5.8860e-02 -3.1426e+00 +3.5652e+00 +2.5575e+00 +1.7432e+00 -8.3696e-01 +1.9957e+00 -2.6197e+00 +1.2889e+00 +1.9745e+00 -2.3128e+00 -2.6292e+00 +2.2538e+00 -8.7672e-01 -2.6023e+00 -6.5917e-01 -1.3353e+00 -3.4981e+00 +3.2336e+00 +6.5547e-02
3380 +4.565891421e+07 +4.565891421e+07 +4.565889611e+07 +4.565889611e+07 -1.2239e-01 -2.5881e+00 +1.0419e+00 +2.6168e+00 +1.0381e+00 -1.0511e-02 +2.9084e+00 -8.2020e-01 +1.8023e+00 +2.8598e+00 -2.4653e+00 -2.2296e+00 +2.4900e+00 -1.0778e+00 -2.7442e+00 -1.2024e+00 -3.5326e-01 -4.8152e+00 +3.6590e+00 -3.0444e-01
3398 +4.348240611e+07 +4.348240611e+07 +4.348238801e+07 +4.348238801e+07 +1.4374e-01 -2.2125e+00 +1.4917e+00 +2.3723e+00 +2.6203e+00 +8.9197e-01 +2.3112e+00 -7.5030e-01 +1.6138e+00 +3.1808e+00 -2.5597e+00 -3.6279e+00 +3.4971e+00 -1.4213e+00 -2.5357e+00 -1.1294e+00 +3.0807e-01 -2.8810e+00 +4.6958e+00 -1.7371e-01
3414 +3.627292288e+07 +3.627292288e+07 +3.627290478e+07 +3.627290478e+07 -1.1810e-01 -7.8294e-01 +1.0784e+00 +1.7990e+00 +1.0324e+00 +1.3988e+00 +2.2187e+00 -8.9427e-01 +7.2438e-01 +3.9753e+00 -2.4768e+00 -3.8325e+00 +2.8940e+00 -1.5805e+00 -2.3854e+00 -1.1154e+00 -4.9296e-01 -3.7887e+00 +4.5272e+00 +6.2047e-01
3862 +3.101545202e+07 +3.101545202e+07 +3.101543392e+07 +3.101543392e+07 +7.1293e-03 -2.3588e+00 +3.0066e+00 +1.8803e+00 -3.5350e-01 -5.6200e-01 +2.9924e+00 -8.0072e-01 +1.9598e+00 +2.4838e+00 -2.9475e+00 -3.5099e+00 +2.2123e+00 -2.3458e+00 -1.7675e+00 -2.8211e-01 -9.4535e-01 -3.1546e+00 +4.1498e+00 -2.5173e-01
4182 +2.970345252e+07 +2.970345252e+07 +2.970343442e+07 +2.970343442e+07 +4.5902e-02 -1.5706e+00 +2.0262e+00 +2.5991e+00 +1.3054e+00 -6.3429e-01 +1.7337e+00 -3.5292e-01 +1.5163e+00 +2.6791e+00 -3.5071e+00 -1.5686e+00 +2.6888e+00 -1.1819e+00 -1.6634e+00 -6.9249e-01 -2.5524e-02 -3.1892e+00 +3.9893e+00 -2.3708e-02
4202 +2.887508170e+07 +2.887508170e+07 +2.887506360e+07 +2.887506360e+07 +2.6698e-02 -1.2334e+00 +9.2293e-01 +2.9221e+00 +1.1045e+00 +4.8489e-01 +3.8069e+00 -1.7662e+00 +2.4294e+00 +2.4547e+00 -1.9779e+00 -1.2633e+00 +1.4566e+00 -1.6421e+00 -1.2500e+00 -6.2849e-01 -1.0901e+00 -3.4104e+00 +3.9993e+00 +1.0305e+00
4209 +2.358711238e+07 +2.358711238e+07 +2.358709428e+07 +2.358709428e+07 +2.6055e-02 +5.7152e-01 +2.1071e+00 +2.6684e+00 +1.2625e+00 -2.4640e+00 +2.4877e+00 -1.8563e+00 +2.1785e+00 +3.5913e+00 -1.0919e+00 -1.5215e+00 +2.0226e+00 -1.1447e+00 -1.2295e+00 -9.5160e-02 -1.1472e+00 -3.3931e+00 +3.6890e+00 +2.5176e-01
4268 +2.239782894e+07 +2.239782894e+07 +2.239781084e+07 +2.239781084e+07 +5.4171e-01 -3.7492e-01 +3.5869e+00 +3.5048e+00 +3.3995e-01 +2.9791e-01 +2.3770e+00 -2.5983e+00 +1.5992e+00 +2.8142e+00 -1.5862e+00 -2.8896e+00 +2.9559e+00 -8.2267e-01 -7.0141e-01 -4.7007e-01 -1.3822e+00 -4.3456e+00 +4.4309e+00 -1.4922e+00
4331 +2.201382335e+07 +2.201382335e+07 +2.201380525e+07 +2.201380525e+07 +4.2780e-01 -6.5901e-01 +3.6354e+00 +3.5280e+00 +1.2847e+00 +4.9796e-01 +2.3974e+00 -1.0215e+00 +1.0555e+00 +1.7475e+00 -1.9895e+00 -2.3874e+00 +2.6869e+00 -8.7565e-01 -6.2178e-01 -4.9629e-01 -1.1811e+00 -4.0289e+00 +4.2314e+00 +1.1314e+00
4357 +1.923678172e+07 +1.923678172e+07 +1.923676362e+07 +1.923676362e+07 -6.7562e-01 -7.1005e-01 +1.9969e+00 +2.4058e+00 +2.8109e+00 -5.2304e-01 +4.2406e+00 -1.3218e-01 +1.7348e+00 +3.9034e+00 -1.7783e+00 -2.4473e+00 +3.6010e+00 -2.6639e+00 +1.4899e+00 +3.6909e-01 +1.3277e-01 -4.1538e+00 +4.6732e+00 +3.2617e-01
4477 +1.771848646e+07 +1.771848646e+07 +1.771846836e+07 +1.771846836e+07 +1.2942e-01 -4.0361e-01 +1.8229e+00 +2.9039e+00 +2.3171e+00 -6.2278e-01 +1.2838e+00 -1.6770e+00 +1.5105e+00 +2.1226e+00 -3.2876e+00 -2.5239e+00 +2.6479e+00 -1.7532e+00 -2.6613e-01 -3.9968e-01 -5.7387e-01 -3.7940e+00 +3.7510e+00 +6.8643e-01
4525 +1.479327472e+07 +1.479327472e+07 +1.479325662e+07 +1.479325662e+07 +1.5878e-01 +2.8090e-02 +1.9808e+00 +2.7916e+00 -8.5370e-03 -6.7599e-01 +2.1335e+00 -2.6598e+00 +1.7694e+00 +2.0980e+00 -2.7615e+00 -2.3197e+00 +2.1790e+00 -2.7922e+00 -4.9322e-01 -3.4948e-01 -6.8797e-01 -3.0055e+00 +4.0354e+00 -2.9559e-01
4660 +1.046589871e+07 +1.046589871e+07 +1.046588061e+07 +1.046588061e+07 -2.2760e+00 +1.1563e-01 +9.2071e-01 +2.7880e+00 +1.3004e-01 -1.5450e+00 +2.2632e+00 -2.3129e-01 +1.4265e+00 +2.2867e+00 -1.3600e+00 -2.0060e+00 +3.6038e+00 -4.4837e+00 -1.7187e-01 -1.2312e-01 -1.5791e+00 -3.3819e+00 +3.7542e+00 +6.4795e-01
5343 +7.685648900e+06 +7.685648900e+06 +7.685630800e+06 +7.685630800e+06 -5.3510e-01 +5.9314e-01 +3.2448e+00 +2.5372e+00 +1.1345e+00 -3.4313e-01 +2.1042e+00 -3.0651e-01 +1.3360e+00 +2.8239e+00 -1.5487e+00 -3.7037e+00 +2.0865e+00 -3.4674e+00 +3.9673e-01 +1.0308e-01 -1.4965e+00 -3.1517e+00 +3.1582e+00 -2.8554e-01
5680 +6.276532180e+06 +6.276532180e+06 +6.276514080e+06 +6.276514080e+06 -9.3636e-01 +3.6869e-01 +1.8128e+00 +3.3547e+00 +1.1242e+00 -1.1031e-01 +3.0423e+00 +6.2765e-01 +8.3541e-01 +3.6372e+00 -2.0442e+00 -2.5861e+00 +2.1152e+00 -2.9906e+00 -1.6670e-01 +1.2876e+00 -1.4019e+00 -2.9834e+00 +4.1012e+00 +3.2825e-01
6134 +3.910528483e+06 +3.910528483e+06 +3.910510383e+06 +3.910510383e+06 -8.5311e-01 +2.7680e-01 +3.0707e+00 +4.3448e+00 +1.2641e+00 +1.5724e-01 +2.6615e+00 -1.7886e+00 +7.1482e-01 +3.3616e+00 -1.7433e+00 -2.5061e+00 +2.1678e+00 -2.8999e+00 +4.5958e-01 +2.3682e+00 -1.2474e+00 -3.5991e+00 +3.8694e+00 +2.8070e-01
6560 +3.565241319e+06 +3.565241319e+06 +3.565223219e+06 +3.565223219e+06 -1.2469e+00 +5.0614e-01 +2.8457e+00 +3.1936e+00 +4.7463e-01 -2.1447e-01 +3.2017e+00 -1.5880e+00 +9.8497e-01 +2.6637e+00 -2.0648e+00 -2.5549e+00 +1.4043e+00 -2.8947e+00 +4.1570e-01 +2.1042e+00 -3.0011e-01 -3.2913e+00 +4.0514e+00 -5.6672e-01
6589 +3.102027311e+06 +3.102027311e+06 +3.102009211e+06 +3.102009211e+06 -9.5065e-01 +1.1620e-01 +2.7163e+00 +3.4586e+00 +2.5074e+00 +5.2377e-01 +2.7666e+00 -1.8190e+00 +1.4280e+00 +2.9292e+00 -1.7948e+00 -2.6337e+00 +1.4978e+00 -2.5909e+00 +5.5037e-01 +1.6740e+00 -8.0891e-01 -3.5963e+00 +5.1844e+00 -7.2116e-01
6692 +2.941914201e+06 +2.941914201e+06 +2.941896101e+06 +2.941896101e+06 -6.9508e-01 +5.8695e-01 +2.6849e+00 +3.1277e+00 +1.9849e+00 -2.6774e-01 +2.8294e+00 -2.2022e+00 +1.8983e+00 +2.5159e+00 -2.4646e+00 -2.1176e+00 +1.6518e+00 -2.3445e+00 +7.4832e-01 +1.7692e+00 -9.5974e-01 -3.8507e+00 +3.9280e+00 -6.3215e-01
6877 +2.733858963e+06 +2.733858963e+06 +2.733840863e+06 +2.733840863e+06 -5.3090e-01 +7.4882e-01 +2.9390e+00 +3.7816e+00 +1.9406e+00 -6.7951e-02 +3.0266e+00 -1.7301e+00 +1.7843e+00 +2.5212e+00 -2.1949e+00 -2.8547e+00 +1.6454e+00 -2.8578e+00 +8.9842e-02 +2.1634e+00 -5.7293e-01 -3.6535e+00 +3.8594e+00 -5.8388e-01
7569 +2.676001544e+06 +2.676001544e+06 +2.675983444e+06 +2.675983444e+06 -1.2992e+00 +7.8371e-01 +2.7445e+00 +3.5234e+00 +1.7605e+00 +9.5295e-02 +2.6212e+00 -2.4223e+00 +1.7699e+00 +3.0449e+00 -2.1716e+00 -3.3347e+00 +1.3235e+00 -2.8173e+00 +1.2093e+00 +2.0491e+00 -1.2696e+00 -4.5047e+00 +4.0513e+00 -6.4099e-01
8125 +2.048806675e+06 +2.048806675e+06 +2.048788575e+06 +2.048788575e+06 -9.1240e-01 +3.1313e-01 +2.8984e+00 +3.0798e+00 +1.5537e+00 +6.5419e-01 +2.2659e+00 -1.5724e+00 +1.8444e+00 +3.0002e+00 -1.5753e+00 -3.1818e+00 +2.2043e+00 -2.2240e+00 +9.6917e-01 +1.7111e+00 -5.0985e-01 -4.0012e+00 +3.7111e+00 -4.4802e-01
8145 +1.778067148e+06 +1.778067148e+06 +1.778049048e+06 +1.778049048e+06 -1.4909e+00 +7.3210e-01 +2.8049e+00 +3.5350e+00 +1.6099e+00 +3.5345e-01 +2.0949e+00 -2.1360e+00 +1.5221e+00 +3.1473e+00 -2.0282e+00 -3.2492e+00 +2.5605e+00 -2.4363e+00 +8.9306e-01 +1.4704e+00 -5.2604e-01 -3.7461e+00 +3.5506e+00 -6.2364e-01
9046 +1.175451926e+06 +1.175451926e+06 +1.175433826e+06 +1.175433826e+06 -1.1674e+00 +6.5245e-01 +2.9299e+00 +3.2691e+00 +1.9665e+00 -3.9125e-05 +1.9290e+00 -2.2679e+00 +1.3065e+00 +3.2825e+00 -1.6072e+00 -2.9716e+00 +1.8936e+00 -2.5691e+00 +8.1461e-01 +1.6380e+00 -1.4205e+00 -3.2851e+00 +3.8608e+00 -9.5952e-01
12145 +1.092303726e+06 +1.092303726e+06 +1.092285626e+06 +1.092285626e+06 -3.8991e-01 +1.2913e+00 +2.6014e+00 +3.1537e+00 +2.2573e+00 +4.1345e-01 +2.0420e+00 -2.3348e+00 +8.8515e-01 +3.0709e+00 -2.1858e+00 -3.2335e+00 +1.7920e+00 -2.6332e+00 +1.3440e+00 +1.7630e+00 -8.4349e-01 -3.2404e+00 +3.7633e+00 -4.2747e-01
14347 +1.016801134e+06 +1.016801134e+06 +1.016783034e+06 +1.016783034e+06 -3.5850e-01 +7.0538e-01 +2.6737e+00 +3.5159e+00 +1.7459e+00 -4.1233e-02 +1.7940e+00 -2.0998e+00 +1.3226e+00 +2.6407e+00 -1.8761e+00 -3.2447e+00 +1.6021e+00 -2.2308e+00 +1.2439e+00 +2.0871e+00 -8.7822e-01 -3.2579e+00 +3.8711e+00 -3.3799e-01
15316 +5.589728986e+05 +5.589728986e+05 +5.589547986e+05 +5.589547986e+05 +9.0279e-02 +8.9287e-01 +3.1498e+00 +3.3757e+00 +2.2155e+00 +6.3729e-01 +2.2235e+00 -2.8031e+00 +1.4591e+00 +3.2420e+00 -1.9609e+00 -3.1131e+00 +1.5201e+00 -2.1710e+00 +1.0947e+00 +1.9804e+00 -6.6303e-01 -3.5756e+00 +3.8296e+00 -7.1215e-01
17874 +4.115506651e+05 +4.115506651e+05 +4.115325651e+05 +4.115325651e+05 -9.6603e-01 +3.2246e-01 +2.6630e+00 +3.6344e+00 +1.6563e+00 -7.0244e-02 +2.0820e+00 -2.0527e+00 +1.3557e+00 +3.1561e+00 -1.7573e+00 -3.2351e+00 +1.6395e+00 -2.4370e+00 +1.0591e+00 +1.5699e+00 -7.7494e-01 -3.3069e+00 +4.0267e+00 -7.1521e-01
18564 +2.860640016e+05 +2.860640016e+05 +2.860459016e+05 +2.860459016e+05 -8.6025e-01 +8.8649e-01 +2.7437e+00 +3.4780e+00 +1.6371e+00 +1.3560e-01 +2.3139e+00 -2.1734e+00 +1.2493e+00 +3.1825e+00 -1.6214e+00 -2.9829e+00 +1.6920e+00 -2.5725e+00 +1.0986e+00 +1.6135e+00 -6.4561e-01 -3.3183e+00 +3.8388e+00 -7.6990e-01
18966 +2.757948018e+05 +2.757948018e+05 +2.757767018e+05 +2.757767018e+05 -9.6576e-01 +6.7444e-01 +2.9168e+00 +3.6229e+00 +1.5690e+00 +2.0525e-02 +2.1013e+00 -2.0164e+00 +1.3808e+00 +2.8254e+00 -1.9983e+00 -3.0321e+00 +1.6330e+00 -2.7498e+00 +1.2494e+00 +1.4941e+00 -7.8727e-01 -3.3948e+00 +3.8335e+00 -3.4355e-01
19084 +2.653897839e+05 +2.653897839e+05 +2.653716839e+05 +2.653716839e+05 -1.0221e+00 +7.3956e-01 +2.9553e+00 +3.6219e+00 +1.8645e+00 +5.1259e-01 +2.2868e+00 -2.1786e+00 +1.3092e+00 +3.0967e+00 -1.9743e+00 -2.9996e+00 +1.7081e+00 -2.8264e+00 +1.0596e+00 +1.5289e+00 -5.5221e-01 -3.3626e+00 +4.0115e+00 -4.8618e-01
19197 +1.620445037e+05 +1.620445037e+05 +1.620264037e+05 +1.620264037e+05 -1.0611e+00 +6.4281e-01 +2.8036e+00 +3.5576e+00 +1.6764e+00 +3.4922e-01 +2.3692e+00 -2.1788e+00 +1.4855e+00 +3.1029e+00 -1.8227e+00 -3.0695e+00 +1.5689e+00 -2.7010e+00 +1.0753e+00 +1.5076e+00 -8.1657e-01 -3.3228e+00 +3.8124e+00 -4.3004e-01
21749 +1.146281212e+05 +1.146281212e+05 +1.146100212e+05 +1.146100212e+05 -6.7819e-01 +6.5139e-01 +2.7560e+00 +3.4406e+00 +1.6636e+00 +4.0237e-01 +2.2753e+00 -1.9176e+00 +1.3866e+00 +2.8978e+00 -1.9404e+00 -3.0193e+00 +1.5462e+00 -2.5964e+00 +1.0661e+00 +1.6210e+00 -8.0952e-01 -3.2957e+00 +4.0230e+00 -5.5705e-01
22185 +5.491999014e+04 +5.491999014e+04 +5.490189014e+04 +5.490189014e+04 -9.0911e-01 +4.8398e-01 +2.8249e+00 +3.5359e+00 +1.7582e+00 +2.9137e-01 +2.3319e+00 -2.0076e+00 +1.4802e+00 +3.0783e+00 -1.9596e+00 -3.1151e+00 +1.5926e+00 -2.5983e+00 +1.0455e+00 +1.7191e+00 -6.8282e-01 -3.3023e+00 +3.8839e+00 -5.1687e-01
24542 +4.886983035e+04 +4.886983035e+04 +4.885173035e+04 +4.885173035e+04 -8.3184e-01 +5.6666e-01 +2.7618e+00 +3.5459e+00 +1.6067e+00 +2.8806e-01 +2.3278e+00 -2.0855e+00 +1.4350e+00 +2.9914e+00 -1.8215e+00 -3.0049e+00 +1.6002e+00 -2.6271e+00 +1.1372e+00 +1.6544e+00 -7.8852e-01 -3.3125e+00 +3.8810e+00 -5.4043e-01
25040 +4.349348075e+04 +4.349348075e+04 +4.347538075e+04 +4.347538075e+04 -8.3039e-01 +6.0893e-01 +2.7796e+00 +3.5003e+00 +1.6249e+00 +2.6336e-01 +2.2371e+00 -2.0302e+00 +1.4017e+00 +2.9829e+00 -1.9022e+00 -3.0271e+00 +1.5588e+00 -2.7740e+00 +1.0597e+00 +1.5653e+00 -7.5487e-01 -3.2294e+00 +3.9117e+00 -5.2462e-01
25543 +2.815251897e+04 +2.815251897e+04 +2.813441897e+04 +2.813441897e+04 -9.0494e-01 +6.2644e-01 +2.7624e+00 +3.4619e+00 +1.7005e+00 +2.6471e-01 +2.2768e+00 -1.9373e+00 +1.3581e+00 +3.0766e+00 -1.9310e+00 -3.0533e+00 +1.6208e+00 -2.7510e+00 +1.0138e+00 +1.6241e+00 -7.6997e-01 -3.2449e+00 +3.9468e+00 -5.0762e-01
26214 +2.218760465e+04 +2.218760465e+04 +2.216950465e+04 +2.216950465e+04 -8.2775e-01 +5.3850e-01 +2.7397e+00 +3.5450e+00 +1.7439e+00 +2.8632e-01 +2.2257e+00 -2.0000e+00 +1.4148e+00 +3.0848e+00 -1.8941e+00 -3.0114e+00 +1.6550e+00 -2.6952e+00 +1.0837e+00 +1.6290e+00 -7.6309e-01 -3.2119e+00 +3.9065e+00 -5.4371e-01
28061 +2.009430390e+04 +2.009430390e+04 +2.007620390e+04 +2.007620390e+04 -8.2744e-01 +6.1007e-01 +2.8183e+00 +3.4572e+00 +1.7997e+00 +3.4933e-01 +2.2346e+00 -2.0843e+00 +1.4042e+00 +2.9965e+00 -1.9324e+00 -3.0413e+00 +1.6062e+00 -2.5821e+00 +1.0464e+00 +1.6404e+00 -8.0326e-01 -3.2819e+00 +3.9678e+00 -5.7618e-01
28327 +1.929033998e+04 +1.929033998e+04 +1.927223998e+04 +1.927223998e+04 -8.5236e-01 +6.5049e-01 +2.8625e+00 +3.5054e+00 +1.7911e+00 +3.2269e-01 +2.2395e+00 -2.0447e+00 +1.3741e+00 +3.0617e+00 -1.8895e+00 -2.9959e+00 +1.6081e+00 -2.6345e+00 +1.0939e+00 +1.6868e+00 -6.5487e-01 -3.2800e+00 +3.9621e+00 -5.9633e-01
28426 +1.673073033e+04 +1.673073033e+04 +1.671263033e+04 +1.671263033e+04 -8.6594e-01 +6.5516e-01 +2.7781e+00 +3.4320e+00 +1.8385e+00 +2.9725e-01 +2.1901e+00 -2.0701e+00 +1.3706e+00 +3.0451e+00 -1.8227e+00 -3.0481e+00 +1.5981e+00 -2.6237e+00 +1.0843e+00 +1.7081e+00 -6.7037e-01 -3.2861e+00 +3.9217e+00 -5.9617e-01
29036 +8.800615156e+03 +8.800615156e+03 +8.782515156e+03 +8.782515156e+03 -8.6231e-01 +6.4313e-01 +2.8047e+00 +3.4897e+00 +1.7902e+00 +3.3835e-01 +2.2370e+00 -2.1494e+00 +1.4620e+00 +3.0158e+00 -1.9139e+00 -3.0655e+00 +1.5802e+00 -2.5888e+00 +1.1084e+00 +1.6903e+00 -7.2664e-01 -3.2933e+00 +3.9098e+00 -5.7939e-01
29837 +8.642156222e+03 +8.642156222e+03 +8.624056222e+03 +8.624056222e+03 -8.8284e-01 +6.1527e-01 +2.7935e+00 +3.4599e+00 +1.8288e+00 +3.1293e-01 +2.1952e+00 -2.1210e+00 +1.3930e+00 +3.0204e+00 -1.9004e+00 -3.0275e+00 +1.5984e+00 -2.6066e+00 +1.1308e+00 +1.6749e+00 -7.3368e-01 -3.2812e+00 +3.9125e+00 -5.7299e-01
31007 +8.119300684e+03 +8.119300684e+03 +8.101200684e+03 +8.101200684e+03 -8.5703e-01 +6.5100e-01 +2.7264e+00 +3.4433e+00 +1.7672e+00 +2.9030e-01 +2.2415e+00 -2.0763e+00 +1.4248e+00 +3.0174e+00 -1.8765e+00 -3.0554e+00 +1.5939e+00 -2.6272e+00 +1.0887e+00 +1.7052e+00 -6.8401e-01 -3.3178e+00 +3.9156e+00 -5.5994e-01
31514 +5.419675901e+03 +5.419675901e+03 +5.401575901e+03 +5.401575901e+03 -8.3770e-01 +6.1655e-01 +2.7847e+00 +3.4928e+00 +1.7463e+00 +3.0959e-01 +2.2387e+00 -2.0823e+00 +1.3943e+00 +3.0237e+00 -1.8971e+00 -3.0300e+00 +1.6432e+00 -2.6336e+00 +1.1412e+00 +1.6789e+00 -7.4070e-01 -3.2946e+00 +3.9505e+00 -5.5466e-01
32258 +4.366475043e+03 +4.366475043e+03 +4.348375043e+03 +4.348375043e+03 -8.6183e-01 +5.9373e-01 +2.7845e+00 +3.4750e+00 +1.8078e+00 +3.1132e-01 +2.2096e+00 -2.0712e+00 +1.4041e+00 +3.0574e+00 -1.8916e+00 -3.0303e+00 +1.6149e+00 -2.6302e+00 +1.0713e+00 +1.7050e+00 -7.3013e-01 -3.2785e+00 +3.9240e+00 -5.6393e-01
