% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3123 +2.243913627e+01 +2.243913627e+01 +9.641091363e+02 +9.641091363e+02 -4.5246e+00 -9.8141e+00 +1.7799e+01 +1.9240e+01 +2.1203e+00 -1.6577e+00 -8.2652e+00 -5.5095e+00 +4.9433e+00 -4.5384e+01 +3.0203e+01 +5.5115e+00 -6.5991e+00 -7.7917e+00 +1.0616e+01 +1.8149e+01 -4.5063e+01 +4.4742e+00 +1.2160e+01 +3.3702e+01
3171 +2.228494450e+01 +2.228494450e+01 +9.639549445e+02 +9.639549445e+02 -1.6556e+00 -5.3296e+00 +9.0817e+00 +1.9322e+01 +2.1911e+00 -1.2728e+00 -5.8842e+00 -5.9274e+00 +4.8901e+00 -1.5846e+01 +2.2320e+01 +9.7753e+00 -4.9668e+00 -1.3552e+01 +1.2443e+01 +1.8141e+01 -1.2805e+01 +5.3861e+00 +1.5130e+01 +2.6514e+01
3242 +2.098682070e+01 +2.098682070e+01 +9.626568207e+02 +9.626568207e+02 -2.7945e+00 -1.0816e+01 +3.2277e+01 +4.2337e+01 +2.4886e+00 -1.7789e+00 -1.2454e+01 -1.3174e+01 +5.2583e+00 -2.0763e+01 +1.4754e+01 +8.3055e+00 -6.3581e+00 -6.6560e+00 +9.3356e+00 +1.5304e+01 -3.1522e+01 +4.9086e+00 +1.5887e+01 +3.5299e+01
3363 +1.702758643e+01 +1.702758643e+01 +9.586975864e+02 +9.586975864e+02 -9.7796e-01 -1.7446e+01 +9.9793e+00 +2.8052e+01 +2.3092e+00 -5.3288e+00 -1.6318e+01 -1.2410e+01 +5.2714e+00 -8.6175e+01 +1.0304e+01 +1.0941e+01 -4.7344e+00 -5.8726e+00 +2.2030e+01 +2.4792e+01 -5.5860e+01 +5.9885e+00 +2.2874e+01 +3.0348e+01
3513 +1.651395652e+01 +1.651395652e+01 +9.581839565e+02 +9.581839565e+02 -2.6393e+00 -1.4225e+01 +1.3608e+01 +2.2202e+01 +2.2144e+00 -3.6695e+00 -1.3508e+01 -1.0723e+01 +5.2552e+00 -2.5283e+01 +4.2400e+01 +1.1513e+01 -7.7485e+00 -6.1660e+00 +1.4261e+01 +2.6549e+01 -4.4035e+01 +5.9532e+00 +3.5970e+01 +3.2140e+01
3522 +1.544528723e+01 +1.544528723e+01 +9.571152872e+02 +9.571152872e+02 -2.7644e+00 -9.8125e+00 +1.4350e+01 +2.3327e+01 -3.8914e-01 -2.4279e+00 -8.5901e+00 -9.2772e+00 +4.6176e+00 -3.1612e+01 +4.4618e+01 +9.3443e+00 -1.0276e+01 -5.5585e+00 +1.0451e+01 +2.7129e+01 -3.8763e+01 +5.6421e+00 +3.1381e+01 +3.9929e+01
3588 +1.501142132e+01 +1.501142132e+01 +9.566814213e+02 +9.566814213e+02 -2.3597e+00 -5.1952e+00 +8.0158e+00 +3.5704e+01 +2.6187e+00 -5.1978e+00 -1.0961e+01 -2.0030e+01 +5.5325e+00 -3.5220e+01 +1.5893e+01 +1.6320e+01 -1.2423e+01 -5.9593e+00 +1.0901e+01 +3.5304e+01 -1.5830e+01 +5.6309e+00 +3.3372e+01 +3.4597e+01
3615 +1.292033458e+01 +1.292033458e+01 +9.545903346e+02 +9.545903346e+02 -4.1288e+00 -1.8521e+01 +1.3938e+01 +2.1960e+01 +2.4204e+00 -1.2414e+01 -2.1371e+01 -2.8113e+01 +5.7026e+00 -2.7458e+01 +4.6143e+01 +1.2065e+01 -8.4542e+00 -6.7478e+00 +1.4469e+01 +5.0949e+01 -4.5749e+01 +1.0238e+01 +2.4529e+01 +1.8579e+01
3637 +9.146265553e+00 +9.146265553e+00 +9.508162656e+02 +9.508162656e+02 -4.1938e+00 -2.2691e+01 +1.2417e+01 +3.3346e+01 -9.5094e-01 -4.0369e+00 -6.0441e+00 -1.7856e+01 +5.2850e+00 -1.9632e+01 +1.1630e+02 +9.9772e+00 -7.8504e+00 -8.0025e+00 +8.5730e+00 +3.0121e+01 -4.3377e+01 +7.2945e+00 +5.7010e+00 +2.6113e+01
3960 +8.027786391e+00 +8.027786391e+00 +9.496977864e+02 +9.496977864e+02 -8.0711e+00 -2.7002e+01 +1.6626e+01 +2.0952e+01 -6.2260e-01 -6.4180e+00 -3.6553e+01 -3.1767e+01 +4.6511e+00 -1.5853e+01 +4.9346e+01 +1.4250e+01 -1.0488e+01 -7.6016e+00 +1.9135e+01 +1.5146e+01 -5.0335e+01 +9.8508e+00 +5.3166e+01 +5.2761e+01
3963 +7.550274059e+00 +7.550274059e+00 +9.492202741e+02 +9.492202741e+02 -5.1551e+00 -2.6411e+01 +1.2863e+01 +5.0835e+01 -3.5018e-01 -6.5830e+00 -1.6569e+01 -1.8560e+01 +5.6659e+00 -3.2536e+01 +4.9650e+01 +2.1436e+01 -1.0410e+01 -5.0062e+00 +1.0174e+01 +1.8634e+01 -5.9747e+01 +7.0202e+00 +6.4892e+01 +5.1591e+01
4004 +7.018176924e+00 +7.018176924e+00 +9.486881769e+02 +9.486881769e+02 -5.0632e+00 -1.3255e+01 +3.3223e+01 +5.7658e+01 -7.9288e-01 -6.2024e+00 -2.9438e+01 -3.4423e+01 +4.9292e+00 -5.2087e+01 +5.3104e+01 +1.8205e+01 -1.6899e+01 -7.8193e+00 +1.2845e+01 +3.6789e+01 -4.2439e+01 +6.8315e+00 +4.9162e+01 +5.2854e+01
4081 +2.072237593e+00 +2.072237593e+00 +9.437422376e+02 +9.437422376e+02 -6.1023e+00 -4.1846e+00 +1.9894e+01 +6.7630e+01 -4.2907e+00 -5.2312e+00 -2.8232e+01 -3.3323e+01 +6.5101e+00 -5.1611e+01 +5.5251e+01 +1.5379e+01 -1.1444e+01 -5.7006e+00 +1.4621e+01 +2.6328e+01 -5.5092e+01 +7.9350e+00 +6.6838e+01 +7.8114e+01
4316 +0.000000000e+00 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -1.5735e+01 -1.6652e+01 +2.0629e+01 +8.7941e+01 -5.3206e+00 -1.0722e+01 -6.0547e+01 -5.0689e+00 +5.3778e+00 -6.1522e+01 +5.7693e+01 +5.2370e+00 -1.3830e+01 -8.5203e+00 +1.6886e+01 +4.0603e+01 -1.0414e+02 +8.0737e+00 +1.2719e+02 +8.8666e+01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +3.618261284e+02 +3.618261284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
913 +3.942415922e+02 +3.942415922e+02 +3.567915922e+02 +3.567915922e+02 +2.4578e+00 +4.6419e+00 +3.3714e+00 -4.2901e+00 -1.8287e-01 +2.9911e+00 +4.4668e-01 -3.5196e+00 +5.0541e-01 +1.8410e+00 +1.6301e+00 +3.1714e-01 +2.7156e+00 +1.9792e+00 +2.8005e+00 -2.8673e+00 +7.5949e-01 -1.2183e+00 -4.0676e-01 -4.6832e-02
947 +3.632381887e+02 +3.632381887e+02 +3.257881887e+02 +3.257881887e+02 +2.4490e+00 +4.5642e+00 +3.2320e+00 -4.2658e+00 -1.7058e-01 +2.9437e+00 +5.2332e-01 -4.9279e+00 +6.0306e-01 +1.8369e+00 +1.0328e+00 +4.4770e-01 +2.8694e+00 +2.1166e+00 +2.8501e+00 +2.8790e+00 +5.4222e-01 -1.2752e+00 -4.8412e-01 +5.0092e-01
1110 +3.570334269e+02 +3.570334269e+02 +3.195834269e+02 +3.195834269e+02 +2.4575e+00 +4.8052e+00 +3.3471e+00 -4.2833e+00 -2.9230e-01 +3.1814e+00 +4.8436e-01 -3.4945e+00 +3.3285e-01 +1.8119e+00 +1.6478e+00 +4.2579e-01 +2.2938e+00 +2.7242e+00 +3.3759e+00 +2.4368e-01 +6.9244e-01 -1.2987e+00 +5.4428e-01 -8.2938e-01
1125 +3.545450680e+02 +3.545450680e+02 +3.170950680e+02 +3.170950680e+02 +2.4532e+00 +4.6737e+00 +3.3381e+00 -4.1317e+00 -2.5867e-01 +2.9034e+00 +3.0266e-01 -3.3905e+00 +4.5867e-01 +1.8625e+00 +7.4692e-01 +3.4217e-01 +2.1312e+00 +2.6185e+00 +2.9820e+00 +4.7040e+00 +6.3120e-01 -1.2901e+00 -1.1239e-01 +5.9937e-01
1157 +3.408490252e+02 +3.408490252e+02 +3.033990252e+02 +3.033990252e+02 +2.4445e+00 +4.4112e+00 +3.4119e+00 -4.2450e+00 -1.8331e-01 +3.0206e+00 +5.9487e-01 -3.4957e+00 +4.8954e-01 +1.8374e+00 +1.4419e+00 +3.3389e-01 -6.8132e-01 +2.4351e+00 +2.7219e+00 +2.4913e+00 +6.8890e-01 -1.2533e+00 -2.4271e-01 -7.8816e-01
1222 +3.376766501e+02 +3.376766501e+02 +3.002266501e+02 +3.002266501e+02 +2.4521e+00 +4.8457e+00 +3.4804e+00 -4.2211e+00 -1.7835e-01 +3.0851e+00 +4.5657e-01 -3.5276e+00 +2.3067e-01 +2.0427e+00 +1.4654e+00 +4.8891e-01 +1.7162e+00 +2.9272e+00 +3.9165e+00 +2.0050e+00 +7.7517e-01 -1.3022e+00 -5.0279e-01 -2.2417e+00
1225 +3.303982932e+02 +3.303982932e+02 +2.929482932e+02 +2.929482932e+02 +2.4627e+00 +4.7027e+00 +3.3381e+00 -4.2741e+00 -1.0125e-01 +2.6373e+00 +4.3451e-01 -3.2267e+00 +5.5259e-01 +1.7876e+00 +1.3546e+00 +6.2248e-01 -8.9232e-01 +3.0481e+00 +3.6799e+00 +2.8779e+00 +4.8493e-01 -1.2255e+00 +6.7854e-01 -3.6695e-01
1238 +3.026049625e+02 +3.026049625e+02 +2.651549625e+02 +2.651549625e+02 +2.4773e+00 +5.5844e+00 +3.6815e+00 -4.2697e+00 -2.1898e-01 +2.8383e+00 +3.1097e-01 -3.9736e+00 -1.0686e-01 +1.8197e+00 +1.4391e+00 +6.2547e-01 +2.3538e+00 +1.9610e+00 +3.3223e+00 +5.5331e+00 +8.3557e-01 -1.3572e+00 +1.8893e+00 -2.0253e+00
1302 +3.010318934e+02 +3.010318934e+02 +2.635818934e+02 +2.635818934e+02 +2.4512e+00 +5.0030e+00 +3.2349e+00 -4.2749e+00 -2.4571e-01 +2.7774e+00 +4.2266e-01 -3.3163e+00 +7.8491e-01 +1.9063e+00 +9.8679e-01 +6.2234e-01 -4.5101e+00 +9.7411e-01 +3.3768e+00 +6.7711e+00 +4.5658e-01 -1.2699e+00 +6.1471e-01 +3.7743e-01
1423 +2.936169179e+02 +2.936169179e+02 +2.561669179e+02 +2.561669179e+02 +2.4914e+00 +3.4486e+00 +2.9020e+00 -4.2121e+00 -4.0651e-01 +2.8133e+00 +4.1800e-01 -3.6961e+00 +3.2827e-01 +2.2607e+00 +2.2129e+00 -2.6473e-01 -3.4422e+00 +2.1002e+00 +4.2753e+00 +8.8453e+00 +4.8406e-01 -1.2623e+00 +1.3502e+00 -2.7850e-01
1432 +2.696141471e+02 +2.696141471e+02 +2.321641471e+02 +2.321641471e+02 +2.4992e+00 +5.3099e+00 +3.4313e+00 -4.2428e+00 -3.0114e-01 +3.6101e+00 +4.8164e-01 -3.5206e+00 -1.6300e+00 +1.6487e+00 +4.7269e-01 +3.5917e-01 -3.9509e-01 +3.9814e+00 +5.3284e+00 +1.4758e+01 +2.7122e-01 -1.2166e+00 +4.4684e+00 -2.2486e+00
1516 +2.662826692e+02 +2.662826692e+02 +2.288326692e+02 +2.288326692e+02 +2.4970e+00 +5.5087e+00 +3.0164e+00 -4.2748e+00 -6.7143e-01 +2.8258e+00 +1.9966e-01 -3.2680e+00 +8.1573e-01 +1.7335e+00 +1.0960e+00 -3.4957e+00 -1.1725e+00 +1.3447e+00 +6.2757e+00 +1.3968e+01 +6.2199e-01 -9.7495e-01 +2.8495e+00 -3.2949e+00
1523 +2.537141244e+02 +2.537141244e+02 +2.162641244e+02 +2.162641244e+02 +2.4550e+00 +4.4818e+00 +3.0723e+00 -4.2795e+00 -2.3413e-01 +2.3492e+00 +1.0719e+00 -3.9163e+00 +6.5678e-01 +1.7421e+00 +6.1615e+00 -1.1460e+00 -5.3608e+00 +2.9292e-01 +4.5235e+00 +1.4754e+01 +2.6297e-01 -1.4562e+00 +2.0325e+00 -1.2345e+00
1552 +2.467487451e+02 +2.467487451e+02 +2.092987451e+02 +2.092987451e+02 +2.3394e+00 +4.4872e+00 +3.2072e+00 -4.2631e+00 -2.8391e-01 +2.5362e+00 +9.0318e-02 -3.4524e+00 +1.5742e+00 +1.9573e+00 +2.7553e+00 +8.0499e-01 -7.7007e+00 +2.3352e+00 +7.1915e+00 +1.8624e+01 +6.6972e-01 -1.3275e+00 +2.4217e+00 -2.4685e+00
1607 +2.369984869e+02 +2.369984869e+02 +1.995484869e+02 +1.995484869e+02 +2.5068e+00 +7.3957e+00 +3.2509e+00 -4.3411e+00 -2.9730e-01 +1.6489e+00 +3.0744e-01 -4.9118e+00 +1.8587e+00 +1.0938e+00 +1.8765e+00 +1.4027e+00 -3.0435e+00 +1.8578e+00 +4.8332e+00 +2.1850e+01 +8.6702e-01 -1.6514e+00 +4.5240e+00 -2.6043e+00
1616 +2.159729324e+02 +2.159729324e+02 +1.785229324e+02 +1.785229324e+02 +2.4604e+00 +4.6415e+00 +3.4225e+00 -4.0681e+00 -2.1437e-01 +4.7207e+00 +9.7933e-01 -6.2013e+00 +4.5077e-01 +2.1987e+00 +1.9321e+00 -1.4053e-01 -1.0665e+01 +4.4421e+00 +7.4951e+00 +9.3190e+00 +5.5970e-01 -1.1864e+00 +3.8590e+00 -6.5553e+00
1690 +2.117542493e+02 +2.117542493e+02 +1.743042493e+02 +1.743042493e+02 +2.4489e+00 +4.3124e+00 +2.7167e+00 -4.3032e+00 -3.2899e-01 +2.8948e+00 +1.4178e+00 -5.1739e+00 +2.8155e-01 +1.9684e+00 +2.4162e+00 +1.8530e+00 -5.4150e+00 +2.6183e+00 +5.7749e+00 +8.8642e+00 +4.9345e-01 -1.3841e+00 +2.9150e+00 -5.5698e+00
1707 +1.871132999e+02 +1.871132999e+02 +1.496632999e+02 +1.496632999e+02 +2.4261e+00 +4.8164e+00 +4.8418e+00 -4.2630e+00 -2.4887e-01 +2.4271e+00 +1.7513e+00 -3.0811e+00 +1.1832e+00 +1.6701e+00 +4.1150e+00 +1.0796e+00 -2.6885e+00 -4.2615e-01 +7.5461e+00 +4.9204e+01 +6.0865e-01 +5.0216e-01 +4.4213e+00 -3.9798e+00
1714 +1.560952921e+02 +1.560952921e+02 +1.186452921e+02 +1.186452921e+02 +2.4203e+00 +4.9014e+00 +2.9106e+00 -4.2769e+00 +3.6952e-02 +1.9051e+00 +2.5691e-02 -4.0964e+00 +5.0717e-01 +2.0606e+00 +1.5895e+00 +6.0785e+00 -9.7027e+00 -2.4076e+00 +5.9453e+00 +1.6102e+01 -2.5326e-01 -8.4455e-01 +5.2697e+00 -5.0382e+00
1825 +1.455309274e+02 +1.455309274e+02 +1.080809274e+02 +1.080809274e+02 +2.4502e+00 +5.2818e+00 +3.1916e+00 -4.2806e+00 -5.3988e-01 +3.8993e+00 +1.9060e+00 -3.9091e+00 +1.4677e+00 +1.7763e+00 +1.4215e+00 +6.2352e+00 -1.2206e+01 +1.4368e-01 +9.7424e+00 +8.2618e+01 -1.6813e+00 +3.9056e-01 +5.9220e+00 -4.3603e+00
1874 +1.405330119e+02 +1.405330119e+02 +1.030830119e+02 +1.030830119e+02 +2.4948e+00 +5.4167e+00 +1.8753e+00 -4.1638e+00 +2.5751e-01 +2.2998e+00 +1.2712e+00 -4.4679e+00 +2.2644e+00 +1.3254e+00 +2.0200e+00 +8.2029e+00 -1.0993e+01 -1.4092e+01 +7.3227e+00 +1.1003e+01 +2.1544e-01 -8.5902e-01 +8.5495e+00 -6.3456e+00
1946 +1.172494807e+02 +1.172494807e+02 +7.979948073e+01 +7.979948073e+01 +2.6416e+00 +4.8758e+00 +6.8020e+00 -3.9978e+00 -5.8882e-02 +4.5959e+00 -2.8750e+00 -4.0743e+00 +1.3948e+00 +1.2981e+00 +2.4422e+00 +3.0274e+00 -2.1500e+01 -6.3070e+00 +4.8663e+00 +5.3043e+01 -2.0531e+00 +1.3972e+00 +1.7171e+01 -6.9836e+00
1963 +1.140144547e+02 +1.140144547e+02 +7.656445473e+01 +7.656445473e+01 +2.5650e+00 +6.2428e+00 +4.5083e-01 -4.2439e+00 -2.7613e-01 +4.9549e+00 +2.8750e+00 -5.1161e+00 +3.6468e+00 +6.6030e+00 +2.0950e+00 +9.9255e+00 -5.1581e+00 -3.8291e+00 +8.0806e+00 +3.1388e+01 -3.3507e-01 -2.4078e-01 +5.5558e+00 -1.3337e+01
2011 +1.094097594e+02 +1.094097594e+02 +7.195975945e+01 +7.195975945e+01 +2.5886e+00 +6.3162e+00 +3.8746e+00 -4.4946e+00 -4.2128e-01 +3.3231e+00 +3.9915e+00 -4.9668e+00 +5.3809e+00 +2.2968e+00 +5.0093e+00 +1.0109e+00 -1.1182e+01 -3.8661e+00 +1.4339e+01 +1.0858e+01 -2.8602e+00 -3.0454e-01 +4.2092e+00 -1.8849e+01
2104 +9.195344161e+01 +9.195344161e+01 +5.450344161e+01 +5.450344161e+01 +2.2802e+00 +8.8734e+00 +3.3083e+00 -3.9634e+00 -3.4133e+00 +1.4308e+01 +2.4762e+00 -4.2447e+00 +1.6887e+00 +2.1261e+00 +3.8015e+00 +9.1688e+00 -1.6086e+01 -6.2243e+00 +1.0624e+01 +6.0522e+00 -2.8746e+00 -8.9123e-02 +8.9957e+00 -9.9150e+00
2221 +8.370978559e+01 +8.370978559e+01 +4.625978559e+01 +4.625978559e+01 +2.4166e+00 +1.2041e+01 +3.9915e+00 -3.7254e+00 -9.6125e-01 +3.8504e+00 +6.8516e-02 -4.4382e+00 +5.2347e+00 +2.4266e+00 +1.0049e+01 +9.9402e+00 -3.2485e+01 -8.3341e+00 +5.8678e+00 +3.4124e+01 -4.0718e+00 -5.7043e-01 +1.7047e+01 -1.1354e+01
2273 +3.775694448e+01 +3.775694448e+01 +3.069444813e-01 +3.069444813e-01 +2.2167e+00 +4.8827e+00 +2.1624e+00 -4.4007e+00 -2.9713e+00 +7.3917e+00 +1.0546e+00 -4.7210e+00 +1.8301e+00 +3.4370e+00 +6.5197e+00 +4.1530e+00 -6.2140e+01 -2.7592e+01 +8.5849e+00 +3.4118e+01 -4.7078e+00 +6.3248e+00 +1.7269e+01 -8.3359e+00
2546 +3.268443730e+01 +3.268443730e+01 -4.765562699e+00 -4.765562699e+00 +2.2803e+00 +1.1031e+01 +4.0974e+00 -3.6482e+00 -3.0612e+00 +3.3212e+01 +6.7906e+00 -6.1495e+00 +2.1025e+01 +7.0288e+00 +3.6328e+00 +9.9290e+00 -3.8752e+01 -4.9107e+00 +1.7562e+01 +7.7448e+01 -8.6395e+00 +2.6175e+00 +3.5764e+01 -6.0833e+01
2566 +2.632483705e+01 +2.632483705e+01 -1.112516295e+01 -1.112516295e+01 +2.3034e+00 +1.0024e+01 +1.6836e+01 -7.6592e+00 -1.8182e-01 +1.2462e+01 +2.0531e+00 -4.7493e+00 +8.0018e+00 +2.4735e+00 +9.1569e+00 +1.5649e+01 -2.0530e+02 -3.5236e+01 +1.2109e+01 +5.6352e+01 -6.1158e+00 +4.7959e+00 +2.5600e+01 -2.3730e+01
2586 +2.222255738e+01 +2.222255738e+01 -1.522744262e+01 -1.522744262e+01 +2.5997e+00 +3.3883e+00 +4.2900e+00 -4.4918e+00 -6.9039e+00 +1.4674e+01 +2.6747e+00 -1.6936e+00 +7.2857e+00 +3.7122e+00 +8.3406e+00 +1.5486e+01 -1.2410e+02 -1.5852e+01 +1.6990e+01 +4.8483e+01 -1.0316e+01 +7.8425e+00 +3.1380e+01 -2.9080e+01
2685 +1.257515971e+01 +1.257515971e+01 -2.487484029e+01 -2.487484029e+01 +2.4337e+00 +5.2526e+00 +7.4395e+00 -3.9765e+00 -3.3885e+00 +1.4776e+01 +4.0405e+00 -4.3983e+00 +1.0801e+01 +4.8363e+00 +1.0431e+01 +1.1182e+01 -7.6865e+01 -1.6962e+01 +7.6375e+00 +7.7074e+01 -5.7608e+00 +4.7398e+00 +2.2492e+01 -2.7155e+01
2741 +5.341196369e+00 +5.341196369e+00 -3.210880363e+01 -3.210880363e+01 +2.7296e+00 +1.1213e+01 +7.9285e+00 -4.2169e+00 -4.1912e+00 +9.3287e+00 +4.6950e+00 -9.7435e+00 +1.0647e+01 +5.2277e+00 +1.1799e+01 +3.0873e+01 -1.2972e+02 -2.0823e+01 +1.2128e+01 +6.8845e+01 -1.3418e+01 +5.1411e+00 +3.1088e+01 -5.7360e+01
2865 +4.768577192e+00 +4.768577192e+00 -3.268142281e+01 -3.268142281e+01 +2.7788e+00 +1.1734e+01 +8.5228e+00 -4.4523e+00 -3.9164e+00 +9.0510e+00 +7.0282e+00 -1.0571e+01 +1.0750e+01 +7.0263e+00 +1.0790e+01 +1.1050e+01 -8.6993e+01 -2.7485e+01 +2.2689e+01 +2.6615e+02 -5.2492e+00 +1.1602e+01 +3.7091e+01 -3.9118e+01
2930 +2.404805094e+00 +2.404805094e+00 -3.504519491e+01 -3.504519491e+01 +2.5952e+00 +8.6253e+00 +8.2673e+00 -5.5192e+00 -6.0482e+00 +1.0799e+01 +6.5021e+00 -5.5285e+00 +1.2083e+01 +6.2362e+00 +2.5792e+01 +1.3931e+01 -1.1349e+02 -1.8230e+02 +2.8316e+01 +3.1537e+02 -1.1311e+01 +8.0502e+00 +4.0226e+01 -4.8912e+01
3029 +1.228548904e-01 +1.228548904e-01 -3.732714511e+01 -3.732714511e+01 +4.8771e+00 +2.3969e+01 +6.2109e+00 -5.2933e+00 -7.5523e+00 +8.2701e+00 +7.1291e+00 -8.6043e+00 +1.2938e+01 +1.4104e+01 +2.6513e+01 +1.2465e+01 -1.7065e+02 -5.4300e+01 +2.0279e+01 +1.3853e+02 -1.2726e+01 +5.4749e+00 +3.2255e+01 -3.8895e+01
3602 +0.000000000e+00 +0.000000000e+00 -3.745000000e+01 -3.745000000e+01 +5.6241e+00 +2.8631e+01 +1.6982e+01 -8.3331e+00 -1.3006e+01 +2.9828e+01 +2.5648e+01 -2.4922e+01 +8.5986e+00 +2.0967e+01 +2.5338e+01 +4.0282e+01 -2.6482e+02 -5.8201e+01 +3.8544e+01 +1.5870e+02 -2.0317e+01 +7.2614e+00 +1.1400e+02 -6.1356e+01
% function evaluation | noise-free fitness - Fopt (3.680300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +7.673061284e+02 +7.673061284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
703 +3.956591477e+02 +3.956591477e+02 +7.636891477e+02 +7.636891477e+02 +3.9296e+00 +4.9754e-01 +3.6311e+00 +1.2092e+00 -4.1889e+00 -6.6696e-01 -2.4417e+00 +3.8432e+00 -2.2751e+00 +2.5909e+00 +5.7891e-01 -6.6372e-01 -3.5178e+00 -1.3010e-01 -2.1428e+00 -1.4169e+00 +1.2046e+00 +4.4845e+00 -6.5499e-01 -2.4630e+00
992 +3.868837224e+02 +3.868837224e+02 +7.549137224e+02 +7.549137224e+02 +3.9292e+00 +4.9946e-01 +2.9815e+00 +1.5449e+00 -4.1974e+00 -7.0213e-01 -2.6294e+00 +3.7625e+00 -2.3269e+00 +2.6093e+00 +5.7728e-01 -6.5410e-01 -3.7199e+00 -2.6529e-02 -1.8491e+00 -1.4266e+00 +8.9851e-01 +4.4448e+00 -6.3485e-01 -1.6494e+00
1026 +3.628506755e+02 +3.628506755e+02 +7.308806755e+02 +7.308806755e+02 +3.9323e+00 +4.9340e-01 +3.6132e+00 +1.2837e+00 -4.2461e+00 -6.3301e-01 -2.0770e+00 +3.8142e+00 -2.3391e+00 +2.5975e+00 +6.4558e-01 -5.6697e-01 -3.5377e+00 -1.4982e-01 -1.4712e+00 -1.4272e+00 +1.0136e+00 +4.3668e+00 -6.1593e-01 +3.5034e-01
1120 +3.221366269e+02 +3.221366269e+02 +6.901666269e+02 +6.901666269e+02 +3.9321e+00 +4.9889e-01 +3.4174e+00 +1.3372e+00 -3.9933e+00 -6.1995e-01 -2.3612e+00 +3.9497e+00 -2.3044e+00 +2.5752e+00 +6.6125e-01 -6.9674e-01 -3.4699e+00 -1.2190e-01 -1.8688e+00 -1.4434e+00 -4.6427e-01 +2.6816e+00 -6.3405e-01 +6.6584e+00
1202 +2.777703573e+02 +2.777703573e+02 +6.458003573e+02 +6.458003573e+02 +3.9298e+00 +4.9645e-01 +3.3680e+00 +1.2233e+00 -4.1572e+00 -7.4602e-01 -2.0996e+00 +3.7098e+00 -2.3581e+00 +2.5992e+00 +3.6892e-01 -6.0846e-01 -3.4845e+00 -1.8086e-01 -6.8641e-01 -1.4464e+00 -3.1389e+00 +5.5410e+00 -6.9702e-01 +9.0233e+00
1341 +2.702252841e+02 +2.702252841e+02 +6.382552841e+02 +6.382552841e+02 +3.9305e+00 +4.9304e-01 +3.3285e+00 +1.2836e+00 -4.1521e+00 -6.5403e-01 -2.6053e+00 +3.7713e+00 -2.6418e+00 +2.6076e+00 +2.5297e-01 -9.2719e-01 -3.3813e+00 -8.2931e-01 -1.1719e+00 -1.4320e+00 -7.0172e+00 +4.1035e+00 -7.3696e-01 +1.0549e+01
1497 +2.681192890e+02 +2.681192890e+02 +6.361492890e+02 +6.361492890e+02 +3.9362e+00 +4.9611e-01 +3.5397e+00 +1.3323e+00 -4.2033e+00 -5.7594e-01 -2.2486e+00 +3.8406e+00 -2.5530e+00 +2.5870e+00 +4.8766e-01 -1.1050e+00 -3.2749e+00 -9.3684e-01 -6.5462e-01 -1.5269e+00 -3.5053e+00 +5.2681e+00 -6.8511e-01 +1.2864e+01
1504 +2.587953615e+02 +2.587953615e+02 +6.268253615e+02 +6.268253615e+02 +3.9281e+00 +4.9275e-01 +3.6303e+00 +1.3653e+00 -4.1005e+00 -7.0039e-01 -2.1769e+00 +3.7732e+00 -2.1481e+00 +2.6025e+00 +6.1926e-01 -1.0507e+00 -2.8411e+00 -1.2451e+00 -6.9355e-02 -1.4676e+00 -4.0181e+00 +5.2357e+00 -5.5839e-01 +1.5404e+01
1544 +2.561801521e+02 +2.561801521e+02 +6.242101521e+02 +6.242101521e+02 +3.9267e+00 +5.0412e-01 +3.4800e+00 +6.1289e-01 -4.1831e+00 -4.8389e-01 -2.0393e+00 +4.3807e+00 -1.6470e+00 +2.6103e+00 +5.4016e-01 -8.3014e-01 -3.8067e+00 -7.3249e-01 +9.3532e-01 -1.3422e+00 -5.4002e+00 +4.8059e+00 -6.9809e-01 +2.6956e+01
