% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1672 +5.053856651e+01 +5.053856651e+01 -4.673714335e+02 -4.673714335e+02 -9.9246e-01 -3.4153e+00 -6.8354e-01 -8.4597e-01 -3.3673e+00 +2.9053e+00 +1.7527e-01 +3.5250e+00 +9.6753e-01 +1.8904e+00 +8.1404e-01 +3.1265e+00 -4.1120e+00 +4.5748e+00 +4.0269e+00 -4.1733e+00 +2.7717e+00 +2.7434e+00 -4.4993e+00 -4.1764e+00
1715 +4.877983994e+01 +4.877983994e+01 -4.691301601e+02 -4.691301601e+02 -7.0087e-01 -3.4146e+00 -6.6887e-01 -8.6964e-01 -2.9560e+00 +2.8089e+00 +2.0014e-01 +3.4574e+00 +9.9359e-01 +2.0398e+00 +1.1461e+00 +3.1736e+00 -4.0519e+00 +4.5728e+00 +4.0361e+00 -4.0939e+00 +2.7688e+00 +2.5626e+00 -4.5234e+00 -3.9967e+00
1743 +4.667498567e+01 +4.667498567e+01 -4.712350143e+02 -4.712350143e+02 -9.2956e-01 -3.4156e+00 -6.8055e-01 -9.8655e-01 -3.1107e+00 +2.9745e+00 -8.9820e-02 +3.5998e+00 +9.8790e-01 +2.0496e+00 +9.3147e-01 +3.0012e+00 -4.0432e+00 +4.5738e+00 +4.0202e+00 -4.1169e+00 +2.7809e+00 +2.7284e+00 -4.5130e+00 -4.0160e+00
1827 +4.564900115e+01 +4.564900115e+01 -4.722609989e+02 -4.722609989e+02 -9.7362e-01 -3.4155e+00 -6.8844e-01 -9.0035e-01 -3.0951e+00 +3.0579e+00 -7.1075e-02 +3.4743e+00 +9.8493e-01 +2.0176e+00 +9.7811e-01 +2.8927e+00 -3.9964e+00 +4.5744e+00 +4.0092e+00 -4.1288e+00 +2.8289e+00 +2.6414e+00 -4.4995e+00 -3.9682e+00
1908 +4.352858961e+01 +4.352858961e+01 -4.743814104e+02 -4.743814104e+02 -9.4876e-01 -3.4158e+00 -6.9450e-01 -9.6449e-01 -3.0297e+00 +2.6259e+00 -4.6230e-02 +3.4979e+00 +1.0009e+00 +1.9807e+00 +9.9812e-01 +2.7554e+00 -4.0533e+00 +4.5740e+00 +4.0066e+00 -3.7709e+00 +2.8536e+00 +2.6130e+00 -4.5676e+00 -4.0815e+00
2012 +4.086605674e+01 +4.086605674e+01 -4.770439433e+02 -4.770439433e+02 -9.2443e-01 -3.4155e+00 -6.2569e-01 -1.0586e+00 -3.0225e+00 +2.6743e+00 +1.7696e-02 +3.4015e+00 +1.0274e+00 +2.0174e+00 +9.4231e-01 +2.9267e+00 -3.9561e+00 +4.5747e+00 +4.0122e+00 -4.0903e+00 +2.8232e+00 +2.4838e+00 -4.5209e+00 -4.1912e+00
2229 +4.024565837e+01 +4.024565837e+01 -4.776643416e+02 -4.776643416e+02 -1.0008e+00 -3.4150e+00 -7.0800e-01 -7.6203e-01 -2.6584e+00 +2.7083e+00 +2.9702e-01 +4.1928e+00 +9.9693e-01 +2.0573e+00 +1.1132e+00 +2.8898e+00 -3.9505e+00 +4.5749e+00 +4.0108e+00 -3.8056e+00 +2.7828e+00 +1.8071e+00 -4.4559e+00 -4.3261e+00
2265 +3.956742461e+01 +3.956742461e+01 -4.783425754e+02 -4.783425754e+02 -1.1094e+00 -3.4154e+00 -7.3206e-01 -1.0771e+00 -3.2361e+00 +2.6862e+00 +1.9896e-01 +3.7278e+00 +9.9301e-01 +2.2905e+00 +1.1027e+00 +2.8942e+00 -3.9485e+00 +4.5741e+00 +4.0170e+00 -3.9885e+00 +2.7053e+00 +2.0040e+00 -4.2463e+00 -4.6697e+00
2271 +3.495682635e+01 +3.495682635e+01 -4.829531736e+02 -4.829531736e+02 -8.5512e-01 -3.4153e+00 -7.1638e-01 -1.0472e+00 -2.9268e+00 +2.3699e+00 -1.3772e-01 +3.5189e+00 +1.0293e+00 +2.1268e+00 +1.2506e+00 +2.9663e+00 -4.0416e+00 +4.5741e+00 +4.0159e+00 -4.0539e+00 +2.5936e+00 -1.3290e+00 -4.5167e+00 -3.8908e+00
2716 +3.462336974e+01 +3.462336974e+01 -4.832866303e+02 -4.832866303e+02 -1.3970e+00 -3.4166e+00 -6.8332e-01 -1.4469e+00 -3.0502e+00 +2.8514e+00 +5.8079e-01 +4.8101e+00 +1.0097e+00 +2.3052e+00 +1.3561e+00 +3.2664e+00 -4.1131e+00 +4.5740e+00 +3.8706e+00 -3.8531e+00 +2.8621e+00 +1.3712e-01 -4.3444e+00 -3.6352e+00
2725 +3.302956079e+01 +3.302956079e+01 -4.848804392e+02 -4.848804392e+02 -1.1400e+00 -3.4173e+00 -6.4235e-01 -1.9179e+00 -2.6464e+00 +2.4046e+00 +2.4538e-01 +4.2737e+00 +9.3913e-01 +2.1712e+00 +1.4831e+00 +3.2918e+00 -3.9830e+00 +4.5728e+00 +4.0190e+00 -4.3571e+00 +3.0144e+00 +1.5264e+00 -4.6118e+00 -4.8885e+00
2757 +2.451104289e+01 +2.451104289e+01 -4.933989571e+02 -4.933989571e+02 -1.0735e+00 -3.4143e+00 -6.7187e-01 -1.5091e+00 -3.0033e+00 +2.4671e+00 +1.1332e+00 +3.9565e+00 +9.8961e-01 +2.3137e+00 +1.1319e+00 +3.0779e+00 -3.9057e+00 +4.5761e+00 +4.0124e+00 -3.7833e+00 +2.7815e+00 +1.1021e+00 -4.4921e+00 -4.1883e+00
3141 +2.224491848e+01 +2.224491848e+01 -4.956650815e+02 -4.956650815e+02 -1.0709e+00 -3.4166e+00 -8.3784e-01 -1.4195e+00 -2.9115e+00 +2.0572e+00 +1.8376e+00 +3.8020e+00 +1.0070e+00 +2.1524e+00 +1.1635e+00 +4.0217e+00 -3.8770e+00 +4.5826e+00 +4.0849e+00 -3.8651e+00 +3.0296e+00 +2.1004e+00 -4.4090e+00 -3.8252e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.082507635e+01 +8.082507635e+01 +2.361507635e+01 +2.361507635e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.096777437e+01 +7.096777437e+01 +1.375777437e+01 +1.375777437e+01 -1.0336e+00 +3.5881e+00 -4.2263e+00 +4.0448e+00 +3.7282e+00 +1.7616e-01 +1.5034e+00 -3.3268e+00 +1.5376e+00 -1.2486e+00 +2.1381e+00 -7.7267e-01 +1.9519e+00 -4.1750e+00 -3.8092e+00 +1.8394e+00 -3.4596e+00 -1.5684e-01 +4.2027e+00 +1.0288e+00
4 +7.013267865e+01 +7.013267865e+01 +1.292267865e+01 +1.292267865e+01 -1.0328e+00 +3.5963e+00 -4.2261e+00 +4.0432e+00 +3.7310e+00 +1.7626e-01 +1.5078e+00 -3.3368e+00 +1.5509e+00 -1.2459e+00 +2.1386e+00 -8.2135e-01 +1.9600e+00 -4.1941e+00 -3.7771e+00 +1.8349e+00 -3.4567e+00 -1.7273e-01 +4.1955e+00 +1.0295e+00
5 +6.877419597e+01 +6.877419597e+01 +1.156419597e+01 +1.156419597e+01 -1.0355e+00 +3.5968e+00 -4.2263e+00 +4.0465e+00 +3.7302e+00 +1.7682e-01 +1.5030e+00 -3.3423e+00 +1.5317e+00 -1.2425e+00 +2.1383e+00 -8.2866e-01 +1.9491e+00 -4.1735e+00 -3.7766e+00 +1.8407e+00 -3.4549e+00 -1.7153e-01 +4.2124e+00 +1.0319e+00
6 +6.742429331e+01 +6.742429331e+01 +1.021429331e+01 +1.021429331e+01 -1.0415e+00 +3.6151e+00 -4.2252e+00 +4.0470e+00 +3.7187e+00 +1.7835e-01 +1.4951e+00 -3.3502e+00 +1.5523e+00 -1.2399e+00 +2.1410e+00 -8.1798e-01 +2.0210e+00 -4.1539e+00 -3.8057e+00 +1.8396e+00 -3.4488e+00 -1.7786e-01 +4.1899e+00 +1.0260e+00
30 +6.064381603e+01 +6.064381603e+01 +3.433816031e+00 +3.433816031e+00 -1.0308e+00 +3.5922e+00 -4.2266e+00 +4.0414e+00 +3.7171e+00 +1.7641e-01 +1.5066e+00 -3.3429e+00 +1.5459e+00 -1.2467e+00 +2.0598e+00 -8.1061e-01 +1.9857e+00 -4.1786e+00 -3.7847e+00 +1.8389e+00 -3.4576e+00 -2.3293e-01 +4.1973e+00 +1.0292e+00
191 +5.981993729e+01 +5.981993729e+01 +2.609937287e+00 +2.609937287e+00 -1.0237e+00 +3.6010e+00 -4.2272e+00 +4.0473e+00 +3.7295e+00 +1.7469e-01 +1.5012e+00 -3.3515e+00 +1.5106e+00 -1.2461e+00 +2.1359e+00 -8.2543e-01 +1.9456e+00 -4.1660e+00 -3.7686e+00 +1.8416e+00 -3.3748e+00 -1.7243e-01 +4.1962e+00 +1.0291e+00
203 +5.774980291e+01 +5.774980291e+01 +5.398029103e-01 +5.398029103e-01 -1.0648e+00 +3.5913e+00 -4.2263e+00 +4.0428e+00 +3.6826e+00 +1.7728e-01 +1.5048e+00 -3.3143e+00 +1.5962e+00 -1.2489e+00 +2.1444e+00 -8.2735e-01 +1.9768e+00 -4.1287e+00 -3.7766e+00 +1.8422e+00 -3.3493e+00 -1.8160e-01 +4.2002e+00 +1.0271e+00
273 +5.549324958e+01 +5.549324958e+01 -1.716750415e+00 -1.716750415e+00 -1.0618e+00 +3.5913e+00 -4.2246e+00 +4.0395e+00 +3.7458e+00 +1.7792e-01 +1.5024e+00 -3.3364e+00 +1.5493e+00 -1.2490e+00 +2.1655e+00 -8.5149e-01 +1.9695e+00 -4.1453e+00 -3.7432e+00 +1.8406e+00 -3.4404e+00 -6.4660e-02 +4.1902e+00 +1.0273e+00
314 +5.367077192e+01 +5.367077192e+01 -3.539228081e+00 -3.539228081e+00 -1.0586e+00 +3.5895e+00 -4.2263e+00 +4.0408e+00 +3.7223e+00 +1.7566e-01 +1.5065e+00 -3.3308e+00 +1.5784e+00 -1.2501e+00 +2.1604e+00 -8.7528e-01 +1.9404e+00 -4.1515e+00 -3.7419e+00 +1.8440e+00 -3.1703e+00 -1.5645e-01 +4.1648e+00 +1.0248e+00
326 +5.135864126e+01 +5.135864126e+01 -5.851358742e+00 -5.851358742e+00 -1.0639e+00 +3.6066e+00 -4.2181e+00 +4.0388e+00 +3.7353e+00 +1.7750e-01 +1.5042e+00 -3.2656e+00 +1.5536e+00 -1.2471e+00 +2.1317e+00 -7.4767e-01 +1.9672e+00 -4.1291e+00 -3.7564e+00 +1.8564e+00 -3.3965e+00 +5.3497e-02 +4.2119e+00 +1.0047e+00
377 +4.788846531e+01 +4.788846531e+01 -9.321534687e+00 -9.321534687e+00 -1.0855e+00 +3.6095e+00 -4.2263e+00 +4.0376e+00 +3.7297e+00 +1.9166e-01 +1.4783e+00 -3.3475e+00 +1.5797e+00 -1.2430e+00 +2.1488e+00 -8.2013e-01 +1.9759e+00 -4.1000e+00 -3.7523e+00 +1.8447e+00 -3.3383e+00 +2.5167e-03 +4.2102e+00 +1.0270e+00
420 +4.768547605e+01 +4.768547605e+01 -9.524523947e+00 -9.524523947e+00 -1.1062e+00 +3.6114e+00 -4.2241e+00 +4.0360e+00 +3.7491e+00 +1.7801e-01 +1.5277e+00 -3.3001e+00 +1.6050e+00 -1.2484e+00 +2.1470e+00 -8.4645e-01 +1.9658e+00 -4.1122e+00 -3.7710e+00 +1.8027e+00 -3.3297e+00 +1.3567e-02 +4.1603e+00 +1.0229e+00
424 +4.301471766e+01 +4.301471766e+01 -1.419528234e+01 -1.419528234e+01 -1.0705e+00 +3.5925e+00 -4.2262e+00 +4.0021e+00 +3.7276e+00 +1.8160e-01 +1.4978e+00 -3.3495e+00 +1.5297e+00 -1.2463e+00 +2.1461e+00 -8.2976e-01 +1.9273e+00 -4.1384e+00 -3.7830e+00 +1.8370e+00 -3.3397e+00 +1.3894e-02 +4.1942e+00 +1.0369e+00
861 +3.976115068e+01 +3.976115068e+01 -1.744884932e+01 -1.744884932e+01 -7.8228e-01 +3.5461e+00 -4.2255e+00 +4.0401e+00 +3.7374e+00 +1.8128e-01 +1.4834e+00 -3.3763e+00 +1.6661e+00 -1.2435e+00 +2.1080e+00 -8.1766e-01 +1.9548e+00 -4.1583e+00 -3.7570e+00 +1.8438e+00 -3.2537e+00 +2.1801e-01 +4.2027e+00 +1.0120e+00
1001 +3.654776402e+01 +3.654776402e+01 -2.066223598e+01 -2.066223598e+01 -1.0021e+00 +3.5659e+00 -4.2155e+00 +4.0445e+00 +3.6565e+00 +1.7997e-01 +1.5234e+00 -3.3401e+00 +1.3392e+00 -1.2526e+00 +1.5770e+00 -9.4837e-01 +1.9628e+00 -4.2543e+00 -3.7683e+00 +1.8574e+00 -3.4407e+00 +6.5619e-01 +4.3546e+00 +1.0559e+00
1053 +3.482732259e+01 +3.482732259e+01 -2.238267741e+01 -2.238267741e+01 -8.6767e-01 +3.6433e+00 -4.2430e+00 +4.0348e+00 +3.6938e+00 +1.7665e-01 +1.4212e+00 -3.3622e+00 +1.3948e+00 -1.2443e+00 +1.8356e+00 -7.3133e-01 +2.0318e+00 -3.8563e+00 -3.8116e+00 +1.8459e+00 -3.1548e+00 +4.5458e-01 +4.1573e+00 +1.0195e+00
1066 +3.331313491e+01 +3.331313491e+01 -2.389686509e+01 -2.389686509e+01 -9.6192e-01 +3.5485e+00 -4.2493e+00 +4.0265e+00 +3.6685e+00 +1.8811e-01 +1.4860e+00 -3.3810e+00 +1.6180e+00 -1.2620e+00 +2.0162e+00 -8.6814e-01 +2.1181e+00 -4.1936e+00 -3.7782e+00 +1.8698e+00 -2.6923e+00 +1.6597e-01 +4.2984e+00 +1.0286e+00
1110 +3.203166164e+01 +3.203166164e+01 -2.517833836e+01 -2.517833836e+01 -4.6594e-01 +3.7112e+00 -4.2582e+00 +4.0700e+00 +3.8210e+00 +1.8310e-01 +1.5180e+00 -3.3914e+00 +1.6141e+00 -1.2281e+00 +1.8054e+00 -7.9868e-01 +1.9595e+00 -3.9579e+00 -3.6961e+00 +1.8684e+00 -1.9158e+00 +3.4509e-01 +4.3038e+00 +1.0322e+00
1125 +3.125455560e+01 +3.125455560e+01 -2.595544440e+01 -2.595544440e+01 -9.6951e-01 +3.5518e+00 -4.1676e+00 +4.0350e+00 +3.7112e+00 +1.7790e-01 +1.6136e+00 -3.3252e+00 +1.5390e+00 -1.2380e+00 +7.3776e-01 -7.7272e-01 +2.0512e+00 -4.1393e+00 -3.4563e+00 +1.8681e+00 -2.8763e+00 +6.2060e-01 +4.1912e+00 +1.0273e+00
1173 +2.802714180e+01 +2.802714180e+01 -2.918285820e+01 -2.918285820e+01 -1.0020e+00 +3.5476e+00 -4.2248e+00 +4.0398e+00 +3.6943e+00 +1.7329e-01 +1.4958e+00 -3.3726e+00 +1.6424e+00 -1.2375e+00 +1.5874e+00 -8.0928e-01 +1.9553e+00 -4.0767e+00 -3.7621e+00 +1.8324e+00 -2.8439e+00 +3.6580e-01 +3.9280e+00 +1.0247e+00
1211 +2.607869812e+01 +2.607869812e+01 -3.113130188e+01 -3.113130188e+01 -1.3836e+00 +3.5858e+00 -4.1727e+00 +3.9853e+00 +3.7664e+00 +1.7596e-01 +1.4006e+00 -3.1383e+00 +1.7226e+00 -1.2438e+00 +1.6343e+00 -8.2977e-01 +2.0139e+00 -3.9445e+00 -3.7437e+00 +1.8935e+00 -2.6182e+00 +4.4154e-01 +4.0892e+00 +1.0753e+00
1225 +2.442274961e+01 +2.442274961e+01 -3.278725039e+01 -3.278725039e+01 -9.7464e-01 +3.7910e+00 -4.2736e+00 +4.0240e+00 +3.7680e+00 +1.8265e-01 +1.5286e+00 -3.2496e+00 +1.6076e+00 -1.2330e+00 +1.7322e+00 -8.3840e-01 +2.0362e+00 -4.2567e+00 -3.6181e+00 +1.8633e+00 -2.7453e+00 +3.7192e-01 +4.2601e+00 +1.0371e+00
1458 +2.341694046e+01 +2.341694046e+01 -3.379305954e+01 -3.379305954e+01 -7.4773e-01 +3.6574e+00 -4.2352e+00 +4.0375e+00 +3.8706e+00 +1.7979e-01 +1.5783e+00 -3.2788e+00 +1.6859e+00 -1.2269e+00 +1.8773e+00 -8.3059e-01 +2.1223e+00 -4.1468e+00 -3.5301e+00 +1.8467e+00 -3.0587e+00 +3.8651e-01 +4.2874e+00 +1.1002e+00
1521 +2.277823129e+01 +2.277823129e+01 -3.443176871e+01 -3.443176871e+01 -6.8560e-01 +3.6001e+00 -4.1334e+00 +3.9395e+00 +3.7927e+00 +1.3656e-01 +1.4028e+00 -3.2031e+00 +1.8476e+00 -1.2245e+00 +1.5990e+00 -6.9291e-01 +2.5375e+00 -4.2759e+00 -3.1417e+00 +1.8423e+00 -2.7326e+00 +5.9370e-01 +4.2786e+00 +1.0631e+00
1562 +2.131931521e+01 +2.131931521e+01 -3.589068479e+01 -3.589068479e+01 -1.2098e+00 +3.6256e+00 -4.2248e+00 +4.0443e+00 +3.7149e+00 +2.1518e-01 +1.4808e+00 -2.9945e+00 +1.8613e+00 -1.2283e+00 +1.4997e+00 -6.6154e-01 +2.1811e+00 -4.2127e+00 -3.4191e+00 +1.8806e+00 -2.5207e+00 +5.4215e-01 +3.9193e+00 +1.2327e+00
1745 +2.055382990e+01 +2.055382990e+01 -3.665617010e+01 -3.665617010e+01 -1.2661e+00 +3.8396e+00 -4.2160e+00 +4.0351e+00 +3.6252e+00 +1.9634e-01 +1.0410e+00 -3.2095e+00 +1.8688e+00 -1.2420e+00 +1.2726e+00 -7.7278e-01 +2.0965e+00 -4.0034e+00 -3.4102e+00 +1.8403e+00 -1.4685e+00 -7.5418e-02 +4.0569e+00 +1.0231e+00
1907 +1.947291099e+01 +1.947291099e+01 -3.773708901e+01 -3.773708901e+01 -1.7193e+00 +3.6628e+00 -4.2669e+00 +4.0170e+00 +3.6428e+00 +2.3926e-01 +9.4753e-01 -3.1246e+00 +1.8365e+00 -1.2286e+00 +1.1435e+00 -7.5562e-01 +2.1690e+00 -4.4287e+00 -3.4656e+00 +1.8405e+00 -2.5802e+00 +1.5778e-01 +4.3505e+00 +1.0352e+00
1949 +1.569227377e+01 +1.569227377e+01 -4.151772623e+01 -4.151772623e+01 -1.4770e+00 +3.3426e+00 -4.0065e+00 +3.9688e+00 +3.7165e+00 +1.0194e-01 +9.0370e-01 -3.1041e+00 +1.8521e+00 -1.1585e+00 +1.1220e+00 -4.8571e-01 +2.2070e+00 -4.2176e+00 -3.3855e+00 +1.8672e+00 -2.2988e+00 +3.4228e-01 +4.1001e+00 +9.9886e-01
2575 +1.521507753e+01 +1.521507753e+01 -4.199492247e+01 -4.199492247e+01 -7.4917e-01 +3.5798e+00 -4.1277e+00 +4.1435e+00 +3.6222e+00 +2.0855e-01 +8.3974e-01 -2.8242e+00 +1.8212e+00 -1.2860e+00 +1.3367e+00 -6.6374e-01 +2.3663e+00 -4.3038e+00 -2.6909e+00 +1.8286e+00 -2.5383e+00 +1.0642e+00 +3.6593e+00 +7.0084e-01
3091 +1.465456067e+01 +1.465456067e+01 -4.255543933e+01 -4.255543933e+01 -7.2331e-01 +3.4631e+00 -4.1425e+00 +3.9585e+00 +3.7886e+00 +2.1931e-01 +6.3708e-01 -2.8501e+00 +1.8732e+00 -1.3236e+00 +1.1210e+00 -3.7869e-01 +2.3168e+00 -4.6717e+00 -3.0616e+00 +1.9434e+00 -2.6104e+00 +4.4436e-01 +3.4884e+00 +7.7050e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.335693627e+01 +7.335693627e+01 -9.266430637e+02 -9.266430637e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.474570310e+01 +5.474570310e+01 -9.452542969e+02 -9.452542969e+02 -1.3484e+00 +3.6466e+00 +3.9160e+00 +2.5456e+00 -7.1609e-02 -4.3440e+00 -5.2084e-01 +3.4851e-01 -2.4054e+00 -5.0424e-02 -4.6673e+00 +3.5031e+00 -2.2432e+00 +6.2799e-01 +3.0705e-01 +1.2172e+00 -2.5232e+00 -4.1466e+00 +3.1331e+00 -3.0137e+00
15 +5.340758938e+01 +5.340758938e+01 -9.465924106e+02 -9.465924106e+02 -1.3395e+00 +3.6417e+00 +3.9146e+00 +2.5451e+00 -7.2598e-02 -4.3559e+00 -5.2601e-01 +3.4580e-01 -2.4143e+00 -5.6335e-02 -4.6669e+00 +3.5030e+00 -2.2642e+00 +6.2924e-01 +3.1307e-01 +1.2120e+00 -2.5293e+00 -4.1409e+00 +3.1291e+00 -3.0229e+00
18 +5.099076298e+01 +5.099076298e+01 -9.490092370e+02 -9.490092370e+02 -1.3460e+00 +3.6527e+00 +3.8471e+00 +2.5322e+00 -7.2613e-02 -4.3472e+00 -5.1957e-01 +3.5083e-01 -2.3854e+00 -5.3466e-02 -4.6791e+00 +3.5030e+00 -2.2633e+00 +6.1734e-01 +3.0612e-01 +1.2107e+00 -2.5305e+00 -4.1518e+00 +3.1238e+00 -3.0433e+00
209 +5.000785592e+01 +5.000785592e+01 -9.499921441e+02 -9.499921441e+02 -1.3416e+00 +3.6445e+00 +3.9083e+00 +2.5442e+00 -6.7271e-02 -4.3460e+00 -5.4527e-01 +3.4141e-01 -2.4089e+00 -5.1324e-02 -4.6826e+00 +3.5024e+00 -2.2737e+00 +6.1931e-01 +3.1114e-01 +1.2188e+00 -2.5228e+00 -4.1518e+00 +3.1453e+00 -3.0144e+00
267 +4.865165386e+01 +4.865165386e+01 -9.513483461e+02 -9.513483461e+02 -1.3459e+00 +3.6375e+00 +3.8988e+00 +2.5380e+00 -6.8937e-02 -4.3487e+00 -5.3972e-01 +3.5203e-01 -2.4067e+00 -6.3890e-02 -4.6733e+00 +3.5029e+00 -2.2421e+00 +6.2465e-01 +3.0205e-01 +1.2046e+00 -2.5335e+00 -4.1757e+00 +3.1218e+00 -3.0149e+00
274 +4.440951728e+01 +4.440951728e+01 -9.555904827e+02 -9.555904827e+02 -1.3433e+00 +3.6324e+00 +3.8756e+00 +2.5474e+00 -6.1955e-02 -4.3654e+00 -5.7494e-01 +3.3471e-01 -2.4133e+00 -6.7873e-02 -4.7147e+00 +3.5030e+00 -2.2575e+00 +6.2320e-01 +3.1127e-01 +1.1955e+00 -2.5306e+00 -4.1636e+00 +3.1378e+00 -3.0117e+00
487 +4.159184496e+01 +4.159184496e+01 -9.584081550e+02 -9.584081550e+02 -1.3576e+00 +3.6355e+00 +3.8471e+00 +2.5264e+00 -6.3333e-02 -4.3555e+00 -7.1384e-01 +3.4242e-01 -2.4117e+00 -7.3401e-02 -4.7132e+00 +3.5031e+00 -2.2447e+00 +6.1246e-01 +3.0184e-01 +1.2081e+00 -2.5339e+00 -4.1556e+00 +3.1320e+00 -3.0104e+00
631 +3.994335870e+01 +3.994335870e+01 -9.600566413e+02 -9.600566413e+02 -1.2991e+00 +3.6400e+00 +3.8814e+00 +2.5393e+00 -7.1952e-02 -4.3304e+00 -7.4091e-01 +3.3219e-01 -2.4659e+00 -8.2418e-02 -4.6764e+00 +3.5034e+00 -2.2438e+00 +6.1458e-01 +2.8231e-01 +1.2066e+00 -2.5229e+00 -4.1516e+00 +3.1372e+00 -3.0365e+00
663 +3.844422511e+01 +3.844422511e+01 -9.615557749e+02 -9.615557749e+02 -1.3477e+00 +3.6066e+00 +3.8767e+00 +2.5362e+00 -7.6939e-02 -4.3361e+00 -7.1721e-01 +3.5293e-01 -2.5003e+00 -9.3130e-02 -4.6742e+00 +3.5029e+00 -2.2391e+00 +6.5337e-01 +3.0236e-01 +1.1836e+00 -2.5257e+00 -4.1513e+00 +3.1356e+00 -3.0753e+00
893 +3.743622931e+01 +3.743622931e+01 -9.625637707e+02 -9.625637707e+02 -1.3868e+00 +3.5341e+00 +3.8505e+00 +2.5214e+00 -8.9019e-02 -4.3288e+00 -1.2615e+00 +3.4865e-01 -2.4446e+00 -1.2540e-01 -4.6991e+00 +3.5039e+00 -2.1327e+00 +5.7733e-01 +3.0542e-01 +1.2133e+00 -2.5222e+00 -4.0934e+00 +3.0849e+00 -2.9857e+00
999 +3.696281541e+01 +3.696281541e+01 -9.630371846e+02 -9.630371846e+02 -1.3835e+00 +3.6185e+00 +3.8800e+00 +2.5487e+00 -9.5285e-02 -4.3187e+00 -6.7852e-01 +3.3810e-01 -2.4576e+00 -9.5558e-02 -4.6953e+00 +3.5034e+00 -2.2326e+00 +6.4471e-01 +3.1979e-01 +1.2072e+00 -2.5203e+00 -4.1301e+00 +3.1422e+00 -3.0261e+00
1318 +3.539847639e+01 +3.539847639e+01 -9.646015236e+02 -9.646015236e+02 -1.3797e+00 +3.6272e+00 +3.8418e+00 +2.5204e+00 -9.8195e-02 -4.3110e+00 -1.2625e+00 +3.3527e-01 -2.4095e+00 -8.1827e-02 -4.7112e+00 +3.4999e+00 -2.1783e+00 +5.8752e-01 +2.4876e-01 +1.1774e+00 -2.5484e+00 -4.1347e+00 +3.1824e+00 -3.0434e+00
1322 +3.304617306e+01 +3.304617306e+01 -9.669538269e+02 -9.669538269e+02 -1.3387e+00 +3.6143e+00 +3.8828e+00 +2.5808e+00 -7.1453e-02 -4.3071e+00 -1.1009e+00 +4.1848e-01 -2.4091e+00 -1.4765e-01 -4.6296e+00 +3.5084e+00 -2.1539e+00 +6.0496e-01 +4.2405e-02 +1.1640e+00 -2.5154e+00 -4.1390e+00 +3.1279e+00 -3.0348e+00
1324 +3.208026371e+01 +3.208026371e+01 -9.679197363e+02 -9.679197363e+02 -1.3645e+00 +3.6020e+00 +3.8915e+00 +2.5660e+00 -7.6759e-02 -4.3234e+00 -1.0354e+00 +3.5408e-01 -2.4453e+00 -1.3091e-01 -4.7178e+00 +3.5018e+00 -2.2145e+00 +6.0188e-01 -9.9280e-02 +1.1898e+00 -2.5198e+00 -4.1579e+00 +3.1421e+00 -3.0071e+00
1435 +2.937353388e+01 +2.937353388e+01 -9.706264661e+02 -9.706264661e+02 -1.4104e+00 +3.6086e+00 +3.8686e+00 +2.5257e+00 -9.7165e-02 -4.3277e+00 -1.0561e+00 +4.5294e-01 -2.3595e+00 -4.4677e-02 -4.6773e+00 +3.5023e+00 -2.2226e+00 +5.1957e-01 -9.3439e-02 +1.1612e+00 -2.5011e+00 -4.0859e+00 +3.1606e+00 -2.9297e+00
1558 +2.673731871e+01 +2.673731871e+01 -9.732626813e+02 -9.732626813e+02 -1.4685e+00 +3.6394e+00 +3.9078e+00 +2.5418e+00 -8.2462e-02 -4.3209e+00 -1.3318e+00 +3.5338e-01 -2.4401e+00 -1.1776e-01 -4.6813e+00 +3.5026e+00 -2.1799e+00 +6.0897e-01 +5.6144e-03 +9.6794e-01 -2.5023e+00 -4.2572e+00 +3.0968e+00 -2.9833e+00
1722 +2.377332118e+01 +2.377332118e+01 -9.762266788e+02 -9.762266788e+02 -1.4891e+00 +3.5863e+00 +3.8906e+00 +2.5420e+00 -8.2640e-02 -4.3572e+00 -1.2771e+00 +3.5952e-01 -2.3710e+00 -6.1053e-01 -4.6944e+00 +3.5043e+00 -2.0386e+00 +5.0124e-01 +4.3722e-02 +1.1079e+00 -2.4947e+00 -4.0141e+00 +3.1235e+00 -3.0954e+00
