% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
417 +1.214701383e+01 +1.214701383e+01 -1.357529862e+02 -1.357529862e+02 +1.9922e-01 -6.0184e-01 +3.1512e+00 +1.9859e+00 +2.4405e+00 -3.8766e+00 +8.4725e-01 +9.5512e-01 -2.2139e-01 -1.2250e+00 -2.0019e+00 -4.3002e-02 -2.3238e+00 -1.0134e+00 +2.2692e+00 -8.9231e-01 -5.9833e-01 -8.8813e-01 -1.1727e+00 +4.5217e+00
538 +1.183050413e+01 +1.183050413e+01 -1.360694959e+02 -1.360694959e+02 +2.0178e-01 -5.9449e-01 +3.1021e+00 +2.0063e+00 +2.4507e+00 -3.8810e+00 +8.1992e-01 +9.4272e-01 -2.7117e-01 -1.1934e+00 -1.9987e+00 -4.4256e-02 -2.5545e+00 -9.9351e-01 +2.2475e+00 -8.9140e-01 -6.4820e-01 -7.9852e-01 -1.1720e+00 +4.4908e+00
617 +1.168621432e+01 +1.168621432e+01 -1.362137857e+02 -1.362137857e+02 +1.5366e-01 -6.1069e-01 +3.0871e+00 +1.9850e+00 +2.5695e+00 -3.8721e+00 +8.3305e-01 +9.2891e-01 -2.5221e-01 -1.2624e+00 -2.0000e+00 -4.1464e-02 -2.5220e+00 -1.0328e+00 +2.2553e+00 -8.8436e-01 -5.9427e-01 -8.0253e-01 -1.1807e+00 +4.4641e+00
732 +1.139415705e+01 +1.139415705e+01 -1.365058429e+02 -1.365058429e+02 +1.9098e-01 -5.9729e-01 +2.8777e+00 +1.9834e+00 +2.6055e+00 -3.8558e+00 +8.3001e-01 +8.6791e-01 -2.7955e-01 -1.2466e+00 -1.9971e+00 -4.3341e-02 -2.5508e+00 -1.0520e+00 +2.2244e+00 -8.9297e-01 -6.3431e-01 -7.8652e-01 -1.1821e+00 +4.4893e+00
778 +1.082532764e+01 +1.082532764e+01 -1.370746724e+02 -1.370746724e+02 +1.9897e-01 -6.0314e-01 +3.0303e+00 +2.0053e+00 +2.5303e+00 -3.8494e+00 +8.1151e-01 +9.4507e-01 -2.5965e-01 -1.2222e+00 -1.9986e+00 -4.1484e-02 -1.5739e+00 -1.0583e+00 +2.1971e+00 -8.7614e-01 -6.2495e-01 -8.5271e-01 -1.1732e+00 +4.5489e+00
1149 +1.044255722e+01 +1.044255722e+01 -1.374574428e+02 -1.374574428e+02 +1.7632e-01 -6.7394e-01 +3.0674e+00 +2.0094e+00 +2.1376e+00 -3.8914e+00 +7.2297e-01 +1.0313e+00 -2.5245e-01 -1.2859e+00 -1.9315e+00 -5.0730e-02 -1.8283e+00 -1.1697e+00 +2.0578e+00 -8.7854e-01 -6.3296e-01 -1.3961e+00 -1.1137e+00 +4.4603e+00
1296 +1.010655782e+01 +1.010655782e+01 -1.377934422e+02 -1.377934422e+02 -3.3298e-02 -5.9460e-01 +3.2705e+00 +1.9905e+00 +2.3109e+00 -3.7738e+00 +8.5490e-01 +9.0674e-01 -2.1424e-01 -1.2629e+00 -1.9959e+00 -4.6211e-02 -2.6006e+00 -1.0289e+00 +2.1506e+00 -8.6741e-01 -7.7472e-01 -8.1142e-01 -1.2658e+00 +4.4523e+00
1324 +9.786162584e+00 +9.786162584e+00 -1.381138374e+02 -1.381138374e+02 -1.7204e-01 -6.2286e-01 +3.0657e+00 +1.9643e+00 +2.2903e+00 -3.8272e+00 +6.2612e-01 +9.6955e-01 -2.8630e-01 -1.2257e+00 -2.0344e+00 -4.7268e-02 -2.6240e+00 -1.0769e+00 +2.1489e+00 -8.6390e-01 -6.8163e-01 -9.0002e-01 -1.1845e+00 +4.6037e+00
1934 +9.716191738e+00 +9.716191738e+00 -1.381838083e+02 -1.381838083e+02 +8.5503e-02 -6.1402e-01 +3.1118e+00 +1.9632e+00 +2.0744e+00 -3.8858e+00 +4.5891e-01 +1.0456e+00 -3.6909e-01 -1.1532e+00 -1.8495e+00 -3.5996e-02 -2.7423e+00 -1.1277e+00 +2.1653e+00 -9.0335e-01 -6.8967e-01 -9.2821e-01 -1.2233e+00 +4.5448e+00
1962 +9.372507228e+00 +9.372507228e+00 -1.385274928e+02 -1.385274928e+02 +1.5053e-01 -6.1755e-01 +3.0402e+00 +1.9989e+00 +2.0789e+00 -3.8397e+00 +4.4671e-01 +1.0961e+00 -2.8508e-01 -1.2485e+00 -2.0393e+00 +1.8261e-02 -2.6398e+00 -1.1698e+00 +2.0707e+00 -8.7363e-01 -6.2574e-01 -1.1203e+00 -1.2821e+00 +4.4983e+00
2201 +9.140442628e+00 +9.140442628e+00 -1.387595574e+02 -1.387595574e+02 +4.1922e-01 -6.0639e-01 +3.0081e+00 +2.0196e+00 +1.9168e+00 -3.7329e+00 +4.0585e-01 +1.0512e+00 -3.2076e-01 -1.5111e+00 -1.9673e+00 -6.2729e-02 -2.7514e+00 -1.1797e+00 +2.4574e+00 -8.6482e-01 -7.0481e-01 -1.2900e+00 -1.2551e+00 +4.5292e+00
2261 +9.048176541e+00 +9.048176541e+00 -1.388518235e+02 -1.388518235e+02 +3.3449e-01 -5.3371e-01 +2.9632e+00 +1.9975e+00 +2.0130e+00 -3.8584e+00 +4.4907e-01 +1.0305e+00 -5.2335e-01 -1.3288e+00 -1.9425e+00 -7.4688e-02 -2.9020e+00 -1.1485e+00 +2.1546e+00 -9.5992e-01 -7.3357e-01 -1.1273e+00 -1.2156e+00 +4.4682e+00
2472 +8.765065283e+00 +8.765065283e+00 -1.391349347e+02 -1.391349347e+02 +9.0396e-01 -5.6197e-01 +2.9730e+00 +2.0069e+00 +2.4392e+00 -4.0797e+00 +2.8705e-01 +9.7125e-01 -4.0750e-01 -7.2237e-01 -2.0657e+00 -8.1993e-02 -2.4944e+00 -1.1210e+00 +1.9808e+00 -1.1034e+00 -6.7723e-01 -1.0154e+00 -1.2667e+00 +4.4970e+00
3888 +8.684008687e+00 +8.684008687e+00 -1.392159913e+02 -1.392159913e+02 +7.7652e-01 -8.2883e-01 +2.5636e+00 +1.9156e+00 +1.1820e+00 -1.2116e+00 +1.0624e+00 +4.6087e-01 -8.3059e-01 -1.7511e-01 -2.6418e+00 +1.4132e+00 -1.0888e+00 -2.4350e+00 +2.0744e+00 -4.9154e-01 -4.4640e-01 -2.4816e+00 -1.8969e+00 +4.4742e+00
4209 +8.295041604e+00 +8.295041604e+00 -1.396049584e+02 -1.396049584e+02 +3.8671e-01 -2.0447e+00 +8.1887e-01 +1.9320e+00 +7.3870e-01 -2.7688e+00 -2.7945e-01 +1.1851e+00 -1.3530e+00 +9.2200e-01 -2.7357e+00 +1.6576e+00 -2.0972e+00 -2.1992e+00 +1.8229e+00 +2.5778e-01 +9.5362e-02 -1.1734e+00 -3.7786e+00 +2.0970e+00
4410 +7.936072798e+00 +7.936072798e+00 -1.399639272e+02 -1.399639272e+02 +1.1447e+00 -9.8367e-01 +1.4987e+00 +1.8272e+00 -6.8671e-02 -3.1610e+00 -3.5949e-01 -6.6026e-01 -1.0948e+00 +3.4045e-01 -3.0381e+00 +2.2042e+00 -3.4032e-01 -1.9730e+00 +1.7438e+00 +6.1366e-02 -1.3417e+00 -1.2173e+00 -2.9945e+00 +3.8353e+00
4821 +7.317463660e+00 +7.317463660e+00 -1.405825363e+02 -1.405825363e+02 +9.7352e-02 -1.9266e+00 +3.6548e+00 +1.8449e+00 +6.8913e-01 -2.0746e+00 +9.4521e-01 -9.1197e-01 -1.9999e+00 +1.2429e+00 -2.9196e+00 +2.4003e+00 -2.1564e+00 -2.0976e+00 +2.0228e+00 +3.7552e-01 -4.9750e-01 -2.3196e+00 -2.7279e+00 +3.6043e+00
6425 +6.963190964e+00 +6.963190964e+00 -1.409368090e+02 -1.409368090e+02 -2.4715e+00 +6.2910e-01 +1.6009e+00 +1.8704e+00 +7.0355e-02 -9.6486e-01 -5.1470e-01 -3.4974e+00 -9.2413e-01 +5.7824e-01 -1.7252e+00 +1.0603e+00 +1.6075e+00 -4.6582e+00 +1.8783e+00 +2.7883e+00 -6.9257e-01 -8.9017e-01 -3.1103e+00 +1.7071e+00
% function evaluation | noise-free fitness - Fopt (-6.080000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.062631142e+01 +1.062631142e+01 +4.546311423e+00 +4.546311423e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2300 +1.000512420e+01 +1.000512420e+01 +3.925124202e+00 +3.925124202e+00 +3.7214e+00 -1.9722e+00 -3.6742e+00 +2.3883e+00 +3.8680e+00 +1.2264e+00 +2.4250e+00 -3.6475e+00 -2.1242e+00 +2.1274e+00 -6.1406e-01 -3.5974e-01 +7.7168e-01 -2.8725e+00 -1.1238e+00 -4.3264e+00 +1.5410e+00 +1.7928e+00 +1.0233e-01 +1.9646e+00
2641 +8.635730625e+00 +8.635730625e+00 +2.555730625e+00 +2.555730625e+00 +3.5785e+00 +6.2442e-01 -3.6093e+00 +1.1076e+00 +4.1873e+00 +2.4848e+00 +1.5236e+00 -3.0646e+00 -1.8394e+00 +2.3084e+00 -5.6174e-01 -3.6042e-01 -2.3000e-01 -4.1251e+00 +2.4998e-02 -3.7626e+00 -2.6919e+00 +9.9254e-01 +2.5039e-01 +2.2732e+00
2814 +8.232707108e+00 +8.232707108e+00 +2.152707108e+00 +2.152707108e+00 +3.2818e+00 +3.7569e-01 -3.3264e+00 -1.8571e-01 +2.8537e+00 +1.1568e+00 +1.3421e+00 -1.4775e+00 -1.2996e+00 +8.6190e-01 -1.0168e+00 -3.7586e-01 -1.7408e+00 -2.7550e+00 -1.5411e+00 -3.3670e+00 -1.1551e-01 +1.4245e+00 +1.6018e+00 +5.8785e-01
2833 +8.040832652e+00 +8.040832652e+00 +1.960832652e+00 +1.960832652e+00 +2.6272e+00 +2.2167e+00 -3.4633e+00 +1.1485e+00 +3.6753e+00 +1.5493e+00 +2.3245e+00 -1.4426e+00 -1.2203e+00 +1.7884e+00 -1.4612e-01 -3.2919e-01 -3.1493e-01 -2.8130e+00 -9.1057e-01 -3.2789e+00 -2.8769e+00 +2.0789e+00 +1.5412e+00 +1.9714e+00
2846 +7.896051968e+00 +7.896051968e+00 +1.816051968e+00 +1.816051968e+00 +3.1418e+00 +6.0821e-01 -3.0250e+00 -1.0087e+00 +3.7775e+00 +2.8413e+00 +1.9787e+00 -2.7833e+00 -2.5188e+00 +1.9651e+00 -1.0596e+00 -2.0400e-01 -7.3087e-01 -2.3361e+00 -1.7198e+00 -2.6648e+00 -1.3926e+00 +1.2157e+00 +1.1713e+00 +3.0101e+00
3187 +7.696424504e+00 +7.696424504e+00 +1.616424504e+00 +1.616424504e+00 +2.9426e+00 +8.4131e-01 -3.5072e+00 +5.5647e-01 +3.0394e+00 -1.7820e-01 +1.6678e+00 -4.6365e-01 +5.7900e-01 +1.3534e+00 -6.6117e-01 -3.8302e-01 -1.0713e+00 -2.7910e+00 -3.9359e+00 -1.9011e+00 -1.7879e+00 +5.1432e-01 -7.1213e-02 +2.1213e+00
3289 +7.016560501e+00 +7.016560501e+00 +9.365605007e-01 +9.365605007e-01 +2.7715e+00 -5.1190e-01 -3.5719e+00 -3.4812e-01 +3.0188e+00 +5.4786e-01 +7.9744e-01 -7.2201e-01 -1.2466e+00 +1.6062e+00 -1.1848e+00 -3.8012e-01 -2.4677e+00 -2.3609e+00 -1.8073e+00 -2.8013e+00 -2.0966e+00 +1.9848e+00 +2.8288e-01 +2.3067e+00
3952 +5.397568475e+00 +5.397568475e+00 -6.824315247e-01 -6.824315247e-01 +1.6292e+00 +3.6488e-01 -3.8386e+00 -1.0236e-01 +3.3845e+00 +1.7560e+00 +1.5812e+00 -8.7871e-01 -3.5862e-01 +7.0314e-01 -1.9799e+00 -4.6346e-01 -2.6880e+00 -2.5069e+00 -4.9886e+00 -3.8896e+00 -2.2708e+00 +8.3279e-01 +1.4661e-01 +5.7989e-01
4925 +4.885729772e+00 +4.885729772e+00 -1.194270228e+00 -1.194270228e+00 +4.5226e-01 +1.2772e+00 -2.8114e+00 -3.7559e-01 +2.7411e-01 +1.8333e+00 +1.0590e-01 -4.7904e-01 +3.0961e-01 -9.6310e-01 -2.8879e+00 +3.1806e-01 -3.4901e+00 -4.8373e-01 -3.0259e+00 -3.7452e+00 -2.5838e+00 -1.2318e-01 +3.4180e-01 -6.8490e-03
% function evaluation | noise-free fitness - Fopt (2.431100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.526322114e+01 +1.526322114e+01 +2.583732211e+02 +2.583732211e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2518 +1.446095583e+01 +1.446095583e+01 +2.575709558e+02 +2.575709558e+02 -1.3656e+00 -1.0146e+00 -2.3872e+00 +1.8999e+00 -4.2056e+00 -1.4974e+00 -1.1422e+00 -1.9076e+00 +4.7703e+00 +2.9438e+00 -2.2133e+00 -4.7696e+00 +4.1578e+00 +9.3756e-01 -1.7544e+00 -3.6199e+00 -1.9238e+00 -2.5063e+00 -3.8684e+00 -1.8933e+00
2944 +1.415909373e+01 +1.415909373e+01 +2.572690937e+02 +2.572690937e+02 -2.0916e+00 -9.9936e-01 -2.7296e+00 +1.5564e+00 -4.1800e+00 -2.4400e+00 -1.8052e+00 -1.9708e+00 +4.4908e+00 +3.1321e+00 -1.5012e+00 -4.7374e+00 +4.9748e+00 +7.8844e-01 -1.7329e+00 -3.7248e+00 -1.2303e+00 -2.4515e+00 -2.7490e+00 -2.2936e+00
3070 +1.396161494e+01 +1.396161494e+01 +2.570716149e+02 +2.570716149e+02 -9.0090e-01 -8.9059e-01 -2.5375e+00 +1.1090e+00 -4.3194e+00 -2.1763e+00 -1.5178e+00 -2.7946e+00 +4.4930e+00 +3.1464e+00 -2.0567e+00 -4.7950e+00 +4.1901e+00 +1.4774e+00 -1.5838e+00 -3.5562e+00 -1.6707e+00 -2.5858e+00 -3.9548e+00 -2.1656e+00
3136 +1.372733022e+01 +1.372733022e+01 +2.568373302e+02 +2.568373302e+02 -8.4708e-01 -1.1529e+00 -3.6907e+00 +8.6576e-01 -4.0989e+00 -9.7149e-01 -1.2244e+00 -3.6644e-02 +4.1374e+00 +2.2359e+00 -1.4106e+00 -4.9005e+00 +4.0791e+00 +3.6656e+00 -1.7185e+00 -3.8217e+00 -1.8157e+00 -3.1628e+00 -2.6266e+00 -3.1820e+00
3344 +1.110788320e+01 +1.110788320e+01 +2.542178832e+02 +2.542178832e+02 -4.7039e-01 -1.3258e+00 -1.9145e+00 +3.7377e-01 -4.0468e+00 -2.1829e+00 -1.4123e+00 -1.1518e+00 +4.1631e+00 +3.2083e+00 -5.7182e-01 -4.4672e+00 +3.8156e+00 +1.0591e+00 -1.2380e+00 -4.1490e+00 -1.7791e+00 -3.5122e+00 -2.3220e+00 -2.7633e+00
4000 +1.049278354e+01 +1.049278354e+01 +2.536027835e+02 +2.536027835e+02 -2.1700e+00 -1.8851e+00 -1.8509e+00 -4.4338e-02 -4.1129e+00 +6.7627e-01 -3.0022e+00 +6.2900e-01 +3.3686e+00 +3.1850e+00 -1.1063e+00 -4.5531e+00 +3.9974e+00 +2.7048e+00 -1.1812e-01 -3.1254e+00 -1.3298e+00 -2.3746e+00 +1.5796e+00 -3.1925e+00
4252 +1.032331078e+01 +1.032331078e+01 +2.534333108e+02 +2.534333108e+02 -3.2796e+00 -2.3544e+00 -4.4520e-01 -3.8179e+00 -4.2050e+00 -1.9537e+00 -7.6072e-01 +1.1623e+00 +2.8490e+00 -5.4696e-01 -1.8576e+00 -4.4981e+00 -2.7492e+00 +2.4418e+00 +1.6214e-02 -3.9682e+00 -1.7776e+00 -2.7439e+00 +1.4470e+00 -1.6626e+00
4364 +9.456616961e+00 +9.456616961e+00 +2.525666170e+02 +2.525666170e+02 -2.5797e+00 +4.9415e-01 -1.1659e+00 -1.6874e-01 -4.3863e+00 -4.8658e-01 -3.0873e+00 -1.8325e+00 +2.7409e+00 +8.5325e-01 -5.9540e-01 -4.4573e+00 +1.0665e+00 -5.1936e-01 -1.6380e-01 -1.8426e+00 +2.3601e-01 -2.1869e+00 -7.6808e-01 -2.2476e+00
4404 +8.839417908e+00 +8.839417908e+00 +2.519494179e+02 +2.519494179e+02 -3.2227e+00 -1.5429e+00 -2.0568e+00 -2.4714e+00 -3.5463e+00 +2.0813e+00 +5.7805e-01 -6.7672e-01 +3.2274e+00 -7.0877e-01 -1.1941e+00 -4.2777e+00 -2.6527e+00 -2.0233e+00 +2.3201e-01 -6.7895e-01 -3.8273e+00 -2.4737e+00 +2.7490e+00 -2.7039e+00
4617 +8.573992063e+00 +8.573992063e+00 +2.516839921e+02 +2.516839921e+02 -2.7847e+00 -2.8542e+00 -1.6558e+00 -1.2870e+00 -3.6634e+00 -9.4251e-01 -1.7658e+00 +4.7375e+00 +2.5585e+00 +2.5693e+00 -5.5459e-01 -5.2554e+00 +1.5324e+00 -1.0203e+00 -2.1789e+00 -5.0960e-01 +6.3935e-01 -1.2973e+00 -7.2373e-01 -2.7134e+00
4917 +7.397740166e+00 +7.397740166e+00 +2.505077402e+02 +2.505077402e+02 -2.1224e+00 -4.2359e-01 -1.5160e+00 -1.2386e+00 -4.6092e+00 -8.6608e-02 -1.2318e+00 +2.8780e-01 +1.0227e+00 +1.6261e+00 +6.2195e-01 -4.4608e+00 +2.0179e+00 +2.0963e+00 +1.8798e-01 -2.1054e-01 -6.1419e-01 -2.6350e+00 +4.0868e+00 -1.1611e+00
5314 +6.984717454e+00 +6.984717454e+00 +2.500947175e+02 +2.500947175e+02 -2.1881e+00 -8.3103e-01 -5.0543e-01 -1.1810e+00 -4.1658e+00 +1.1861e+00 -1.2680e+00 +3.0649e-01 +2.3353e+00 +1.1449e-01 +8.1763e-01 -3.8772e+00 +1.3457e+00 +5.0986e-01 +4.0657e-01 +9.8916e-01 -1.3957e+00 +9.9516e-01 +1.0870e+00 -4.8048e+00
5470 +6.757363192e+00 +6.757363192e+00 +2.498673632e+02 +2.498673632e+02 -2.5970e+00 +4.3722e-01 -8.8312e-01 -4.8231e+00 -3.6635e+00 -9.2655e-01 -1.7833e+00 -2.9549e-01 +8.6287e-01 +5.8806e-01 +3.1643e+00 -3.8035e+00 -2.5699e+00 +1.6728e+00 -7.8810e-02 +7.3682e-01 -7.2872e-01 -2.2341e+00 +1.2512e+00 -2.0456e+00
5615 +6.010732134e+00 +6.010732134e+00 +2.491207321e+02 +2.491207321e+02 -2.9953e+00 -2.2226e+00 -2.9395e-01 -1.6965e+00 -3.5325e+00 -1.1745e+00 -8.4682e-01 -1.4013e+00 +2.1743e+00 -4.3142e-01 +4.6330e-01 -2.6645e+00 -1.4252e-01 +1.4737e-01 +3.8557e-01 +1.9904e-01 -1.0959e+00 -1.0173e+00 +3.2152e+00 +1.4640e+00
6228 +5.629200788e+00 +5.629200788e+00 +2.487392008e+02 +2.487392008e+02 -3.2010e+00 +2.1905e-01 -5.5808e-01 -1.4556e+00 -3.8323e+00 +4.0624e-01 -4.0544e-01 +5.6291e-03 +1.6821e+00 +7.5464e-01 +7.7792e-01 -1.9892e+00 -1.7815e+00 +1.3263e+00 +1.0399e+00 +1.4146e+00 -2.4160e+00 +1.0214e-01 +1.7801e+00 -1.9013e+00
6291 +5.114412776e+00 +5.114412776e+00 +2.482244128e+02 +2.482244128e+02 -3.1312e+00 +2.6470e+00 -7.6433e-01 -2.8673e+00 -3.5291e+00 -4.3405e-01 -5.0949e+00 +4.7687e-01 +2.7359e+00 -7.6200e-01 -7.5906e-01 -2.1777e-01 -2.1196e+00 +1.6192e+00 +6.6045e-01 +1.6280e+00 +9.7075e-01 -1.0494e+00 +2.4899e+00 -3.2131e+00
6588 +4.753518431e+00 +4.753518431e+00 +2.478635184e+02 +2.478635184e+02 -2.5305e+00 +1.6011e+00 +6.7713e-01 -3.6075e+00 -3.9740e+00 +1.5296e-01 -3.2606e+00 -1.5560e+00 +3.7179e-01 -3.6227e+00 -1.5909e-01 -2.4837e+00 -5.7539e-01 +2.0595e+00 +3.0021e-01 +3.4782e+00 +2.3540e-01 -3.8976e-01 +1.9845e+00 -3.4261e+00
7824 +4.287343274e+00 +4.287343274e+00 +2.473973433e+02 +2.473973433e+02 -2.2115e+00 +1.3704e+00 +2.7421e-01 -2.2990e+00 -3.6750e+00 +7.0422e-01 -3.9418e+00 -9.1125e-02 +2.0518e+00 -8.4437e-01 +1.6330e+00 -1.6594e+00 +1.3294e+00 +1.5810e+00 +1.4043e+00 +2.5661e+00 -6.3935e-01 +1.9078e+00 +2.9191e+00 -1.9112e+00
8572 +4.174150457e+00 +4.174150457e+00 +2.472841505e+02 +2.472841505e+02 -1.1107e+00 -9.5957e-01 -4.6179e-01 -1.7315e+00 -2.3352e+00 +2.1816e+00 -2.6634e+00 -9.3745e-01 +1.4917e+00 -1.6342e+00 +2.3298e+00 -2.2885e+00 -4.1033e-01 +2.3414e+00 +9.5535e-01 +1.6442e+00 -3.1022e-01 +5.4235e-01 +2.7318e+00 -2.2727e+00
% function evaluation | noise-free fitness - Fopt (-1.436200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.974406670e+01 +1.974406670e+01 -1.238759333e+02 -1.238759333e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2146 +1.935103980e+01 +1.935103980e+01 -1.242689602e+02 -1.242689602e+02 +3.0623e+00 -1.0243e+00 -1.1464e-01 -2.8353e+00 -4.0705e+00 -1.8475e+00 -6.3903e-01 -3.5181e+00 +2.2881e+00 +2.9838e+00 +3.4697e+00 -4.2749e-02 +2.3775e+00 -2.6330e+00 +3.8960e+00 +3.9584e+00 -5.0495e-01 +3.1648e+00 +1.3834e+00 +2.1642e+00
2708 +1.893144117e+01 +1.893144117e+01 -1.246885588e+02 -1.246885588e+02 +4.2961e+00 -7.7141e-01 -2.4707e-01 -2.7358e+00 -3.2833e+00 -1.8452e+00 -2.6945e+00 -3.4320e+00 +4.0173e+00 +2.9920e+00 +2.7563e+00 +4.8785e-01 +8.3359e-02 -2.5969e+00 +3.8987e+00 +3.4961e+00 +1.8269e-01 +3.1454e+00 +1.2511e+00 +2.3106e+00
2925 +1.825533638e+01 +1.825533638e+01 -1.253646636e+02 -1.253646636e+02 +3.5207e+00 +1.5827e-01 +2.6933e-01 -2.7637e+00 -4.0921e+00 -1.8283e+00 -2.1512e+00 -3.6117e+00 +2.5589e+00 +2.9252e+00 +2.9403e+00 +1.1744e+00 +1.1682e+00 -2.6782e+00 +4.2005e+00 +3.2726e+00 +2.5005e+00 +2.9336e+00 +1.1653e+00 +2.7238e+00
3114 +1.624057232e+01 +1.624057232e+01 -1.273794277e+02 -1.273794277e+02 +2.0799e+00 +8.6710e-02 +4.9991e-01 -3.0288e+00 -3.0598e+00 -1.8032e+00 -1.7967e+00 -2.7846e+00 +1.6667e+00 +2.8670e+00 +2.5168e+00 +7.1398e-01 -3.6207e-01 -2.5919e+00 +3.2557e+00 +3.1884e+00 +1.6954e+00 +2.4717e+00 +1.3260e+00 +2.6562e+00
3304 +1.571967719e+01 +1.571967719e+01 -1.279003228e+02 -1.279003228e+02 +2.6520e+00 +1.2767e+00 -1.4102e-01 -1.7722e+00 -3.2485e+00 -1.3961e+00 -1.1362e+00 -3.9689e+00 +6.3334e-01 +2.8985e+00 +1.3206e+00 -1.2443e+00 -8.9875e-01 -2.8118e+00 +3.5219e+00 +2.5865e+00 -8.8759e-01 +2.4379e+00 +1.5582e+00 +2.1987e+00
3405 +1.519640776e+01 +1.519640776e+01 -1.284235922e+02 -1.284235922e+02 +3.1371e+00 +1.0950e-01 +3.6516e-01 +1.1842e+00 -3.4228e+00 -1.7001e+00 -2.0873e+00 -4.0340e+00 +2.2777e+00 +2.6391e+00 +3.3612e+00 +1.3098e-01 +7.8194e-01 -2.0503e+00 +2.9270e+00 +3.1091e+00 +4.4379e+00 +2.0087e+00 +1.3592e+00 +3.0813e+00
3426 +1.340387329e+01 +1.340387329e+01 -1.302161267e+02 -1.302161267e+02 +2.6378e+00 +6.3614e-01 -1.3430e+00 -1.9971e+00 -3.4741e+00 -7.1196e-01 -1.3394e+00 -4.0853e+00 +3.8309e+00 +3.0379e+00 +1.1870e+00 +9.5583e-01 -1.5922e-01 -3.0330e+00 +3.6444e+00 +2.1364e+00 +3.1674e+00 +3.6533e-01 +1.1225e+00 +4.2522e-01
3723 +1.182480798e+01 +1.182480798e+01 -1.317951920e+02 -1.317951920e+02 +7.2820e-01 +8.4059e-01 +1.2739e+00 -1.0105e+00 -3.2972e+00 -9.5786e-01 -1.3734e+00 -3.0862e+00 +2.6737e+00 +2.7679e+00 +1.1698e+00 -2.4057e+00 +7.7781e-01 -3.2748e+00 +1.4691e+00 +2.9346e+00 +1.3726e+00 -1.1105e+00 +1.2637e+00 +3.3408e+00
3788 +1.102365518e+01 +1.102365518e+01 -1.325963448e+02 -1.325963448e+02 +1.5577e+00 +2.4998e+00 -3.2151e+00 +2.0581e-01 -4.1239e+00 -7.8924e-02 +1.5802e+00 -1.1324e+00 +3.3234e+00 +2.7775e+00 -5.1936e-02 +1.0881e+00 +5.7219e-01 -2.9022e+00 +1.1583e+00 +1.9777e+00 +3.0362e+00 -2.7335e-02 +1.2622e+00 +2.3484e+00
3956 +9.604124186e+00 +9.604124186e+00 -1.340158758e+02 -1.340158758e+02 +1.0039e+00 +1.5214e+00 +1.5544e+00 -1.0933e+00 -2.8162e+00 -6.8120e-01 +1.2949e+00 -2.2888e+00 +3.4932e+00 +2.3574e+00 -4.0672e+00 -1.8362e+00 -3.0866e-01 -3.5029e+00 +1.6842e+00 +2.4449e+00 +2.9707e+00 -3.3110e+00 +1.4632e+00 +2.8494e+00
4160 +9.373520771e+00 +9.373520771e+00 -1.342464792e+02 -1.342464792e+02 +7.8280e-02 +5.1379e+00 -1.8611e+00 -7.9632e-01 -2.3560e+00 +3.1837e-01 +1.2543e+00 -9.5501e-02 +4.1681e+00 +2.2765e+00 -1.5836e-01 -1.6221e+00 -2.5955e+00 -1.5386e+00 +2.9844e+00 +2.1102e+00 +5.6771e-01 +1.1780e+00 +8.1293e-01 +3.7752e+00
4237 +7.946000251e+00 +7.946000251e+00 -1.356739997e+02 -1.356739997e+02 -2.3692e-01 +2.1755e+00 -4.6457e-01 -3.6447e-02 -3.5210e+00 -1.0416e+00 +1.6274e+00 -2.1276e+00 +2.1703e+00 +2.4793e+00 -4.2035e-01 -2.0904e+00 -1.5667e+00 -1.7253e+00 +1.2008e+00 +3.1904e+00 +1.8811e+00 -4.2474e-01 +9.1103e-01 +3.8536e+00
