% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4187 +1.819285106e+02 +1.819285106e+02 +1.857485106e+02 +1.857485106e+02 -3.5940e-01 -1.5535e+00 +9.0841e-01 +2.7630e+00 +3.3832e+00 -4.4413e+00 +5.4300e-01 -2.5715e+00 -1.3656e+00 -1.5933e+00 +1.1697e+00 -2.0300e+00 +5.4763e-01 -5.4187e+00 +3.2088e+00 -8.5192e-01 -4.2058e+00 +5.4178e+00 -2.6627e+00 +5.5780e+00
4232 +1.771957623e+02 +1.771957623e+02 +1.810157623e+02 +1.810157623e+02 -2.1017e+00 -1.4389e+00 +2.1474e+00 +2.3835e+00 +3.0511e+00 -4.1088e+00 -1.4892e+00 -3.6543e+00 -8.8614e-02 -2.6677e+00 +2.1495e+00 -2.4013e+00 +1.0907e-01 -5.8603e+00 +3.2846e+00 -5.6269e-01 -4.0167e+00 +7.4105e+00 -2.9988e+00 +4.8401e+00
4320 +1.609077552e+02 +1.609077552e+02 +1.647277552e+02 +1.647277552e+02 -2.3517e+00 -1.9458e+00 +2.2980e+00 +1.4520e+00 +3.6234e+00 -4.4196e+00 +3.8007e-01 -2.5324e+00 -2.3981e+00 -2.5669e+00 +2.7505e+00 -1.5859e+00 +1.8460e+00 -5.8875e+00 +3.4624e+00 +3.1810e-01 -3.3160e+00 +6.4314e+00 -2.5705e+00 +3.9861e+00
4775 +1.406877930e+02 +1.406877930e+02 +1.445077930e+02 +1.445077930e+02 -1.2545e+00 -6.1700e-01 +2.9174e+00 +1.9729e+00 +2.7851e+00 -4.9118e+00 +1.2875e-01 -3.5018e+00 -1.2983e+00 -3.3082e+00 +1.4613e+00 -2.7488e+00 +7.6942e-01 -5.6467e+00 +1.8391e+00 -1.5837e-01 -3.0182e+00 +6.1766e+00 -2.0110e+00 +3.7346e+00
5378 +1.307220907e+02 +1.307220907e+02 +1.345420907e+02 +1.345420907e+02 -1.0743e+00 -1.8621e+00 +1.6330e+00 -5.9358e-01 +3.6390e+00 -3.2698e+00 +5.2900e-01 -3.7155e+00 +2.6053e-01 -2.5368e+00 +2.2950e+00 -4.7938e-01 +1.3403e+00 -6.3458e+00 +1.0587e+00 +9.7914e-01 -3.4392e+00 +5.2609e+00 -1.7832e+00 +3.3960e+00
5659 +1.110272473e+02 +1.110272473e+02 +1.148472473e+02 +1.148472473e+02 -4.5742e-01 -2.0200e+00 +2.3959e+00 +3.1746e-01 +2.8869e+00 -4.6773e+00 +4.7248e-01 -2.0502e+00 -5.9837e-01 -4.0336e+00 +2.8667e+00 -1.1610e+00 +4.9968e-01 -5.1665e+00 +1.2762e+00 +2.9265e-01 -2.8065e+00 +5.1264e+00 -1.5859e+00 +2.8687e+00
6206 +1.080606907e+02 +1.080606907e+02 +1.118806907e+02 +1.118806907e+02 +9.0642e-01 -1.0390e+00 +4.0234e+00 +1.6095e+00 +1.5486e+00 -3.6176e+00 -2.1792e-01 -4.0116e+00 -9.8062e-01 -2.6668e+00 +3.1825e+00 -9.5272e-01 +1.3021e+00 -4.6629e+00 +4.5056e-01 +3.0073e+00 -2.9081e+00 +6.3766e+00 -1.6228e+00 +2.7598e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.198388697e+03 +1.198388697e+03 +1.220138697e+03 +1.220138697e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1509 +1.168855323e+03 +1.168855323e+03 +1.190605323e+03 +1.190605323e+03 -1.0781e+00 +1.4718e+00 +3.8387e+00 +2.8648e+00 -9.6710e-01 -5.5920e+00 +4.5440e+00 +4.0442e+00 +4.7697e+00 +2.5079e+00 -3.9544e+00 -6.1889e-01 +5.5606e+00 +3.7477e+00 +8.1111e-01 +2.6494e+00 -4.3139e+00 +1.7896e+00 -3.3467e+00 -8.5292e-01
1612 +1.139156197e+03 +1.139156197e+03 +1.160906197e+03 +1.160906197e+03 -3.5535e-01 +1.3063e+00 +3.8308e+00 +2.8756e+00 -1.1421e+00 -6.5406e+00 +4.5298e+00 +2.6249e+00 -1.2396e+00 +2.5347e+00 -4.2215e+00 -5.3746e-01 +5.9548e+00 +3.2418e+00 +7.8312e-01 +2.6376e+00 -2.9169e+00 +2.1667e+00 -2.4346e+00 +7.4247e-01
1627 +9.951518764e+02 +9.951518764e+02 +1.016901876e+03 +1.016901876e+03 -1.4944e-01 +1.6317e+00 +3.0160e+00 +2.8754e+00 -4.3012e-01 -3.8479e+00 +4.5272e+00 +1.4789e+00 -9.8587e-02 +2.5263e+00 -4.0858e+00 -5.9715e-01 +6.2360e+00 +3.6225e+00 -5.4569e-02 +2.5956e+00 -2.8794e+00 +2.3900e+00 -2.5794e+00 -1.0527e-01
1710 +9.052721712e+02 +9.052721712e+02 +9.270221712e+02 +9.270221712e+02 +3.1253e-02 +3.0760e+00 +2.3371e+00 +2.8866e+00 -4.0826e+00 -8.4562e+00 +4.5292e+00 +2.3195e+00 -5.8530e-01 +2.5765e+00 -3.9647e+00 -5.3793e-01 +6.6824e+00 +2.1186e+00 +2.1101e-01 +2.7256e+00 -2.7932e+00 +2.1409e+00 -7.0154e+00 -1.0151e+00
1844 +8.259282898e+02 +8.259282898e+02 +8.476782898e+02 +8.476782898e+02 -2.5544e-01 +4.1025e-01 +3.7318e+00 +2.8615e+00 -1.2436e+00 -5.6443e+00 +4.5522e+00 +1.5855e+00 -8.2492e-01 +2.7319e+00 -4.2839e+00 -5.4756e-01 +6.1421e+00 +1.7605e+00 +2.1112e-01 +2.6666e+00 -2.9090e+00 +2.1354e+00 -5.1019e+00 -6.8155e-01
1852 +6.538151341e+02 +6.538151341e+02 +6.755651341e+02 +6.755651341e+02 -7.1703e-01 +4.6594e-01 +3.4434e+00 +2.8848e+00 -3.1043e+00 -5.6245e+00 +4.5719e+00 +1.2702e+00 +7.5335e-01 +2.5813e+00 -4.1197e+00 -5.3020e-01 +7.3001e+00 +3.3417e+00 +1.0091e+00 +2.6392e+00 -2.7498e+00 +2.0784e+00 -6.6505e+00 +3.6697e+00
1958 +6.032329896e+02 +6.032329896e+02 +6.249829896e+02 +6.249829896e+02 -8.8457e-01 +7.1731e-01 +3.6505e+00 +2.8523e+00 -2.7332e+00 -5.9280e+00 +4.5423e+00 +1.5164e+00 +4.2513e+00 +2.5975e+00 -3.8152e+00 -6.1465e-01 +7.3494e+00 -1.0810e+00 +8.0170e-02 +2.7675e+00 -3.1277e+00 +2.0790e+00 -2.6886e+00 -8.3136e-01
1979 +5.827394294e+02 +5.827394294e+02 +6.044894294e+02 +6.044894294e+02 -6.9111e-02 -1.4545e+00 +7.2171e+00 +2.8750e+00 -3.4564e+00 -6.2599e+00 +4.5447e+00 +1.4958e+00 +1.9162e+00 +2.5224e+00 -2.7474e+00 -5.7908e-01 +6.5895e+00 +3.4383e+00 -3.8871e+00 +2.4510e+00 -3.0298e+00 +1.6233e+00 -6.4858e+00 +1.6531e+00
2012 +5.255062858e+02 +5.255062858e+02 +5.472562858e+02 +5.472562858e+02 -1.2969e+00 +2.2374e-01 +3.9461e+00 +2.8837e+00 -1.2678e+00 -6.8595e+00 +4.4993e+00 +1.1622e+00 +2.1816e+00 +2.5760e+00 +8.4021e-01 -4.8006e-01 +6.0488e+00 -3.4337e+00 -1.1419e+00 +4.1460e+00 -2.5858e+00 +1.8353e+00 -1.5012e+00 +1.4475e-01
2038 +5.113132313e+02 +5.113132313e+02 +5.330632313e+02 +5.330632313e+02 -7.7572e-01 +6.6020e-01 +3.7127e+00 +2.9113e+00 -1.3102e+00 -5.1208e+00 +4.5263e+00 +3.1459e+00 +1.4533e+00 +2.8520e+00 -2.8558e+00 -4.5248e-01 +7.3925e+00 +2.6728e+00 -9.4948e-01 +1.8097e+00 -3.0810e+00 +1.9847e+00 -5.4532e+00 -3.8398e-01
2050 +4.245200559e+02 +4.245200559e+02 +4.462700559e+02 +4.462700559e+02 -1.9037e+00 +5.4640e-01 +2.2750e+00 +2.8702e+00 -1.5201e+00 -4.4185e+00 +4.5101e+00 +3.6307e+00 +1.4686e+00 +2.4376e+00 -1.8787e+00 -4.8637e-01 +4.3720e+00 -2.6484e-01 -4.5470e-01 +2.3414e+00 -3.0714e+00 +1.9111e+00 -6.9972e+00 +7.8999e-02
2151 +3.996745523e+02 +3.996745523e+02 +4.214245523e+02 +4.214245523e+02 -6.0010e-01 +2.7600e-01 +2.7245e+00 +2.8973e+00 -1.9291e+00 -4.1817e+00 +4.5417e+00 +1.4994e+00 +1.6349e+00 +2.5572e+00 -3.3318e+00 -3.9168e-01 +5.6176e+00 +1.3459e+00 -1.5740e+00 +1.3664e+00 -2.2259e+00 +2.1473e+00 -4.7091e+00 +3.0330e-01
2213 +3.825610260e+02 +3.825610260e+02 +4.043110260e+02 +4.043110260e+02 -7.4326e-01 +1.1630e+00 +2.6311e+00 +2.8362e+00 -4.5534e+00 -9.0230e+00 +4.5462e+00 +4.5055e-02 +1.7916e+00 +2.5416e+00 -2.9906e+00 -4.5724e-01 +5.8534e+00 +1.4313e+00 -2.5116e+00 +2.8630e+00 -2.3520e+00 +2.1132e+00 -4.6233e+00 +8.8127e-01
2337 +3.553037434e+02 +3.553037434e+02 +3.770537434e+02 +3.770537434e+02 -5.3573e-01 +3.2252e+00 +2.2499e+00 +2.8628e+00 -5.5291e-01 -3.0489e+00 +4.5422e+00 +7.1789e-01 +1.1983e+00 +2.5035e+00 -3.2064e+00 -5.9056e-01 +6.3321e+00 -2.9404e-01 -1.9102e+00 +9.6582e-01 -3.0610e+00 +1.6442e+00 -1.5792e+00 +5.1703e-01
2357 +2.968274878e+02 +2.968274878e+02 +3.185774878e+02 +3.185774878e+02 -2.6101e+00 -1.0826e+00 +2.9586e+00 +2.8746e+00 -1.7334e+00 -6.7309e+00 +4.5382e+00 +1.1380e+00 +1.1105e-01 +2.6818e+00 -9.0914e-01 -4.4935e-01 +4.5720e+00 -2.7748e+00 -1.5873e+00 +2.1523e+00 -2.4573e+00 +1.8652e+00 -6.3371e+00 +8.5376e-01
2362 +2.732812334e+02 +2.732812334e+02 +2.950312334e+02 +2.950312334e+02 +1.2656e+00 +5.8949e-01 +2.7138e+00 +2.8487e+00 -2.3469e+00 -4.9371e+00 +4.5240e+00 +1.5488e+00 +2.5244e+00 +2.6353e+00 -2.0449e+00 -5.1739e-01 +5.3957e+00 +1.8428e+00 -2.3874e+00 +2.2634e+00 -2.7338e+00 +1.9724e+00 -4.3564e+00 +1.3307e+00
2431 +2.233919445e+02 +2.233919445e+02 +2.451419445e+02 +2.451419445e+02 -4.8917e-01 +2.0634e+00 +7.4383e-01 +2.8374e+00 -3.4128e+00 -2.1843e+00 +4.5586e+00 +1.4454e+00 +1.3247e+00 +2.6332e+00 -1.8465e+00 -7.0580e-01 +4.3427e+00 -4.4195e+00 -1.7523e+00 -8.6091e-01 -2.6647e+00 +2.1207e+00 -6.4587e+00 +5.9861e-01
2548 +2.097980000e+02 +2.097980000e+02 +2.315480000e+02 +2.315480000e+02 -5.4827e-01 +2.8338e+00 +8.6817e-01 +2.8323e+00 -1.9400e+00 -3.8980e+00 +4.4887e+00 +1.7439e+00 +1.4977e+00 +2.6655e+00 -1.5167e+00 -3.9254e-01 +5.7599e+00 +1.3989e-01 -9.2502e-01 +8.2468e-01 -2.4327e+00 +1.0939e+00 -4.2254e+00 +1.0362e+00
2616 +1.691868104e+02 +1.691868104e+02 +1.909368104e+02 +1.909368104e+02 -6.0970e-01 +2.7626e+00 -1.7298e-01 +2.8379e+00 -2.2642e+00 -3.9637e+00 +4.5246e+00 +8.9061e-01 +2.5547e+00 +2.7046e+00 -2.2150e+00 -6.0826e-01 +4.7111e+00 -1.5814e+00 -1.7122e+00 +3.5619e-01 -1.7865e+00 +9.1802e-01 -3.5332e+00 +1.0247e+00
2703 +1.570315209e+02 +1.570315209e+02 +1.787815209e+02 +1.787815209e+02 -1.4395e-01 +1.4861e+00 +5.7554e-01 +2.7849e+00 +4.7204e-01 -5.4012e+00 +4.4627e+00 +1.6850e+00 +1.5612e+00 +2.6024e+00 -2.1993e+00 -2.1480e-01 +5.1531e+00 -2.3535e+00 -2.0361e+00 +1.1889e+00 -1.4167e+00 +8.9099e-01 -5.5356e+00 +1.6642e+00
2754 +1.513508568e+02 +1.513508568e+02 +1.731008568e+02 +1.731008568e+02 -9.7084e-01 +2.4900e+00 +7.3645e-01 +2.8320e+00 -2.7069e+00 -5.4929e+00 +4.4773e+00 +1.8752e+00 +1.5929e+00 +2.5793e+00 -2.6643e+00 -7.3368e-01 +5.4501e+00 -1.7138e+00 -2.4407e+00 +1.0362e+00 -3.0401e+00 +1.9505e+00 -6.3894e+00 +1.3844e+00
2935 +1.181566127e+02 +1.181566127e+02 +1.399066127e+02 +1.399066127e+02 -4.8373e-01 +1.5611e+00 +4.5829e-01 +2.8384e+00 -2.8824e+00 -4.3906e+00 +4.5203e+00 +4.9692e-01 +1.6301e+00 +2.6048e+00 -2.2025e+00 -2.9497e-01 +4.9146e+00 -2.1014e+00 -2.0479e+00 -4.6048e-01 -3.2168e+00 +1.0096e+00 -4.3781e+00 +8.0931e-01
3216 +1.037666746e+02 +1.037666746e+02 +1.255166746e+02 +1.255166746e+02 +8.1094e-01 +2.0693e+00 +4.9786e-01 +2.7755e+00 -3.8761e+00 -4.1276e+00 +4.4551e+00 +2.9110e+00 +1.1218e+00 +2.6691e+00 -1.9158e+00 -6.5924e-01 +4.9707e+00 -1.8043e+00 -2.5490e+00 +3.9870e-01 -2.4421e+00 -5.4303e-02 -5.6742e+00 +1.0799e+00
3322 +7.583001408e+01 +7.583001408e+01 +9.758001408e+01 +9.758001408e+01 +4.8538e-01 +1.7681e+00 -3.8527e-01 +2.9254e+00 -2.5499e+00 -2.6647e+00 +4.5379e+00 +1.0817e+00 +5.6829e-01 +2.5974e+00 -3.2263e-01 -1.7936e+00 +4.8014e+00 -1.7013e+00 -1.4841e+00 -5.3527e-01 -2.2645e+00 -1.5502e+00 -5.9976e+00 +1.3257e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.307298063e+02 +8.307298063e+02 +8.955198063e+02 +8.955198063e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2271 +8.015013606e+02 +8.015013606e+02 +8.662913606e+02 +8.662913606e+02 +8.6259e-02 -3.1675e+00 +1.3211e-01 -6.1915e-01 +4.0405e+00 +1.8915e+00 +2.7233e+00 -3.2045e+00 -4.5620e+00 +4.4755e+00 +5.0906e+00 -1.0492e+00 -4.5532e+00 -4.6803e-01 -4.2068e+00 +1.7357e+00 -2.1901e+00 +1.6314e+00 -5.0046e+00 +9.8384e-01
2469 +6.623547736e+02 +6.623547736e+02 +7.271447736e+02 +7.271447736e+02 +2.0089e+00 -2.8495e+00 -1.3013e+00 +2.1677e+00 +3.0738e+00 +1.5925e+00 +2.8654e+00 -4.0726e+00 -4.5514e+00 +4.1750e+00 +4.7847e+00 -1.0987e+00 -2.5007e+00 -4.6192e-01 -2.5428e+00 +1.4054e+00 -2.0382e+00 -1.3393e-01 -3.4281e+00 -2.8843e-01
2513 +6.222015120e+02 +6.222015120e+02 +6.869915120e+02 +6.869915120e+02 +2.0528e+00 -2.8888e+00 +4.4601e-01 +1.3204e+00 +4.8811e+00 +1.6281e+00 +2.9146e+00 -3.9500e+00 -4.5637e+00 +3.8232e+00 +4.1316e+00 -9.9886e-01 -4.0832e+00 +1.0096e+00 -6.3120e+00 +5.3046e+00 -1.4345e+00 -2.5496e+00 -3.9425e+00 -6.1915e-01
2621 +5.110098763e+02 +5.110098763e+02 +5.757998763e+02 +5.757998763e+02 +1.6059e+00 -2.9080e+00 -5.0776e-01 -5.7191e-01 +4.2744e+00 -8.2580e-01 +2.7950e+00 -4.2237e+00 -4.5677e+00 +3.5955e+00 +4.9896e+00 -9.9501e-01 +3.6473e-01 -4.0423e-01 -4.0810e+00 +2.1371e+00 -1.1266e+00 -3.7535e-01 -3.3775e+00 -4.1478e-01
2771 +4.999162756e+02 +4.999162756e+02 +5.647062756e+02 +5.647062756e+02 +2.6875e-01 -2.8641e+00 -5.5979e-01 +1.0958e+00 +3.7962e+00 +6.8706e-01 +2.7587e+00 -2.5243e+00 -4.5695e+00 +3.3554e+00 +5.0318e+00 -1.1845e+00 -8.7675e-01 +1.1226e+00 -4.1414e+00 +2.3077e+00 -1.5967e+00 -9.4606e-01 -2.6755e+00 +4.7030e-01
2946 +4.872838520e+02 +4.872838520e+02 +5.520738520e+02 +5.520738520e+02 +2.5537e+00 -3.3069e+00 +3.7613e+00 +4.3183e-01 +6.7677e+00 -3.6146e+00 +2.7808e+00 -3.4985e+00 -4.5627e+00 +3.7797e+00 +4.4301e+00 -2.9307e+00 +1.2222e-02 +2.0750e-01 -3.5039e+00 +4.6763e+00 +2.9686e-01 +8.3933e-01 -4.4013e+00 +4.2799e+00
3147 +4.783730044e+02 +4.783730044e+02 +5.431630044e+02 +5.431630044e+02 +3.9848e-01 -3.1339e+00 +4.1617e-01 +2.2890e+00 +3.7164e+00 -2.0582e+00 +2.1861e+00 -3.0462e+00 -4.5804e+00 +3.3495e+00 +4.4715e+00 -1.1575e+00 -6.8728e-01 +1.7897e+00 -3.8101e+00 +3.8190e+00 -5.5729e-01 -3.8725e+00 -3.0044e+00 +4.9871e-02
3213 +4.249897681e+02 +4.249897681e+02 +4.897797681e+02 +4.897797681e+02 -1.1112e+00 -2.4666e+00 -4.3661e-01 +2.9329e+00 +4.7010e+00 -3.7464e-01 +2.8958e+00 -1.3730e+00 -4.5822e+00 +3.6259e+00 +5.0552e+00 -3.7940e+00 +4.0064e-01 +8.2611e-01 -4.8900e+00 +2.7748e+00 -8.1006e-01 -5.9366e-01 -4.5049e+00 -3.2196e+00
3346 +3.747244212e+02 +3.747244212e+02 +4.395144212e+02 +4.395144212e+02 +1.1973e+00 -3.4868e+00 +9.0772e-01 +9.5204e-02 +4.1103e+00 -6.8819e-01 +1.9269e+00 -1.2323e+00 -4.5586e+00 +2.9728e+00 +2.2347e+00 -1.7591e+00 -1.1431e-01 +1.4345e+00 -3.9705e+00 +3.2893e+00 +8.1114e-01 +1.5506e+00 -3.1812e+00 -1.2025e+00
3953 +3.434307323e+02 +3.434307323e+02 +4.082207323e+02 +4.082207323e+02 -4.5503e+00 -2.8121e+00 +7.5632e-01 +4.5791e+00 +1.8914e+00 +5.1690e-01 +1.4643e+00 -3.9324e-02 -4.6188e+00 +1.8609e+00 +5.3026e+00 -2.1950e+00 -2.0749e+00 -2.8295e-01 -1.2360e+00 +1.9873e+00 -4.3028e-01 -1.3442e+00 -3.2508e+00 +6.7461e-01
4051 +3.384942414e+02 +3.384942414e+02 +4.032842414e+02 +4.032842414e+02 -2.8228e+00 -2.0639e+00 +6.8173e-01 +2.7384e+00 +8.7406e-01 +7.9843e-01 +2.0933e+00 -1.3013e+00 -4.5741e+00 +3.0238e+00 +3.8881e+00 -2.3375e+00 +1.9411e+00 -2.2330e+00 -3.8578e+00 +2.1682e+00 -2.6427e+00 -5.3134e-01 -4.8531e+00 -4.4861e+00
4081 +2.985162372e+02 +2.985162372e+02 +3.633062372e+02 +3.633062372e+02 -2.3688e+00 -1.7013e+00 +8.5204e-01 +3.4061e+00 +2.4846e+00 -2.9654e-01 +1.5034e+00 -8.4576e-01 -4.5745e+00 +2.3461e+00 +2.7718e+00 -2.4539e+00 -2.9465e-01 +1.7052e+00 -4.5048e+00 +3.4623e+00 -1.0050e+00 +2.7961e-01 -4.0462e+00 +9.8185e-01
4584 +2.376433570e+02 +2.376433570e+02 +3.024333570e+02 +3.024333570e+02 -1.7458e+00 -2.6457e+00 -1.7413e-01 +1.5926e+00 +2.7533e+00 -1.6711e+00 +3.8198e-01 +3.0476e-01 -4.5556e+00 +3.0207e+00 +3.5703e+00 -3.7744e-01 +3.0752e+00 +1.5312e+00 -4.8647e+00 +3.7759e+00 -2.5260e-01 -2.4994e+00 -3.7538e+00 -3.4594e+00
4714 +1.362714396e+02 +1.362714396e+02 +2.010614396e+02 +2.010614396e+02 -2.2271e+00 -3.4626e+00 -1.0196e-01 +1.7055e+00 +1.0719e+00 -1.6084e+00 -9.0568e-01 -3.6118e-01 -4.5849e+00 +2.5682e+00 +3.7504e+00 -1.6940e+00 -7.1439e-01 +1.9309e-01 -2.9227e+00 +3.4536e+00 +2.1069e+00 -2.1998e+00 -2.0238e+00 -2.8567e+00
5758 +9.559755099e+01 +9.559755099e+01 +1.603875510e+02 +1.603875510e+02 -3.8629e+00 -4.3897e+00 +4.5406e-01 +2.0836e+00 +1.4087e+00 -1.3953e+00 -2.8372e+00 +1.3293e-01 -4.5849e+00 +2.4485e+00 +4.5403e+00 -3.6221e+00 +1.4542e+00 +1.8587e+00 -3.2336e+00 +1.9225e+00 +2.0787e+00 +3.5879e-01 -3.7988e+00 -1.0041e+00
% function evaluation | noise-free fitness - Fopt (-6.173000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.274312912e+02 +5.274312912e+02 +4.657012912e+02 +4.657012912e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2546 +4.970331325e+02 +4.970331325e+02 +4.353031325e+02 +4.353031325e+02 -1.4232e+00 -2.5385e+00 +1.7550e+00 +3.2389e+00 +3.0005e+00 -4.4320e+00 +2.1947e-01 +5.7737e+00 +1.3529e+00 -3.3411e+00 -3.0333e+00 +2.1364e+00 -1.8793e+00 +3.0974e+00 +3.4104e+00 -3.3589e+00 -3.9129e+00 +3.1329e+00 +4.4211e+00 +2.8141e+00
2803 +4.617285992e+02 +4.617285992e+02 +3.999985992e+02 +3.999985992e+02 -2.7226e+00 -5.4356e-01 +9.4354e-01 +3.0273e+00 +2.3017e+00 -5.6050e+00 -7.0343e-01 +3.5895e+00 +9.3029e-01 -2.6629e+00 -3.5538e+00 +1.4780e+00 -1.7257e+00 +1.7255e+00 -3.1877e-01 -3.2925e+00 -6.3035e+00 +3.2822e+00 +4.9667e+00 +2.5359e+00
2886 +4.533882577e+02 +4.533882577e+02 +3.916582577e+02 +3.916582577e+02 -2.8810e+00 -1.2781e+00 +2.4921e+00 +2.5073e+00 +1.9511e+00 -4.5692e+00 -9.4998e-01 +5.1431e+00 +9.0428e-01 -2.0183e+00 -2.8324e+00 +3.1768e+00 -5.3757e+00 -6.9699e-01 +4.1405e-01 -3.1561e+00 -6.4319e+00 +3.6815e+00 +5.2325e+00 +8.1073e-01
2977 +3.896116900e+02 +3.896116900e+02 +3.278816900e+02 +3.278816900e+02 -2.9764e+00 -1.7298e-01 +9.3008e-02 +3.2466e+00 +4.5298e+00 -5.0030e+00 -3.2461e-01 +4.5900e+00 +1.3988e+00 -2.4162e+00 -1.9076e+00 +1.9036e+00 -2.3867e+00 -2.0857e-01 +1.9876e+00 -3.0743e+00 -4.8223e+00 +2.9984e+00 +4.9567e+00 +3.4932e+00
3233 +3.367845971e+02 +3.367845971e+02 +2.750545971e+02 +2.750545971e+02 -2.7949e+00 -1.5789e+00 +1.7525e+00 +4.6033e+00 +7.4310e-01 -5.4936e+00 -3.1176e-01 +4.6762e+00 +1.6108e+00 -1.9480e+00 -2.1782e+00 +2.5703e+00 -2.5739e+00 -4.7727e-01 -2.6988e-01 -3.4327e+00 -4.5345e+00 +3.4743e+00 +4.6138e+00 +1.5001e+00
3359 +2.880914230e+02 +2.880914230e+02 +2.263614230e+02 +2.263614230e+02 -2.5488e+00 -2.2907e+00 +1.4109e+00 +4.2450e+00 -7.2505e-02 -3.0520e+00 +1.0608e+00 +4.7651e+00 +3.2643e+00 -2.4513e+00 -3.4545e+00 +1.0488e+00 -2.9444e+00 +5.6257e-01 -1.2874e-01 -3.0708e+00 -5.7775e+00 +3.3387e+00 +4.9101e+00 +1.7163e+00
3400 +2.793471351e+02 +2.793471351e+02 +2.176171351e+02 +2.176171351e+02 -3.5199e+00 -1.6234e-01 +1.9156e+00 +4.6615e+00 -6.7583e-01 -3.1525e+00 +1.8779e+00 +4.8365e+00 +3.2907e+00 -2.3075e+00 -4.7977e+00 +1.9612e+00 -2.7603e+00 -2.0809e+00 +4.7468e-01 -3.1051e+00 -5.6116e+00 +3.0423e+00 +4.8540e+00 +1.9595e+00
4895 +2.498304003e+02 +2.498304003e+02 +1.881004003e+02 +1.881004003e+02 -3.9256e+00 +2.0354e+00 +7.1482e-01 +6.8977e+00 +4.2769e+00 -1.4733e+00 +2.2686e+00 +4.0383e+00 +9.2346e-01 -4.0130e+00 -1.9750e+00 +4.8537e+00 -3.1873e+00 -2.8929e+00 +2.9385e+00 -2.6843e+00 -6.4986e+00 +3.2778e+00 +9.3282e-01 +1.8591e+00
% function evaluation | noise-free fitness - Fopt (-2.930000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.359444595e+02 +8.359444595e+02 +8.330144595e+02 +8.330144595e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2113 +7.415190718e+02 +7.415190718e+02 +7.385890718e+02 +7.385890718e+02 +2.4780e+00 +4.5817e+00 +2.5381e+00 -6.8655e-01 -1.1643e+00 -7.0822e-01 -2.3733e+00 -3.0649e+00 +1.4912e+00 +7.1168e-01 +9.1873e-01 +4.7734e+00 -1.2167e+00 +1.7119e+00 -2.1578e-01 +2.6176e+00 -2.8970e+00 -1.0192e+00 +5.3180e+00 -3.9769e+00
2187 +7.080056797e+02 +7.080056797e+02 +7.050756797e+02 +7.050756797e+02 +2.8714e+00 +2.3453e+00 +2.5198e+00 -7.5026e-01 -8.1082e-01 -3.0548e+00 -2.0643e+00 -4.9346e+00 -4.0558e-01 -1.3013e+00 -2.6488e+00 +4.6910e+00 -8.4281e-01 -3.8660e-01 +6.4522e-01 +1.6570e+00 -2.0070e+00 -1.0511e+00 +3.1068e+00 -2.1024e+00
2218 +6.356779544e+02 +6.356779544e+02 +6.327479544e+02 +6.327479544e+02 +4.1872e+00 +4.7396e+00 +2.7132e+00 -6.1915e-01 -1.2172e+00 -2.4843e+00 -1.5878e+00 -3.2287e+00 +8.6756e-01 +1.1606e+00 -3.9503e-01 +4.0271e+00 +6.8940e-01 -6.2128e-02 +1.7015e+00 +1.4166e+00 -2.8384e+00 -2.6521e+00 +6.4166e+00 -2.2295e+00
