% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1762 +3.151720585e+01 +3.151720585e+01 +7.143720585e+01 +7.143720585e+01 +1.3899e+00 +8.6129e-01 -1.0853e+00 +3.2688e+00 -9.6065e+00 +4.9105e+00 +3.9078e+00 +4.2932e-01 +5.0779e+00 +4.3905e+00 +3.1927e-02 +1.5514e+00 +2.6151e+00 -3.4238e+00 -1.4442e+00 -3.2542e+00 -3.0503e+00 +1.1407e+00 -1.5820e+00 -2.6831e+00
1821 +2.949047142e+01 +2.949047142e+01 +6.941047142e+01 +6.941047142e+01 +2.5164e+00 +6.3560e-01 -1.1670e+00 +3.3091e+00 -7.1579e+00 +4.8972e+00 +3.6953e+00 +1.7235e+00 +5.4360e+00 +5.3183e+00 -2.0718e+00 +2.2449e+00 +4.1373e-01 -3.4178e+00 +1.3689e+00 -3.3124e+00 -3.3456e+00 +1.4346e+00 -1.4118e+00 -2.6513e+00
1939 +2.732559486e+01 +2.732559486e+01 +6.724559486e+01 +6.724559486e+01 +2.5238e+00 +4.7044e-01 -1.3837e+00 +3.3122e+00 -7.8842e+00 +4.9024e+00 +4.2112e+00 -8.8669e-01 +3.8839e+00 +4.5475e+00 -9.2812e-01 +1.5842e+00 +2.3706e+00 -3.4039e+00 -1.9930e-03 -3.1260e+00 -2.8718e+00 +9.8400e-01 -1.3526e+00 -2.6936e+00
2119 +2.507759541e+01 +2.507759541e+01 +6.499759541e+01 +6.499759541e+01 +2.0834e+00 -3.4913e-01 -1.0384e+00 +3.2899e+00 -7.6699e+00 +4.9292e+00 +3.3960e+00 +1.6555e+00 +4.5236e+00 +3.9662e+00 +1.8303e+00 +2.0797e+00 +8.9562e-01 -2.7038e+00 -4.0976e-01 -2.8672e+00 -2.7634e+00 +1.7048e+00 +3.7435e-01 -2.7035e+00
2495 +2.429098609e+01 +2.429098609e+01 +6.421098609e+01 +6.421098609e+01 +1.5783e+00 -1.0196e+00 -9.1695e-01 +3.3125e+00 -5.9752e+00 +4.8895e+00 +3.9978e+00 +2.4410e-01 +5.2903e+00 +3.2620e+00 -3.6515e-01 +1.6590e+00 +1.1461e+00 -3.3377e+00 -1.3833e+00 -2.7903e+00 -6.8740e-01 +1.6692e+00 -1.0750e+00 -2.6430e+00
2597 +2.357989072e+01 +2.357989072e+01 +6.349989072e+01 +6.349989072e+01 +2.7363e+00 -1.2566e+00 -9.8699e-01 +3.2383e+00 -6.7115e+00 +4.8722e+00 +2.8947e+00 -1.5055e+00 +3.8782e+00 +2.7512e+00 +3.6263e-01 +1.4837e+00 +1.4716e+00 -2.2222e+00 -9.6094e-01 -3.1850e+00 -2.7942e+00 +1.4341e+00 -2.1363e+00 -2.6743e+00
2628 +2.343448699e+01 +2.343448699e+01 +6.335448699e+01 +6.335448699e+01 -1.2539e-01 -2.5054e+00 -1.1999e+00 +3.3135e+00 -4.7388e+00 +4.9148e+00 +2.4350e+00 +1.0991e+00 +4.6022e+00 +4.0611e+00 +1.1502e+00 +1.9949e+00 +1.9696e+00 +7.6733e-01 -2.5338e+00 -3.0663e+00 -1.5768e+00 +1.0721e+00 -2.1416e+00 -2.5955e+00
2717 +2.131217250e+01 +2.131217250e+01 +6.123217250e+01 +6.123217250e+01 +5.2856e+00 -9.4392e-01 -4.5371e-01 +3.4488e+00 -6.1413e+00 +5.0721e+00 +3.2506e+00 +3.2541e-01 +6.3968e+00 +4.9780e+00 +1.7287e-01 +2.3090e+00 +1.6080e+00 -2.9801e+00 +5.3265e-01 -2.0628e+00 -2.9819e+00 +1.2855e+00 -3.6828e-01 -2.4964e+00
2806 +2.071615661e+01 +2.071615661e+01 +6.063615661e+01 +6.063615661e+01 +2.3153e+00 -2.0310e+00 -7.0519e-02 +3.4037e+00 -5.9092e+00 +4.9392e+00 +4.1281e+00 -1.4280e+00 +6.3061e+00 +3.5124e+00 -6.2536e-01 +2.2217e+00 +1.7345e+00 -3.0271e+00 -3.4229e-01 -2.8593e+00 -2.6995e+00 +1.4814e+00 -1.2187e+00 -2.7761e+00
2865 +1.975169488e+01 +1.975169488e+01 +5.967169488e+01 +5.967169488e+01 +8.5920e-01 -1.2280e+00 -1.0667e+00 +2.4336e+00 -5.8382e+00 +5.0305e+00 +3.6116e+00 -2.5832e-01 +4.7563e+00 +4.7931e+00 +1.9477e+00 +3.1954e+00 -2.9059e-02 -3.2994e+00 -1.2766e+00 -1.7008e+00 -1.5140e-02 +1.1635e-01 -8.7840e-01 -2.6897e+00
2925 +1.899420186e+01 +1.899420186e+01 +5.891420186e+01 +5.891420186e+01 +2.2571e+00 -2.2718e+00 -8.7036e-01 +3.3666e+00 -4.5276e+00 +4.9228e+00 +4.6464e+00 -2.7679e-01 +5.7882e+00 +5.3578e+00 +3.5806e-01 +2.7010e+00 +1.9069e+00 -3.5431e+00 -1.9049e+00 -1.8700e+00 -2.3921e+00 +6.4433e-01 -1.0871e+00 -2.5646e+00
3278 +1.805627824e+01 +1.805627824e+01 +5.797627824e+01 +5.797627824e+01 +2.4747e+00 -1.8600e+00 +6.1640e-01 +3.0804e+00 -3.1704e+00 +4.6887e+00 +2.7764e+00 -4.4879e-02 +5.4424e+00 +4.4584e+00 -2.1472e-02 +2.3389e+00 +1.2326e+00 -3.3175e+00 -2.5305e+00 -2.2806e+00 -2.2256e+00 +7.3112e-01 -1.0947e+00 -2.8050e+00
3326 +1.753369752e+01 +1.753369752e+01 +5.745369752e+01 +5.745369752e+01 +2.9768e+00 -1.2797e+00 -4.5235e-01 +3.0947e+00 -4.1855e+00 +5.0796e+00 +4.4478e+00 -1.5296e+00 +7.1565e+00 +2.4516e+00 +1.9759e+00 +2.6997e+00 +3.7489e-01 -1.7858e+00 -1.9235e+00 -1.8168e+00 -4.1348e+00 +9.6138e-01 -1.0121e+00 -2.8504e+00
3354 +1.594965923e+01 +1.594965923e+01 +5.586965923e+01 +5.586965923e+01 +2.6151e+00 -1.7568e+00 +8.8054e-01 +3.1621e+00 -5.2365e+00 +4.9317e+00 +4.4709e+00 -2.8912e-01 +4.5080e+00 +4.2506e+00 +3.6510e-01 +2.2558e+00 +1.6537e+00 -7.9768e-01 -2.4510e+00 -2.6269e+00 -2.1597e+00 +1.1090e+00 -1.3370e+00 -2.8349e+00
3526 +1.549468897e+01 +1.549468897e+01 +5.541468897e+01 +5.541468897e+01 +2.5755e+00 -2.4968e+00 +5.4317e-01 +2.9537e+00 -5.2827e+00 +4.7676e+00 +3.5772e+00 -1.9840e-01 +5.3376e+00 +3.9903e+00 +1.5811e+00 +2.2757e+00 +5.6483e-01 -2.5983e+00 -2.0743e+00 -2.1664e+00 +1.0816e-02 +2.1312e-01 -1.1685e+00 -2.5648e+00
3547 +1.535395002e+01 +1.535395002e+01 +5.527395002e+01 +5.527395002e+01 +4.1661e+00 -2.0201e+00 +5.5419e-02 +3.1948e+00 -4.8330e+00 +4.9056e+00 +3.1074e+00 -1.3956e-01 +4.6271e+00 +3.2429e+00 -1.6917e+00 +2.8492e+00 +6.4730e-01 -1.0980e+00 -1.6289e+00 -6.7798e-01 -2.5316e+00 +4.7220e-01 -6.6558e-01 -2.1674e+00
3672 +1.370538054e+01 +1.370538054e+01 +5.362538054e+01 +5.362538054e+01 +3.0322e+00 -1.6665e+00 +7.3573e-01 +2.9977e+00 -2.9045e+00 +4.6079e+00 +2.8997e+00 -3.9423e-01 +4.9982e+00 +3.0941e+00 +1.9258e+00 +2.0796e+00 -9.0061e-01 -1.5048e+00 -2.1104e+00 -2.3131e+00 -1.1754e+00 +6.2602e-01 -7.0981e-01 -1.9950e+00
3901 +1.202096409e+01 +1.202096409e+01 +5.194096409e+01 +5.194096409e+01 +1.8198e+00 -1.9451e+00 +2.2014e+00 +3.0217e+00 -4.0867e+00 +5.0105e+00 +3.8427e+00 +1.1630e+00 +4.9486e+00 +3.0408e+00 +3.2481e+00 +1.7052e+00 +2.2821e+00 -1.1818e-01 -3.8015e+00 -2.4269e-01 -9.1179e-01 +3.2922e-01 -2.3680e-01 -2.6744e+00
3962 +9.904965355e+00 +9.904965355e+00 +4.982496535e+01 +4.982496535e+01 +3.3487e+00 -8.1504e-01 +2.6352e+00 +3.0335e+00 -3.3217e+00 +4.9478e+00 +3.6477e+00 +1.6314e-01 +5.3785e+00 +4.2900e+00 +8.9077e-01 +1.9749e+00 +1.7907e-01 -7.3083e-01 -2.6715e+00 +6.4348e-01 +1.4069e+00 -5.4934e-02 -8.8496e-01 -2.9031e+00
4150 +9.479317143e+00 +9.479317143e+00 +4.939931714e+01 +4.939931714e+01 +3.2837e+00 -1.1467e+00 +2.0616e+00 +2.6321e+00 -4.2457e+00 +4.9182e+00 +3.9185e+00 -8.7589e-01 +5.0763e+00 +3.9721e+00 +4.1756e-01 +1.7628e+00 +1.2990e+00 -6.3583e-01 -2.6128e+00 +2.2236e-01 -1.1734e+00 +7.1890e-01 -5.5342e-01 -2.9901e+00
4543 +8.502894359e+00 +8.502894359e+00 +4.842289436e+01 +4.842289436e+01 +2.8051e+00 -1.7574e+00 +1.9613e+00 +2.1087e+00 -4.0330e+00 +4.8931e+00 +3.8933e+00 -9.9723e-02 +5.9917e+00 +3.5033e+00 +7.5607e-01 +1.7947e+00 +1.4492e+00 -6.7781e-01 -2.5423e+00 +1.0417e+00 -3.0863e-01 +1.0711e+00 -5.5279e-02 -2.1654e+00
4838 +7.435252377e+00 +7.435252377e+00 +4.735525238e+01 +4.735525238e+01 +3.6581e+00 -1.9463e+00 +2.0289e+00 +1.0282e+00 -3.6348e+00 +5.1268e+00 +4.2504e+00 -1.3189e+00 +5.7951e+00 +3.7493e+00 -5.2244e-03 +1.4422e+00 +1.9727e+00 -1.0396e+00 -2.3343e+00 +3.1613e-01 -4.1147e-02 +6.0616e-01 +6.8293e-01 -2.1822e+00
5138 +7.410273080e+00 +7.410273080e+00 +4.733027308e+01 +4.733027308e+01 +3.2966e+00 -2.6349e+00 +2.8616e+00 +9.9780e-01 -2.9518e+00 +4.3099e+00 +3.9642e+00 +8.2677e-01 +4.8172e+00 +3.0455e+00 +5.7215e-01 +2.3221e+00 +1.6386e+00 +1.8685e-01 -3.2719e+00 +1.1601e+00 +8.1832e-01 -8.6336e-01 +2.5660e-02 -2.9222e+00
5185 +6.966430447e+00 +6.966430447e+00 +4.688643045e+01 +4.688643045e+01 +2.4298e+00 -9.7545e-01 +3.5881e+00 -3.4017e-01 -2.9431e+00 +4.8531e+00 +4.3476e+00 -4.5202e-01 +4.5830e+00 +4.5553e+00 +7.9140e-01 +2.6157e+00 +2.3509e+00 +6.0234e-01 -2.3012e+00 +4.2869e-01 +2.0500e+00 +1.5265e+00 +5.2685e-01 -2.5200e+00
5233 +6.308106622e+00 +6.308106622e+00 +4.622810662e+01 +4.622810662e+01 +3.0825e+00 -2.0687e+00 +2.5549e+00 -4.2064e-02 -2.6868e+00 +4.8160e+00 +4.1473e+00 -5.7320e-01 +5.5752e+00 +3.1883e+00 +1.2161e+00 +2.0763e+00 +1.5250e+00 -7.0270e-01 -2.2727e+00 +6.1536e-01 -1.1358e-01 +1.5626e+00 +6.6326e-01 -2.6293e+00
5428 +6.100514639e+00 +6.100514639e+00 +4.602051464e+01 +4.602051464e+01 +2.7367e+00 -2.5412e+00 +2.6574e+00 +5.0939e-01 -3.4844e+00 +4.0038e+00 +4.0424e+00 +5.3932e-02 +4.8042e+00 +5.0208e+00 -5.9708e-01 +8.2681e-01 +9.5687e-01 -4.2831e-01 -1.9005e+00 +6.1392e-01 +3.1127e-01 +1.8532e+00 -9.4659e-01 -3.1154e+00
6393 +5.994293621e+00 +5.994293621e+00 +4.591429362e+01 +4.591429362e+01 +2.8127e+00 -1.6423e+00 +2.9108e+00 -1.9109e-01 -1.9847e+00 +3.7467e+00 +1.3658e+00 +1.2338e-01 +4.4231e+00 +2.8539e+00 +1.3358e+00 +2.5063e+00 +1.8359e+00 -4.1735e-03 -1.6052e+00 +1.4336e+00 +1.2180e-01 +6.6216e-01 -4.7216e-01 -3.1292e+00
6514 +5.776057824e+00 +5.776057824e+00 +4.569605782e+01 +4.569605782e+01 +3.5472e+00 -1.8367e+00 +2.2056e+00 +3.9220e-01 -3.3958e+00 +4.4594e+00 +3.3889e+00 +7.0063e-02 +4.8956e+00 +3.6591e+00 +1.2988e-01 +1.9053e+00 +6.9308e-01 +6.2559e-02 -2.2512e+00 +2.0735e+00 -3.5493e-01 -1.4513e-01 +1.1938e-01 -2.6977e+00
6744 +5.612741097e+00 +5.612741097e+00 +4.553274110e+01 +4.553274110e+01 +4.0534e+00 -2.2654e+00 +2.2847e+00 -5.2233e-01 -2.0553e+00 +4.7160e+00 +2.5988e+00 -3.3521e-01 +3.6508e+00 +3.1194e+00 +6.9109e-01 +2.0862e+00 +1.3778e+00 +7.4472e-01 -1.9044e+00 +2.1214e+00 -3.4920e-01 +2.0395e-01 -6.2267e-01 -1.6184e+00
6887 +5.248061010e+00 +5.248061010e+00 +4.516806101e+01 +4.516806101e+01 +4.1497e+00 -1.3989e+00 +2.6078e+00 -6.2230e-01 -1.8478e+00 +4.6050e+00 +2.3545e+00 +2.8424e-01 +4.3982e+00 +4.6415e+00 -1.4574e+00 -1.5500e-02 +1.2431e+00 +6.5353e-01 -2.3897e+00 +2.7089e+00 +3.1295e-01 +1.8211e+00 +2.9254e-01 -4.2619e+00
7139 +4.902217636e+00 +4.902217636e+00 +4.482221764e+01 +4.482221764e+01 +2.5334e+00 -2.1938e+00 +3.5611e+00 -4.1421e-01 -2.0407e+00 +4.6594e+00 +2.5336e+00 -2.7676e-01 +4.6682e+00 +2.9560e+00 -1.9941e-02 -1.3333e-01 +9.8926e-01 +1.4326e+00 -2.6588e+00 +1.1061e+00 +2.1715e-01 +1.3941e+00 +8.8834e-01 -2.9397e+00
7412 +4.534164512e+00 +4.534164512e+00 +4.445416451e+01 +4.445416451e+01 +4.8514e+00 -8.1702e-01 +2.4305e+00 -1.1240e+00 -2.1931e+00 +3.0141e+00 +3.0585e+00 +2.2918e-01 +4.9200e+00 +4.0609e+00 +1.9306e-01 +3.9891e-01 +1.0882e+00 +1.3489e-01 -2.7360e+00 +1.2980e+00 +2.7557e-01 +1.8687e+00 -9.7877e-01 -3.9527e+00
7807 +3.959382652e+00 +3.959382652e+00 +4.387938265e+01 +4.387938265e+01 +3.8986e+00 -1.5571e+00 +3.1334e+00 -5.0567e-01 -3.5177e+00 +2.1582e+00 +4.0043e+00 +5.1942e-02 +3.8900e+00 +3.3353e+00 +2.8495e-02 +4.7716e-01 +1.4394e+00 -1.5098e-01 -2.0948e+00 +1.5147e+00 +1.2095e+00 +1.3567e+00 +7.7324e-01 -3.1577e+00
8221 +3.411249919e+00 +3.411249919e+00 +4.333124992e+01 +4.333124992e+01 +3.4984e+00 -1.3295e+00 +2.8263e+00 -1.1413e+00 -1.8481e+00 +4.2938e+00 +3.4906e+00 -1.1200e-01 +4.2534e+00 +4.0784e+00 +1.1215e-01 +5.3517e-01 +9.1444e-01 -1.9070e-01 -2.2344e+00 +1.4799e+00 -4.5503e-01 +1.0743e+00 +1.0879e+00 -3.3949e+00
8565 +3.091040167e+00 +3.091040167e+00 +4.301104017e+01 +4.301104017e+01 +2.9976e+00 -2.0311e+00 +3.2674e+00 -1.4901e+00 -2.0461e+00 +3.4061e+00 +1.1423e+00 +1.6821e-01 +3.2262e+00 +3.6650e+00 +7.1557e-01 +1.0859e+00 +5.2738e-01 -3.7230e-01 -1.8473e+00 +1.6769e+00 +2.9534e-01 +1.0807e+00 +7.5995e-01 -2.8382e+00
8720 +3.047096216e+00 +3.047096216e+00 +4.296709622e+01 +4.296709622e+01 +3.4469e+00 -1.9213e+00 +3.6084e+00 -1.7078e+00 -2.8025e+00 +4.0624e+00 +3.6512e+00 -3.3726e-01 +4.0266e+00 +3.4478e+00 -3.8993e-01 +9.3858e-01 +1.0400e-02 +3.1161e-01 -2.1406e+00 +6.9307e-01 -9.0499e-03 +8.2287e-01 +4.2309e-01 -3.1917e+00
9075 +2.720946712e+00 +2.720946712e+00 +4.264094671e+01 +4.264094671e+01 +3.7009e+00 -1.8638e+00 +2.4337e+00 -2.8623e+00 -1.8754e+00 +3.7277e+00 +3.3375e+00 -6.4134e-01 +3.9199e+00 +3.6924e+00 +4.3128e-01 +5.0717e-01 +9.9025e-01 +1.3832e-01 -2.1914e+00 +6.4975e-01 +3.5949e-01 +3.4401e-01 +3.1853e-01 -4.0625e+00
9345 +2.269235718e+00 +2.269235718e+00 +4.218923572e+01 +4.218923572e+01 +3.7676e+00 -1.2608e+00 +9.9911e-01 -1.1341e+00 -2.1307e+00 +3.3100e+00 +3.1676e+00 -3.8214e-01 +3.3366e+00 +3.7663e+00 -5.4371e-02 +5.4289e-01 -4.4893e-01 +1.5986e-01 -1.9895e+00 +7.9610e-01 +8.2910e-01 +7.9024e-01 +6.5693e-01 -4.2894e+00
9856 +2.121401681e+00 +2.121401681e+00 +4.204140168e+01 +4.204140168e+01 +2.9591e+00 -1.7294e+00 +2.8561e+00 -2.0322e+00 -2.3761e+00 +2.8577e+00 +2.6887e+00 -9.2084e-01 +4.0779e+00 +3.0092e+00 +1.7247e-01 +2.6535e-01 +6.8231e-01 +2.9657e-01 -2.3566e+00 +1.0964e+00 +3.5162e-01 +6.8178e-01 +9.3277e-01 -3.0057e+00
10156 +1.707524947e+00 +1.707524947e+00 +4.162752495e+01 +4.162752495e+01 +5.0475e+00 -1.3758e+00 +2.9847e+00 -2.2651e+00 -2.0762e+00 +3.2363e+00 +2.8627e+00 -2.7477e-01 +3.4619e+00 +4.0974e+00 -7.3686e-01 +2.1636e-01 -1.5084e-01 +9.6063e-02 -1.9262e+00 +1.5099e+00 +2.9334e-01 +3.9050e-01 +7.0275e-01 -3.7914e+00
10763 +1.425443437e+00 +1.425443437e+00 +4.134544344e+01 +4.134544344e+01 +3.5768e+00 -1.4500e+00 +2.7357e+00 -1.5886e+00 -1.6681e+00 +2.3211e+00 +2.4414e+00 -1.0831e+00 +2.9050e+00 +3.9599e+00 +5.7794e-03 +3.2909e-01 +5.8178e-01 +1.3979e-01 -2.2937e+00 +7.4789e-01 -5.0712e-01 +1.5286e+00 +9.6239e-01 -3.5242e+00
129503       +inf +1.425443437e+00       +inf +4.134544344e+01 -4.9902e+51 -7.6408e+50 +3.3333e+51 -3.4331e+50 +4.0604e+50 -8.4019e+51 -2.5066e+50 +1.8894e+51 -1.0830e+52 +1.9988e+51 +1.7692e+50 +1.2261e+50 +9.7566e+50 +1.5812e+51 -6.9768e+48 -1.1452e+51 +1.1406e+50 -5.0460e+50 +1.5934e+50 -1.6568e+50
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.349009678e+01 +3.349009678e+01 -2.311990322e+01 -2.311990322e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2240 +2.811645753e+01 +2.811645753e+01 -2.849354247e+01 -2.849354247e+01 -1.0316e+00 +2.1762e+00 +1.7777e+00 +7.4073e-01 -9.6355e-01 -6.7312e-01 -9.7442e-02 -3.0393e+00 -2.1756e+00 +2.0909e-01 -2.3749e+00 +2.7334e+00 +4.8376e+00 -1.4492e+00 -1.7854e+00 +3.7684e+00 +3.7306e+00 +3.9172e+00 -4.5273e+00 -1.5199e-01
2430 +2.557592848e+01 +2.557592848e+01 -3.103407152e+01 -3.103407152e+01 -1.4346e+00 +1.5093e+00 +2.0426e+00 -1.2482e+00 -1.3737e+00 -3.3383e-01 +2.5071e+00 -2.5015e+00 -3.8106e+00 -8.5956e-01 -5.0538e+00 +3.3242e+00 +4.8153e+00 -4.4620e-01 +5.1312e-01 +4.4092e+00 +3.1375e+00 +3.2511e+00 -3.7487e+00 +1.5877e-03
2532 +2.408758653e+01 +2.408758653e+01 -3.252241347e+01 -3.252241347e+01 -1.5554e+00 +1.5297e+00 +1.8245e+00 +2.0291e-01 -2.0556e+00 -9.6301e-01 +2.0007e+00 -3.7692e+00 -2.3121e+00 +1.6458e-01 -4.0183e+00 -2.5833e+00 +4.8010e+00 -1.1014e+00 -3.7327e+00 +4.5748e+00 +4.5098e+00 +3.4161e+00 -3.0008e+00 -4.3823e-01
2610 +1.914030811e+01 +1.914030811e+01 -3.746969189e+01 -3.746969189e+01 -1.0631e+00 +1.7813e+00 +2.3863e+00 +9.0585e-01 -2.4525e+00 -6.3106e-01 +4.8755e-01 -3.5139e+00 -2.8996e+00 -5.0617e-01 -4.0053e+00 -9.2886e-01 +4.8170e+00 -3.6052e-02 -2.3518e+00 +3.8461e+00 +1.7794e+00 +3.4248e+00 -3.3223e+00 -5.8707e-01
2652 +1.742060035e+01 +1.742060035e+01 -3.918939965e+01 -3.918939965e+01 -1.4796e+00 +1.4564e+00 +2.2739e+00 +2.0472e-02 -3.9157e+00 +8.4682e-03 +8.2330e-01 -3.0938e+00 -2.4499e+00 -7.8673e-02 -2.7700e+00 -1.2420e+00 +4.8485e+00 -1.6136e+00 -2.8857e-01 +1.9116e+00 +2.3589e+00 +3.0756e+00 -3.9611e+00 -5.6742e-01
2784 +1.651339346e+01 +1.651339346e+01 -4.009660654e+01 -4.009660654e+01 -1.5811e+00 +1.3605e+00 +1.7257e+00 -2.2171e-01 -2.7213e+00 -1.0618e+00 +1.2006e+00 -3.4962e+00 -3.0072e+00 -1.1496e+00 -2.4166e+00 -2.5714e+00 +4.7899e+00 -1.7684e+00 -9.3733e-01 +1.5993e+00 +1.2356e+00 +3.4821e+00 -3.3310e+00 -3.1099e-01
2903 +1.557081572e+01 +1.557081572e+01 -4.103918428e+01 -4.103918428e+01 -1.2976e+00 +1.4877e+00 +1.4812e+00 -8.1654e-01 -1.9776e+00 +1.6943e+00 +1.0471e+00 -3.8121e+00 -3.7984e+00 +9.2045e-01 -3.3777e+00 +4.9352e-01 +4.3295e+00 -1.9761e+00 -9.6517e-01 +2.7345e+00 -1.9858e-01 +2.5451e+00 -4.7869e+00 -1.4449e+00
2934 +1.389176293e+01 +1.389176293e+01 -4.271823707e+01 -4.271823707e+01 -1.5428e+00 +1.5179e+00 +2.0781e+00 -3.3604e-01 -2.9648e+00 +3.2683e-01 +1.6572e+00 -2.8312e+00 -3.3181e+00 -1.0397e+00 -3.6871e+00 -3.2066e-01 +4.6920e+00 -1.1332e+00 -1.2809e+00 +2.4750e+00 +2.0911e+00 +2.8430e+00 -3.9413e+00 -8.1250e-01
3037 +1.342968207e+01 +1.342968207e+01 -4.318031793e+01 -4.318031793e+01 -1.7997e+00 +1.1142e+00 +2.3212e+00 -7.0488e-01 -2.1414e+00 +9.3568e-01 +1.9234e+00 -3.2723e+00 -3.0185e+00 -1.7605e+00 -3.7164e+00 -2.8923e-01 +4.5789e+00 -1.5994e+00 -1.0628e+00 +2.4207e+00 +2.8570e-01 +2.5939e+00 -2.4947e+00 -3.7294e-01
3293 +1.183081817e+01 +1.183081817e+01 -4.477918183e+01 -4.477918183e+01 -1.6820e+00 +2.2125e+00 +2.4391e+00 -1.3611e+00 -3.4724e+00 +1.3703e+00 +2.1406e+00 -1.4085e+00 -3.4153e+00 -1.5334e-01 -2.5583e-01 -1.5056e+00 +4.6240e+00 -1.0702e+00 -1.5583e+00 +2.8510e+00 -4.8116e-01 +1.3478e+00 -3.7616e+00 -3.5338e-01
3591 +1.124351729e+01 +1.124351729e+01 -4.536648271e+01 -4.536648271e+01 -1.7594e+00 +1.8721e+00 +1.9171e+00 -4.8257e-01 -1.1246e+00 +1.3460e+00 +2.2599e+00 -3.0402e+00 -4.6222e+00 -5.7171e-01 -3.1437e+00 -4.0247e-01 +4.5038e+00 -1.5738e+00 -1.4871e+00 +2.1201e+00 -5.3908e-01 +2.9136e+00 -2.9858e+00 -1.1823e+00
3624 +1.117877308e+01 +1.117877308e+01 -4.543122692e+01 -4.543122692e+01 -1.4192e+00 +1.2175e+00 +1.8410e+00 -2.8173e+00 -1.3561e+00 +1.6103e+00 +1.8379e+00 -5.6996e-01 -1.2876e+00 +1.5403e+00 -3.4424e+00 -1.7716e+00 +4.4886e+00 +2.2700e-01 -1.7568e+00 +2.3331e+00 +1.0598e-01 +2.9357e+00 -4.8572e+00 -1.2096e+00
3737 +1.026273339e+01 +1.026273339e+01 -4.634726661e+01 -4.634726661e+01 -1.3165e+00 +3.9029e+00 +1.9284e+00 -2.1336e+00 -3.8444e+00 +1.4027e+00 +1.5584e+00 -1.9910e+00 -2.7784e+00 +1.5719e+00 -3.3375e+00 -1.0186e+00 +4.4965e+00 -6.7415e-01 -1.6864e+00 +1.9979e+00 +2.1105e+00 +2.9159e+00 -3.4121e+00 -7.3671e-01
3812 +9.932219927e+00 +9.932219927e+00 -4.667778007e+01 -4.667778007e+01 -1.3589e+00 +1.6227e+00 +3.0355e+00 -1.8156e+00 -8.2110e-01 +2.1942e+00 +3.1860e+00 -1.8275e+00 -2.1267e+00 +1.1854e+00 -3.3987e+00 -8.0078e-01 +4.6439e+00 -7.7464e-01 -8.8145e-01 +2.3286e+00 -3.8727e-01 +2.9633e+00 -3.5926e+00 -1.4106e+00
3861 +9.373196173e+00 +9.373196173e+00 -4.723680383e+01 -4.723680383e+01 -1.2189e+00 +1.8647e+00 +2.3466e+00 -1.6864e+00 -2.3065e+00 +1.9934e+00 +3.6897e+00 -1.7294e+00 -4.0823e+00 +9.4533e-01 -3.8988e+00 -6.0901e-01 +4.5365e+00 -1.0309e-01 -2.2586e+00 +2.0718e+00 +1.0815e+00 +2.9229e+00 -5.0381e+00 -8.8747e-01
3863 +8.033329836e+00 +8.033329836e+00 -4.857667016e+01 -4.857667016e+01 +9.0698e-01 +1.6235e+00 +2.5971e+00 -3.2432e+00 -3.8375e+00 +1.4450e+00 +3.3901e+00 -1.6402e+00 -2.5369e+00 +1.3397e+00 -3.4959e+00 -1.8412e+00 +4.5229e+00 -7.0688e-01 -1.3968e+00 +1.6448e+00 +1.2599e+00 +3.3056e+00 -4.7421e+00 -2.2226e+00
4126 +7.095612803e+00 +7.095612803e+00 -4.951438720e+01 -4.951438720e+01 -9.4906e-01 +2.3460e+00 +2.1357e+00 -5.0983e+00 -3.3420e+00 +2.3067e+00 +2.7949e+00 -1.9150e+00 -2.4168e+00 +4.9045e-01 -3.7587e+00 -1.6077e+00 +4.5215e+00 -2.5317e-01 -1.6983e+00 +1.8184e+00 +5.8303e-02 +3.2334e+00 -4.3699e+00 -1.9666e+00
4131 +6.118446872e+00 +6.118446872e+00 -5.049155313e+01 -5.049155313e+01 -9.5657e-02 +2.6063e+00 +2.8863e+00 -2.2770e+00 -1.3444e+00 +1.7006e+00 +4.0375e+00 -1.7182e+00 -3.1914e+00 -1.6741e-01 -3.5321e+00 -1.3706e+00 +4.4579e+00 -1.7302e-01 -1.2657e+00 +1.8359e+00 +5.7694e-01 +2.1747e+00 -3.9085e+00 -2.2053e+00
4545 +5.318966565e+00 +5.318966565e+00 -5.129103343e+01 -5.129103343e+01 +8.2339e-01 +2.9127e+00 +2.5961e+00 -4.0627e+00 -1.3438e+00 +2.7851e+00 +3.1741e+00 -2.4062e+00 -3.8143e+00 -4.4751e-01 -3.5637e+00 -1.5612e+00 +4.6141e+00 -7.1961e-01 -1.9783e+00 +1.6494e+00 -1.5644e-01 +3.1731e+00 -3.1418e+00 -2.0951e+00
