% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3170 +4.640504896e+02 +4.640504896e+02 +5.284304896e+02 +5.284304896e+02 +1.1988e+00 +1.5224e+00 -1.2748e+00 -1.4105e+00 -3.6222e+00 -7.4682e-01 -4.0971e+00 +1.5492e+00 -1.7221e+00 -2.8585e+00 +9.2431e-01 +2.7062e-01 -6.5297e-01 +1.4531e+00 -1.0325e+00 -1.4252e+00 +4.7470e-01 -1.4304e+00 +1.4224e+00 -1.3166e+00
3275 +4.492700119e+02 +4.492700119e+02 +5.136500119e+02 +5.136500119e+02 -1.4992e+00 +1.7615e+00 +8.9970e-01 -3.7693e+00 -3.5208e+00 -1.8380e+00 +3.3881e-01 +3.3813e-01 -1.0163e+00 -3.0952e+00 -5.4469e-01 -1.9879e+00 -5.3094e-01 +7.3131e-01 -4.3488e-01 -1.4236e+00 +1.4898e+00 -1.2340e+00 +7.3918e-01 -9.3518e-01
4268 +4.406715853e+02 +4.406715853e+02 +5.050515853e+02 +5.050515853e+02 -1.9237e+00 +1.3669e+00 -7.0960e-01 -2.2322e+00 -1.9599e+00 -6.0954e-01 -1.9371e+00 +3.3555e+00 -2.0899e+00 -1.7514e+00 +6.1125e-01 -4.0185e+00 -3.3498e-01 -5.2049e-01 +1.2751e+00 -3.8595e-01 +3.4493e-01 -1.1480e+00 +6.8908e-01 -2.0305e+00
% function evaluation | noise-free fitness - Fopt (2.824800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.561210188e+02 +7.561210188e+02 +1.038601019e+03 +1.038601019e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2418 +6.533916593e+02 +6.533916593e+02 +9.358716593e+02 +9.358716593e+02 -3.7787e+00 +5.6340e-01 -3.8657e+00 -8.5656e-01 +3.4669e+00 +2.7912e+00 -8.6932e-01 +4.1602e+00 +2.4720e-01 -2.0072e+00 +2.2647e+00 -3.8925e+00 +7.7407e-01 -2.8465e+00 +4.3707e-01 +2.3997e+00 +1.2263e+00 -2.7874e+00 -5.9295e-01 +1.8587e-01
2563 +6.166877408e+02 +6.166877408e+02 +8.991677408e+02 +8.991677408e+02 -3.5388e+00 +5.7010e-01 -4.8720e+00 -8.2547e-01 +2.7149e+00 +2.5162e+00 -2.1494e+00 -8.9471e-02 +3.5901e+00 +3.7112e-01 +2.2858e+00 -2.7463e+00 +6.8774e-01 -3.4600e+00 +1.3516e+00 +2.7552e+00 +2.2014e+00 -2.3632e+00 -6.3165e-01 -2.1567e+00
2867 +5.850829315e+02 +5.850829315e+02 +8.675629315e+02 +8.675629315e+02 -3.5600e+00 -1.0996e+00 -2.6693e+00 +6.0111e-01 +3.0849e+00 +2.2609e+00 -1.7460e+00 +1.0002e+00 +1.8915e+00 -2.6925e+00 +1.3230e+00 -4.0753e+00 -8.9876e-02 -3.7143e+00 +3.6491e+00 +5.1376e+00 +6.8373e-01 -3.4080e+00 -7.8955e-02 -1.2482e+00
2973 +5.356852706e+02 +5.356852706e+02 +8.181652706e+02 +8.181652706e+02 -4.0414e+00 +8.8767e-01 +6.2496e-01 -2.8670e-01 +1.0097e+00 +3.1846e+00 -2.0254e+00 +1.0954e+00 +1.7515e+00 -1.1487e+00 +1.0211e+00 -3.2172e+00 +8.5467e-02 -1.8482e+00 +2.2999e+00 +3.5204e+00 +6.0360e-01 -2.3177e+00 -3.4696e-01 -1.1908e+00
3119 +4.747880223e+02 +4.747880223e+02 +7.572680223e+02 +7.572680223e+02 -3.8159e+00 -4.3396e+00 -3.5125e+00 +7.9523e-02 +2.8508e+00 +4.5409e+00 -1.3039e+00 +1.0350e+00 -1.8910e-01 -3.9929e-01 +1.4929e+00 -3.6424e+00 +1.6193e-02 -2.7344e+00 +2.7737e+00 +1.0400e+00 +2.0664e+00 -1.0629e+00 +1.2379e+00 -2.0011e-01
3218 +4.522700284e+02 +4.522700284e+02 +7.347500284e+02 +7.347500284e+02 -3.4991e+00 -8.9531e-01 -1.4028e+00 -1.1453e+00 +2.7964e+00 +3.8437e+00 -1.9770e+00 +2.0229e+00 +7.1961e-01 -2.2008e+00 +1.9581e+00 -1.9001e+00 -2.1231e-01 -2.3867e+00 +2.9208e+00 +3.1546e+00 +8.4305e-01 -9.0655e-01 +1.6030e+00 -1.6391e+00
3446 +4.025300377e+02 +4.025300377e+02 +6.850100377e+02 +6.850100377e+02 -2.5512e+00 -4.6247e+00 +8.6399e-01 -9.5682e-01 +2.0962e+00 +3.8407e+00 -1.1704e+00 +3.8175e+00 +2.9644e+00 +2.9411e+00 +1.7318e+00 -1.7412e+00 +6.4289e-02 -2.9643e+00 +3.8027e+00 +3.2053e+00 +2.1850e-01 -6.5430e-01 +2.8625e-01 -2.0438e+00
3685 +3.760553516e+02 +3.760553516e+02 +6.585353516e+02 +6.585353516e+02 -2.9635e+00 -1.1587e+00 -2.5917e-01 +5.9194e-01 +1.7539e+00 +2.9466e+00 -8.7556e-01 +5.6532e-01 -1.6736e-01 +6.6514e-01 +1.7003e+00 -1.7242e+00 -4.0801e-01 -2.0086e+00 +1.9965e+00 +3.5302e+00 +1.0488e+00 -8.3106e-01 +1.6995e+00 -2.1114e+00
% function evaluation | noise-free fitness - Fopt (4.826100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.237489737e+02 +6.237489737e+02 +1.106358974e+03 +1.106358974e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2582 +5.990866679e+02 +5.990866679e+02 +1.081696668e+03 +1.081696668e+03 -2.9131e+00 +2.5273e+00 +4.1132e-01 +3.6348e+00 +7.5317e-02 +3.4804e+00 -2.8923e+00 +3.5257e+00 -8.4996e-01 -2.8945e+00 +1.1005e+00 +5.0827e-02 +7.2931e-01 -2.6151e+00 +9.9125e-01 -2.3728e+00 +2.4470e+00 -2.4984e+00 +1.2897e+00 +3.5155e+00
2776 +5.786308375e+02 +5.786308375e+02 +1.061240838e+03 +1.061240838e+03 -2.8488e+00 +5.1914e+00 -8.6182e-02 +1.7621e+00 +5.0119e-01 +3.5030e+00 -2.6309e+00 +2.1951e+00 -1.5621e+00 -2.9970e+00 +2.0304e+00 -1.6293e+00 +7.3703e-01 -5.4320e-01 +1.3198e+00 -1.9539e+00 +1.6325e+00 -2.1715e+00 +1.4307e+00 +3.8903e+00
2856 +5.555465232e+02 +5.555465232e+02 +1.038156523e+03 +1.038156523e+03 -2.9006e+00 +2.5343e+00 -7.1886e-01 +2.7993e+00 -2.8907e-01 +3.6274e+00 -1.9629e+00 +1.0998e+00 -2.6593e+00 -2.7048e+00 +1.3041e+00 -1.2378e+00 +7.7863e-01 -2.2310e+00 +9.6574e-01 -1.9641e+00 +1.6088e+00 -1.3696e+00 +1.2921e+00 +4.1105e+00
2981 +5.462676091e+02 +5.462676091e+02 +1.028877609e+03 +1.028877609e+03 -3.6124e+00 +2.2813e+00 -6.3613e-01 +2.6708e+00 +6.4981e-01 +3.9612e+00 -2.7292e+00 +1.6360e+00 -1.3483e+00 -2.4348e+00 +1.2976e+00 +2.7916e-01 +8.0355e-01 -1.0806e+00 +2.7877e-02 -2.7555e+00 +2.5537e+00 -8.9208e-01 +1.2399e+00 +2.1389e+00
3016 +4.900637082e+02 +4.900637082e+02 +9.726737082e+02 +9.726737082e+02 -2.2170e+00 +2.4154e+00 +4.0834e-01 +2.3433e+00 -8.1475e-01 +3.1523e+00 -1.3815e+00 +1.3858e+00 -1.7294e+00 -2.2074e+00 +1.0994e+00 +2.0117e-01 +4.8780e-01 -2.3570e+00 +1.4897e+00 -2.2927e+00 +2.5307e+00 -1.6566e+00 +1.3915e+00 +3.6692e+00
3227 +4.173610070e+02 +4.173610070e+02 +8.999710070e+02 +8.999710070e+02 -1.0951e+00 +2.4132e+00 +3.4212e-01 +1.3195e+00 +5.8895e-01 +3.6211e+00 -8.8009e-01 +1.5455e+00 -3.8254e-01 +3.2011e+00 +2.1547e+00 -4.4244e-01 +3.6640e-01 -2.9256e+00 +9.9301e-03 -2.6188e+00 +2.3222e+00 -2.7227e+00 +2.0725e+00 +3.5534e+00
3471 +3.340037815e+02 +3.340037815e+02 +8.166137815e+02 +8.166137815e+02 -1.8793e+00 +2.6142e+00 -1.2865e+00 +9.6711e-01 -1.0181e+00 +4.3114e+00 -2.8198e+00 -2.2504e+00 +3.9796e-01 +2.4973e+00 +1.0759e+00 -2.9786e-01 +4.1086e-01 -2.7459e+00 +4.4927e-03 -1.4392e+00 +2.1579e+00 -1.5529e+00 +1.1327e+00 +3.2805e+00
3931 +3.240103098e+02 +3.240103098e+02 +8.066203098e+02 +8.066203098e+02 -4.6685e-01 +2.7887e+00 -3.8651e-01 +1.1371e+00 -4.1213e-01 +2.7739e+00 +4.2031e-01 -1.3372e+00 +1.6593e+00 -8.5746e-01 +1.0335e+00 +1.8955e+00 +2.7609e-01 -2.1457e+00 -5.4628e-02 -1.5758e+00 +1.6144e+00 -2.4089e+00 +1.5923e+00 +3.0225e+00
4297 +3.029345974e+02 +3.029345974e+02 +7.855445974e+02 +7.855445974e+02 -8.1818e-01 +2.9757e-01 +1.2790e+00 +1.3060e+00 +1.1557e+00 +3.1788e+00 +3.4664e-01 -3.6884e+00 +1.9825e-01 +2.2019e+00 +1.2102e+00 +1.3769e+00 +8.7238e-02 -2.6262e+00 +6.2226e-01 -7.5744e-01 +2.0800e+00 -8.9607e-01 +2.1331e+00 +1.6444e+00
4506 +3.006305240e+02 +3.006305240e+02 +7.832405240e+02 +7.832405240e+02 -1.6065e+00 +2.3836e+00 -1.6067e-01 +1.8841e+00 +9.5556e-01 +1.2745e+00 +2.2712e+00 -2.1939e+00 +2.5578e+00 +1.0827e+00 +2.5143e+00 +2.4602e+00 -4.4794e-01 -2.1069e+00 +2.7556e-01 -1.1751e+00 +2.1732e+00 -2.2433e+00 +7.6973e-01 +2.3412e+00
% function evaluation | noise-free fitness - Fopt (7.177000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.032683166e+02 +5.032683166e+02 +5.750383166e+02 +5.750383166e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4371 +4.151545116e+02 +4.151545116e+02 +4.869245116e+02 +4.869245116e+02 +3.0135e-01 -1.6358e+00 +3.1087e-01 +3.9192e-01 +1.9007e+00 -1.2536e+00 -5.0336e-01 -1.8361e+00 +2.4434e-01 -1.0036e+00 +1.2399e+00 +8.9515e-01 +3.0038e+00 +9.3518e-02 -1.2966e+00 +8.0383e-01 +6.0232e-01 +2.5405e+00 +2.3900e+00 +3.4418e-02
4724 +3.582457696e+02 +3.582457696e+02 +4.300157696e+02 +4.300157696e+02 +1.7105e+00 -7.6497e-01 +5.6536e-01 -4.4502e+00 +1.6680e+00 +5.3044e-01 -2.4994e+00 -1.2724e+00 +1.1890e+00 -1.2181e+00 +1.5595e+00 +6.1905e-01 +2.0024e+00 -2.0562e+00 -3.9213e-01 +1.1626e+00 +5.1197e-01 +8.2212e-01 +3.2823e+00 -1.2815e+00
4893 +2.989500186e+02 +2.989500186e+02 +3.707200186e+02 +3.707200186e+02 +1.3504e-01 -4.9425e-01 -6.2897e-01 +7.9988e-02 +1.5053e+00 +6.1372e-01 +6.1760e-01 -1.4149e+00 +6.3374e-01 -1.0744e+00 +2.0920e+00 +6.1559e-01 +1.7238e+00 -8.9846e-01 -9.8519e-01 +5.9187e-01 +4.2095e-01 +1.0591e+00 +3.0211e+00 -9.5138e-01
% function evaluation | noise-free fitness - Fopt (8.448800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.739046777e+02 +7.739046777e+02 +1.618784678e+03 +1.618784678e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2127 +7.033078362e+02 +7.033078362e+02 +1.548187836e+03 +1.548187836e+03 +9.6331e-01 -3.5847e-01 -4.8294e+00 -3.1080e+00 +3.8172e+00 +4.2619e+00 +1.5397e+00 -2.1460e+00 -1.6784e+00 +1.3975e+00 -1.7689e+00 -1.1190e+00 -2.6388e+00 -2.7684e-01 +3.1853e+00 +2.5808e+00 -2.9352e-01 -2.8923e+00 +2.6448e+00 -8.2530e-01
2210 +6.486021912e+02 +6.486021912e+02 +1.493482191e+03 +1.493482191e+03 +2.9116e+00 +2.3692e+00 -4.4691e+00 -2.2197e+00 +3.5931e+00 +3.7977e+00 +5.8265e-01 -1.7198e+00 -9.5754e-01 +1.3139e+00 -6.7904e-01 -1.1316e+00 -3.0732e+00 -7.9905e-01 +3.2503e+00 +3.0734e+00 -8.4325e-01 -3.2569e+00 +2.3785e+00 -2.3084e-01
2221 +6.337767885e+02 +6.337767885e+02 +1.478656788e+03 +1.478656788e+03 +2.3473e+00 +1.7712e-01 -4.3035e+00 -2.7572e+00 +3.0616e+00 +2.3608e+00 -2.6499e-01 -1.8863e+00 -1.0639e-01 +8.9792e-01 +1.9980e+00 -1.1247e+00 -2.7485e+00 -3.5782e-01 +3.0621e+00 +2.8673e+00 -1.1989e+00 -2.1989e+00 +3.6420e+00 -1.1066e+00
2308 +6.189352879e+02 +6.189352879e+02 +1.463815288e+03 +1.463815288e+03 +1.8546e+00 +4.6105e-01 -4.3195e+00 -3.0641e+00 +3.6979e+00 +2.5087e+00 +1.1450e-01 +1.6478e+00 -1.6433e+00 +1.4661e+00 +8.1004e-01 -1.1038e+00 -2.8557e+00 -6.5186e-01 +3.3344e+00 +2.3610e+00 -1.1272e+00 -3.0739e+00 +2.7908e+00 -2.5073e+00
2338 +5.975508132e+02 +5.975508132e+02 +1.442430813e+03 +1.442430813e+03 +3.5157e+00 +3.9324e+00 -3.9579e+00 -1.2125e+00 +3.5529e+00 +2.1482e+00 +2.2511e+00 -2.1746e+00 -1.4781e+00 -3.1448e-01 -2.2062e+00 -1.1195e+00 -2.5876e+00 +1.2974e+00 +3.1323e+00 +4.0096e+00 -4.9199e-01 -2.6771e+00 +2.6801e+00 -1.8596e+00
2510 +5.845851127e+02 +5.845851127e+02 +1.429465113e+03 +1.429465113e+03 +5.9331e-01 +8.5230e-01 -2.9108e+00 -2.5255e+00 +3.5000e+00 +3.1085e+00 +2.1355e+00 +2.7932e+00 -2.1594e+00 +3.4708e-01 -2.7563e-01 -1.1518e+00 -2.9931e+00 -2.2379e-01 +3.5599e+00 +3.1550e+00 +3.9671e-01 -3.3973e+00 +2.7926e+00 -1.6816e+00
2562 +5.638135358e+02 +5.638135358e+02 +1.408693536e+03 +1.408693536e+03 +1.8154e+00 -3.0882e-01 -1.0996e+00 -3.4411e+00 +3.3624e+00 +3.5466e+00 +6.2382e-01 -1.7601e+00 -1.5085e+00 +5.1521e-01 +1.3283e+00 -1.1173e+00 -3.0759e+00 +3.1277e-02 +3.4155e+00 +3.0820e+00 -4.4068e-01 -3.8137e+00 +2.1836e+00 -2.6596e+00
2671 +5.387891936e+02 +5.387891936e+02 +1.383669194e+03 +1.383669194e+03 -6.8896e-01 +1.9488e-01 -2.8202e+00 -2.6849e+00 +3.2681e+00 +4.3313e+00 +1.2623e+00 -5.1716e-01 -9.1970e-01 +4.1045e-01 -2.3075e-01 -1.1556e+00 -2.9923e+00 +5.1568e-02 +2.9791e+00 +2.7340e+00 +1.5348e-02 -2.3260e+00 +2.7445e+00 -1.7065e+00
2870 +5.218583335e+02 +5.218583335e+02 +1.366738333e+03 +1.366738333e+03 +2.4813e+00 +2.4271e+00 -3.4443e+00 -1.5194e+00 +3.3013e+00 +2.6875e+00 +1.6335e+00 -6.5404e-01 -6.4733e-01 +1.4147e+00 -1.1491e-01 -1.1072e+00 -2.2852e+00 -5.8601e-01 +2.8995e+00 +4.7907e+00 -2.6959e-01 -5.9880e-01 +2.6577e+00 -2.0072e+00
3047 +5.089060931e+02 +5.089060931e+02 +1.353786093e+03 +1.353786093e+03 +4.6075e-01 +2.5661e+00 -3.2735e+00 -1.1358e+00 +3.0636e+00 +3.1137e+00 +4.4673e-01 +7.4520e-01 -1.2102e+00 -1.6625e+00 +1.3320e+00 -1.1628e+00 -9.2370e-01 +1.8941e-01 +2.6560e+00 +2.9386e+00 +6.7617e-02 -2.8728e+00 +2.5431e+00 -2.1014e+00
3240 +4.986154527e+02 +4.986154527e+02 +1.343495453e+03 +1.343495453e+03 +2.4708e+00 -5.3370e-01 -2.7339e+00 -1.1327e+00 +3.0938e+00 +3.4621e+00 +3.8708e-01 +1.3042e+00 -1.5607e+00 -8.1945e-01 -8.3758e-01 -1.1033e+00 -3.6981e-01 +6.3056e-01 +3.1104e+00 +2.6536e+00 -1.0306e+00 +1.9980e-01 +2.5863e+00 -1.8322e+00
3330 +4.767299859e+02 +4.767299859e+02 +1.321609986e+03 +1.321609986e+03 +2.6585e-01 +7.7112e-01 -2.4663e+00 -1.2851e+00 +3.2442e+00 +1.8335e+00 -3.4254e-01 +2.9612e+00 -2.5289e+00 -2.0835e+00 +2.4480e-01 -1.2068e+00 -5.2799e-01 +9.7533e-01 +2.8194e+00 +2.8036e+00 -1.2068e+00 -1.6140e+00 +2.6653e+00 -1.6404e+00
3359 +4.391750573e+02 +4.391750573e+02 +1.284055057e+03 +1.284055057e+03 -1.6447e+00 +1.4827e+00 -1.7149e+00 -1.0520e-02 +3.1857e+00 +1.4809e+00 +3.1631e-01 +2.5567e-01 -9.2669e-01 -6.7382e-01 -3.6951e-01 -1.1267e+00 -2.5366e+00 -4.4666e-01 +3.5745e+00 +3.4846e+00 -1.4503e+00 -1.5320e+00 +2.7708e+00 -2.9186e+00
3703 +4.144910083e+02 +4.144910083e+02 +1.259371008e+03 +1.259371008e+03 +2.2503e+00 -2.3029e+00 -6.8598e-01 -1.4477e+00 +2.6134e+00 -3.1778e+00 +3.7482e-01 +3.8324e-01 -1.6490e+00 -2.4208e+00 +2.6199e-01 -1.1515e+00 -1.2659e+00 -7.2941e-01 +3.1175e+00 +3.6837e+00 -1.7420e+00 -1.2045e+00 +2.8643e+00 -1.9740e+00
4249 +3.955952079e+02 +3.955952079e+02 +1.240475208e+03 +1.240475208e+03 -5.5119e-01 -1.4317e+00 -8.4564e-01 +1.9263e+00 +3.1283e+00 -8.4726e-01 -4.5353e-01 +1.8578e+00 -1.3582e+00 -2.5785e+00 -6.3121e-01 -1.0619e+00 -2.1778e+00 +2.9646e-01 +2.3006e+00 +2.3339e+00 +6.8689e-01 -1.3258e+00 +2.9559e+00 -2.4538e+00
6387 +3.834994298e+02 +3.834994298e+02 +1.228379430e+03 +1.228379430e+03 +1.8947e-01 -6.1350e-01 -1.3840e+00 +1.0412e+00 +1.7695e+00 -5.0110e-01 +3.9141e-01 +9.7897e-01 -2.9938e+00 +6.3422e-03 +5.6912e-01 +3.4878e+00 -2.1274e+00 -2.4058e+00 +2.7156e+00 +2.5063e+00 -6.4363e-01 -1.0296e+00 +1.8462e+00 -4.0918e+00
6585 +3.237471319e+02 +3.237471319e+02 +1.168627132e+03 +1.168627132e+03 +1.6052e-01 -6.2652e-01 -9.9724e-01 +2.5742e+00 +1.4938e+00 +4.2119e-01 +1.9726e+00 -1.6695e+00 -2.3444e+00 -3.2880e+00 +4.8323e-01 +4.9523e+00 -5.8832e-01 -1.3558e+00 +2.8004e+00 +3.5155e+00 -1.8011e+00 -1.6014e+00 +1.4749e+00 -3.0889e+00
7041 +2.797542996e+02 +2.797542996e+02 +1.124634300e+03 +1.124634300e+03 +1.6710e-01 -6.5651e-01 +6.8207e-02 +3.2489e-01 +1.8476e+00 -4.3797e-01 -8.8881e-01 +2.1325e+00 -1.6945e+00 -3.3136e+00 -2.5261e-01 +3.3926e+00 -5.1953e-01 -3.9916e-01 +1.0973e+00 +1.2190e+00 -1.3397e-01 -1.2708e+00 +2.8603e+00 -3.5921e+00
% function evaluation | noise-free fitness - Fopt (-4.222000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.973674323e+02 +5.973674323e+02 +5.551474323e+02 +5.551474323e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3422 +4.797894202e+02 +4.797894202e+02 +4.375694202e+02 +4.375694202e+02 +1.1723e+00 -3.4907e-01 -3.3434e+00 -7.0064e-01 +1.2946e+00 +2.4316e+00 +1.4163e+00 -3.4571e+00 +4.0528e-01 +1.6623e-01 +1.9560e+00 +4.6275e+00 -9.0441e-01 +8.5590e-01 -1.0217e+00 +5.2920e-01 +8.4703e-01 +3.9860e+00 +2.9605e-01 +4.5957e-01
4958 +4.774070206e+02 +4.774070206e+02 +4.351870206e+02 +4.351870206e+02 +6.3169e-01 +4.0458e-01 -1.3743e+00 +2.1694e-01 +8.3885e-01 -1.2487e-01 +1.0363e-01 -4.0807e+00 -1.5667e+00 +3.3938e+00 +1.2118e+00 +3.9508e+00 -1.7877e+00 -2.3672e+00 -1.4546e+00 +1.9552e-01 +1.1616e+00 +9.8693e-01 +1.5917e+00 +2.5425e-01
4963 +4.593435456e+02 +4.593435456e+02 +4.171235456e+02 +4.171235456e+02 +5.5838e-01 -2.1807e+00 -1.4728e+00 -1.7499e+00 -2.5836e+00 -2.0463e+00 +3.5134e-01 -1.8889e+00 -2.4126e+00 +7.8901e-01 +1.1391e+00 +1.5348e+00 +1.3469e-01 -6.3484e-01 -1.5030e+00 +1.6614e-01 +9.6738e-01 +3.6756e+00 -9.9321e-02 +1.0171e+00
% function evaluation | noise-free fitness - Fopt (-9.179000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.181893634e+02 +6.181893634e+02 +5.263993634e+02 +5.263993634e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2557 +6.091306765e+02 +6.091306765e+02 +5.173406765e+02 +5.173406765e+02 -1.7857e+00 -4.2091e+00 -8.4140e-01 -3.0035e-01 +2.5009e+00 +4.0285e+00 +2.1908e+00 +2.0829e+00 -3.7105e-02 -3.8957e+00 -6.5701e-01 -2.0292e+00 -8.5270e-01 -6.3008e-01 +5.8817e-01 -3.5567e+00 -6.5967e-01 +1.8318e+00 -6.7037e-01 +2.9254e+00
2613 +5.709924456e+02 +5.709924456e+02 +4.792024456e+02 +4.792024456e+02 -1.8002e+00 -4.5959e+00 -7.4052e-01 +8.6861e-01 +2.6023e+00 +4.2042e+00 +1.8840e+00 +1.8809e+00 +8.0696e-01 -2.3627e+00 -1.7108e-01 -7.9937e-01 +9.0922e-01 -9.3192e-01 +2.0548e+00 -3.6433e+00 -1.9616e+00 +2.1881e+00 +3.3209e-01 +3.1888e+00
2681 +5.619567029e+02 +5.619567029e+02 +4.701667029e+02 +4.701667029e+02 -1.8160e+00 -4.6722e+00 -3.5920e-01 +1.0081e-01 +2.6369e+00 +2.7973e+00 +3.5239e-01 +1.8802e+00 -5.2767e-01 -2.9745e+00 +6.9162e-01 -3.0784e+00 +2.0737e-01 -8.4905e-02 +1.3631e+00 -2.0191e+00 -9.7137e-01 -2.0074e+00 -1.2594e+00 +2.9491e+00
2753 +5.181535818e+02 +5.181535818e+02 +4.263635818e+02 +4.263635818e+02 -2.2865e+00 -5.0301e+00 +1.9171e+00 -1.1994e-01 +2.9454e+00 +4.0155e+00 +6.0228e-01 +1.9941e+00 +6.1907e-01 -1.6193e+00 -4.2949e-01 -2.4950e-01 +2.5856e-01 +8.7591e-01 +4.7381e-01 -2.9972e+00 -3.3986e-01 -1.5785e+00 -8.9311e-01 +3.0904e+00
2905 +5.045994069e+02 +5.045994069e+02 +4.128094069e+02 +4.128094069e+02 -1.8533e+00 -5.3865e+00 -7.9631e-01 -4.6371e-01 +3.9015e+00 +2.0337e+00 +6.4691e-01 +2.2136e+00 +7.5229e-01 -1.5752e+00 -1.3382e+00 -6.7962e-01 +2.7439e+00 +7.1429e-01 +1.2126e+00 -2.0779e+00 +2.2317e-01 +3.0497e+00 -1.1377e+00 +3.1834e+00
2936 +4.655700602e+02 +4.655700602e+02 +3.737800602e+02 +3.737800602e+02 -2.0790e+00 -4.4519e+00 -2.3394e-01 -1.0891e+00 +3.3790e+00 +2.7648e+00 -1.2223e+00 +1.9374e+00 +8.7939e-01 -3.3572e+00 -1.9261e+00 -1.2471e+00 +1.6698e-01 +1.3101e+00 +2.2148e-01 +1.5766e+00 -6.2212e-01 +9.5786e-01 -1.1353e+00 +4.1236e+00
3016 +4.530523881e+02 +4.530523881e+02 +3.612623881e+02 +3.612623881e+02 -1.6470e+00 -4.4956e+00 +1.1180e-01 -4.1949e-01 +2.8348e+00 +1.8075e+00 +1.0350e+00 +1.8910e+00 +1.9652e-01 -1.5375e+00 -1.2068e+00 -2.8468e+00 -3.1038e-01 +6.1252e-01 +2.1526e+00 -1.4142e+00 -5.8155e-01 +1.1715e+00 -1.0408e+00 +3.9386e+00
3034 +4.347106644e+02 +4.347106644e+02 +3.429206644e+02 +3.429206644e+02 -2.2153e+00 -4.4018e+00 -1.9602e+00 -2.5018e+00 +3.2954e+00 +3.2152e+00 +1.7460e+00 +3.1258e+00 -5.4317e-01 -2.1345e+00 -5.3944e-01 -9.1904e-01 -1.1697e+00 +9.7960e-01 +9.5306e-01 +5.3305e-01 -1.0823e+00 +5.2462e-03 -5.5761e-01 +4.2782e+00
3036 +3.869016496e+02 +3.869016496e+02 +2.951116496e+02 +2.951116496e+02 -1.8099e+00 -4.6033e+00 +8.3076e-02 -1.7858e+00 +3.0848e+00 +3.1095e+00 -9.5817e-02 +3.4351e-01 +2.3031e+00 -1.4932e+00 -4.3167e-01 -1.3718e+00 -3.1323e-01 +9.0311e-01 +1.7932e+00 +7.0563e-02 -1.0435e+00 +5.6491e-01 -5.6821e-01 +5.4735e+00
