% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.581352254e+01 +4.581352254e+01 +3.973352254e+01 +3.973352254e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5047 +4.509218050e+01 +4.509218050e+01 +3.901218050e+01 +3.901218050e+01 -1.1250e+00 -2.4010e+00 +2.3584e+00 -4.8965e+00 -1.0047e+00 +2.2817e+00 -1.7794e+00 -2.5043e+00 +2.3150e+00 -1.0184e+00 -2.0927e+00 +1.8390e-01 -2.5421e-01 +8.4844e-02 -4.4080e+00 +2.2728e-01 -1.9653e+00 -1.2259e+00 +1.0646e+00 -4.4302e-01
5227 +4.022583367e+01 +4.022583367e+01 +3.414583367e+01 +3.414583367e+01 -3.0502e+00 -1.3795e+00 +5.9533e-01 -4.5771e-01 -9.6290e-01 +3.6727e+00 -3.5540e+00 -1.4942e+00 +1.1885e+00 +1.4270e+00 -2.7325e+00 +2.9655e-01 +4.6439e-01 -6.0294e-01 -3.8593e+00 +3.5778e-01 -3.3929e-01 +2.9903e-01 +8.6580e-01 -2.4984e+00
5284 +3.302511814e+01 +3.302511814e+01 +2.694511814e+01 +2.694511814e+01 -3.5729e+00 -2.1862e+00 -5.2629e-01 +1.4316e+00 +7.3629e-01 +2.0893e+00 -2.8630e+00 -1.1582e+00 +3.5520e+00 -2.3240e+00 -1.3444e+00 -1.6450e+00 -1.2150e+00 -8.6462e-01 -4.0223e+00 -7.0372e-02 -3.9615e+00 -2.6301e+00 +9.7838e-01 -1.9405e+00
5825 +2.605660786e+01 +2.605660786e+01 +1.997660786e+01 +1.997660786e+01 -4.5806e+00 -8.9180e-01 -1.0208e+00 +2.7137e+00 +1.7372e+00 +2.2365e+00 -3.9332e+00 -5.2454e-01 +4.6871e+00 -7.1724e-01 -3.2809e+00 -6.3562e-01 -3.9942e-01 -2.3330e+00 -1.4796e+00 -1.6503e+00 -2.5693e+00 -8.1608e-01 +9.6203e-01 -1.3736e+00
6599 +2.421029824e+01 +2.421029824e+01 +1.813029824e+01 +1.813029824e+01 -2.5655e+00 -1.7886e+00 -9.2320e-01 -1.8077e+00 +1.6480e+00 +1.4417e+00 -9.4525e-01 -1.7636e+00 +2.1034e+00 -8.4822e-01 -3.3456e+00 +1.0999e+00 -3.0369e-01 -2.7466e+00 -2.1033e+00 +1.1629e+00 -2.2919e+00 -2.2434e-01 +7.9259e-01 -1.5935e+00
7685 +2.258776047e+01 +2.258776047e+01 +1.650776047e+01 +1.650776047e+01 -2.4113e+00 -2.8222e-01 -2.6781e+00 -5.5784e-01 +1.0141e+00 -2.1222e-01 -1.4271e+00 -7.8292e-01 +2.2308e+00 -3.0675e-01 -2.5851e+00 +1.6976e+00 +7.2628e-01 -1.8075e+00 -9.5830e-01 +6.8955e-01 -2.3800e+00 -1.8060e-01 +8.8850e-01 -1.7973e-01
718798       +inf +2.258776047e+01       +inf +1.650776047e+01 +7.9346e+02 -2.7184e+04 +7.8775e+02 +3.9900e+03 +1.0404e+04 +1.0011e+04 +9.4219e+02 +2.2537e+03 -4.0703e+02 -1.3201e+04 -7.0708e+03 -1.2760e+03 +1.0198e+04 -1.3851e+03 -2.1423e+03 +6.7704e+03 +4.9612e+02 +3.9127e+03 -2.6845e+04 -5.1455e+03
% function evaluation | noise-free fitness - Fopt (2.431100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.409686284e+01 +7.409686284e+01 +3.172068628e+02 +3.172068628e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2265 +7.019838014e+01 +7.019838014e+01 +3.133083801e+02 +3.133083801e+02 +4.7711e+00 +1.8261e+00 +2.7122e-01 +4.0507e-01 -1.1943e+00 +2.5849e+00 +3.2092e+00 -2.4089e-01 +4.9761e+00 -3.2101e+00 +2.8363e+00 -1.7886e+00 -7.0733e-01 -4.8023e-01 -3.7077e+00 +3.2594e+00 -3.8117e+00 -3.8912e+00 -1.7987e+00 -3.7660e+00
2465 +5.913113305e+01 +5.913113305e+01 +3.022411331e+02 +3.022411331e+02 +3.9941e+00 +9.6550e-01 +5.1136e-01 +1.3736e+00 -1.4824e+00 +1.9175e+00 +3.8007e+00 -4.2145e+00 +4.7623e+00 +1.0537e+00 +4.4896e+00 -3.0249e+00 +2.0011e+00 +3.4559e-01 -3.7245e+00 +3.3501e+00 -3.7020e+00 -4.2926e+00 -2.0394e+00 -3.5590e+00
2738 +5.839232604e+01 +5.839232604e+01 +3.015023260e+02 +3.015023260e+02 +3.9286e+00 +7.5855e-01 +8.4466e-01 +4.8677e-01 -4.0353e-01 +1.2643e+00 +3.6614e+00 -2.3012e+00 +4.9159e+00 -2.1286e+00 +2.9089e+00 -2.7404e+00 -1.1834e+00 -4.1891e-01 -3.6696e+00 +3.3356e+00 -4.4239e+00 -4.4058e+00 +3.5453e-01 -1.3457e+00
2949 +5.392880810e+01 +5.392880810e+01 +2.970388081e+02 +2.970388081e+02 +3.8014e+00 +1.7146e+00 +5.8776e-01 -1.3328e+00 -1.8634e+00 -4.3862e-01 +3.3918e+00 -1.7287e+00 +4.9477e+00 -1.8820e+00 +4.1845e+00 -1.8536e+00 +1.5930e-01 +1.8609e+00 -3.2899e+00 +3.3767e+00 -3.2100e+00 -4.6002e+00 +1.0646e-01 -3.1040e+00
2958 +5.273118018e+01 +5.273118018e+01 +2.958411802e+02 +2.958411802e+02 +6.0907e-01 +1.6466e+00 -1.7864e+00 -2.1075e-01 -2.5635e+00 +3.2138e+00 +3.0725e+00 -4.2535e+00 +4.4388e+00 -1.5352e+00 +3.1757e+00 -1.7028e+00 -5.1730e-01 +1.2088e+00 -3.5302e+00 +3.1835e+00 -3.9902e+00 -4.1660e+00 -7.7815e-01 -2.7781e+00
3044 +4.703346515e+01 +4.703346515e+01 +2.901434652e+02 +2.901434652e+02 +4.2812e+00 +5.3681e-01 -2.2202e+00 -5.7133e-01 -1.1341e+00 +1.8342e+00 +3.1567e+00 -2.4822e-01 +4.5842e+00 -1.4638e+00 +1.6597e+00 -2.9136e+00 -1.9007e-01 +3.8531e+00 -3.5288e+00 +3.2536e+00 -3.6003e+00 -4.0965e+00 -3.1233e+00 -2.4650e+00
3190 +4.482383590e+01 +4.482383590e+01 +2.879338359e+02 +2.879338359e+02 +3.8936e+00 -8.2859e-01 +2.8169e+00 -3.1687e+00 -1.0945e+00 +1.3530e+00 +2.8424e+00 -1.2351e+00 +4.9928e+00 +7.5811e-01 +1.2056e+00 -2.0421e+00 +6.9867e-01 +3.8514e+00 -3.5951e+00 +2.9079e+00 -3.5527e+00 -4.2021e+00 +2.3015e+00 -3.0987e+00
3942 +4.152499078e+01 +4.152499078e+01 +2.846349908e+02 +2.846349908e+02 +2.4781e+00 +2.2331e+00 +7.9485e-02 -1.4790e+00 -4.3981e+00 +2.1875e+00 +3.1223e+00 -1.4098e+00 +3.9003e+00 +1.5449e+00 +3.0913e+00 -3.1086e+00 -3.0273e-01 +4.8938e+00 -3.2080e+00 +2.5139e+00 -3.4621e+00 -3.9248e+00 +6.8207e-02 -1.9369e+00
4701 +3.484237036e+01 +3.484237036e+01 +2.779523704e+02 +2.779523704e+02 -6.0744e-01 -1.8455e+00 -1.4681e-01 +5.3133e-01 -1.1110e+00 +4.0947e+00 +2.7288e+00 +2.2369e+00 +1.8648e+00 -7.2924e-02 +2.4793e+00 -3.7144e+00 +2.2392e+00 +3.0018e+00 -3.1157e+00 -7.0825e-01 -3.3751e+00 -2.7614e+00 +2.4400e+00 -2.4686e+00
5771 +2.724407447e+01 +2.724407447e+01 +2.703540745e+02 +2.703540745e+02 -3.8272e-01 +3.7731e-01 -8.8629e-01 -3.1281e+00 -4.6973e+00 +1.2672e+00 -5.5109e-01 -1.6798e+00 +3.2402e+00 -1.4405e+00 +2.1063e+00 -2.8630e+00 +1.9441e-01 +3.3525e+00 -2.4310e+00 +5.0365e+00 -2.3293e+00 -1.0773e+00 +1.0105e-01 -3.6241e+00
% function evaluation | noise-free fitness - Fopt (-1.436200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.729806074e+01 +7.729806074e+01 -6.632193926e+01 -6.632193926e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3418 +7.440337374e+01 +7.440337374e+01 -6.921662626e+01 -6.921662626e+01 +9.8952e-01 -1.7417e+00 +3.7434e+00 +3.7041e-01 +1.8434e+00 +1.0447e+00 +1.9917e+00 -2.1184e+00 -1.6318e+00 -1.6446e+00 +4.0168e+00 +1.9381e+00 -5.0606e-01 +2.9899e+00 +1.4654e+00 -2.8301e-01 +4.2137e+00 +3.5773e+00 -1.6413e+00 +2.6059e+00
3421 +7.235761535e+01 +7.235761535e+01 -7.126238465e+01 -7.126238465e+01 +6.0418e-01 -1.5418e+00 +3.7216e+00 +1.1862e+00 -3.2272e-01 +1.0182e+00 +2.4214e-01 -3.0801e+00 -1.9592e+00 -1.6263e+00 +2.3360e+00 +2.7470e+00 +1.9450e+00 +2.4391e+00 -1.1068e+00 -5.1831e-01 +5.7425e+00 +3.0779e-01 -1.4022e+00 +2.7989e+00
3687 +5.398447434e+01 +5.398447434e+01 -8.963552566e+01 -8.963552566e+01 -9.1472e-01 -1.7273e+00 +3.1635e+00 +3.2466e-01 -1.4872e+00 +1.0536e+00 +5.1107e-01 -1.7004e+00 -1.1352e+00 -1.6468e+00 +3.5408e+00 +2.5420e+00 +2.7630e+00 +2.4097e+00 +1.1762e+00 -2.9128e-01 +3.8771e+00 +2.0275e+00 -3.1659e+00 +2.7867e+00
3698 +4.741250233e+01 +4.741250233e+01 -9.620749767e+01 -9.620749767e+01 +1.0036e+00 -2.5065e+00 +3.2018e+00 +1.4623e+00 -1.3279e+00 +1.0377e+00 +2.6157e+00 -2.2738e+00 -1.1840e+00 -1.6164e+00 +1.5551e+00 +2.8600e+00 +1.7129e+00 +2.3603e+00 -1.8327e+00 -1.2419e-01 +4.9474e+00 +7.4618e-01 -7.2568e-02 +2.7595e+00
3883 +4.604336922e+01 +4.604336922e+01 -9.757663078e+01 -9.757663078e+01 -7.2532e-01 -1.1832e+00 +2.7026e+00 +1.7340e+00 -7.6667e-01 +1.0534e+00 +1.5078e+00 -3.6691e+00 -1.1491e+00 -1.6397e+00 +1.3499e+00 +2.1031e+00 +1.3856e+00 +2.5194e+00 -2.9740e-01 +2.7274e-01 +4.3913e+00 +1.4284e+00 +1.2002e+00 +1.9610e+00
4279 +4.107991765e+01 +4.107991765e+01 -1.025400824e+02 -1.025400824e+02 -8.7719e-01 +2.0573e-01 +2.8899e+00 +1.7337e+00 +1.5541e-01 +1.0722e+00 +3.3232e-01 -4.1099e+00 -1.3989e+00 -1.6727e+00 +3.3880e+00 +2.3218e+00 -6.0159e-01 +2.1647e+00 +6.5311e-03 +3.7763e-01 +3.7045e+00 +4.7106e-01 -4.3908e+00 +3.3514e+00
4543 +3.845075017e+01 +3.845075017e+01 -1.051692498e+02 -1.051692498e+02 -5.1239e+00 +1.1686e+00 +2.4020e+00 +2.1195e+00 -7.4084e-01 +1.8022e+00 +1.7183e+00 -2.5168e+00 -1.4908e+00 -1.6936e+00 +1.8373e+00 -3.3332e-01 +1.3294e+00 +2.4885e+00 +4.8709e-01 +9.6272e-01 +4.0912e+00 -6.3877e-01 -1.0510e+00 +3.4315e+00
4659 +3.057126426e+01 +3.057126426e+01 -1.130487357e+02 -1.130487357e+02 +8.3319e-01 +8.4744e-01 +1.6993e+00 +1.1847e+00 +1.6610e+00 +1.0820e+00 +1.4771e+00 -2.8126e+00 -1.2824e+00 -1.6302e+00 +4.7132e+00 -1.2466e+00 +4.4972e-01 +2.6053e+00 +9.7045e-01 +6.4574e-01 +2.4442e+00 -2.3614e-01 -2.8877e+00 +3.5587e+00
5202 +3.018071185e+01 +3.018071185e+01 -1.134392882e+02 -1.134392882e+02 -1.4109e+00 +1.3101e+00 +2.7752e+00 -7.5609e-01 +5.4224e-01 +1.1364e+00 +1.4947e+00 -2.7447e+00 +4.0149e+00 -1.5950e+00 +1.9690e+00 -7.3418e-01 +1.9474e-01 +3.0119e+00 -8.4159e-01 +6.1509e-01 +3.6096e+00 -2.6898e+00 -1.7391e+00 +4.4054e+00
5392 +2.570227123e+01 +2.570227123e+01 -1.179177288e+02 -1.179177288e+02 -1.9597e+00 +2.2503e+00 +1.6306e+00 +2.3688e+00 +6.5991e-01 +1.0382e+00 +2.5510e+00 -3.7984e+00 +7.2742e-01 -1.6435e+00 +1.1355e+00 -1.3349e-02 -1.4308e+00 +1.2668e+00 -1.4922e+00 +2.3255e+00 +2.9511e+00 -1.0864e+00 -1.6935e+00 +5.2596e+00
5445 +2.223219552e+01 +2.223219552e+01 -1.213878045e+02 -1.213878045e+02 -2.6069e+00 +3.0226e+00 +2.5544e+00 -3.8346e-01 +4.1630e+00 +1.1770e+00 +2.3432e+00 -3.0780e+00 -6.3422e-02 -1.6192e+00 +3.1875e+00 -1.6240e+00 +1.7733e-01 +2.6831e+00 -2.8402e+00 +2.3754e+00 +3.4701e+00 -9.9016e-01 -2.2619e+00 +2.3691e+00
% function evaluation | noise-free fitness - Fopt (4.290000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.898083113e+01 +6.898083113e+01 +1.118808311e+02 +1.118808311e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1320 +6.756121892e+01 +6.756121892e+01 +1.104612189e+02 +1.104612189e+02 -8.3037e-01 +1.3620e+00 +6.6456e-01 -3.1794e+00 +3.8721e+00 +4.4096e+00 -2.9879e+00 +1.4579e+00 +2.5208e-01 -6.4986e-01 -2.9335e+00 -2.8627e+00 +5.0264e+00 +4.2472e+00 -4.4873e+00 -3.7365e+00 -7.3651e-01 +4.4178e+00 +1.1513e+00 +1.0353e+00
1605 +6.585281181e+01 +6.585281181e+01 +1.087528118e+02 +1.087528118e+02 -7.9116e-01 +1.3291e+00 +6.9364e-01 -3.0670e+00 +3.9186e+00 +4.4726e+00 -3.0727e+00 +1.4554e+00 +1.7591e-01 -5.9987e-01 -2.9733e+00 -2.9039e+00 +5.0159e+00 +4.2242e+00 -4.3516e+00 -3.7909e+00 -7.4282e-01 +4.3087e+00 +1.1535e+00 +9.5806e-01
1668 +6.401314583e+01 +6.401314583e+01 +1.069131458e+02 +1.069131458e+02 -6.8886e-01 +1.2996e+00 +6.5762e-01 -2.9897e+00 +3.8548e+00 +4.4150e+00 -3.2215e+00 +1.4795e+00 +2.1011e-01 -8.3523e-01 -2.9235e+00 -2.9730e+00 +5.0102e+00 +4.2383e+00 -4.5655e+00 -3.8530e+00 -6.6966e-01 +4.2950e+00 +1.1490e+00 +9.6003e-01
2625 +6.014591157e+01 +6.014591157e+01 +1.030459116e+02 +1.030459116e+02 -5.9630e-01 +1.3998e+00 +6.2933e-01 -3.0804e+00 +3.4767e+00 +3.4818e+00 -3.0914e+00 +1.2736e+00 +5.0617e-01 -8.7119e-01 -2.9650e+00 -2.9240e+00 +4.6504e+00 +4.1870e+00 -3.0815e+00 -3.7436e+00 -5.5954e-01 +4.2333e+00 +1.1171e+00 +7.0588e-01
2932 +5.815726991e+01 +5.815726991e+01 +1.010572699e+02 +1.010572699e+02 -2.3595e+00 +1.4950e+00 +6.7495e-01 -1.9925e+00 +3.5343e+00 +2.9025e+00 -2.0966e+00 +1.6173e+00 +1.0218e-01 -4.3760e+00 -3.0190e+00 -2.7284e+00 +5.2151e+00 +4.7391e+00 -3.3619e+00 -4.0515e+00 -9.0526e-01 +2.5486e+00 +1.1018e+00 +1.0631e+00
3096 +5.683987308e+01 +5.683987308e+01 +9.973987308e+01 +9.973987308e+01 -4.6860e+00 +1.1798e+00 +6.8192e-01 -1.4514e-01 +4.5822e+00 +3.0459e+00 -1.3564e+00 +1.7513e+00 -9.7901e-01 -3.7874e+00 -2.9546e+00 -1.6493e+00 +4.5739e+00 +3.5463e+00 -3.7132e+00 -4.8342e+00 +1.0779e+00 +4.7909e+00 +1.4422e+00 -3.0699e+00
3177 +5.243025968e+01 +5.243025968e+01 +9.533025968e+01 +9.533025968e+01 -2.1255e+00 +9.5274e-01 +6.8044e-01 -3.1019e+00 +3.8569e+00 +3.6209e+00 -2.2352e+00 +1.7546e+00 +3.3820e+00 -3.4054e+00 -2.5133e+00 -2.6635e+00 +4.6992e+00 +4.1832e+00 -3.1376e+00 -3.6578e+00 +1.7767e-01 +3.6534e+00 +1.2175e+00 -3.3081e-03
3218 +5.011338423e+01 +5.011338423e+01 +9.301338423e+01 +9.301338423e+01 -3.2456e+00 +1.7260e+00 +3.4482e-01 -2.6072e+00 +2.6510e+00 +3.5868e+00 +1.9364e+00 +1.6572e+00 +4.7061e+00 -2.1232e+00 -4.5370e+00 -2.0185e+00 +4.7555e+00 +3.3475e+00 -4.8198e+00 -3.6560e+00 -7.5129e-01 +3.5333e+00 +1.5073e+00 -1.1753e-01
3230 +4.830253360e+01 +4.830253360e+01 +9.120253360e+01 +9.120253360e+01 -2.7898e+00 -1.4079e-01 +7.6081e-01 -2.6224e+00 +3.7913e+00 +3.7607e+00 -2.1473e+00 +1.3867e+00 +1.8069e+00 -2.4187e+00 -3.0406e+00 -2.1261e+00 +3.8947e+00 +3.0662e+00 -3.4953e+00 -3.2494e+00 -2.3306e+00 +3.5339e+00 +1.3172e+00 -6.2400e-01
3321 +4.370977554e+01 +4.370977554e+01 +8.660977554e+01 +8.660977554e+01 -2.5939e+00 +2.9901e-01 +8.7934e-01 -3.6671e+00 +3.3915e+00 +3.5606e+00 -2.2612e+00 +1.4250e+00 +4.5821e+00 -9.8407e-01 -3.0145e+00 -4.2228e+00 +1.5611e+00 +4.2159e+00 -3.5800e+00 -4.0930e+00 -4.1023e-01 +2.8955e+00 +9.2606e-01 -5.0809e-01
3514 +3.898388795e+01 +3.898388795e+01 +8.188388795e+01 +8.188388795e+01 -3.8071e+00 -8.3207e-02 +1.5389e+00 -1.8303e+00 +4.7573e+00 +3.6561e+00 -7.6656e-01 -2.9193e+00 +1.8882e+00 +5.3506e-01 -2.4570e+00 -3.2248e+00 +3.7827e+00 +3.6340e+00 -3.9272e+00 -3.8301e+00 -6.2988e-01 +4.2363e+00 +9.8231e-01 +3.8386e-01
3558 +3.799765656e+01 +3.799765656e+01 +8.089765656e+01 +8.089765656e+01 -1.5315e+00 +1.1395e+00 +1.5781e+00 -1.5559e+00 +4.0023e+00 +3.5878e+00 -7.4727e-02 +1.3337e+00 +2.0572e+00 -2.1252e+00 -3.3498e+00 -1.7260e+00 +1.0615e+00 +4.8991e+00 -2.2688e+00 -2.0072e+00 -1.3064e+00 +3.3278e-01 +1.0010e+00 -6.9232e-01
3803 +3.554372407e+01 +3.554372407e+01 +7.844372407e+01 +7.844372407e+01 -3.5309e+00 -8.4543e-02 +7.8622e-01 -1.4918e+00 +2.9796e+00 +4.5990e+00 +9.0756e-01 +5.3752e-01 +3.3227e+00 -2.3901e+00 -2.4748e+00 -2.7480e+00 +2.4398e+00 +3.7468e+00 -3.8411e+00 -3.5016e+00 -9.0162e-01 +1.6078e+00 +6.5007e-01 -7.5639e-01
3999 +2.772856625e+01 +2.772856625e+01 +7.062856625e+01 +7.062856625e+01 -1.9269e+00 -3.5538e-01 +6.2707e-01 +1.5399e-01 +3.7800e+00 +2.8956e+00 +2.0210e+00 +8.2812e-01 +2.8463e+00 -7.2553e-01 -2.9743e+00 +1.9195e+00 +1.7037e+00 +3.2228e+00 -2.5275e+00 -3.6193e+00 -1.6636e-01 +7.7519e-01 +9.0839e-01 -7.8026e-01
% function evaluation | noise-free fitness - Fopt (6.286500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.309702949e+01 +8.309702949e+01 +7.117470295e+02 +7.117470295e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2517 +8.011559244e+01 +8.011559244e+01 +7.087655924e+02 +7.087655924e+02 +5.0168e+00 -2.3781e+00 -5.4536e+00 -1.0601e+00 +2.8522e+00 +2.3689e+00 -5.3813e+00 -3.0127e+00 +1.4944e+00 -1.2280e+00 -3.0089e+00 -1.2546e+00 -2.6223e+00 +3.9052e+00 +1.9426e+00 +6.3693e+00 +4.2857e+00 -7.5553e-01 -3.5821e+00 +2.1863e+00
2611 +7.836689416e+01 +7.836689416e+01 +7.070168942e+02 +7.070168942e+02 +4.8299e+00 -1.6472e+00 -4.6485e+00 -1.7421e+00 +2.9875e+00 +3.2396e+00 -4.9326e+00 -2.9535e+00 +2.8705e+00 -3.1524e-01 -9.5645e-01 +7.6566e-01 -2.0871e+00 +4.9458e-01 +2.6191e+00 -1.7312e+00 +4.3569e+00 -6.9786e-01 -2.7117e+00 +3.6307e+00
2766 +7.450831584e+01 +7.450831584e+01 +7.031583158e+02 +7.031583158e+02 +2.9576e+00 -4.1824e+00 -5.7977e+00 +1.9276e+00 +3.0269e+00 +3.2571e+00 -5.3605e+00 -1.1829e+00 +2.2100e+00 -3.5839e-01 -1.5864e+00 -1.9263e+00 -1.9129e+00 +3.3186e+00 +1.9235e+00 +4.1289e+00 +4.2764e+00 -7.3011e-01 -1.2482e+00 +4.0171e+00
2837 +7.071251543e+01 +7.071251543e+01 +6.993625154e+02 +6.993625154e+02 +4.4135e+00 -1.6274e+00 -2.9225e+00 +3.4598e-01 +3.0441e+00 +2.7795e+00 -5.2134e+00 -8.2661e-01 +3.3228e+00 +9.5043e-02 -1.6441e+00 +6.5773e-01 -2.3090e+00 +1.7459e+00 +2.0080e+00 +1.2314e-01 +4.2456e+00 -6.8061e-01 -1.3835e+00 +3.1529e+00
2923 +6.666944277e+01 +6.666944277e+01 +6.953194428e+02 +6.953194428e+02 +4.8253e+00 -1.2159e+00 -4.1757e+00 -9.9594e-01 +2.1068e+00 +2.6492e+00 -3.8855e+00 -1.5250e+00 +2.6674e+00 +3.1826e-02 -1.1073e+00 +9.3836e-01 -2.3890e+00 +1.1320e+00 +2.2823e+00 +2.4318e+00 +4.2663e+00 -7.5760e-01 -2.2255e+00 +1.9151e+00
3004 +5.495481704e+01 +5.495481704e+01 +6.836048170e+02 +6.836048170e+02 +4.8808e+00 -3.3349e+00 -4.9016e+00 -1.1497e+00 +3.0906e+00 +2.5129e+00 -5.2112e+00 -1.2716e+00 +2.2079e+00 +2.2072e+00 -1.2479e+00 -2.2675e+00 -2.1943e+00 +1.9211e+00 +2.1076e+00 +2.9690e+00 +4.2827e+00 -7.2941e-01 -2.4005e+00 +2.2681e+00
3129 +4.999993045e+01 +4.999993045e+01 +6.786499305e+02 +6.786499305e+02 +5.1240e+00 -4.0744e+00 -2.4333e+00 -7.3306e-01 +2.9129e+00 +2.7426e+00 -5.0750e+00 -3.1510e+00 +7.6225e-01 +3.8835e+00 -2.8164e+00 -7.5828e-01 -1.8716e+00 +1.4143e+00 +2.1820e+00 +1.6095e+00 +3.8383e+00 -7.6877e-01 -2.9382e+00 +3.5018e+00
3593 +4.695376010e+01 +4.695376010e+01 +6.756037601e+02 +6.756037601e+02 +4.2929e+00 -1.9984e+00 -5.0545e+00 -1.2119e+00 +2.7983e+00 +2.4698e+00 -4.1404e+00 -1.8954e+00 +2.0782e+00 +2.2291e+00 -2.0843e+00 -9.8510e-01 -2.8599e+00 -4.9911e-01 +1.6051e+00 +2.3200e+00 +3.3816e+00 -7.7662e-01 -2.1759e+00 +3.1095e+00
3630 +4.406911632e+01 +4.406911632e+01 +6.727191163e+02 +6.727191163e+02 +3.5739e+00 -3.1696e+00 -3.1218e+00 -1.2414e+00 +1.9244e+00 +1.9852e+00 -3.5564e+00 -1.0500e+00 +2.7034e+00 +7.9364e-02 -3.7512e-01 +3.4229e-02 -7.9839e-01 +3.3423e-01 +2.4917e+00 +2.8416e+00 +2.8884e+00 -7.5648e-01 -8.9237e-01 +2.4944e+00
3880 +4.282354992e+01 +4.282354992e+01 +6.714735499e+02 +6.714735499e+02 +3.3898e+00 -2.7817e+00 -1.9919e+00 +4.0177e-01 +4.4110e-01 +2.1995e+00 -5.2591e+00 -2.1034e+00 +3.8473e+00 +2.1779e+00 -1.1181e+00 -1.7229e+00 -4.9847e-01 -4.5400e-01 +2.2512e+00 +2.0266e+00 +2.4559e+00 -8.5216e-01 -1.4752e+00 +4.5765e-01
3990 +4.124774115e+01 +4.124774115e+01 +6.698977412e+02 +6.698977412e+02 +2.8641e+00 -1.5699e+00 -2.5779e+00 -1.6169e+00 +1.7141e+00 +2.4610e+00 -4.4957e+00 -1.5828e+00 +2.6305e+00 +7.8062e-01 -1.1934e+00 -3.4942e+00 -9.0623e-01 -1.5573e+00 +3.2807e+00 +1.3498e+00 +2.8681e+00 -8.2221e-01 -2.2998e+00 +1.4457e+00
4045 +3.975816328e+01 +3.975816328e+01 +6.684081633e+02 +6.684081633e+02 +3.2217e+00 -2.9861e+00 -1.5721e+00 +5.3378e-01 -6.6028e-01 +1.8092e+00 -3.4385e+00 +8.0795e-03 +2.3593e+00 +3.2739e+00 -2.1266e+00 -2.1786e+00 -7.7164e-01 -6.5958e-01 +2.5615e+00 +1.4618e+00 +2.5392e+00 -8.4972e-01 -2.3708e+00 +1.2503e+00
4128 +3.802879502e+01 +3.802879502e+01 +6.666787950e+02 +6.666787950e+02 +2.5778e+00 -1.9385e+00 -3.1737e+00 -7.0916e-01 +1.8123e+00 +2.3701e+00 -4.2031e+00 -3.4631e+00 +2.3676e+00 +3.5139e+00 -8.6513e-02 -2.4432e+00 +1.4119e+00 -1.9824e+00 +1.7455e+00 +2.1568e+00 +2.4727e+00 -7.9958e-01 -3.1508e+00 +2.9334e+00
4342 +3.211404047e+01 +3.211404047e+01 +6.607640405e+02 +6.607640405e+02 +3.2909e+00 -2.2731e+00 -2.9370e+00 +2.5956e+00 +1.2299e+00 +9.4195e-01 -2.7795e+00 -1.4352e+00 +2.7322e+00 +3.8419e+00 -5.7040e-01 -3.5661e+00 -4.7456e+00 -3.6261e-01 +2.0527e+00 -8.8161e-01 +3.3186e+00 -1.0599e+00 -2.0081e+00 +2.9207e+00
