% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3487 +1.684487031e+04 +1.684487031e+04 +1.705325031e+04 +1.705325031e+04 +3.7048e+00 -1.8416e+00 +3.0793e+00 -2.2530e+00 +4.1785e+00 -3.8371e+00 -2.5658e+00 -1.7123e+00 -3.8544e+00 -1.9712e+00 +1.7728e+00 +1.5736e+00 +2.4375e-01 -1.6252e+00 +1.6161e+00 -1.3775e+00 +1.9783e+00 +2.1898e+00 +1.7271e+00 +2.0317e+00
3702 +1.558930571e+04 +1.558930571e+04 +1.579768571e+04 +1.579768571e+04 +3.2924e+00 -1.1483e+00 +3.9133e+00 -3.4887e+00 +5.0102e+00 -3.9671e+00 -2.6450e+00 -9.7343e-01 -3.7700e+00 -1.6663e+00 +1.7156e+00 +1.4444e+00 -7.6721e-01 -2.3539e+00 +1.2480e+00 -2.1265e-01 +1.2135e+00 +2.2447e+00 +1.2084e+00 +2.1569e+00
3902 +1.227384304e+04 +1.227384304e+04 +1.248222304e+04 +1.248222304e+04 +2.9014e+00 +1.6590e+00 -2.0997e+00 -1.5390e+00 +4.3508e+00 -3.7514e+00 -2.4123e+00 +1.5584e-01 -3.7577e+00 -1.7263e+00 +2.6966e+00 +1.3680e+00 -2.6800e+00 -9.8746e-01 -2.0755e-02 -1.7822e+00 +1.9241e+00 +2.1802e+00 +1.4637e+00 +2.4092e+00
4433 +1.152949582e+04 +1.152949582e+04 +1.173787582e+04 +1.173787582e+04 +2.3450e+00 -5.8560e-02 +3.0340e+00 +1.8559e+00 +2.6928e+00 -3.6687e+00 -2.7295e+00 +4.9565e-01 -2.5774e+00 -7.5809e-01 +1.3898e+00 +1.3985e-01 -2.3540e+00 +1.6194e-01 +2.1203e+00 -2.0206e+00 +2.1370e+00 +1.5660e+00 +7.3120e-01 +2.1309e+00
4824 +1.077460510e+04 +1.077460510e+04 +1.098298510e+04 +1.098298510e+04 +1.9809e+00 -4.8308e-02 -9.8622e-01 +2.1731e+00 +3.5463e+00 -3.4853e+00 -2.0350e+00 -6.7561e-02 -2.5369e+00 -3.2659e-01 +2.0685e+00 +1.4482e+00 -8.1104e-01 -8.8987e-01 +3.2159e-01 -2.0674e+00 +1.2155e+00 +2.9861e+00 +1.8361e+00 +3.0110e+00
4826 +1.031674283e+04 +1.031674283e+04 +1.052512283e+04 +1.052512283e+04 +6.8207e-01 -3.7631e-01 +1.7080e+00 -2.7023e-02 +2.9169e+00 -3.7220e+00 -1.9666e+00 +2.3087e-01 -2.3279e+00 +1.3004e-01 +1.0297e+00 +5.7074e-01 -1.9503e-02 +2.1507e-01 +7.2187e-01 -1.8337e+00 -1.6327e-01 +2.4739e+00 +2.2796e+00 +1.2495e+00
4912 +7.874756259e+03 +7.874756259e+03 +8.083136259e+03 +8.083136259e+03 +2.2876e-02 -1.1427e+00 +1.5782e-01 -1.4281e+00 +3.7790e+00 -3.4855e+00 -2.0128e+00 +8.6411e-01 -2.1717e+00 -8.3446e-02 +1.0510e+00 +1.2426e+00 +6.5838e-01 -1.1332e+00 +5.8717e-01 -2.5114e+00 +9.4042e-01 +1.7603e+00 +9.5829e-01 +2.2636e+00
5016 +6.555731643e+03 +6.555731643e+03 +6.764111643e+03 +6.764111643e+03 +4.2436e-01 +6.5663e-01 +2.5306e+00 -1.3875e+00 +3.5605e+00 -3.6940e+00 -1.6156e+00 +2.9194e+00 -2.6325e+00 -7.9106e-01 +2.0661e+00 +9.7281e-01 -1.6399e+00 -1.1555e+00 +1.2538e+00 -2.4343e+00 +1.0044e+00 +2.0496e+00 +1.6209e+00 +1.0242e+00
5180 +6.436263417e+03 +6.436263417e+03 +6.644643417e+03 +6.644643417e+03 +1.5019e+00 -2.4880e+00 +2.5490e+00 -1.6702e-01 +3.1921e+00 -3.6938e+00 +4.2491e-01 +2.1686e+00 -2.2860e+00 +1.0028e+00 +3.5106e+00 +9.9707e-01 -1.8834e+00 -2.7823e-01 +9.3853e-01 -9.6109e-01 +8.7293e-01 +8.5762e-01 +1.7189e+00 +2.9087e+00
5460 +6.291217683e+03 +6.291217683e+03 +6.499597683e+03 +6.499597683e+03 +5.8369e-01 -9.4933e-01 -5.4412e-01 -1.7196e+00 +3.9624e+00 -3.6888e+00 -2.9084e-01 +1.1309e-01 -1.2534e+00 -8.2711e-01 +3.5677e-02 +2.6466e+00 -1.5325e+00 -1.6922e+00 +1.3452e+00 -2.2918e+00 +1.6141e+00 +2.5987e+00 +3.0594e-01 +3.4117e+00
5474 +5.539891092e+03 +5.539891092e+03 +5.748271092e+03 +5.748271092e+03 -1.4725e-01 +1.7218e+00 +1.0990e-02 -7.7242e-01 +4.0434e+00 -3.7969e+00 -1.1831e+00 +1.6880e+00 -5.7322e-01 +4.3370e-01 +7.6066e-01 +7.7119e-01 -2.3829e+00 -1.3993e-01 +1.5209e+00 -1.4420e+00 +2.2789e+00 +1.1182e+00 +1.2646e+00 +1.3577e+00
5591 +5.163653295e+03 +5.163653295e+03 +5.372033295e+03 +5.372033295e+03 +1.9920e+00 +1.6086e+00 -9.3078e-01 +1.8634e+00 +3.3865e+00 -3.7442e+00 -6.6074e-01 +1.7419e+00 -2.5894e+00 +3.8208e-01 +7.2931e-01 +8.9110e-01 -2.3159e+00 -1.7583e+00 +1.6328e+00 -1.5648e+00 +2.7508e+00 +8.1434e-01 +1.1778e+00 +7.7655e-01
5637 +4.452769332e+03 +4.452769332e+03 +4.661149332e+03 +4.661149332e+03 -6.8085e-01 +2.8840e+00 -4.3563e-01 +6.6123e-01 +3.9132e+00 -3.7293e+00 -1.4754e-01 +9.6753e-01 -1.6996e+00 +6.8235e-01 +2.3726e+00 +6.2561e-01 -1.4590e+00 -7.9092e-01 +1.8461e+00 -2.6499e+00 +2.1945e+00 +2.1115e+00 +1.1125e+00 +6.4930e-01
5762 +3.892713133e+03 +3.892713133e+03 +4.101093133e+03 +4.101093133e+03 -3.3497e+00 +4.8826e-01 +7.8280e-01 +1.8410e+00 +2.7917e+00 -3.6399e+00 +3.2598e-02 +1.4645e+00 -2.5597e-03 +7.6881e-01 +1.0129e+00 +1.4744e+00 -1.4863e+00 -1.8156e+00 +3.0125e-01 -1.0805e+00 +1.2039e+00 +1.9823e+00 +1.1170e+00 +2.1426e+00
6090 +3.778859877e+03 +3.778859877e+03 +3.987239877e+03 +3.987239877e+03 +2.0837e+00 +7.6870e-01 +4.3566e-01 +5.5823e-01 +3.0259e+00 -3.5280e+00 +4.2461e-01 +7.5612e-01 -6.1882e-01 +1.0393e+00 +1.8295e+00 +2.2250e+00 -2.3317e+00 -1.6346e+00 +8.8574e-01 -2.8054e-01 +3.1802e+00 +6.9663e-01 +1.3539e+00 +1.8915e+00
6607 +3.454422416e+03 +3.454422416e+03 +3.662802416e+03 +3.662802416e+03 -1.2074e+00 +4.9899e-02 +3.2231e-01 +1.2027e+00 +2.2353e+00 -3.2490e+00 -5.3437e-01 +7.5777e-01 -1.0343e+00 +5.5254e-01 +1.0469e+00 +2.7062e-01 -3.0990e+00 -1.8317e+00 +2.1327e+00 -8.5281e-01 +1.5957e+00 +2.4922e+00 +1.1953e+00 +1.5986e+00
7358 +2.250825080e+03 +2.250825080e+03 +2.459205080e+03 +2.459205080e+03 -4.3802e+00 +1.4593e-01 +1.9768e+00 -4.6656e-01 +3.7341e+00 -2.0020e+00 -4.5182e-02 +1.0811e+00 +5.9103e-01 -5.9253e-03 +1.2561e+00 +1.9957e+00 -1.1433e+00 -1.4042e+00 +1.9131e+00 -2.4045e+00 +2.6966e-02 +2.0670e+00 +2.0824e+00 +4.1131e-01
7413 +1.963070027e+03 +1.963070027e+03 +2.171450027e+03 +2.171450027e+03 -1.8124e+00 -1.3371e+00 -7.8000e-01 +1.0486e+00 -5.4869e-01 -9.7966e-01 +1.9897e+00 +1.1106e+00 -1.2017e+00 +9.8210e-01 +1.8076e+00 -1.0249e+00 -2.3468e+00 -1.0144e+00 +1.3937e+00 -1.7701e+00 +1.7454e-01 +1.4937e+00 +1.0422e+00 +2.8839e+00
7608 +1.870630213e+03 +1.870630213e+03 +2.079010213e+03 +2.079010213e+03 -2.3150e+00 -2.3328e+00 +4.8173e+00 -4.7653e-01 +2.3481e+00 -2.5623e+00 +2.7090e+00 -1.5616e-03 -2.4373e+00 +1.9913e+00 +6.7992e-01 +1.7464e-01 -1.6044e+00 -2.4285e+00 +7.5824e-01 -1.5304e+00 +1.4711e+00 +1.4039e+00 +1.1709e+00 +1.2256e+00
7936 +9.965258811e+02 +9.965258811e+02 +1.204905881e+03 +1.204905881e+03 -2.9600e+00 +2.1245e+00 -1.2010e+00 +1.3029e+00 +2.3341e+00 -1.2984e+00 +2.6401e+00 +1.2466e+00 -5.2243e-01 +2.7850e+00 +2.4963e+00 +2.0691e+00 -4.3462e-01 -2.4649e+00 +1.3826e+00 -2.9940e+00 +1.0801e+00 +2.1686e+00 +9.9722e-01 +2.1199e+00
8671 +7.259140629e+01 +7.259140629e+01 +2.809714063e+02 +2.809714063e+02 -3.5331e-01 +2.9221e+00 +3.2136e-01 +7.3082e-01 +2.9425e+00 +9.9295e-01 +1.6977e+00 -2.2733e-02 -4.3488e-01 +2.5252e+00 +6.5323e-01 +2.4277e-01 -6.7601e-01 -1.9117e+00 +9.7364e-01 -8.8157e-01 +8.7426e-01 +1.9219e+00 +4.8875e-01 +1.5382e+00
17724 +5.378485874e+01 +5.378485874e+01 +2.621648587e+02 +2.621648587e+02 +7.7958e-01 +3.1307e+00 +1.6361e+00 +1.6136e+00 +1.2817e+00 +1.9684e+00 -9.5912e-01 +2.0050e-01 -1.8126e+00 +1.0647e+00 +1.1259e+00 -1.7239e-01 -1.8453e+00 -1.1549e+00 +2.0566e+00 -2.3443e+00 +1.8909e+00 +1.1121e+00 +2.1620e+00 +1.2656e+00
20834 +4.560578546e+01 +4.560578546e+01 +2.539857855e+02 +2.539857855e+02 -6.3188e-01 +2.4293e-01 +2.6306e+00 +1.3240e-01 -4.3164e-01 -7.2781e-01 +1.9196e+00 +9.9830e-01 -1.7751e+00 +8.6907e-01 +2.4660e+00 +1.7847e+00 -3.9287e-01 -8.8839e-01 +1.1525e+00 -2.3099e+00 +1.2979e+00 +2.5593e+00 +7.7100e-01 +1.7627e+00
21389 +5.279026605e+00 +5.279026605e+00 +2.136590266e+02 +2.136590266e+02 +8.9382e-01 -1.1424e+00 +4.2815e-01 +8.8808e-01 -6.3748e-01 -6.5725e-01 +1.0141e+00 +6.8602e-01 -1.5271e+00 +1.9097e-01 +1.3869e+00 +4.6831e-01 -8.2734e-01 -1.9382e+00 +1.1375e+00 -1.8317e+00 +1.7336e+00 +1.8596e+00 +1.6946e+00 +1.6712e+00
22835 +4.114488649e+00 +4.114488649e+00 +2.124944886e+02 +2.124944886e+02 +3.0039e-01 +8.7162e-01 +1.0420e+00 -8.2698e-01 -9.3975e-02 +1.1001e+00 +6.4138e-03 +2.1804e-01 -2.0418e+00 +4.9308e-01 +1.3374e+00 +9.8387e-01 -1.3467e+00 -1.4408e+00 +1.3070e+00 -1.3177e+00 +6.5168e-01 +1.1458e+00 +1.7381e+00 +8.8485e-01
43543 +3.168188148e+00 +3.168188148e+00 +2.115481881e+02 +2.115481881e+02 +6.2975e-01 +2.9390e+00 +1.4120e+00 -6.2626e-01 +1.0849e+00 -1.8937e-01 -2.2790e-01 +3.7264e-01 -2.4903e-01 +4.9947e-01 +1.9688e+00 +2.1326e-01 -5.5312e-01 -2.5242e+00 +1.9758e+00 -1.6504e+00 +7.3193e-01 +1.6467e+00 +1.2968e+00 +1.1114e+00
755522 +3.110404399e+00 +3.110404399e+00 +2.114904044e+02 +2.114904044e+02 -1.7518e+00 +2.1902e+00 -9.6348e-01 -9.7150e-01 +2.9757e+00 -8.9273e-01 +2.3661e+00 -4.1386e-01 -1.1310e+00 +1.3811e+00 +1.9074e+00 +1.2843e+00 -2.2785e+00 -1.2236e+00 +2.2511e+00 -1.7004e+00 +1.5081e+00 +1.6705e+00 +1.0528e+00 +2.0628e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.817465742e+04 +1.817465742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4104 +1.054393374e+04 +1.054393374e+04 +1.039897374e+04 +1.039897374e+04 -3.7013e+00 -5.6767e+00 -2.1085e+00 +9.9558e-01 -8.0756e-01 +2.2546e+00 -2.2314e+00 -1.0992e-01 -9.5923e-01 +1.2683e+00 +1.2283e+00 +2.9220e+00 +3.1864e+00 -1.1900e+00 +3.1153e+00 +1.2535e+00 -2.1675e+00 -6.4231e-01 +1.3329e+00 -1.1745e+00
4287 +9.307498549e+03 +9.307498549e+03 +9.162538549e+03 +9.162538549e+03 -2.7389e+00 +2.3211e+00 -2.9471e+00 +5.5088e-01 +1.1711e+00 +7.6075e-01 -1.7631e+00 +1.8235e+00 -3.2685e+00 +1.4548e+00 +1.0906e+00 +3.1603e+00 +3.3583e+00 -1.8941e+00 +2.1943e+00 +1.5303e+00 -7.5814e-01 -1.9408e+00 +6.7100e-01 -1.6044e+00
4514 +3.757433063e+03 +3.757433063e+03 +3.612473063e+03 +3.612473063e+03 -2.3132e+00 -3.3868e-01 -2.7116e+00 +4.3006e-01 -3.4655e-01 +2.7882e-01 +7.5539e-01 +6.5624e-01 -2.2273e+00 +2.3918e+00 +1.4625e+00 +2.0009e+00 +3.0574e+00 -8.4801e-01 +2.0532e+00 +3.1920e+00 -1.8664e+00 -1.9040e+00 +1.2021e+00 -1.3059e+00
4720 +3.479923259e+03 +3.479923259e+03 +3.334963259e+03 +3.334963259e+03 -2.2495e+00 -2.4664e+00 -1.3850e+00 -1.3541e+00 -2.9919e+00 +1.3286e+00 -3.3871e-01 -5.3733e-01 -2.2347e+00 +1.7615e+00 +1.0346e+00 +2.8370e+00 +2.6552e+00 -1.0362e+00 +2.6486e+00 +1.8754e+00 -1.4140e+00 -1.1744e+00 +2.1611e-01 -2.1295e+00
4799 +3.054007971e+03 +3.054007971e+03 +2.909047971e+03 +2.909047971e+03 -3.4597e+00 +2.5992e-01 -2.6172e+00 -9.6303e-02 +3.7887e-01 +9.3232e-01 -3.0413e+00 +1.3345e+00 -3.6383e+00 +8.7686e-01 +1.4194e+00 +2.9788e+00 +1.9610e+00 +1.5342e+00 +3.0491e+00 +5.0797e-01 -1.4055e+00 -1.4539e+00 +2.5156e+00 -1.1278e+00
5110 +2.305883929e+03 +2.305883929e+03 +2.160923929e+03 +2.160923929e+03 -8.8363e-01 +1.2969e+00 -2.8435e+00 -9.2504e-01 +9.6129e-01 +1.7605e+00 -6.5489e-01 +1.2518e+00 -1.5748e+00 +1.2372e+00 +1.2057e-01 +7.4899e-01 +2.1910e+00 -1.1025e+00 +2.1043e+00 +1.1877e+00 -2.0530e+00 -4.6474e-01 +1.5968e+00 -2.3011e+00
5111 +1.663705246e+03 +1.663705246e+03 +1.518745246e+03 +1.518745246e+03 -8.7545e-01 -2.5421e-02 -3.5383e+00 -6.9131e-01 +6.4101e-01 +7.6881e-01 -9.9760e-01 -1.2322e-01 -3.0783e+00 +1.2675e+00 +7.8953e-01 +2.8180e+00 +2.3368e+00 -4.4960e-01 +3.5966e+00 +1.1988e+00 -9.1777e-01 -1.4265e+00 +1.9030e+00 -1.9736e+00
5215 +1.185275308e+03 +1.185275308e+03 +1.040315308e+03 +1.040315308e+03 -1.2154e+00 -1.2827e+00 -3.0876e+00 +9.7635e-01 -1.1041e-01 +4.6687e-01 -1.5485e+00 +1.7918e+00 -1.0625e+00 -1.6506e-02 +2.6480e+00 +2.7560e+00 +2.2366e+00 -4.5903e-01 +2.7507e+00 +2.0511e+00 -1.6188e-01 -2.0037e+00 +4.5064e-01 -1.8065e+00
5361 +6.401559014e+01 +6.401559014e+01 -8.094440986e+01 -8.094440986e+01 -2.4285e+00 +1.7230e+00 +2.3771e-02 +1.2297e-01 -4.4775e-01 +1.1909e+00 -1.2504e+00 -1.0807e-01 -2.9813e+00 +6.2731e-01 -1.6608e-01 +2.8975e+00 +1.4248e+00 +1.2316e+00 +2.4008e+00 +2.3008e+00 -1.8485e+00 -9.7680e-01 +2.2764e+00 -1.9723e+00
6463 +1.194584943e+01 +1.194584943e+01 -1.330141506e+02 -1.330141506e+02 +4.3640e-01 +5.4113e-01 -1.5100e+00 +4.4973e-02 -9.2690e-01 +1.2286e-02 -1.2669e+00 -7.8786e-01 -1.7892e+00 +6.3821e-01 +8.0888e-01 +1.4620e+00 +1.4615e-01 +6.1927e-01 +1.1245e+00 +1.0754e+00 -1.8816e+00 -1.7905e+00 +1.9304e+00 -8.8419e-01
8344 +4.209533138e+00 +4.209533138e+00 -1.407504669e+02 -1.407504669e+02 +1.2284e+00 -6.0412e-01 -2.5158e+00 -6.7668e-01 +1.0677e+00 +8.0510e-01 -1.6344e+00 +7.1244e-01 -1.2429e+00 +8.1089e-01 +1.2916e+00 +1.9138e+00 +2.2599e+00 +1.9246e-01 +6.0945e-01 +2.2219e+00 -1.8958e+00 -2.0625e+00 +1.4137e+00 -1.5683e+00
8471 +4.020160749e+00 +4.020160749e+00 -1.409398393e+02 -1.409398393e+02 -5.3623e-01 -9.5793e-01 -1.2581e+00 -7.2726e-01 +3.2921e-01 +6.2371e-01 -2.5060e+00 +4.1236e-01 -1.4664e+00 +1.4996e+00 +1.5383e+00 +1.4819e+00 +1.5780e+00 +1.5170e+00 +1.2878e+00 +1.7038e+00 -9.5114e-01 -9.9410e-01 +1.1910e+00 -1.3963e+00
9106 +3.781132521e+00 +3.781132521e+00 -1.411788675e+02 -1.411788675e+02 +1.3986e+00 +7.4920e-01 +1.4010e-01 +4.8748e-01 +7.1587e-01 +2.1794e+00 -1.0216e+00 +7.0599e-01 -2.6097e+00 +1.4653e+00 +7.6614e-01 +1.2026e+00 +1.2460e+00 +6.5183e-01 +1.5981e+00 +7.4329e-01 -1.7034e+00 -9.5423e-01 +1.5226e+00 -2.0026e+00
45121 +3.275654703e+00 +3.275654703e+00 -1.416843453e+02 -1.416843453e+02 -1.3350e+00 -1.2369e+00 +2.3700e-01 -1.9020e+00 -5.1691e-01 -2.0072e-01 -2.5124e+00 +1.6359e-01 -1.8024e+00 +1.7847e-01 +2.0596e+00 +1.1916e+00 +1.3173e+00 +1.4376e+00 +2.2744e+00 +1.4648e+00 -1.9162e+00 -1.7228e+00 +1.2426e+00 -2.0079e+00
278239 +3.133648059e+00 +3.133648059e+00 -1.418263519e+02 -1.418263519e+02 -7.0965e-01 +2.5550e-01 -5.8667e-01 -1.6037e+00 -8.6938e-02 +1.0969e+00 +5.5259e-02 +2.0877e+00 +1.2782e-01 +6.2002e-01 +1.2333e+00 +1.7645e+00 +1.7378e+00 +2.0135e+00 +2.1009e+00 +1.0500e+00 -1.9240e+00 -1.5712e+00 +1.0921e+00 -1.2217e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.831331742e+04 +1.831331742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1203 +1.780553469e+04 +1.780553469e+04 +1.779923469e+04 +1.779923469e+04 -1.5281e+00 +9.1362e-01 -3.2761e+00 +7.6355e-01 -1.5179e+00 -7.5870e-01 +6.8965e-01 -1.6873e+00 +2.9224e+00 +1.5451e-01 -1.0732e+00 -3.9171e-01 -9.4570e-01 -3.5012e-01 -2.1047e+00 +3.2690e+00 +9.1282e-01 +5.2869e-01 -5.0141e-01 -1.2219e+00
1303 +1.689561703e+04 +1.689561703e+04 +1.688931703e+04 +1.688931703e+04 -1.8273e+00 +1.3177e+00 -3.4663e+00 +7.7641e-01 -1.0880e+00 -5.6977e-01 +9.3937e-01 -1.8396e+00 +2.9197e+00 +4.4676e-01 -1.1188e+00 -8.6235e-01 -1.8246e-01 -1.1760e+00 -2.2222e+00 +3.3001e+00 -1.2329e-01 +3.6943e-02 -2.2450e-01 -3.2578e+00
1315 +1.362439835e+04 +1.362439835e+04 +1.361809835e+04 +1.361809835e+04 -1.8218e+00 +2.2592e+00 -3.2630e+00 +3.9780e-01 -4.1642e+00 -9.1490e-01 +8.5792e-01 -1.1658e+00 +3.0206e+00 +3.1267e-01 -1.5542e+00 -1.1143e+00 -2.1087e+00 -5.2678e-01 -2.0831e+00 +3.1970e+00 +1.1129e+00 -6.3772e-01 -1.1910e+00 -3.2364e+00
1367 +1.211934254e+04 +1.211934254e+04 +1.211304254e+04 +1.211304254e+04 -1.4193e+00 +1.5860e+00 -3.2487e+00 +5.6610e-01 -1.7296e+00 -7.4973e-01 +9.2817e-01 -1.8593e+00 +3.0726e+00 +1.4460e-01 -1.5299e+00 +5.9026e-01 -8.2346e-01 -6.4752e-02 -2.2333e+00 +3.3750e+00 +4.3770e-01 -1.5365e-01 -6.1355e-01 -3.6047e+00
1403 +1.166560928e+04 +1.166560928e+04 +1.165930928e+04 +1.165930928e+04 -1.5514e+00 +1.7223e+00 -3.1534e+00 +1.8986e-01 -2.3737e+00 -8.6116e-01 +1.7349e+00 -2.2320e+00 +2.6250e+00 -7.9358e-01 -1.2516e+00 -1.6813e+00 -1.1111e-01 +9.7920e-01 -1.8849e+00 +3.1120e+00 +9.1211e-01 -4.0616e-01 -8.5794e-01 -2.1284e+00
1410 +1.025010862e+04 +1.025010862e+04 +1.024380862e+04 +1.024380862e+04 -1.6555e+00 +1.3892e+00 -3.2891e+00 +6.6564e-01 -8.6566e-01 -7.3032e-01 +1.5384e+00 -2.3267e+00 +2.8277e+00 +4.0991e-01 -1.2531e+00 -1.5287e+00 -1.8252e+00 -9.2861e-01 -1.2728e+00 +3.4070e+00 +5.7442e-01 -1.5843e+00 -3.9909e-01 -3.1963e+00
1419 +9.901518482e+03 +9.901518482e+03 +9.895218482e+03 +9.895218482e+03 -1.8397e+00 +1.3936e+00 -3.3172e+00 +1.1326e+00 -2.3011e+00 -6.8963e-01 +1.0852e+00 -2.2873e+00 +2.7222e+00 +7.5680e-01 -9.2037e-01 -1.2899e+00 -1.5098e+00 -7.0909e-01 -2.1064e+00 +3.2741e+00 +6.3196e-01 -4.6541e-01 -6.9852e-01 -2.5315e+00
1433 +9.618242230e+03 +9.618242230e+03 +9.611942230e+03 +9.611942230e+03 -1.6447e+00 +1.9246e+00 -3.2320e+00 +1.0203e+00 -1.5662e+00 -6.0386e-01 +1.1931e+00 -1.6369e+00 +3.2989e+00 +4.2132e-01 -1.5800e+00 -8.4969e-01 -1.8668e+00 -2.5422e-01 -1.7337e+00 +3.4796e+00 +7.2374e-01 -3.1720e-01 -5.5698e-01 -2.7784e+00
1452 +9.292301450e+03 +9.292301450e+03 +9.286001450e+03 +9.286001450e+03 -2.2412e+00 +1.9129e+00 -2.8366e+00 +3.8565e-01 -1.4732e+00 -6.3572e-01 +6.4091e-01 -1.8289e+00 +3.9566e+00 -4.6144e-02 +2.0177e-01 -2.1095e-01 -3.0605e+00 +1.1141e+00 -2.5036e+00 +3.2976e+00 +6.6514e-01 -2.2894e+00 -6.4793e-01 -3.1562e+00
1492 +8.493986732e+03 +8.493986732e+03 +8.487686732e+03 +8.487686732e+03 -2.0324e+00 +1.7383e+00 -3.3158e+00 +5.2154e-01 -7.9112e-02 -6.7969e-01 +7.7163e-01 -1.5867e+00 +2.4057e+00 -5.5136e-02 -1.1911e+00 -6.7760e-01 -2.6707e+00 -7.0837e-01 -2.9864e+00 +3.2176e+00 +3.7293e-01 -1.0825e+00 -9.5622e-01 -3.3991e+00
1496 +7.491671143e+03 +7.491671143e+03 +7.485371143e+03 +7.485371143e+03 -1.6869e+00 +1.5792e+00 -3.3093e+00 +7.3894e-01 -1.2607e+00 -7.3104e-01 +1.0717e+00 -1.9169e+00 +2.9845e+00 +2.1184e-01 -1.0446e+00 +3.5101e-01 -2.5443e+00 -1.0963e-01 -2.1063e+00 +3.2718e+00 +7.7598e-01 -4.2863e-01 -7.2728e-01 -2.9635e+00
1507 +6.449470494e+03 +6.449470494e+03 +6.443170494e+03 +6.443170494e+03 -1.5917e+00 +2.1502e+00 -3.6319e+00 +7.9722e-01 -2.2162e+00 -6.3123e-01 +1.2619e+00 -1.5236e+00 +2.7162e+00 +2.3150e-01 -1.4946e+00 -9.3597e-01 -1.4570e+00 -2.1312e-01 -2.0990e+00 +3.2657e+00 +6.9980e-01 -2.0888e+00 -1.0652e+00 -2.8868e+00
1517 +4.461226560e+03 +4.461226560e+03 +4.454926560e+03 +4.454926560e+03 -1.3177e+00 +2.1999e+00 -3.3484e+00 +7.0494e-01 -2.0599e+00 -9.0571e-01 +9.8895e-01 -8.5749e-01 +2.7809e+00 +9.0970e-02 -1.3458e+00 -8.7415e-02 -1.0268e+00 -5.8064e-01 -1.9426e+00 +3.1709e+00 +4.4240e-01 -2.0164e+00 -6.5816e-01 -2.7126e+00
1527 +4.296379743e+03 +4.296379743e+03 +4.290079743e+03 +4.290079743e+03 -2.1461e+00 +1.8932e+00 -3.4411e+00 +5.1946e-01 -2.0503e+00 -7.5228e-01 +1.1035e-02 -2.1282e+00 +2.7707e+00 +7.6103e-01 -6.3959e-01 -6.2330e-01 -8.9181e-01 +2.9651e-01 -2.0960e+00 +3.3340e+00 -2.1127e-01 -2.8707e+00 -3.1574e-01 -2.8780e+00
1538 +3.246896876e+03 +3.246896876e+03 +3.240596876e+03 +3.240596876e+03 -1.9658e+00 +1.4694e+00 -3.3591e+00 +5.4379e-01 -2.1159e+00 -7.6024e-01 +1.1729e+00 -1.6217e+00 +2.5956e+00 +1.2844e-01 -9.4672e-01 -2.8169e-01 -1.5697e+00 +1.1366e-02 -2.0920e+00 +3.3735e+00 -3.1459e-01 -9.6149e-01 -9.8998e-01 -2.0223e+00
1674 +2.804977250e+03 +2.804977250e+03 +2.798677250e+03 +2.798677250e+03 +1.1719e-01 +2.2219e+00 -3.4143e+00 +1.0048e+00 -2.8482e+00 -7.2789e-01 -6.1283e-01 -1.6728e+00 +2.4206e+00 +3.0879e-02 -1.3745e+00 -3.8044e-01 -1.2096e+00 +4.4707e-01 -1.9542e+00 +3.2374e+00 -3.7665e-02 -7.0991e-01 -7.0028e-01 -2.0936e+00
1805 +2.442560155e+03 +2.442560155e+03 +2.436260155e+03 +2.436260155e+03 -3.0870e+00 +1.5451e+00 -3.6276e+00 +1.2399e+00 -2.8664e+00 -5.6353e-01 +1.0478e+00 -1.6131e+00 +2.6594e+00 -1.7993e-01 -8.6051e-01 +3.9815e-01 -6.7003e-01 +4.7922e-01 -1.6577e+00 +3.2604e+00 +1.1483e-01 -1.7906e+00 -1.1223e+00 -2.3613e+00
